player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Xavier Hutchinson,122518,WR,IOWA STATE,1,9.9,1,63.6,,0,0,0,12.5,1,1,193,0,58.9,68.2,63.0,,59.9,0.0,0,0,15,0.0,0,58,0,7,94.8,55,13.8,8,73.3,11,0,86.2,50,48,20,2.9,6.9,0.87
Tyrone Broden,100273,WR,BOWL GREEN,1,17.8,0,50.0,50.0,1,2,0,16.7,1,2,122,0,49.8,65.7,62.1,,61.6,0.0,0,0,19,0.0,0,37,0,5,94.6,35,2.7,1,65.8,10,0,97.3,36,53,2,0.4,10.6,1.51
Zack Kuntz,84084,TE,DOMINION,1,9.1,0,80.0,0.0,0,1,0,0.0,0,3,263,0,79.3,67.1,74.8,67.3,73.7,13.0,3,0,24,4.3,1,23,0,8,91.3,21,78.3,18,128.3,10,1,8.7,2,68,9,1.1,8.5,3.24
Mitchell Tinsley,123470,WR,W KENTUCKY,1,14.2,2,90.0,100.0,6,6,0,0.0,0,7,346,0,80.9,67.9,81.5,,82.0,0.0,0,0,39,0.0,0,46,0,9,87.0,40,0.0,0,158.3,10,2,100.0,46,164,57,6.3,18.2,4.1
Khalil Shakir,84140,WR,BOISE ST,1,9.4,1,70.0,,0,0,0,22.2,2,5,120,0,38.0,71.9,77.7,,72.3,0.0,0,0,56,0.0,0,22,0,7,95.5,21,95.5,21,142.1,10,1,4.5,1,116,33,4.7,16.6,5.52
Jayshon Jackson,78041,WR,BALL ST,1,10.0,0,60.0,50.0,1,2,0,14.3,1,4,117,0,53.4,69.8,63.7,,62.8,0.0,0,0,20,0.0,0,40,0,6,97.5,39,25.0,10,77.5,10,0,75.0,30,61,10,1.7,10.2,1.56
Kyle Philips,84463,WR,UCLA,1,6.2,1,60.0,0.0,0,1,0,14.3,1,5,324,0,53.4,23.2,79.5,,77.3,0.0,0,1,25,0.0,0,27,0,6,92.6,25,92.6,25,85.4,10,2,7.4,2,80,67,11.2,13.3,3.2
Jay Rose,55118,TE,UCONN,1,5.0,2,100.0,,0,0,0,0.0,0,5,146,1,80.9,19.7,69.7,69.1,69.5,30.6,15,0,16,12.2,6,49,0,10,85.7,42,69.4,34,103.7,10,0,0.0,0,89,39,3.9,8.9,2.12
Devon Williams,84469,WR,OREGON,1,15.4,0,50.0,0.0,0,2,0,16.7,1,4,264,0,49.8,65.7,74.7,,72.8,0.0,0,0,36,0.0,0,37,0,5,94.6,35,0.0,0,110.8,10,1,97.3,36,81,4,0.8,16.2,2.31
Deven Thompkins,84480,WR,UTAH ST,1,16.6,1,50.0,0.0,0,2,0,16.7,1,3,329,0,50.3,65.7,60.7,,60.7,0.0,0,1,41,0.0,0,49,0,5,95.9,47,77.6,38,65.4,10,1,16.3,8,67,12,2.4,13.4,1.43
Jaxon Smith-Njigba,129758,WR,OHIO STATE,1,3.1,4,100.0,,0,0,0,0.0,0,7,260,0,80.9,73.9,84.4,,80.4,0.0,0,0,16,0.0,0,27,0,10,100.0,27,88.9,24,143.8,10,1,11.1,3,105,83,8.3,10.5,3.89
Calvin Turner Jr.,109028,WR,HAWAII,1,4.6,6,70.0,0.0,0,1,0,12.5,1,4,180,0,56.4,68.4,71.7,,71.5,0.0,0,0,37,0.0,0,44,0,7,95.5,42,86.4,38,99.6,10,0,11.4,5,94,88,12.6,13.4,2.24
Wan'Dale Robinson,101735,WR,KENTUCKY,1,11.3,2,80.0,100.0,1,1,0,0.0,0,5,202,0,79.3,67.1,87.8,,86.9,0.0,0,0,79,0.0,0,28,0,8,100.0,28,67.9,19,118.8,10,0,28.6,8,181,113,14.1,22.6,6.46
Zakhari Franklin,97620,WR,UTSA,1,11.1,0,60.0,66.7,2,3,0,14.3,1,2,331,0,53.4,66.2,52.2,,56.5,0.0,0,0,54,0.0,0,47,1,6,95.7,45,17.0,8,132.1,10,2,83.0,39,97,22,3.7,16.2,2.16
Josh Ali,61359,WR,KENTUCKY,1,12.2,1,70.0,0.0,0,2,0,12.5,1,7,202,0,56.4,74.5,84.7,,82.2,0.0,0,0,62,0.0,0,29,0,7,100.0,29,20.7,6,152.1,10,2,79.3,23,164,78,11.1,23.4,5.66
Erik Ezukanma,78148,WR,TEXAS TECH,1,12.6,0,22.2,0.0,0,2,0,33.3,1,1,315,0,31.6,62.9,50.0,,49.2,0.0,0,0,6,0.0,0,34,0,2,91.2,31,11.8,4,39.6,9,0,85.3,29,6,6,3.0,3.0,0.19
Yo'Heinz Tyler,78181,WR,BALL ST,1,6.8,2,66.7,100.0,1,1,0,14.3,1,2,117,0,53.4,66.2,55.9,,55.2,0.0,0,0,11,0.0,0,36,0,6,97.2,35,33.3,12,116.0,9,1,66.7,24,46,11,1.8,7.7,1.31
Cam Johnson,84497,WR,VANDERBILT,1,9.2,1,44.4,0.0,0,1,0,33.3,2,2,333,0,25.7,69.1,55.3,,54.9,4.3,2,0,16,0.0,0,46,0,4,95.7,44,87.0,40,60.9,9,0,6.5,3,47,33,8.3,11.8,1.07
Jalon Calhoun,97272,WR,DUKE,1,5.0,1,77.8,0.0,0,1,0,0.0,0,4,154,0,78.5,67.8,63.0,,65.2,0.0,0,0,19,0.0,0,43,1,7,95.3,41,97.7,42,92.1,9,0,0.0,0,55,28,4.0,7.9,1.34
Justin Garrett,84486,WR,UTEP,1,17.8,1,55.6,0.0,0,1,0,0.0,0,4,330,0,77.5,71.9,77.2,,76.3,0.0,0,0,23,0.0,0,39,0,5,94.9,37,46.2,18,123.4,9,1,53.8,21,82,18,3.6,16.4,2.22
Parker Washington,129799,WR,PENN STATE,1,5.9,1,66.7,100.0,2,2,0,0.0,0,5,266,0,77.5,66.2,76.6,,75.9,0.0,0,0,17,0.0,0,32,0,6,96.9,31,93.8,30,128.0,9,1,6.3,2,72,42,7.0,12.0,2.32
Phillip Brooks,78138,WR,KANSAS ST,1,10.8,1,44.4,50.0,1,2,0,0.0,0,1,199,0,74.9,70.5,64.0,,63.5,0.0,0,0,18,0.0,0,29,0,4,96.6,28,96.6,28,54.4,9,0,3.4,1,33,9,2.3,8.3,1.18
Hassan Beydoun,78185,WR,E MICHIGAN,1,6.8,1,55.6,50.0,1,2,0,0.0,0,2,160,0,76.3,67.9,72.0,,70.8,0.0,0,0,21,0.0,0,17,0,5,100.0,17,94.1,16,107.6,9,1,5.9,1,48,31,6.2,9.6,2.82
Garrett Wilson,97405,WR,OHIO STATE,1,11.4,3,77.8,,0,0,0,12.5,1,5,260,0,56.4,67.8,66.9,,68.3,0.0,0,0,77,0.0,0,30,0,7,100.0,30,30.0,9,158.3,9,2,70.0,21,126,59,8.4,18.0,4.2
Jesse Matthews,84395,WR,S DIEGO ST,1,6.0,1,100.0,100.0,3,3,0,0.0,0,4,284,0,80.1,67.5,73.2,,76.0,0.0,0,0,24,0.0,0,29,0,9,100.0,29,20.7,6,141.0,9,3,79.3,23,75,23,2.6,8.3,2.59
JuanCarlos Santana,78056,WR,TULSA,1,14.9,3,55.6,,0,0,0,0.0,0,4,320,0,76.3,65.7,67.0,,66.5,0.0,0,0,21,0.0,0,31,0,5,90.3,28,45.2,14,112.7,9,1,54.8,17,59,23,4.6,11.8,2.11
Rashee Rice,97605,WR,SMU,1,1.0,3,77.8,,0,0,0,0.0,0,3,287,0,78.5,66.7,66.6,,64.9,0.0,0,0,10,0.0,0,26,0,7,84.6,22,88.5,23,116.2,9,1,7.7,2,21,24,3.4,3.0,0.95
Kwamie Lassiter II,23226,WR,KANSAS,1,4.3,5,88.9,0.0,0,1,0,0.0,0,4,198,0,79.3,71.1,78.5,,78.2,0.0,0,0,28,0.0,0,31,0,8,100.0,31,25.8,8,113.4,9,0,74.2,23,101,85,10.6,12.6,3.26
Michael Wiley,98617,HB,ARIZONA,1,-0.3,6,88.9,0.0,0,1,0,0.0,0,3,109,1,79.3,23.5,63.9,78.1,60.2,0.0,0,0,27,8.8,3,34,0,8,85.3,29,20.6,7,144.0,9,1,14.7,5,87,91,11.4,10.9,3.0
Treylon Burks,99218,WR,ARKANSAS,1,10.9,1,88.9,66.7,2,3,0,0.0,0,7,111,0,79.3,68.2,87.5,,90.2,3.1,1,0,66,0.0,0,32,0,8,96.9,31,56.3,18,158.3,9,2,37.5,12,179,98,12.3,22.4,5.77
Shedrick Jackson,84136,WR,AUBURN,1,11.6,1,77.8,75.0,3,4,0,0.0,0,5,115,0,78.5,66.7,79.7,,78.7,0.0,0,0,28,0.0,0,30,0,7,96.7,29,3.3,1,118.1,9,0,96.7,29,111,44,6.3,15.9,3.83
Randle Jones,42142,WR,TEMPLE,1,4.9,1,66.7,,0,0,0,25.0,2,2,306,0,33.4,68.5,58.2,,57.4,0.0,0,0,12,0.0,0,19,0,6,94.7,18,52.6,10,77.1,9,0,47.4,9,42,46,7.7,7.0,2.33
LaJohntay Wester,123616,WR,FAU,1,8.3,0,66.7,0.0,0,1,0,14.3,1,2,165,0,56.4,70.1,58.0,,59.2,0.0,0,1,15,0.0,0,43,0,6,88.4,38,86.0,37,38.4,9,0,14.0,6,44,40,6.7,7.3,1.16
Nick Mardner,75945,WR,HAWAII,1,15.3,0,55.6,25.0,1,4,0,0.0,0,2,180,0,76.3,65.7,66.1,,65.6,0.0,0,0,42,0.0,0,46,0,5,95.7,44,6.5,3,130.3,9,1,93.5,43,97,14,2.8,19.4,2.2
Calvin Austin III,61418,WR,MEMPHIS,1,16.1,1,55.6,33.3,1,3,0,0.0,0,5,218,0,77.5,66.2,91.3,,90.1,0.0,0,0,36,0.0,0,25,0,5,92.0,23,4.0,1,96.1,9,0,96.0,24,103,31,6.2,20.6,4.48
Dontario Drummond,98738,WR,OLE MISS,1,3.1,2,77.8,0.0,0,1,0,0.0,0,4,226,1,78.5,21.4,62.3,46.2,63.1,0.0,0,0,26,5.0,2,40,0,7,92.5,37,97.5,39,140.3,9,1,2.5,1,79,69,9.9,11.3,2.14
Austin Allen,60970,TE,NEBRASKA,1,11.9,0,77.8,,0,0,0,12.5,1,6,238,0,59.3,67.1,83.6,58.9,92.0,79.3,23,0,38,17.2,5,29,0,7,75.9,22,17.2,5,118.8,9,0,3.4,1,143,56,8.0,20.4,6.5
Makai Polk,100647,WR,MISS STATE,1,5.8,1,100.0,,0,0,0,0.0,0,4,227,1,80.1,18.7,69.4,,68.4,0.0,0,0,50,0.0,0,20,0,9,100.0,20,0.0,0,153.2,9,1,100.0,20,107,55,6.1,11.9,5.35
Jake Ferguson,61081,TE,WISCONSIN,1,0.0,4,100.0,,0,0,0,0.0,0,5,349,0,79.3,67.1,88.7,67.4,91.2,63.2,12,0,35,5.3,1,19,1,8,94.7,18,31.6,6,114.6,8,0,0.0,0,92,92,11.5,11.5,5.11
Brandon Johnson,40666,WR,UCF,1,14.1,1,87.5,,0,0,0,0.0,0,4,323,0,78.5,66.7,75.0,,71.3,0.0,0,0,49,0.0,0,36,0,7,94.4,34,33.3,12,158.3,8,1,66.7,24,125,49,7.0,17.9,3.68
Te'Vailance Hunt,78109,WR,ARK STATE,1,15.4,1,50.0,25.0,1,4,0,0.0,0,2,113,0,74.9,65.0,60.8,,62.5,0.0,0,1,17,0.0,0,42,0,4,97.6,41,14.3,6,26.0,8,0,85.7,36,42,19,4.8,10.5,1.02
Ashtyn Hawkins,147222,WR,TEXAS ST,1,11.0,0,50.0,50.0,1,2,0,0.0,0,3,314,0,74.9,65.0,75.9,,78.2,0.0,0,0,28,0.0,0,20,0,4,100.0,20,0.0,0,77.6,8,0,100.0,20,65,41,10.3,16.3,3.25
Dorian Singer,146243,WR,ARIZONA,1,14.3,0,37.5,33.3,1,3,0,25.0,1,2,109,0,25.7,65.0,55.1,,55.5,0.0,0,0,17,0.0,0,23,0,3,91.3,21,13.0,3,46.9,8,0,87.0,20,26,12,4.0,8.7,1.24
Jayden Reed,78171,WR,MICH STATE,1,10.9,0,25.0,33.3,1,3,0,33.3,1,1,223,0,31.6,69.2,57.2,,55.2,0.0,0,0,21,0.0,0,21,0,2,100.0,21,23.8,5,41.7,8,0,76.2,16,28,12,6.0,14.0,1.33
Davis Allen,99697,TE,CLEMSON,1,6.9,0,75.0,100.0,2,2,0,0.0,0,4,140,0,77.5,67.0,79.2,64.5,79.3,35.3,6,0,24,5.9,1,17,0,6,94.1,16,47.1,8,131.8,8,1,17.6,3,53,16,2.7,8.8,3.31
Daewood Davis,61584,WR,W KENTUCKY,1,7.6,1,75.0,,0,0,0,0.0,0,4,346,0,77.5,66.2,67.0,,66.3,0.0,0,1,18,0.0,0,42,0,6,90.5,38,4.8,2,61.5,8,0,95.2,40,70,35,5.8,11.7,1.84
Jason Brownlee,121451,WR,SO MISS,1,14.8,1,62.5,100.0,1,1,0,0.0,0,3,296,0,76.3,65.7,80.7,,82.1,0.0,0,1,39,0.0,0,14,0,5,100.0,14,14.3,2,89.1,8,2,85.7,12,67,17,3.4,13.4,4.79
Tez Johnson,123709,WR,TROY,1,6.4,0,50.0,0.0,0,1,0,0.0,0,2,318,0,74.9,67.3,66.9,,66.2,0.0,0,0,26,0.0,0,19,0,4,100.0,19,84.2,16,66.7,8,0,15.8,3,44,32,8.0,11.0,2.32
August Pitre III,75967,WR,RICE,1,14.0,0,62.5,0.0,0,1,0,0.0,0,3,275,0,76.3,65.7,58.2,,58.0,2.3,1,0,18,0.0,0,43,0,5,95.3,41,16.3,7,76.6,8,0,81.4,35,43,0,0.0,8.6,1.05
Griffin Hebert,61382,WR,LA TECH,1,6.1,1,50.0,0.0,0,3,0,0.0,0,3,208,0,74.9,65.0,62.6,,68.0,3.8,1,0,15,0.0,0,26,0,4,100.0,26,92.3,24,64.6,8,0,3.8,1,40,24,6.0,10.0,1.54
Corey Rucker,121539,WR,ARK STATE,1,11.0,1,37.5,0.0,0,4,0,25.0,1,1,113,0,39.5,64.1,49.7,,51.1,0.0,0,0,15,0.0,0,56,0,3,96.4,54,80.4,45,45.8,8,0,19.6,11,18,11,3.7,6.0,0.33
Zion Bowens,128192,WR,HAWAII,1,15.8,1,75.0,100.0,1,1,0,14.3,1,4,180,0,53.8,66.2,68.2,,69.3,0.0,0,0,93,0.0,0,39,0,6,97.4,38,35.9,14,156.3,8,1,64.1,25,172,97,16.2,28.7,4.53
Donald Stewart,42035,WR,WAKE,1,9.3,0,75.0,50.0,1,2,0,0.0,0,5,339,0,77.5,66.2,71.8,,72.9,0.0,0,0,15,0.0,0,38,0,6,94.7,36,7.9,3,96.4,8,0,92.1,35,61,6,1.0,10.2,1.69
Kalil Pimpleton,61799,WR,C MICHIGAN,1,4.6,2,87.5,100.0,1,1,0,0.0,0,6,134,0,78.5,71.0,92.0,,92.6,0.0,0,0,43,0.0,0,20,0,7,100.0,20,80.0,16,158.3,8,1,15.0,3,137,116,16.6,19.6,6.85
