player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Romeo Doubs,84329,WR,NEVADA,1,9.1,3,90.5,50.0,1,2,0,0.0,0,10,239,0,85.5,73.9,87.2,,87.0,0.0,0,1,24,0.0,0,69,1,19,88.4,61,26.1,18,103.0,21,1,73.9,51,203,79,4.2,10.7,3.33
Jerreth Sterns,102597,WR,W KENTUCKY,1,3.8,3,73.7,,0,0,0,0.0,0,6,346,0,83.3,71.9,74.8,,74.2,0.0,0,0,37,0.0,0,52,0,14,94.2,49,90.4,47,124.2,19,2,9.6,5,117,80,5.7,8.4,2.39
Drake London,86519,WR,USC,1,6.8,2,83.3,100.0,1,1,0,0.0,0,7,326,0,83.8,69.2,80.6,,80.7,2.4,1,0,44,0.0,0,42,0,15,95.2,40,7.1,3,106.3,18,0,88.1,37,171,103,6.9,11.4,4.28
Kyle Philips,84463,WR,UCLA,1,11.1,0,53.3,33.3,1,3,0,0.0,0,4,324,0,79.3,67.1,67.7,,66.3,0.0,0,1,17,0.0,0,56,0,8,94.6,53,94.6,53,39.0,15,0,1.8,1,73,12,1.5,9.1,1.38
Jalen Tolbert,61637,WR,S ALABAMA,1,17.1,1,66.7,50.0,2,4,0,0.0,0,7,288,1,80.9,19.7,75.1,,74.5,0.0,0,0,55,0.0,0,49,0,10,95.9,47,28.6,14,140.3,15,2,71.4,35,155,23,2.3,15.5,3.3
Malik Williams,61121,WR,APP STATE,1,18.2,1,71.4,0.0,0,3,0,9.1,1,7,108,0,63.3,68.7,90.0,,88.6,0.0,0,0,47,0.0,0,24,0,10,95.8,23,95.8,23,137.5,14,1,4.2,1,206,48,4.8,20.6,8.96
Tyrice Richie,100193,WR,N ILLINOIS,1,10.1,5,61.5,50.0,1,2,0,0.0,0,4,254,0,79.3,68.7,84.7,,82.6,0.0,0,0,50,0.0,0,28,0,8,96.4,27,32.1,9,126.1,13,1,67.9,19,147,93,11.6,18.4,5.44
Jahan Dotson,84375,WR,PENN STATE,1,11.2,0,46.2,50.0,2,4,0,14.3,1,4,266,1,53.4,69.6,64.8,,64.7,0.0,0,0,36,0.0,0,43,0,6,88.4,38,20.9,9,62.7,13,0,79.1,34,69,12,2.0,11.5,1.82
John Metchie III,97400,WR,ALABAMA,1,7.1,3,84.6,,0,0,0,0.0,0,8,103,0,81.5,68.2,76.8,,77.9,0.0,0,0,28,0.0,0,53,0,11,98.1,52,45.3,24,145.0,13,2,54.7,29,121,79,7.2,11.0,2.33
Jameson Williams,101701,WR,ALABAMA,1,17.0,0,50.0,0.0,0,1,0,14.3,1,4,103,1,53.4,15.1,57.1,,56.8,0.0,0,0,65,0.0,0,55,0,6,98.2,54,25.5,14,85.8,12,0,74.5,41,121,34,5.7,20.2,2.24
Xavier Hutchinson,122518,WR,IOWA STATE,1,3.7,0,100.0,100.0,2,2,0,0.0,0,7,193,0,82.2,68.5,85.0,,83.3,0.0,0,0,51,0.0,0,36,1,12,91.7,33,38.9,14,149.7,12,2,61.1,22,125,83,6.9,10.4,3.79
Kyric McGowan,61544,WR,GA TECH,1,10.4,0,58.3,,0,0,0,12.5,1,4,176,0,56.4,66.7,71.2,,69.6,0.0,0,0,36,0.0,0,36,1,7,97.2,35,97.2,35,120.1,12,2,2.8,1,86,15,2.1,12.3,2.46
Cole Turner,84330,TE,NEVADA,1,12.8,0,72.7,83.3,5,6,0,0.0,0,6,239,0,79.3,67.1,63.5,,67.5,12.7,9,0,30,0.0,0,71,1,8,90.1,64,60.6,43,142.0,11,2,26.8,19,105,17,2.1,13.1,1.64
Deven Thompkins,84480,WR,UTAH ST,1,17.4,0,54.5,66.7,2,3,0,0.0,0,5,329,0,78.5,68.6,71.4,,72.9,0.0,0,0,34,0.0,0,47,1,6,78.7,37,57.4,27,86.9,11,0,40.4,19,104,14,2.3,17.3,2.81
Keytaon Thompson,60457,WR,VIRGINIA,1,11.1,2,81.8,0.0,0,1,0,0.0,0,5,335,0,80.1,72.3,87.2,,84.1,16.7,5,0,23,0.0,0,30,0,9,100.0,30,56.7,17,100.4,11,0,13.3,4,89,38,4.2,9.9,2.97
Calvin Austin III,61418,WR,MEMPHIS,1,6.4,1,63.6,50.0,1,2,0,0.0,0,1,218,0,78.5,72.9,57.2,,57.0,0.0,0,0,15,0.0,0,55,0,7,92.7,51,9.1,5,71.8,11,0,90.9,50,44,24,3.4,6.3,0.86
