player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Robert Lewis,123858,WR,GA STATE,1,12.4,1,52.9,50.0,1,2,0,18.2,2,4,175,0,44.3,67.5,63.1,,62.8,2.7,1,2,32,0.0,0,37,0,9,100.0,37,10.8,4,28.9,17,0,86.5,32,91,27,3.0,10.1,2.46
Jordan Moore,143865,WR,DUKE,1,13.3,0,50.0,60.0,3,5,0,0.0,0,4,154,0,79.3,67.1,72.8,,74.0,0.0,0,0,31,0.0,0,41,1,8,90.2,37,22.0,9,92.2,16,1,78.0,32,106,15,1.9,13.3,2.86
Luke McCaffrey,101634,WR,RICE,1,8.9,1,75.0,100.0,3,3,0,0.0,0,8,275,0,82.2,70.0,79.5,,81.8,0.0,0,0,30,0.0,0,42,0,12,90.5,38,61.9,26,122.1,16,1,33.3,14,141,87,7.3,11.8,3.71
Lincoln Victor,97215,WR,WASH STATE,1,7.4,1,68.8,0.0,0,2,0,15.4,2,4,341,0,49.8,69.5,58.1,,60.6,0.0,0,1,28,0.0,0,60,0,11,91.7,55,88.3,53,77.1,16,1,8.3,5,88,48,4.4,8.0,1.6
Elic Ayomanor,157263,WR,STANFORD,1,10.9,1,46.7,50.0,1,2,0,12.5,1,4,300,0,56.4,66.7,63.7,,63.4,0.0,0,0,16,0.0,0,45,0,7,95.6,43,6.7,3,57.1,15,0,93.3,42,58,33,4.7,8.3,1.35
Tetairoa McMillan,158735,WR,ARIZONA,1,16.7,1,73.3,0.0,0,3,0,0.0,0,9,109,0,81.5,68.2,89.7,,89.3,0.0,0,0,57,0.0,0,40,0,11,97.5,39,25.0,10,137.5,15,1,75.0,30,266,102,9.3,24.2,6.82
Malik Washington,97108,WR,VIRGINIA,1,5.0,5,93.3,100.0,2,2,0,0.0,0,5,335,0,83.3,69.0,72.1,,72.9,3.8,2,0,31,0.0,0,52,0,14,96.2,50,90.4,47,98.6,15,0,5.8,3,115,72,5.1,8.2,2.3
Daniel Jackson,129654,WR,MINNESOTA,1,10.1,2,64.3,,0,0,0,10.0,1,6,225,1,61.0,18.7,76.4,,74.0,0.0,0,0,30,0.0,0,32,0,9,90.6,29,25.0,8,115.5,14,1,75.0,24,121,61,6.8,13.4,4.17
Brennan Presley,122982,WR,OKLA STATE,1,7.4,5,64.3,0.0,0,2,0,0.0,0,3,262,0,80.1,27.1,71.2,,70.6,0.0,0,1,21,0.0,0,48,0,9,85.4,41,89.6,43,52.7,14,0,10.4,5,90,65,7.2,10.0,2.2
Caullin Lacy,121426,WR,S ALABAMA,1,8.3,4,78.6,100.0,2,2,0,0.0,0,5,288,1,81.5,21.9,64.0,,62.3,0.0,0,0,23,0.0,0,61,0,11,85.2,52,90.2,55,116.7,14,1,9.8,6,88,38,3.5,8.0,1.69
