player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Daniel Jackson,129654,WR,MINNESOTA,1,13.0,0,43.8,37.5,3,8,0,0.0,0,2,225,0,78.5,66.7,61.2,,60.9,0.0,0,0,22,0.0,0,53,0,7,96.2,51,30.2,16,56.8,16,0,69.8,37,70,5,0.7,10.0,1.37
Travis Hunter,160766,CB,COLORADO,1,8.1,7,56.3,0.0,0,1,0,18.2,2,4,143,0,44.3,67.5,68.8,,67.2,0.0,0,0,24,0.0,0,55,0,9,92.7,51,1.8,1,95.6,16,1,98.2,54,99,68,7.6,11.0,1.94
Jordan Napier,175759,WR,S DIEGO ST,1,9.1,6,56.3,33.3,1,3,0,18.2,2,2,284,0,47.1,68.9,62.0,,62.4,2.1,1,0,40,0.0,0,48,0,9,83.3,40,95.8,46,65.4,16,0,2.1,1,63,44,4.9,7.0,1.58
Tai Felton,144886,WR,MARYLAND,1,11.1,1,50.0,33.3,1,3,0,12.5,1,3,215,0,56.4,68.4,60.7,,60.3,0.0,0,0,34,0.0,0,55,0,7,89.1,49,30.9,17,65.2,14,0,69.1,38,72,39,5.6,10.3,1.47
Brennan Presley,122982,WR,OKLA STATE,1,8.3,1,71.4,100.0,1,1,0,9.1,1,6,262,0,64.9,68.2,76.4,,75.4,0.0,0,1,18,0.0,0,33,0,10,90.9,30,66.7,22,54.2,14,0,24.2,8,75,22,2.2,7.5,2.5
Nick Nash,98679,WR,S JOSE ST,1,25.9,1,46.2,50.0,1,2,0,25.0,2,6,285,0,37.6,66.7,72.3,,73.8,0.0,0,0,40,0.0,0,37,2,6,86.5,32,97.3,36,117.8,13,1,2.7,1,161,41,6.8,26.8,5.03
Dymere Miller,142935,WR,RUTGERS,1,13.1,1,38.5,100.0,2,2,0,28.6,2,5,278,0,29.1,65.7,65.5,,65.3,0.0,0,0,20,0.0,0,38,0,5,92.1,35,97.4,37,92.3,13,2,2.6,1,58,12,2.4,11.6,1.66
Terrance Ferguson,146563,TE,OREGON,1,7.8,0,50.0,25.0,1,4,0,25.0,2,2,264,0,33.4,66.2,60.2,35.2,58.5,50.0,16,0,9,12.5,4,32,0,6,84.4,27,25.0,8,84.0,12,1,21.9,7,35,18,3.0,5.8,1.3
Da'Quan Felton,104059,WR,VA TECH,1,11.2,0,50.0,60.0,3,5,0,14.3,1,3,337,0,53.8,66.2,62.4,,60.4,0.0,0,1,30,0.0,0,41,0,6,95.1,39,4.9,2,32.6,12,0,95.1,39,68,13,2.2,11.3,1.74
Trent Walker,146340,WR,OREGON ST,1,14.7,3,91.7,100.0,2,2,0,0.0,0,6,265,0,81.5,70.6,76.8,,75.6,0.0,0,0,43,0.0,0,43,0,11,93.0,40,11.6,5,118.8,12,0,88.4,38,151,20,1.8,13.7,3.78
Xzavier Henderson,124380,WR,CINCINNATI,1,9.1,0,66.7,25.0,1,4,0,0.0,0,3,138,0,79.3,67.1,58.9,,60.3,0.0,0,0,11,0.0,0,41,1,8,97.6,40,4.9,2,81.3,12,0,95.1,39,68,7,0.9,8.5,1.7
Jayden Higgins,150240,WR,IOWA STATE,1,9.3,1,58.3,0.0,0,2,0,0.0,0,5,193,0,79.3,67.1,76.3,,75.3,0.0,0,1,24,0.0,0,41,0,7,95.1,39,22.0,9,46.5,12,0,78.0,32,88,52,7.4,12.6,2.26
Kobe Hudson,123989,WR,UCF,1,9.2,0,58.3,50.0,1,2,0,12.5,1,1,323,0,56.4,68.4,59.5,,58.9,0.0,0,1,23,0.0,0,31,0,7,96.8,30,29.0,9,35.4,12,0,71.0,22,56,25,3.6,8.0,1.87
Oronde Gadsden II,144046,TE,SYRACUSE,1,13.7,0,75.0,66.7,2,3,0,0.0,0,5,304,0,80.9,67.9,82.2,70.0,78.8,25.9,14,0,30,5.6,3,54,0,9,87.0,47,59.3,32,131.9,12,1,14.8,8,114,21,2.3,12.7,2.43
De'Zhaun Stribling,146508,WR,OKLA STATE,1,13.4,1,58.3,0.0,0,3,0,0.0,0,7,262,0,78.5,66.7,81.1,,79.6,0.0,0,0,31,0.0,0,33,1,7,93.9,31,6.1,2,113.5,12,1,93.9,31,101,38,5.4,14.4,3.26
Taylor Morin,97213,WR,WAKE,1,9.5,1,75.0,50.0,1,2,0,0.0,0,6,339,0,80.1,22.9,71.8,,71.3,0.0,0,1,23,0.0,0,45,0,9,91.1,41,40.0,18,68.1,12,0,60.0,27,110,19,2.1,12.2,2.68
