player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Xavier Hutchinson,122518,WR,IOWA STATE,1,8.1,0,58.8,0.0,0,2,0,0.0,0,6,193,0,80.9,67.9,73.2,,71.5,0.0,0,0,17,0.0,0,43,0,10,100.0,43,32.6,14,68.8,17,0,67.4,29,72,26,2.6,7.2,1.67
Josh Downs,122832,WR,N CAROLINA,1,5.9,1,68.8,50.0,1,2,1,0.0,0,6,245,0,81.5,72.4,73.0,,73.4,0.0,0,0,25,0.0,0,54,1,11,96.3,52,96.3,52,125.5,16,2,3.7,2,102,82,7.5,9.3,1.96
Rashee Rice,97605,WR,SMU,1,14.5,4,60.0,33.3,1,3,0,0.0,0,6,287,0,80.1,67.5,90.8,,90.2,0.0,0,0,75,0.0,0,28,0,9,92.9,26,25.0,7,141.7,15,2,75.0,21,180,100,11.1,20.0,6.92
Parker Washington,129799,WR,PENN STATE,1,6.6,4,78.6,50.0,1,2,0,0.0,0,8,266,0,81.5,71.5,84.2,,84.0,0.0,0,2,58,0.0,0,46,0,11,97.8,45,56.5,26,103.0,14,1,41.3,19,179,94,8.5,16.3,3.98
Nikko Remigio,84150,WR,FRESNO ST,1,10.1,1,71.4,0.0,0,1,0,9.1,1,7,169,0,62.9,69.6,70.0,,69.1,0.0,0,1,37,0.0,0,43,0,10,95.3,41,88.4,38,108.9,14,2,11.6,5,126,46,4.6,12.6,3.07
Alex Adams,124085,WR,AKRON,1,13.6,0,71.4,33.3,1,3,0,9.1,1,6,102,0,62.9,67.9,69.9,,69.2,0.0,0,1,35,0.0,0,52,0,10,98.1,51,100.0,52,89.9,14,1,0.0,0,115,20,2.0,11.5,2.25
Malik Knowles,78141,WR,KANSAS ST,1,12.5,2,61.5,0.0,0,3,0,0.0,0,7,199,0,79.3,67.8,80.0,,79.0,0.0,0,0,28,0.0,0,36,0,8,97.2,35,11.1,4,89.6,13,0,88.9,32,113,50,6.3,14.1,3.23
Malachi Corley,66272,WR,W KENTUCKY,1,6.7,4,61.5,33.3,1,3,0,0.0,0,4,346,0,79.3,67.1,65.9,63.1,69.0,0.0,0,0,22,2.4,1,42,0,8,97.6,41,95.2,40,84.5,13,0,4.8,2,97,76,9.5,12.1,2.37
Dorian Singer,146243,WR,ARIZONA,1,18.1,0,53.8,60.0,3,5,0,0.0,0,5,109,0,78.5,66.7,74.8,,74.2,0.0,0,0,73,0.0,0,56,0,7,91.1,51,33.9,19,131.7,13,3,66.1,37,141,39,5.6,20.1,2.76
Shocky Jacques-Louis,77960,WR,AKRON,1,11.8,0,69.2,25.0,1,4,0,10.0,1,4,102,0,61.0,69.0,64.5,,65.5,0.0,0,0,31,0.0,0,51,0,9,98.0,50,11.8,6,92.8,13,0,88.2,45,103,9,1.0,11.4,2.06
Jared Wayne,99691,WR,PITTSBURGH,1,20.4,0,53.8,33.3,1,3,0,0.0,0,4,268,0,79.3,67.1,82.7,,79.4,0.0,0,0,50,0.0,0,32,0,7,96.9,31,21.9,7,98.6,13,0,78.1,25,161,20,2.9,23.0,5.19
Tyrese Chambers,109628,WR,FIU,1,12.8,0,53.8,0.0,0,2,0,0.0,0,4,166,0,78.5,66.7,61.6,,61.1,0.0,0,0,18,0.0,0,54,0,7,94.4,51,3.7,2,98.6,13,1,96.3,52,81,8,1.1,11.6,1.59
Thayer Thomas,61515,WR,NC STATE,1,9.5,1,76.9,50.0,1,2,0,9.1,1,5,248,0,62.9,22.9,70.8,,70.3,0.0,0,0,35,0.0,0,44,0,10,95.5,42,100.0,44,143.6,13,2,0.0,0,118,35,3.5,11.8,2.81
Tyrin Smith,145487,WR,UTEP,1,7.1,3,76.9,,0,0,0,16.7,2,6,330,0,35.9,68.2,74.2,,73.6,0.0,0,0,26,0.0,0,44,0,10,93.2,41,81.8,36,129.3,13,1,18.2,8,117,53,5.3,11.7,2.85
Tre Tucker,101106,WR,CINCINNATI,1,8.5,2,76.9,33.3,1,3,0,0.0,0,7,138,0,80.9,67.9,75.8,,74.5,0.0,0,0,21,0.0,0,38,0,10,100.0,38,97.4,37,101.4,13,0,2.6,1,110,49,4.9,11.0,2.89
Marvin Harrison Jr.,145056,WR,OHIO STATE,1,15.6,0,83.3,100.0,3,3,0,0.0,0,10,260,0,81.5,68.2,82.1,,82.8,0.0,0,0,37,0.0,0,40,0,10,95.0,38,15.0,6,118.8,12,0,85.0,34,185,44,4.4,18.5,4.87
Evan Stewart,158674,WR,TEXAS A&M,1,14.1,0,50.0,40.0,2,5,0,33.3,3,5,312,0,23.1,66.2,69.2,,68.4,0.0,0,0,36,0.0,0,39,0,6,97.4,38,10.3,4,102.1,12,1,89.7,35,88,14,2.3,14.7,2.32
