player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jahan Dotson,84375,WR,PENN STATE,1,10.5,0,68.8,0.0,0,1,0,0.0,0,7,266,0,81.5,72.1,74.9,,73.2,0.0,0,1,23,0.0,0,55,0,11,94.5,52,21.8,12,66.4,16,0,78.2,43,127,42,3.8,11.5,2.44
Jason Brownlee,121451,WR,SO MISS,1,15.0,0,60.0,40.0,2,5,0,10.0,1,6,296,0,62.9,67.9,75.7,,74.8,0.0,0,1,34,0.0,0,41,0,9,95.1,39,0.0,0,79.9,15,1,100.0,41,120,16,1.8,13.3,3.08
Steve Jenkins,101350,WR,UNLV,1,7.8,2,80.0,33.3,1,3,0,7.7,1,7,325,0,66.1,68.9,78.4,,77.9,0.0,0,0,21,0.0,0,48,0,12,95.8,46,29.2,14,125.8,15,1,70.8,34,133,42,3.5,11.1,2.89
Jalen Tolbert,61637,WR,S ALABAMA,1,18.9,0,57.1,0.0,0,4,0,11.1,1,5,288,0,58.9,67.1,63.8,,67.1,0.0,0,1,30,0.0,0,45,0,8,97.8,44,24.4,11,87.5,14,2,75.6,34,94,15,1.9,11.8,2.14
David Bell,97989,WR,PURDUE,1,10.9,3,64.3,33.3,1,3,0,0.0,0,4,273,0,80.1,68.5,73.0,,72.0,0.0,0,0,21,0.0,0,47,0,9,97.9,46,14.9,7,77.7,14,0,85.1,40,74,31,3.4,8.2,1.61
Khalil Shakir,84140,WR,BOISE ST,1,9.5,2,64.3,0.0,0,3,0,0.0,0,8,120,0,80.1,74.5,77.5,,82.5,0.0,0,0,31,0.0,0,37,0,9,94.6,35,83.8,31,90.8,14,0,13.5,5,118,53,5.9,13.1,3.37
Kyle Philips,84463,WR,UCLA,1,7.5,2,50.0,33.3,1,3,0,22.2,2,4,324,0,37.6,66.7,67.0,,62.3,2.0,1,0,27,0.0,0,51,0,7,96.1,49,96.1,49,69.3,14,0,2.0,1,86,38,5.4,12.3,1.76
Wan'Dale Robinson,101735,WR,KENTUCKY,1,11.7,2,64.3,100.0,1,1,0,0.0,0,4,202,0,80.1,69.7,72.5,,73.2,0.0,0,2,21,0.0,0,29,0,9,96.6,28,86.2,25,39.6,14,0,13.8,4,79,43,4.8,8.8,2.82
Jake Bailey,72158,WR,RICE,1,12.6,0,71.4,66.7,2,3,0,0.0,0,8,275,0,80.9,67.9,81.3,,83.6,0.0,0,0,36,0.0,0,42,2,10,90.5,38,83.3,35,128.0,14,1,16.7,7,143,29,2.9,14.3,3.76
Josh Downs,122832,WR,N CAROLINA,1,9.4,3,76.9,100.0,1,1,0,9.1,1,6,245,0,62.9,67.9,76.8,,76.2,0.0,0,1,41,0.0,0,43,0,10,97.7,42,90.7,39,79.6,13,0,9.3,4,142,71,7.1,14.2,3.38
Drake London,86519,WR,USC,1,8.0,6,69.2,,0,0,0,0.0,0,8,326,0,80.1,67.5,87.6,,85.8,0.0,0,0,15,0.0,0,30,0,9,93.3,28,23.3,7,125.3,13,2,76.7,23,81,79,8.8,9.0,2.89
Justin Garrett,84486,WR,UTEP,1,15.5,0,53.8,33.3,2,6,0,12.5,1,3,330,0,56.4,73.8,68.8,,68.4,0.0,0,2,44,0.0,0,54,0,7,94.4,51,5.6,3,41.0,13,0,94.4,51,105,4,0.6,15.0,2.06
Zay Flowers,97268,WR,BOSTON COL,1,20.5,0,50.0,100.0,2,2,0,0.0,0,5,121,0,77.5,66.2,76.5,,75.7,0.0,0,0,44,0.0,0,42,0,6,100.0,42,23.8,10,84.0,12,0,76.2,32,116,32,5.3,19.3,2.76
Josh Kelly,97061,WR,FRESNO ST,1,21.3,1,41.7,33.3,1,3,0,0.0,0,2,169,0,76.3,65.7,66.7,,66.1,0.0,0,0,69,0.0,0,36,0,5,91.7,33,22.2,8,74.0,12,0,77.8,28,107,27,5.4,21.4,3.24
Tre Turner,78006,WR,VA TECH,1,17.9,3,58.3,50.0,1,2,0,0.0,0,4,337,0,78.5,67.8,84.0,,83.7,0.0,0,0,69,0.0,0,24,1,7,100.0,24,12.5,3,130.6,12,1,87.5,21,187,95,13.6,26.7,7.79
Trey McBride,75916,TE,COLO STATE,1,8.8,0,83.3,50.0,1,2,1,0.0,0,6,144,0,81.5,68.2,88.6,69.0,91.5,80.4,37,0,34,8.7,4,46,1,10,84.8,39,15.2,7,102.4,12,0,4.3,2,103,41,4.1,10.3,2.64
Jacob Cowing,100894,WR,UTEP,1,14.6,0,50.0,0.0,0,4,0,14.3,1,2,330,0,53.8,66.2,54.9,,54.8,0.0,0,0,14,0.0,0,49,0,6,95.9,47,93.9,46,58.7,12,0,6.1,3,43,37,6.2,7.2,0.91
Jayden Reed,78171,WR,MICH STATE,1,12.4,3,54.5,66.7,2,3,0,14.3,1,5,223,0,56.4,69.8,79.4,,79.1,0.0,0,0,28,0.0,0,42,0,6,81.0,34,35.7,15,77.8,11,0,64.3,27,80,17,2.8,13.3,2.35
