player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
T.J. Moore,189369,WR,CLEMSON,1,13.8,0,50.0,33.3,2,6,0,0.0,0,6,140,0,79.3,67.1,68.1,,67.4,0.0,0,0,20,0.0,0,49,0,8,95.9,47,8.2,4,67.7,16,0,91.8,45,92,27,3.4,11.5,1.96
Skyler Bell,145163,WR,UCONN,1,4.7,1,87.5,66.7,2,3,0,0.0,0,4,146,0,83.3,69.4,70.5,,70.2,0.0,0,0,46,0.0,0,33,0,14,97.0,32,48.5,16,118.8,16,1,51.5,17,120,111,7.9,8.6,3.75
Devin Voisin,97427,WR,S ALABAMA,1,11.5,1,53.3,100.0,2,2,0,0.0,0,4,288,0,79.3,72.1,67.6,,67.7,0.0,0,2,48,0.0,0,44,0,8,90.9,40,31.8,14,33.1,15,0,65.9,29,94,12,1.5,11.8,2.35
Eric McAlister,145976,WR,TCU,1,14.3,5,57.1,0.0,0,4,0,0.0,0,7,305,0,79.3,67.1,84.1,,83.4,0.0,0,1,70,0.0,0,48,0,8,97.9,47,29.2,14,111.6,14,3,70.8,34,254,145,18.1,31.8,5.4
KJ Duff,184654,WR,RUTGERS,1,15.2,1,53.8,28.6,2,7,0,0.0,0,4,278,0,78.5,66.7,74.6,,74.0,0.0,0,0,24,0.0,0,46,0,7,97.8,45,6.5,3,76.4,13,0,93.5,43,92,26,3.7,13.1,2.04
Ted Hurst,187922,WR,GA STATE,1,9.2,1,53.8,50.0,1,2,0,22.2,2,3,175,0,38.0,66.7,60.3,,59.9,0.0,0,0,19,0.0,0,44,0,7,90.9,40,15.9,7,68.1,13,0,84.1,37,66,22,3.1,9.4,1.65
CJ Williams,158471,WR,STANFORD,1,12.0,2,69.2,100.0,1,1,0,0.0,0,5,300,0,80.1,67.5,82.5,,81.1,0.0,0,0,29,0.0,0,32,0,9,96.9,31,6.3,2,92.8,13,0,93.8,30,103,24,2.7,11.4,3.32
Chase Hendricks,171348,WR,OHIO,1,12.3,0,66.7,50.0,1,2,0,0.0,0,7,259,0,79.3,70.0,91.3,,90.7,0.0,0,0,43,0.0,0,32,0,8,93.8,30,96.9,31,135.4,12,1,3.1,1,144,55,6.9,18.0,4.8
Hunter Summers,169989,WR,ARK STATE,1,13.8,0,66.7,0.0,0,1,0,0.0,0,5,113,0,79.3,67.1,72.4,,71.8,0.0,0,0,43,0.0,0,45,0,8,93.3,42,17.8,8,125.0,12,1,82.2,37,114,18,2.3,14.3,2.71
Ian Strong,170319,WR,RUTGERS,1,13.4,2,66.7,100.0,4,4,0,11.1,1,6,278,0,59.3,67.1,79.2,,78.0,0.0,0,0,43,0.0,0,48,0,8,95.8,46,0.0,0,109.7,12,0,100.0,48,151,36,4.5,18.9,3.28
Ryan Davis,97321,WR,UTAH,1,5.9,4,83.3,50.0,1,2,0,0.0,0,3,328,1,80.9,19.7,65.1,,64.8,0.0,0,0,12,0.0,0,38,0,10,89.5,34,13.2,5,90.6,12,0,86.8,33,69,17,1.7,6.9,2.03
Alex Perry,158184,WR,FIU,1,14.5,3,45.5,0.0,0,3,0,0.0,0,5,166,0,76.3,65.7,69.5,,71.0,0.0,0,1,47,0.0,0,33,1,5,97.0,32,18.2,6,64.2,11,1,81.8,27,84,35,7.0,16.8,2.63
Pofele Ashlock,158166,WR,HAWAII,1,9.3,1,72.7,100.0,1,1,0,0.0,0,5,180,0,79.3,67.1,61.3,,61.2,0.0,0,1,38,0.0,0,56,0,8,94.6,53,89.3,50,50.6,11,0,10.7,6,68,7,0.9,8.5,1.28
Jordyn Tyson,157690,WR,ARIZONA ST,1,7.3,0,63.6,50.0,1,2,0,0.0,0,3,110,0,79.3,67.1,67.4,,68.1,0.0,0,0,19,0.0,0,40,0,7,90.0,36,30.0,12,101.7,11,1,67.5,27,43,32,4.6,6.1,1.19
Wondame Davis Jr.,188310,WR,UTEP,1,17.0,0,54.5,66.7,2,3,0,14.3,1,4,330,0,53.4,66.2,69.8,,69.0,0.0,0,1,44,0.0,0,43,1,6,93.0,40,7.0,3,93.2,11,2,93.0,40,116,7,1.2,19.3,2.9
Dash Luke,155552,WR,MO STATE,1,10.3,1,81.8,66.7,2,3,0,0.0,0,7,230,0,80.1,29.1,89.8,,87.6,0.0,0,0,24,0.0,0,28,0,9,96.4,27,92.9,26,138.6,11,1,7.1,2,110,31,3.4,12.2,4.07
Johntay Cook,131255,WR,SYRACUSE,1,7.9,1,63.6,0.0,0,1,0,12.5,1,4,304,0,56.4,67.8,70.6,,70.8,0.0,0,0,59,0.0,0,39,0,7,100.0,39,87.2,34,100.6,11,0,12.8,5,120,66,9.4,17.1,3.08
Miles Coleman,190604,WR,N TEXAS,1,9.2,3,72.7,100.0,1,1,0,0.0,0,3,251,0,80.1,68.6,69.3,,70.7,0.0,0,0,28,0.0,0,33,1,8,93.9,31,100.0,33,90.7,11,0,0.0,0,74,39,4.9,9.3,2.39
O'Mega Blake,146913,WR,ARKANSAS,1,14.8,1,54.5,0.0,0,2,0,0.0,0,4,111,0,77.5,66.2,63.3,,65.0,0.0,0,2,16,0.0,0,37,1,6,97.3,36,2.7,1,30.7,11,0,97.3,36,60,24,4.0,10.0,1.67
RaRa Thomas,146850,WR,TROY,1,16.6,0,45.5,50.0,2,4,0,16.7,1,4,318,0,49.8,65.9,61.5,,66.0,0.0,0,0,41,0.0,0,29,0,5,93.1,27,6.9,2,99.8,11,1,93.1,27,78,3,0.6,15.6,2.89
Eric Singleton Jr.,170078,WR,AUBURN,1,1.3,3,81.8,,0,0,0,10.0,1,3,115,0,61.0,67.6,59.7,,61.2,0.0,0,0,18,0.0,0,29,0,9,96.6,28,69.0,20,89.4,11,0,31.0,9,60,51,5.7,6.7,2.14
Jaden Bradley,144016,WR,UNLV,1,12.6,0,63.6,,0,0,0,0.0,0,5,325,0,78.5,66.7,71.8,,70.4,0.0,0,0,37,0.0,0,43,0,7,95.3,41,34.9,15,120.6,11,1,65.1,28,93,40,5.7,13.3,2.27
Cade Harris,157896,WR,AIR FORCE,1,10.1,1,72.7,100.0,1,1,0,11.1,1,6,101,0,58.9,72.9,75.0,,84.5,30.4,7,0,74,0.0,0,23,0,8,91.3,21,26.1,6,114.8,11,0,30.4,7,177,84,10.5,22.1,8.43
Isaiah Sategna III,163642,WR,OKLAHOMA,1,12.0,0,81.8,66.7,2,3,1,0.0,0,6,261,0,80.1,74.3,69.6,,73.8,0.0,0,0,31,0.0,0,39,2,9,92.3,36,94.9,37,145.1,11,1,5.1,2,127,25,2.8,14.1,3.53
Caullin Lacy,121426,WR,LOUISVILLE,1,4.8,3,80.0,,0,0,0,0.0,0,3,210,0,80.1,71.8,76.4,0.0,77.2,0.0,0,0,25,2.9,1,35,0,8,85.7,30,71.4,25,107.1,10,0,22.9,8,97,90,11.3,12.1,3.23
Deion Burks,145107,WR,OKLAHOMA,1,5.7,2,70.0,100.0,1,1,0,12.5,1,2,261,0,58.9,67.1,59.6,,59.3,0.0,0,0,12,0.0,0,41,0,7,92.7,38,29.3,12,75.8,10,0,70.7,29,37,24,3.4,5.3,0.97
Bryant Wesco Jr.,183206,WR,CLEMSON,1,12.2,0,60.0,33.3,1,3,0,14.3,1,5,140,0,56.4,71.0,68.3,,67.7,0.0,0,0,38,0.0,0,56,0,6,94.6,53,10.7,6,124.6,10,2,89.3,50,79,12,2.0,13.2,1.49
Trevon Tate,186678,WR,UTEP,1,11.6,0,70.0,50.0,1,2,0,0.0,0,4,330,0,78.5,68.8,61.2,63.6,61.9,0.0,0,0,73,1.8,1,57,0,7,91.2,52,93.0,53,145.8,10,1,7.0,4,133,62,8.9,19.0,2.56
Jordan Napier,175759,WR,S DIEGO ST,1,6.3,2,90.0,50.0,1,2,0,0.0,0,6,284,0,80.1,71.7,91.2,,90.6,0.0,0,0,80,0.0,0,19,0,9,94.7,18,73.7,14,152.1,10,1,26.3,5,149,95,10.6,16.6,8.28
Chris Durr Jr.,184950,WR,WYOMING,1,10.2,0,50.0,25.0,1,4,0,16.7,1,2,351,0,49.8,67.0,68.3,,66.3,0.0,0,0,32,0.0,0,25,0,5,84.0,21,84.0,21,97.9,10,1,16.0,4,50,22,4.4,10.0,2.38
Elijah Sarratt,159499,WR,INDIANA,1,8.9,2,90.0,,0,0,0,0.0,0,7,190,0,80.1,67.5,84.8,,83.7,0.0,0,0,21,0.0,0,27,0,9,100.0,27,11.1,3,144.6,10,2,88.9,24,92,40,4.4,10.2,3.41
Justus Ross-Simmons,163334,WR,SYRACUSE,1,12.4,0,50.0,60.0,3,5,0,16.7,1,4,304,0,49.8,65.7,69.3,,70.6,0.0,0,0,18,0.0,0,41,0,5,100.0,41,7.3,3,105.4,10,2,92.7,38,53,9,1.8,10.6,1.29
