player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Ryan Williams,191142,WR,ALABAMA,1,14.7,0,42.1,100.0,3,3,0,11.1,1,5,103,0,59.3,67.1,66.3,,64.4,0.0,0,1,16,0.0,0,50,0,8,94.0,47,20.0,10,48.8,19,1,80.0,40,73,7,0.9,9.1,1.55
Nick Nash,98679,WR,S JOSE ST,1,11.2,2,58.8,50.0,2,4,0,9.1,1,6,285,0,62.9,68.4,72.5,,71.6,0.0,0,1,20,0.0,0,42,0,10,97.6,41,97.6,41,70.2,17,1,2.4,1,98,28,2.8,9.8,2.39
Jaylin Noel,125155,WR,IOWA STATE,1,13.6,0,50.0,50.0,2,4,0,20.0,2,6,193,0,41.2,74.9,66.8,,67.3,0.0,0,1,50,0.0,0,60,0,8,96.7,58,56.7,34,57.6,16,0,40.0,24,153,26,3.3,19.1,2.64
Luke Wysong,146110,WR,NEW MEXICO,1,10.9,2,66.7,80.0,4,5,0,0.0,0,7,241,0,80.9,71.6,87.1,,88.2,0.0,0,0,43,0.0,0,31,0,10,96.8,30,67.7,21,101.0,15,0,29.0,9,156,57,5.7,15.6,5.2
Markus Allen,145160,WR,E MICHIGAN,1,15.6,2,50.0,40.0,2,5,0,12.5,1,7,160,0,56.8,66.7,73.5,,72.8,0.0,0,0,45,0.0,0,39,0,7,94.9,37,5.1,2,109.2,14,1,94.9,37,140,32,4.6,20.0,3.78
Ricky White,129639,WR,UNLV,1,7.9,3,64.3,0.0,0,3,0,10.0,1,5,325,0,61.0,67.5,70.5,,69.0,0.0,0,1,22,0.0,0,31,0,9,100.0,31,32.3,10,75.9,14,1,67.7,21,88,52,5.8,9.8,2.84
DT Sheffield,174143,WR,N TEXAS,1,9.3,0,57.1,50.0,1,2,0,0.0,0,4,251,1,79.3,25.4,71.2,,65.2,0.0,0,1,75,0.0,0,64,0,8,92.2,59,92.2,59,95.8,14,2,7.8,5,122,80,10.0,15.3,2.07
Isiah Paige,145348,WR,DOMINION,1,6.2,1,46.2,,0,0,0,0.0,0,2,263,0,77.5,70.8,66.8,,66.4,0.0,0,0,10,0.0,0,34,0,6,97.1,33,97.1,33,53.0,13,0,0.0,0,36,47,7.8,6.0,1.09
Amare Thomas,173349,WR,UAB,1,9.3,1,69.2,33.3,1,3,0,0.0,0,5,321,0,80.1,68.5,69.8,,70.9,0.0,0,1,28,0.0,0,44,0,9,95.5,42,47.7,21,100.0,13,2,52.3,23,102,37,4.1,11.3,2.43
Devonte Ross,146735,WR,TROY,1,15.1,0,53.8,33.3,1,3,0,0.0,0,4,318,0,78.5,73.5,70.7,,70.0,0.0,0,2,16,0.0,0,41,0,7,97.6,40,9.8,4,55.4,13,1,90.2,37,70,-6,-0.9,10.0,1.75
Trent Walker,146340,WR,OREGON ST,1,11.2,0,69.2,66.7,2,3,0,10.0,1,4,265,0,61.0,71.8,61.5,,61.7,0.0,0,0,22,0.0,0,51,0,9,96.1,49,7.8,4,88.0,13,0,92.2,47,88,24,2.7,9.8,1.8
Josh Kelly,97061,WR,TEXAS TECH,1,7.2,2,76.9,50.0,2,4,0,0.0,0,5,315,0,81.5,69.4,70.8,,70.4,0.0,0,0,32,0.0,0,52,0,10,92.3,48,92.3,48,94.4,13,0,7.7,4,88,46,4.6,8.8,1.83
Jayden Higgins,150240,WR,IOWA STATE,1,13.0,2,50.0,50.0,1,2,0,14.3,1,4,193,0,53.8,66.2,59.8,,59.7,0.0,0,0,12,0.0,0,60,0,6,96.7,58,31.7,19,91.7,12,1,68.3,41,58,19,3.2,9.7,1.0
Tru Edwards,146058,WR,LA TECH,1,11.3,0,75.0,0.0,0,1,0,10.0,1,8,208,0,61.0,67.5,73.1,,72.1,0.0,0,0,19,0.0,0,48,0,9,95.8,46,95.8,46,142.4,12,2,4.2,2,110,7,0.8,12.2,2.39
Dane Pardridge,158042,WR,N ILLINOIS,1,9.3,0,41.7,0.0,0,3,0,16.7,1,3,254,0,49.8,74.5,58.4,,58.2,0.0,0,0,11,0.0,0,43,0,5,97.7,42,79.1,34,49.3,12,0,20.9,9,36,23,4.6,7.2,0.86
Jack Endries,158317,TE,CAL,1,3.6,0,75.0,25.0,1,4,0,0.0,0,5,130,0,80.1,67.5,71.6,74.3,70.5,39.2,20,0,18,5.9,3,51,0,9,90.2,46,47.1,24,99.7,12,0,2.0,1,101,66,7.3,11.2,2.2
Dalton Carnes,173042,WR,N TEXAS,1,12.9,1,41.7,0.0,0,1,0,0.0,0,3,251,0,76.3,65.7,57.9,,57.7,0.0,0,0,16,0.0,0,63,0,5,95.2,60,6.3,4,53.1,12,0,93.7,59,47,26,5.2,9.4,0.78
Kam Shanks,173347,WR,UAB,1,3.5,1,54.5,0.0,0,1,0,25.0,2,2,321,0,33.4,70.3,52.7,,53.6,0.0,0,0,11,0.0,0,46,0,6,97.8,45,56.5,26,61.2,11,0,43.5,20,36,34,5.7,6.0,0.8
Jalen Royals,163442,WR,UTAH ST,1,8.5,2,100.0,100.0,2,2,0,0.0,0,6,329,0,81.5,69.9,78.9,,78.3,0.0,0,0,59,0.0,0,45,0,11,93.3,42,17.8,8,149.1,11,1,82.2,37,188,101,9.2,17.1,4.48
Kaden Prather,144780,WR,MARYLAND,1,9.6,1,81.8,66.7,2,3,0,0.0,0,5,215,0,80.9,67.9,71.6,,70.9,0.0,0,1,33,0.0,0,59,0,9,93.2,55,0.0,0,70.8,11,0,100.0,59,111,36,4.0,12.3,2.02
Dane Key,157100,WR,KENTUCKY,1,10.8,2,36.4,0.0,0,1,0,0.0,0,3,202,0,74.9,65.0,73.1,67.4,72.4,4.2,1,1,14,4.2,1,24,0,4,95.8,23,25.0,6,12.7,11,0,70.8,17,48,16,4.0,12.0,2.09
Luther Burden III,157170,WR,MISSOURI,1,12.8,1,54.5,100.0,1,1,0,0.0,0,2,229,0,77.5,70.8,57.8,,57.7,0.0,0,0,16,0.0,0,47,0,6,95.7,45,87.2,41,66.1,11,0,10.6,5,49,14,2.3,8.2,1.09
Jaden Smith,102637,WR,NEVADA,1,10.6,2,81.8,33.3,1,3,0,0.0,0,3,239,0,80.9,67.9,74.9,,78.8,2.8,1,0,55,0.0,0,36,2,9,91.7,33,8.3,3,117.4,11,0,88.9,32,134,61,6.8,14.9,4.06
Horatio Fields,144188,WR,WAKE,1,10.1,2,54.5,0.0,0,2,0,0.0,0,2,339,0,77.5,66.2,62.3,,62.0,0.0,0,0,10,0.0,0,35,0,6,100.0,35,11.4,4,63.8,11,0,88.6,31,43,13,2.2,7.2,1.23
Eric Singleton Jr.,170078,WR,GA TECH,1,11.0,0,54.5,60.0,3,5,0,14.3,1,5,176,0,53.4,70.2,63.8,,65.0,0.0,0,1,17,0.0,0,43,0,6,97.7,42,41.9,18,32.0,11,0,58.1,25,59,13,2.2,9.8,1.4
Chris Carpenter,131671,WR,UTSA,1,13.0,1,54.5,,0,0,0,14.3,1,3,331,0,53.4,72.9,58.6,,58.3,0.0,0,1,19,0.0,0,46,0,6,95.7,44,17.4,8,31.6,11,0,82.6,38,58,24,4.0,9.7,1.32
