player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Charlie Jones,55038,WR,PURDUE,1,10.8,0,61.1,0.0,0,1,0,8.3,1,4,273,0,64.9,69.4,62.9,,62.7,0.0,0,0,41,0.0,0,47,0,11,93.6,44,14.9,7,77.1,18,0,85.1,40,104,16,1.5,9.5,2.36
A.T. Perry,77975,WR,WAKE,1,13.7,1,66.7,50.0,2,4,0,14.3,2,8,339,0,53.7,68.7,79.5,,79.9,0.0,0,1,29,0.0,0,46,1,12,95.7,44,13.0,6,89.8,18,1,87.0,40,159,33,2.8,13.3,3.61
Tank Dell,78874,WR,HOUSTON,1,14.5,2,76.5,100.0,1,1,0,7.1,1,10,182,0,67.8,68.7,78.2,,78.5,0.0,0,0,41,0.0,0,60,0,13,95.0,57,78.3,47,149.1,17,2,21.7,13,180,51,3.9,13.8,3.16
Jayshon Jackson,78041,WR,BALL ST,1,10.9,1,58.8,0.0,0,3,0,9.1,1,4,117,0,64.6,73.4,72.1,,73.6,0.0,0,0,43,0.0,0,42,0,10,97.6,41,61.9,26,95.2,17,1,38.1,16,100,54,5.4,10.0,2.44
Ja'Shaun Poke,100218,WR,KENT STATE,1,7.9,0,76.5,100.0,1,1,0,7.1,1,3,201,0,53.7,70.3,60.2,,61.3,0.0,0,0,14,0.0,0,43,0,13,95.3,41,83.7,36,87.1,17,0,11.6,5,87,36,2.8,6.7,2.12
Ja'Corey Brooks,146587,WR,ALABAMA,1,13.6,1,43.8,0.0,0,2,0,12.5,1,4,103,0,56.8,66.7,59.6,,59.1,0.0,0,0,41,0.0,0,59,0,7,93.2,55,30.5,18,84.6,16,1,69.5,41,97,42,6.0,13.9,1.76
Josh Downs,122832,WR,N CAROLINA,1,7.3,1,100.0,100.0,1,1,0,0.0,0,10,245,0,83.8,72.0,90.5,,90.5,0.0,0,0,32,0.0,0,43,0,15,97.7,42,88.4,38,135.0,15,1,4.7,2,166,62,4.1,11.1,3.95
Tory Horton,128232,WR,COLO STATE,1,16.5,3,60.0,75.0,3,4,0,18.2,2,7,144,0,47.1,72.3,79.4,,78.3,0.0,0,0,42,0.0,0,59,0,9,84.7,50,16.9,10,126.4,15,1,83.1,49,196,43,4.8,21.8,3.92
Tyrone Howell,144588,WR,LA MONROE,1,8.5,4,80.0,,0,0,0,0.0,0,9,209,0,82.2,71.7,90.3,,89.7,0.0,0,0,46,0.0,0,42,1,12,97.6,41,7.1,3,156.0,15,2,92.9,39,179,83,6.9,14.9,4.37
Evan Stewart,158674,WR,TEXAS A&M,1,10.1,0,57.1,0.0,0,2,0,11.1,1,6,312,0,58.9,67.8,70.1,,69.3,0.0,0,0,29,0.0,0,49,0,8,95.9,47,8.2,4,85.4,14,0,91.8,45,120,40,5.0,15.0,2.55
