player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cam Camper,156414,WR,INDIANA,1,12.9,3,52.6,25.0,1,4,0,0.0,0,8,190,0,80.9,67.9,73.5,,72.8,0.0,0,0,20,0.0,0,64,0,10,96.9,62,10.9,7,73.6,19,0,89.1,57,126,22,2.2,12.6,2.03
Carlos Carriere,61413,WR,C MICHIGAN,1,6.3,3,61.1,20.0,1,5,0,8.3,1,5,134,1,64.6,20.5,65.0,,64.4,0.0,0,2,20,0.0,0,48,0,11,93.8,45,4.2,2,37.7,18,0,95.8,46,105,63,5.7,9.5,2.33
Daniel George,84378,WR,AKRON,1,7.5,1,64.7,0.0,0,2,0,0.0,0,3,102,0,81.5,68.2,65.4,,65.2,0.0,0,0,16,0.0,0,62,0,11,96.8,60,11.3,7,78.8,17,0,88.7,55,93,38,3.5,8.5,1.55
Myles Price,123155,WR,TEXAS TECH,1,4.6,2,75.0,50.0,2,4,0,7.7,1,5,315,1,66.4,23.8,64.5,,64.1,0.0,0,0,26,0.0,0,47,0,12,97.9,46,63.8,30,90.4,16,0,36.2,17,99,68,5.7,8.3,2.15
Jacob Cowing,100894,WR,ARIZONA,1,13.5,1,46.7,33.3,1,3,0,22.2,2,7,109,0,37.6,71.0,79.3,,77.7,0.0,0,0,32,0.0,0,47,0,7,93.6,44,63.8,30,100.1,15,1,36.2,17,133,49,7.0,19.0,3.02
Jayshon Jackson,78041,WR,BALL ST,1,11.7,1,66.7,75.0,3,4,0,9.1,1,4,117,0,62.9,68.7,69.4,,68.0,0.0,0,1,37,0.0,0,47,0,10,95.7,45,61.7,29,86.0,15,1,38.3,18,122,59,5.9,12.2,2.71
Tyler Scott,123578,WR,CINCINNATI,1,11.1,2,66.7,66.7,4,6,0,16.7,2,6,138,0,47.4,67.9,70.1,,69.4,2.4,1,0,75,0.0,0,41,0,10,100.0,41,0.0,0,148.6,15,3,97.6,40,185,73,7.3,18.5,4.51
Isaiah Winstead,91115,WR,E CAROLINA,1,7.2,4,78.6,50.0,1,2,0,0.0,0,6,156,0,81.5,68.2,76.4,,77.1,0.0,0,0,67,0.0,0,36,1,11,100.0,36,13.9,5,133.0,14,1,86.1,31,143,82,7.5,13.0,3.97
Xavier Hutchinson,122518,WR,IOWA STATE,1,7.5,2,61.5,33.3,1,3,0,0.0,0,2,193,0,79.3,67.1,73.0,,72.3,0.0,0,1,28,0.0,0,37,0,8,97.3,36,27.0,10,48.2,13,0,73.0,27,84,50,6.3,10.5,2.33
Rashee Rice,97605,WR,SMU,1,12.8,2,46.2,50.0,1,2,0,14.3,1,4,287,0,53.4,66.2,63.2,,62.7,0.0,0,0,25,0.0,0,51,0,6,92.2,47,7.8,4,89.9,13,1,92.2,47,74,14,2.3,12.3,1.57
