player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Talique Williams,123867,WR,GA STATE,1,9.3,1,50.0,0.0,0,1,0,14.3,1,2,175,0,53.4,68.1,62.1,,61.8,17.2,5,0,24,0.0,0,29,0,6,86.2,25,65.5,19,59.7,12,0,17.2,5,46,26,4.3,7.7,1.84
Elic Ayomanor,157263,WR,STANFORD,1,17.5,0,58.3,33.3,1,3,0,12.5,1,4,300,0,56.4,66.7,64.5,,64.7,0.0,0,0,29,0.0,0,46,0,7,95.7,44,13.0,6,86.1,12,0,87.0,40,102,26,3.7,14.6,2.32
Jordan Moore,143865,WR,DUKE,1,20.6,2,58.3,0.0,0,2,0,0.0,0,4,154,0,56.8,66.7,71.2,,71.0,0.0,0,0,47,0.0,0,31,0,7,93.5,29,12.9,4,89.6,12,0,83.9,26,112,35,5.0,16.0,3.86
Jalen Royals,163442,WR,UTAH ST,1,12.5,2,45.5,33.3,1,3,0,0.0,0,3,329,0,77.5,66.2,64.9,,65.1,0.0,0,1,30,0.0,0,41,0,5,97.6,40,19.5,8,63.4,11,1,80.5,33,82,25,5.0,16.4,2.05
Jalen Moss,163408,WR,FRESNO ST,1,14.1,1,54.5,66.7,2,3,0,14.3,1,5,169,0,53.4,71.9,77.0,,76.0,0.0,0,1,28,0.0,0,29,0,6,100.0,29,13.8,4,46.4,11,0,86.2,25,97,27,4.5,16.2,3.34
Kole Wilson,168441,WR,TEXAS ST,1,8.7,6,63.6,,0,0,0,12.5,1,5,314,0,56.4,72.9,66.4,,64.7,0.0,0,1,13,0.0,0,41,0,7,97.6,40,4.9,2,41.9,11,0,95.1,39,65,48,6.9,9.3,1.63
Xzavier Henderson,124380,WR,CINCINNATI,1,10.2,1,63.6,50.0,2,4,0,22.2,2,4,138,0,38.0,66.7,62.8,,62.9,0.0,0,0,42,0.0,0,24,0,7,100.0,24,0.0,0,123.7,11,1,100.0,24,101,27,3.9,14.4,4.21
Luke Wysong,146110,WR,NEW MEXICO,1,12.3,0,72.7,66.7,4,6,0,0.0,0,8,241,0,80.1,67.5,87.7,,87.1,2.1,1,0,31,0.0,0,48,0,8,91.7,44,56.3,27,141.9,11,1,41.7,20,129,28,3.5,16.1,2.93
Kam Thomas,149138,WR,UTEP,1,10.8,1,63.6,100.0,1,1,0,0.0,0,2,330,0,78.5,71.2,65.4,54.4,65.8,3.8,1,0,38,0.0,0,26,0,7,96.2,25,84.6,22,112.3,11,1,7.7,2,71,42,6.0,10.1,2.84
Luke Floriea,130491,WR,KENT STATE,1,11.0,2,60.0,33.3,1,3,0,0.0,0,5,201,0,77.5,69.1,72.6,,75.1,0.0,0,1,41,0.0,0,33,0,6,93.9,31,81.8,27,89.2,10,1,18.2,6,104,60,10.0,17.3,3.35
Kaedin Robinson,144468,WR,APP STATE,1,8.3,0,80.0,100.0,1,1,0,11.1,1,3,108,0,58.9,71.1,65.7,,66.3,0.0,0,0,47,0.0,0,37,0,8,94.6,35,86.5,32,109.6,10,0,13.5,5,103,32,4.0,12.9,2.94
Chrishon McCray,163139,WR,KENT STATE,1,16.2,0,40.0,60.0,3,5,0,20.0,1,2,201,0,45.9,65.0,61.7,,61.2,0.0,0,0,29,0.0,0,31,0,4,93.5,29,22.6,7,90.8,10,1,77.4,24,53,4,1.0,13.3,1.83
Sean Brown,111094,WR,CHARLOTTE,1,15.3,0,60.0,,0,0,0,0.0,0,5,136,0,77.5,66.2,80.3,,79.4,0.0,0,0,18,0.0,0,30,0,6,100.0,30,26.7,8,81.3,10,0,73.3,22,70,10,1.7,11.7,2.33
Bryce Kirtz,97424,WR,NWESTERN,1,18.7,0,60.0,50.0,1,2,0,14.3,1,4,256,0,53.4,66.2,72.8,,72.1,0.0,0,0,33,0.0,0,28,0,6,100.0,28,0.0,0,90.0,10,0,100.0,28,91,12,2.0,15.2,3.25
Devonte Ross,146735,WR,TROY,1,14.3,0,70.0,100.0,1,1,0,0.0,0,5,318,0,78.5,66.7,77.0,,78.2,0.0,0,0,29,0.0,0,39,0,7,97.4,38,7.7,3,136.3,10,1,92.3,36,102,26,3.7,14.6,2.68
Oronde Gadsden II,144046,TE,SYRACUSE,1,11.6,0,70.0,100.0,1,1,0,0.0,0,5,304,0,79.3,67.1,82.4,,82.8,29.7,11,0,28,0.0,0,37,0,7,97.3,36,67.6,25,138.8,10,1,2.7,1,108,35,5.0,15.4,3.0
Jack Bech,146771,WR,TCU,1,15.3,1,60.0,50.0,1,2,0,0.0,0,6,305,0,77.5,66.2,75.2,,74.4,0.0,0,0,46,0.0,0,43,0,6,97.7,42,25.6,11,137.5,10,1,74.4,32,139,55,9.2,23.2,3.31
Giles Jackson,101695,WR,WASHINGTON,1,2.6,3,100.0,100.0,1,1,0,0.0,0,5,340,0,80.9,68.7,79.9,,78.1,0.0,0,0,23,0.0,0,26,0,10,100.0,26,84.6,22,107.5,10,0,15.4,4,98,72,7.2,9.8,3.77
DT Sheffield,174143,WR,N TEXAS,1,4.7,1,70.0,50.0,1,2,0,12.5,1,5,251,0,56.4,69.8,64.5,,66.4,0.0,0,0,17,0.0,0,35,1,7,94.3,33,91.4,32,91.3,10,0,8.6,3,74,40,5.7,10.6,2.24
Kyren Lacy,122646,WR,LSU,1,13.2,0,70.0,66.7,2,3,1,0.0,0,6,211,0,78.5,66.7,76.9,,78.0,0.0,0,0,26,0.0,0,36,2,7,100.0,36,47.2,17,132.9,10,1,52.8,19,94,20,2.9,13.4,2.61
Dean Connors,156624,HB,RICE,1,-2.7,3,88.9,100.0,1,1,0,0.0,0,1,275,0,79.3,74.7,67.8,43.3,72.1,0.0,0,0,11,14.6,6,41,0,8,85.4,35,2.4,1,80.1,9,0,7.3,3,29,54,6.8,3.6,0.83
Tre Harris,122676,WR,OLE MISS,1,16.6,3,88.9,0.0,0,1,0,0.0,0,7,226,0,79.3,67.1,92.8,,91.2,0.0,0,0,61,0.0,0,23,0,8,95.7,22,8.7,2,158.3,9,2,91.3,21,179,64,8.0,22.4,8.14
Jimmy Horn Jr.,144483,WR,COLORADO,1,15.2,3,77.8,0.0,0,1,0,12.5,1,5,143,0,56.4,66.7,82.6,,82.0,6.5,2,0,69,0.0,0,31,0,7,100.0,31,90.3,28,155.8,9,1,3.2,1,198,95,13.6,28.3,6.39
Tai Felton,144886,WR,MARYLAND,1,12.2,4,77.8,,0,0,0,0.0,0,6,215,0,79.3,67.1,91.0,,91.2,0.0,0,0,75,0.0,0,31,0,7,96.8,30,32.3,10,158.3,9,2,67.7,21,178,107,15.3,25.4,5.93
Ja'Shaun Poke,100218,WR,S DIEGO ST,1,11.0,0,66.7,50.0,1,2,0,0.0,0,2,284,0,77.5,69.1,65.3,,61.8,0.0,0,0,9,0.0,0,31,0,6,87.1,27,93.5,29,71.5,9,0,3.2,1,30,6,1.0,5.0,1.11
TJ Sheffield,101741,WR,UCONN,1,15.6,1,22.2,0.0,0,1,0,33.3,1,1,146,0,31.6,70.1,54.5,,54.6,0.0,0,1,27,0.0,0,26,0,2,96.2,25,92.3,24,39.4,9,1,7.7,2,32,15,7.5,16.0,1.28
Brennan Presley,122982,WR,OKLA STATE,1,4.6,3,77.8,100.0,1,1,0,0.0,0,2,262,0,78.5,69.7,64.5,,63.2,0.0,0,0,10,0.0,0,28,0,7,100.0,28,71.4,20,119.9,9,1,25.0,7,35,22,3.1,5.0,1.25
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,1,15.9,0,44.4,,0,0,0,20.0,1,3,174,0,45.9,66.5,63.4,,63.8,0.0,0,0,48,0.0,0,53,0,4,90.6,48,11.3,6,82.2,9,0,88.7,47,93,15,3.8,23.3,1.94
Censere Lee,166543,WR,PITTSBURGH,1,12.2,0,66.7,0.0,0,1,0,0.0,0,4,268,0,77.5,66.2,70.6,,69.7,3.6,1,0,17,0.0,0,28,0,6,96.4,27,7.1,2,91.0,9,0,89.3,25,72,10,1.7,12.0,2.67
Courtney Jackson,99703,WR,ARK STATE,1,8.9,0,55.6,0.0,0,2,0,0.0,0,4,113,0,76.3,73.7,69.5,,69.4,0.0,0,1,32,0.0,0,37,0,5,97.3,36,91.9,34,40.7,9,0,8.1,3,69,33,6.6,13.8,1.92
Joey Hobert,131934,WR,TEXAS ST,1,13.3,2,66.7,50.0,1,2,0,14.3,1,4,314,0,53.8,66.2,65.6,,66.5,0.0,0,0,37,0.0,0,42,0,6,97.6,41,92.9,39,139.4,9,2,4.8,2,91,47,7.8,15.2,2.22
Nik McMillan,157951,WR,BUFFALO,1,13.4,0,55.6,100.0,1,1,0,16.7,1,4,126,0,49.8,65.7,71.3,,71.4,0.0,0,0,31,0.0,0,21,0,5,100.0,21,19.0,4,120.6,9,1,81.0,17,76,14,2.8,15.2,3.62
Oran Singleton Jr.,145589,WR,E MICHIGAN,1,7.1,1,88.9,,0,0,0,11.1,1,3,160,0,59.3,67.1,74.9,,72.2,0.0,0,0,33,0.0,0,29,0,8,89.7,26,100.0,29,144.9,9,1,0.0,0,89,35,4.4,11.1,3.42
Mason Taylor,157122,TE,LSU,1,5.4,1,77.8,100.0,1,1,0,0.0,0,3,211,0,78.5,66.7,63.4,72.8,66.8,53.8,21,1,15,17.9,7,39,0,7,82.1,32,35.9,14,55.8,9,0,10.3,4,62,43,6.1,8.9,1.94
Colston Loveland,158540,TE,MICHIGAN,1,6.0,0,88.9,,0,0,0,11.1,1,5,222,0,58.9,67.1,83.2,67.4,80.8,41.7,10,0,20,4.2,1,24,0,8,95.8,23,29.2,7,144.0,9,1,29.2,7,87,40,5.0,10.9,3.78
Jahdae Walker,175944,WR,TEXAS A&M,1,2.7,3,66.7,33.3,1,3,0,0.0,0,1,312,0,77.5,67.4,56.4,,59.5,0.0,0,0,11,0.0,0,28,1,6,85.7,24,14.3,4,72.0,9,0,85.7,24,31,19,3.2,5.2,1.29
A.J. Henning,129580,WR,NWESTERN,1,7.9,1,55.6,0.0,0,1,0,0.0,0,2,256,0,76.3,69.3,60.3,,60.1,0.0,0,0,12,0.0,0,24,0,5,95.8,23,66.7,16,60.9,9,0,33.3,8,19,10,2.0,3.8,0.83
Cade McDonald,101725,WR,MIAMI OH,1,7.2,3,88.9,100.0,1,1,0,0.0,0,4,221,0,79.3,71.1,73.7,,73.0,0.0,0,0,24,0.0,0,37,0,8,100.0,37,89.2,33,115.3,9,0,10.8,4,105,54,6.8,13.1,2.84
Dean Patterson,145224,WR,FIU,1,6.4,0,55.6,33.3,1,3,0,0.0,0,2,166,0,76.3,69.3,64.6,,64.5,0.0,0,1,11,0.0,0,26,0,5,92.3,24,11.5,3,21.8,9,0,84.6,22,28,10,2.0,5.6,1.17
Jaden Williams,143844,WR,TEXAS ST,1,7.6,3,87.5,0.0,0,1,0,0.0,0,4,314,0,78.5,66.7,65.4,,67.0,0.0,0,0,34,0.0,0,27,0,7,96.3,26,7.4,2,142.2,8,1,92.6,25,69,29,4.1,9.9,2.65
Braylen Walker,163008,WR,RICE,1,13.8,0,25.0,0.0,0,1,1,0.0,0,1,275,0,70.7,62.9,54.8,,57.5,0.0,0,1,26,0.0,0,32,1,2,100.0,32,6.3,2,0.5,8,0,93.8,30,25,10,5.0,12.5,0.78
Kam Shanks,173347,WR,UAB,1,6.5,0,75.0,,0,0,0,14.3,1,5,321,0,53.4,73.7,75.9,,73.6,0.0,0,0,27,0.0,0,22,0,6,90.9,20,68.2,15,102.6,8,0,31.8,7,73,58,9.7,12.2,3.65
Eugene Wilson III,175886,WR,FLORIDA,1,3.1,3,87.5,100.0,1,1,0,0.0,0,3,163,0,78.5,66.7,68.1,,67.6,0.0,0,1,16,0.0,0,29,0,7,93.1,27,48.3,14,53.1,8,0,48.3,14,50,47,6.7,7.1,1.85
Devin Voisin,97427,WR,S ALABAMA,1,14.3,0,62.5,0.0,0,2,0,16.7,1,4,288,0,49.8,65.7,64.0,,63.4,0.0,0,0,19,0.0,0,38,0,5,86.8,33,36.8,14,85.4,8,0,63.2,24,60,25,5.0,12.0,1.82
Luke Lachey,129475,TE,IOWA,1,8.4,4,75.0,50.0,1,2,0,0.0,0,4,192,0,77.5,66.2,81.6,70.3,87.1,67.7,21,0,19,9.7,3,31,1,6,80.6,25,25.8,8,97.4,8,0,6.5,2,63,27,4.5,10.5,2.52
Chase Roberts,147528,WR,BYU,1,11.5,1,87.5,100.0,4,4,0,0.0,0,7,128,0,56.4,68.8,76.0,,78.3,0.0,0,0,25,0.0,0,29,0,7,86.2,25,41.4,12,118.8,8,0,58.6,17,108,25,3.6,15.4,4.32
Jackson Harris,176616,WR,STANFORD,1,19.8,0,25.0,25.0,1,4,0,33.3,1,1,300,0,31.6,62.9,57.5,,57.2,0.0,0,0,11,0.0,0,31,0,2,93.5,29,6.5,2,79.2,8,1,93.5,29,14,0,0.0,7.0,0.48
Jaylin Noel,125155,WR,IOWA STATE,1,12.0,0,100.0,100.0,1,1,0,0.0,0,5,193,0,79.3,68.7,89.4,,90.7,0.0,0,0,54,0.0,0,19,0,8,100.0,19,63.2,12,158.3,8,1,31.6,6,135,43,5.4,16.9,7.11
Jeremiah Smith,183710,WR,OHIO STATE,1,13.4,0,75.0,100.0,2,2,0,14.3,1,5,260,0,53.4,66.2,71.8,,75.4,0.0,0,0,45,0.0,0,27,1,6,96.3,26,25.9,7,152.1,8,2,74.1,20,92,3,0.5,15.3,3.54
J. Michael Sturdivant,146288,WR,UCLA,1,11.0,0,37.5,0.0,0,2,0,0.0,0,2,324,0,74.9,65.0,65.6,,64.9,0.0,0,1,16,0.0,0,30,0,3,86.7,26,6.7,2,12.5,8,0,93.3,28,36,24,8.0,12.0,1.38
Myles Alston,144010,WR,DOMINION,1,8.6,1,62.5,50.0,2,4,0,0.0,0,4,263,0,76.3,65.7,64.7,,64.0,0.0,0,1,18,0.0,0,47,0,5,97.9,46,6.4,3,35.4,8,0,93.6,44,40,5,1.0,8.0,0.87
Terrance Ferguson,146563,TE,OREGON,1,6.5,1,87.5,100.0,1,1,0,0.0,0,6,264,0,79.3,67.1,79.0,68.7,81.2,29.7,11,0,17,5.4,2,37,0,7,86.5,32,62.2,23,112.0,8,0,8.1,3,87,52,7.4,12.4,2.72
Reggie Virgil,158022,WR,MIAMI OH,1,18.5,1,37.5,0.0,0,1,0,25.0,1,3,221,0,39.5,64.1,53.5,,55.2,0.0,0,1,12,0.0,0,41,0,3,100.0,41,2.4,1,10.4,8,0,97.6,40,32,5,1.7,10.7,0.78
Konata Mumpfield,145598,WR,PITTSBURGH,1,6.3,1,62.5,100.0,1,1,0,16.7,1,5,268,0,49.8,16.0,64.7,,63.4,0.0,0,0,14,0.0,0,45,0,5,100.0,45,20.0,9,122.9,8,1,80.0,36,56,26,5.2,11.2,1.24
Jordyn Tyson,157690,WR,ARIZONA ST,1,15.4,1,50.0,100.0,1,1,0,20.0,1,4,110,0,45.4,66.5,65.2,,68.3,0.0,0,0,20,0.0,0,22,0,4,100.0,22,40.9,9,69.3,8,0,59.1,13,49,6,1.5,12.3,2.23
Latrell Caples,128119,WR,BOISE ST,1,14.3,0,62.5,100.0,2,2,1,0.0,0,3,120,0,76.3,70.7,74.5,61.9,78.1,0.0,0,1,36,3.8,1,26,2,5,84.6,22,57.7,15,56.8,8,0,42.3,11,81,5,1.0,16.2,3.68
Dalen Cobb,158341,WR,GA SOUTHRN,1,10.3,0,50.0,50.0,1,2,0,20.0,1,3,174,1,45.4,16.1,54.8,,53.7,0.0,0,0,18,0.0,0,37,0,4,89.2,33,86.5,32,112.0,8,1,13.5,5,55,37,9.3,13.8,1.67
De'Zhaun Stribling,146508,WR,OKLA STATE,1,14.4,0,75.0,50.0,1,2,0,14.3,1,4,262,0,53.4,66.2,68.5,,67.5,0.0,0,0,27,0.0,0,31,0,6,100.0,31,29.0,9,107.8,8,0,71.0,22,83,33,5.5,13.8,2.68
Colin Weber,145578,TE,CHARLOTTE,1,5.1,0,75.0,,0,0,1,0.0,0,4,136,0,77.5,66.2,75.0,72.6,77.4,57.1,16,0,10,25.0,7,28,1,6,75.0,21,21.4,6,88.0,8,0,21.4,6,45,14,2.3,7.5,2.14
Isaiah Neyor,98033,WR,NEBRASKA,1,17.1,2,75.0,50.0,1,2,0,14.3,1,5,238,0,56.8,66.7,78.1,,79.2,0.0,0,0,59,0.0,0,27,0,6,88.9,24,7.4,2,156.3,8,1,92.6,25,121,39,6.5,20.2,5.04
Mac Dalena,128174,WR,FRESNO ST,1,9.4,2,75.0,,0,0,0,14.3,1,3,169,0,53.8,66.2,63.4,,63.4,0.0,0,0,19,0.0,0,38,0,6,97.4,37,10.5,4,99.5,8,0,89.5,34,67,26,4.3,11.2,1.81
Ja'Corey Brooks,146587,WR,LOUISVILLE,1,11.5,0,87.5,100.0,1,1,0,0.0,0,5,210,0,78.5,66.7,83.2,,81.5,0.0,0,0,21,0.0,0,20,0,7,100.0,20,20.0,4,149.5,8,1,80.0,16,83,39,5.6,11.9,4.15
Travis Hunter,160766,CB,COLORADO,1,15.6,2,87.5,50.0,1,2,0,0.0,0,6,143,0,78.5,66.7,82.5,,81.1,0.0,0,0,41,0.0,0,41,0,7,95.1,39,9.8,4,158.3,8,3,90.2,37,132,41,5.9,18.9,3.38
Deuce Alexander,176077,WR,WAKE,1,10.4,1,62.5,0.0,0,1,0,16.7,1,5,339,0,49.8,65.7,74.5,,73.6,0.0,0,0,25,0.0,0,20,0,5,100.0,20,80.0,16,129.7,8,1,20.0,4,69,40,8.0,13.8,3.45
Boden Groen,71325,TE,RICE,1,7.0,0,62.5,,0,0,0,16.7,1,2,275,0,49.8,65.7,52.5,69.4,57.1,33.3,12,1,14,5.6,2,36,1,5,94.4,34,66.7,24,37.0,8,0,0.0,0,43,29,5.8,8.6,1.26
Omar Cooper Jr.,156395,WR,INDIANA,1,11.4,0,37.5,,0,0,0,0.0,0,2,190,0,73.1,64.1,62.2,,66.9,0.0,0,0,26,0.0,0,24,2,3,95.8,23,4.2,1,56.8,8,0,95.8,23,45,16,5.3,15.0,1.96
Denzel Boston,162481,WR,WASHINGTON,1,6.9,4,75.0,50.0,1,2,0,0.0,0,5,340,0,77.5,73.7,73.1,,73.6,0.0,0,0,20,0.0,0,33,0,6,100.0,33,12.1,4,143.8,8,1,87.9,29,76,53,8.8,12.7,2.3
Chase Hendricks,171348,WR,OHIO,1,10.8,0,37.5,0.0,0,4,0,25.0,1,1,259,0,39.5,64.1,53.6,,53.2,0.0,0,0,13,0.0,0,40,0,3,95.0,38,7.5,3,47.4,8,0,92.5,37,27,11,3.7,9.0,0.71
Harrison Wallace III,145090,WR,PENN STATE,1,16.6,0,62.5,50.0,1,2,0,0.0,0,5,266,0,76.3,65.7,85.4,,84.1,0.0,0,0,50,0.0,0,21,0,5,100.0,21,4.8,1,145.8,8,2,95.2,20,117,40,8.0,23.4,5.57
J.J. Jones,143965,WR,N CAROLINA,1,12.0,0,37.5,0.0,0,1,0,25.0,1,3,245,0,39.5,64.1,63.7,,61.4,0.0,0,0,32,0.0,0,30,0,3,86.7,26,6.7,2,60.4,8,0,93.3,28,52,22,7.3,17.3,2.0
Kordell David,156921,WR,NEW MEX ST,1,10.3,0,37.5,0.0,0,1,0,0.0,0,1,242,0,73.1,64.1,58.5,,57.9,0.0,0,1,13,0.0,0,31,0,3,93.5,29,3.2,1,6.3,8,0,96.8,30,13,1,0.3,4.3,0.45
Peyton Higgins,147247,WR,TROY,1,9.9,1,50.0,50.0,1,2,0,33.3,2,2,318,0,26.0,69.1,55.2,,55.3,0.0,0,0,19,0.0,0,26,0,4,96.2,25,100.0,26,63.5,8,0,0.0,0,38,11,2.8,9.5,1.52
Xavier Restrepo,122220,WR,MIAMI FL,1,9.8,2,87.5,100.0,2,2,0,0.0,0,5,220,0,78.5,68.5,71.3,,75.3,0.0,0,0,40,0.0,0,34,0,7,91.2,31,79.4,27,158.3,8,1,20.6,7,112,49,7.0,16.0,3.61
Chris Brazzell II,158409,WR,TENNESSEE,1,21.9,0,62.5,,0,0,0,0.0,0,4,307,0,76.3,65.7,65.4,,64.8,0.0,0,0,23,0.0,0,33,0,5,93.9,31,6.1,2,84.9,8,0,93.9,31,59,11,2.2,11.8,1.9
Kaden Prather,144780,WR,MARYLAND,1,5.6,1,75.0,,0,0,0,0.0,0,3,215,0,77.5,66.2,66.4,,64.0,0.0,0,0,15,0.0,0,34,0,6,97.1,33,8.8,3,95.8,8,0,91.2,31,60,35,5.8,10.0,1.82
Trebor Pena,123051,WR,SYRACUSE,1,14.9,0,85.7,100.0,3,3,0,0.0,0,6,304,0,77.5,73.5,82.9,,80.9,0.0,0,0,20,0.0,0,32,0,6,96.9,31,81.3,26,152.7,7,2,18.8,6,78,13,2.2,13.0,2.52
Antonio Williams,156241,WR,CLEMSON,1,10.9,0,85.7,100.0,2,2,0,0.0,0,3,140,0,78.5,69.8,70.4,,71.8,0.0,0,0,36,0.0,0,27,0,6,85.2,23,33.3,9,111.9,7,0,66.7,18,76,16,2.7,12.7,3.3
Emeka Egbuka,145055,WR,OHIO STATE,1,7.1,1,57.1,0.0,0,3,0,0.0,0,3,260,0,76.3,65.7,70.8,,70.4,7.4,2,0,19,0.0,0,27,0,4,92.6,25,70.4,19,80.1,7,0,22.2,6,51,33,8.3,12.8,2.04
LaJohntay Wester,123616,WR,COLORADO,1,8.0,4,71.4,,0,0,0,0.0,0,3,143,0,76.3,65.7,64.5,,62.5,7.3,3,1,25,0.0,0,41,0,5,95.1,39,90.2,37,56.5,7,0,2.4,1,58,40,8.0,11.6,1.49
Kyron Hudson,146411,WR,USC,1,13.3,0,71.4,50.0,2,4,0,0.0,0,4,326,0,76.3,65.7,82.6,,79.7,0.0,0,0,24,0.0,0,31,0,5,96.8,30,16.1,5,111.0,7,0,83.9,26,83,14,2.8,16.6,2.77
Isaiah Bond,163586,WR,TEXAS,1,10.1,1,71.4,0.0,0,1,0,16.7,1,4,311,0,50.3,67.0,71.2,,69.0,0.0,0,0,23,0.0,0,20,0,5,100.0,20,30.0,6,137.5,7,1,70.0,14,61,26,5.2,12.2,3.05
Brock Spalding,157443,WR,E CAROLINA,1,8.1,2,57.1,,0,0,0,0.0,0,3,156,0,74.9,65.0,78.8,,76.8,0.0,0,1,20,0.0,0,21,0,4,100.0,21,0.0,0,37.5,7,0,100.0,21,46,24,6.0,11.5,2.19
Montorie Foster Jr.,129616,WR,MICH STATE,1,16.6,0,42.9,0.0,0,1,0,0.0,0,1,223,1,73.1,15.4,46.9,,47.6,0.0,0,2,16,0.0,0,26,0,3,92.3,24,23.1,6,11.9,7,0,76.9,20,23,15,5.0,7.7,0.96
Jeremiah Webb,104838,WR,S ALABAMA,1,18.4,0,42.9,,0,0,0,0.0,0,2,288,0,73.1,64.1,68.0,,67.4,0.0,0,0,41,0.0,0,23,0,3,91.3,21,26.1,6,75.3,7,0,73.9,17,63,23,7.7,21.0,3.0
