player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jai'Den Thomas,174080,HB,UNLV,1,-0.8,2,84.6,100.0,1,1,0,0.0,0,3,325,0,82.7,74.8,63.3,80.9,81.7,0.0,0,0,19,29.0,9,31,0,11,67.7,21,12.9,4,87.5,13,0,3.2,1,65,66,6.0,5.9,3.1
Malachi Toney,200155,WR,MIAMI FL,1,4.9,4,69.2,0.0,0,1,0,0.0,0,5,220,0,80.1,67.5,65.4,,68.9,0.0,0,1,18,0.0,0,46,1,9,91.3,42,82.6,38,50.2,13,0,10.9,5,70,36,4.0,7.8,1.67
Amare Thomas,173349,WR,HOUSTON,1,6.2,2,76.9,66.7,2,3,0,9.1,1,7,182,0,62.9,67.9,75.9,,74.9,0.0,0,1,27,0.0,0,44,0,10,90.9,40,65.9,29,105.4,13,3,34.1,15,99,51,5.1,9.9,2.48
KJ Duff,184654,WR,RUTGERS,1,12.7,0,69.2,50.0,3,6,0,10.0,1,7,278,0,61.0,67.5,68.3,,67.7,0.0,0,0,27,0.0,0,51,0,9,98.0,50,3.9,2,115.2,13,1,96.1,49,93,18,2.0,10.3,1.86
Kyri Shoels,188847,WR,S JOSE ST,1,19.3,1,38.5,50.0,2,4,0,28.6,2,5,285,0,50.3,65.7,73.7,,72.4,0.0,0,0,43,0.0,0,45,1,5,95.6,43,8.9,4,69.1,13,0,91.1,41,109,13,2.6,21.8,2.53
Sam Roush,157270,TE,STANFORD,1,7.2,0,61.5,50.0,1,2,0,0.0,0,3,300,0,79.3,67.1,71.2,60.7,70.6,52.1,25,1,53,14.6,7,48,0,8,83.3,40,45.8,22,54.6,13,0,2.1,1,104,53,6.6,13.0,2.6
Jordan Hudson,157298,WR,SMU,1,6.5,3,84.6,50.0,1,2,0,0.0,0,8,287,0,81.5,68.2,77.9,,78.3,0.0,0,0,29,0.0,0,50,0,11,94.0,47,12.0,6,110.3,13,0,88.0,44,136,65,5.9,12.4,2.89
Garrett Oakley,157772,TE,KANSAS ST,1,8.8,1,41.7,50.0,2,4,0,0.0,0,2,199,1,76.3,13.7,62.6,68.3,61.8,42.9,15,1,28,5.7,2,35,0,5,91.4,32,45.7,16,51.4,12,1,8.6,3,62,49,9.8,12.4,1.94
Ian Strong,170319,WR,RUTGERS,1,12.4,1,50.0,60.0,3,5,0,0.0,0,3,278,0,77.5,66.2,66.8,,66.2,0.0,0,0,33,0.0,0,44,0,6,100.0,44,0.0,0,73.3,12,0,100.0,44,85,13,2.2,14.2,1.93
Skyler Bell,145163,WR,UCONN,1,14.3,3,66.7,100.0,1,1,0,11.1,1,7,146,0,58.9,67.1,78.4,,77.4,0.0,0,0,39,0.0,0,31,0,8,96.8,30,32.3,10,149.0,12,3,67.7,21,149,63,7.9,18.6,4.97
Antonio Williams,156241,WR,CLEMSON,1,8.5,1,83.3,0.0,0,1,0,0.0,0,7,140,1,64.6,73.0,81.2,,79.8,0.0,0,0,64,0.0,0,35,0,10,94.3,33,94.3,33,146.2,12,1,5.7,2,149,82,8.2,14.9,4.52
Lewis Bond,143817,WR,BOSTON COL,1,9.2,1,72.7,100.0,1,1,0,0.0,0,5,121,0,79.3,67.1,67.9,,67.5,0.0,0,2,22,0.0,0,54,0,8,94.4,51,70.4,38,58.0,11,0,29.6,16,92,35,4.4,11.5,1.8
Kyre Duplessis,147082,WR,DELAWARE,1,11.5,0,72.7,,0,0,0,11.1,1,4,151,0,62.9,75.4,77.4,,77.8,0.0,0,0,31,0.0,0,54,1,8,90.7,49,9.3,5,99.8,11,0,90.7,49,98,31,3.9,12.3,2.0
Eugene Wilson III,175886,WR,FLORIDA,1,8.2,0,81.8,50.0,1,2,0,0.0,0,4,163,0,80.1,69.0,78.0,,78.6,0.0,0,0,40,0.0,0,25,0,9,88.0,22,56.0,14,142.8,11,1,40.0,10,121,41,4.6,13.4,5.5
Caleb Douglas,157740,WR,TEXAS TECH,1,10.5,0,72.7,100.0,1,1,0,11.1,1,5,315,0,58.9,67.1,67.1,,66.4,0.0,0,0,26,0.0,0,37,0,8,97.3,36,16.2,6,133.0,11,2,83.8,31,81,7,0.9,10.1,2.25
Pofele Ashlock,158166,WR,HAWAII,1,18.5,0,63.6,100.0,1,1,0,12.5,1,6,180,0,56.4,66.7,71.7,,70.8,0.0,0,0,20,0.0,0,37,0,7,100.0,37,89.2,33,94.5,11,0,10.8,4,104,2,0.3,14.9,2.81
Chase Sowell,157700,WR,IOWA STATE,1,10.6,2,54.5,66.7,2,3,0,14.3,1,3,193,0,53.4,66.2,64.7,,64.2,0.0,0,0,35,0.0,0,34,0,6,97.1,33,32.4,11,79.7,11,0,67.6,23,85,18,3.0,14.2,2.58
Ashtyn Hawkins,147222,WR,BAYLOR,1,4.5,1,80.0,75.0,3,4,0,0.0,0,2,118,0,79.3,67.1,61.3,,62.6,0.0,0,0,15,0.0,0,42,0,8,100.0,42,38.1,16,80.4,10,0,59.5,25,33,21,2.6,4.1,0.79
Zachariah Branch,174142,WR,GEORGIA,1,3.1,2,100.0,,0,0,0,0.0,0,4,173,0,80.9,72.0,78.7,,77.3,0.0,0,0,42,0.0,0,34,0,10,91.2,31,85.3,29,113.3,10,0,14.7,5,112,81,8.1,11.2,3.61
Kenny Odom,164032,WR,UTEP,1,-0.4,3,60.0,0.0,0,1,0,14.3,1,3,330,0,53.4,70.1,64.1,,62.6,2.5,1,0,27,0.0,0,40,0,6,97.5,39,12.5,5,106.7,10,1,82.5,33,51,63,10.5,8.5,1.31
Emmett Mosley V,183278,WR,TEXAS,1,10.6,1,70.0,0.0,0,1,0,0.0,0,5,311,0,78.5,66.7,72.7,,72.0,0.0,0,0,18,0.0,0,31,0,7,93.5,29,22.6,7,122.5,10,1,77.4,24,69,21,3.0,9.9,2.38
Tailique Williams,123867,WR,W MICHIGAN,1,7.0,1,70.0,,0,0,0,0.0,0,2,347,0,78.5,67.8,63.0,,62.0,0.0,0,0,15,0.0,0,24,0,7,91.7,22,91.7,22,113.8,10,1,8.3,2,48,31,4.4,6.9,2.18
Nik McMillan,157951,WR,BUFFALO,1,13.6,1,80.0,0.0,0,1,0,11.1,1,4,126,0,58.9,67.1,69.9,,69.4,0.0,0,0,39,0.0,0,27,0,8,92.6,25,7.4,2,110.4,10,0,92.6,25,105,18,2.3,13.1,4.2
Matthew Henry,192936,WR,W KENTUCKY,1,12.3,0,70.0,0.0,0,1,0,0.0,0,5,346,0,78.5,66.7,67.0,,68.2,0.0,0,0,25,0.0,0,45,1,7,100.0,45,22.2,10,133.7,10,2,77.8,35,81,22,3.1,11.6,1.8
Cam'ron Lacy,170486,WR,MIDDLE TN,1,16.8,0,40.0,100.0,1,1,0,20.0,1,2,224,0,45.4,66.5,62.2,,60.4,0.0,0,1,15,0.0,0,36,0,4,88.9,32,86.1,31,8.3,10,0,13.9,5,27,15,3.8,6.8,0.84
Noah Rogers,170266,WR,NC STATE,1,10.4,0,80.0,75.0,3,4,0,11.1,1,5,248,0,58.9,67.1,74.8,,74.0,0.0,0,0,24,0.0,0,24,0,8,87.5,21,4.2,1,106.7,10,0,95.8,23,96,31,3.9,12.0,4.57
Jaedn Skeete,175343,WR,BOSTON COL,1,7.1,0,80.0,,0,0,0,0.0,0,3,121,1,79.3,17.6,65.1,,63.4,0.0,0,1,22,0.0,0,48,0,8,95.8,46,33.3,16,57.5,10,0,66.7,32,73,31,3.9,9.1,1.59
Anthony Evans III,173530,WR,MISS STATE,1,16.3,2,50.0,0.0,0,3,0,16.7,1,4,227,1,49.8,19.4,65.8,,64.4,5.0,2,1,45,0.0,0,40,0,5,95.0,38,82.5,33,86.7,10,2,12.5,5,103,44,8.8,20.6,2.71
Chase Penry,86538,WR,BOISE ST,1,9.8,0,50.0,,0,0,0,16.7,1,1,120,0,49.8,65.7,58.3,,58.1,0.0,0,1,12,0.0,0,31,1,5,96.8,30,3.2,1,55.8,10,1,96.8,30,44,7,1.4,8.8,1.47
Demarcus Lacey,164301,WR,MARSHALL,1,4.3,1,50.0,0.0,0,1,0,28.6,2,2,214,1,29.1,22.0,45.1,,44.6,0.0,0,1,10,0.0,0,31,1,5,93.5,29,96.8,30,17.9,10,0,3.2,1,33,44,8.8,6.6,1.14
Gavin Harris,177032,TE,NEW MEX ST,1,14.1,0,30.0,0.0,0,2,0,0.0,0,1,242,0,73.1,64.1,57.4,71.8,58.8,38.6,17,0,11,2.3,1,44,0,3,90.9,40,54.5,24,39.6,10,0,0.0,0,29,7,2.3,9.7,0.73
Devin Voisin,97427,WR,S ALABAMA,1,13.9,0,20.0,0.0,0,2,0,33.3,1,1,288,0,39.5,68.8,58.2,,57.7,0.0,0,0,6,0.0,0,35,0,2,85.7,30,42.9,15,39.6,10,0,57.1,20,12,2,1.0,6.0,0.4
Javon Tracy,158028,WR,MINNESOTA,1,6.5,2,70.0,0.0,0,2,0,12.5,1,3,225,0,56.4,66.7,62.4,,62.0,2.4,1,0,35,0.0,0,41,0,7,90.2,37,14.6,6,85.8,10,0,82.9,34,61,45,6.4,8.7,1.65
Duane Thomas Jr.,175797,WR,UCF,1,3.8,0,80.0,,0,0,0,0.0,0,2,323,0,79.3,68.2,76.4,72.7,73.1,0.0,0,0,29,4.2,1,24,1,8,91.7,22,75.0,18,98.8,10,0,20.8,5,77,71,8.9,9.6,3.5
Eli Stowers,147013,TE,VANDERBILT,1,13.7,2,70.0,100.0,1,1,0,12.5,1,7,333,0,56.4,66.7,73.6,63.5,72.5,7.0,3,0,67,2.3,1,43,0,7,90.7,39,74.4,32,152.1,10,2,18.6,8,146,63,9.0,20.9,3.74
David Amador II,174085,WR,UTSA,1,3.8,4,100.0,100.0,3,3,0,0.0,0,8,331,0,81.5,70.6,93.2,,92.1,4.2,1,0,22,0.0,0,24,0,10,87.5,21,75.0,18,153.3,10,2,20.8,5,113,75,7.5,11.3,5.38
Que'Sean Brown,170041,WR,DUKE,1,13.1,1,66.7,66.7,2,3,0,14.3,1,3,154,0,53.4,69.6,65.5,,69.0,0.0,0,0,43,0.0,0,37,0,6,86.5,32,78.4,29,134.3,9,2,21.6,8,80,13,2.2,13.3,2.5
Omarion Miller,171901,WR,COLORADO,1,11.6,0,55.6,100.0,2,2,0,16.7,1,3,143,0,53.4,66.2,61.9,,67.6,0.0,0,2,59,0.0,0,35,3,5,91.4,32,5.7,2,90.5,9,2,94.3,33,91,36,7.2,18.2,2.84
Jaden Bradley,144016,WR,UNLV,1,15.4,1,55.6,100.0,1,1,0,16.7,1,4,325,0,49.8,65.7,62.4,,62.0,0.0,0,0,23,0.0,0,44,0,5,97.7,43,2.3,1,75.2,9,0,97.7,43,58,11,2.2,11.6,1.35
Deion Burks,145107,WR,OKLAHOMA,1,8.9,0,66.7,100.0,1,1,0,14.3,1,5,261,0,56.4,66.7,68.7,,69.8,0.0,0,0,12,0.0,0,37,1,6,94.6,35,10.8,4,78.5,9,0,89.2,33,45,25,4.2,7.5,1.29
Jyrin Johnson,141965,TE,BOWL GREEN,1,7.7,2,55.6,,0,0,0,0.0,0,3,122,0,76.3,65.7,75.3,64.4,73.9,26.1,6,0,22,4.3,1,23,0,5,95.7,22,65.2,15,80.3,9,0,8.7,2,69,24,4.8,13.8,3.14
Jackson Harris,176616,WR,HAWAII,1,18.0,2,66.7,50.0,1,2,0,14.3,1,4,180,0,53.8,66.2,71.6,,70.7,0.0,0,0,68,0.0,0,40,0,6,100.0,40,10.0,4,149.3,9,2,90.0,36,134,41,6.8,22.3,3.35
Omari Kelly,157048,WR,MICH STATE,1,9.2,1,88.9,50.0,1,2,0,0.0,0,3,223,0,79.3,72.7,72.6,,68.5,0.0,0,0,23,0.0,0,36,0,8,97.2,35,11.1,4,110.2,9,0,88.9,32,94,15,1.9,11.8,2.69
Nyziah Hunter,176556,WR,NEBRASKA,1,11.3,1,55.6,0.0,0,1,0,0.0,0,1,238,0,76.3,65.7,60.3,,58.1,0.0,0,0,11,0.0,0,27,0,5,96.3,26,0.0,0,62.3,9,0,100.0,27,30,17,3.4,6.0,1.15
Chris Brazzell II,158409,WR,TENNESSEE,1,14.6,0,66.7,50.0,2,4,0,0.0,0,4,307,0,77.5,66.2,68.4,,67.9,0.0,0,1,27,0.0,0,54,0,6,92.6,50,9.3,5,49.5,9,0,90.7,49,68,11,1.8,11.3,1.36
Danny Scudero,170781,WR,S JOSE ST,1,23.3,2,77.8,100.0,2,2,0,0.0,0,6,285,0,78.5,66.7,81.5,,81.0,0.0,0,0,62,0.0,0,46,0,7,95.7,44,93.5,43,158.3,9,2,6.5,3,215,45,6.4,30.7,4.89
Chris Bell,156321,WR,LOUISVILLE,1,6.0,0,88.9,,0,0,0,0.0,0,3,210,0,79.3,67.1,67.7,,69.5,0.0,0,0,13,0.0,0,31,1,8,96.8,30,12.9,4,92.6,9,0,87.1,27,56,23,2.9,7.0,1.87
Ryan Davis,97321,WR,UTAH,1,13.6,3,88.9,0.0,0,1,0,0.0,0,5,328,0,79.3,67.1,77.6,54.4,81.1,0.0,0,0,46,0.0,0,31,1,8,96.8,30,61.3,19,155.8,9,1,38.7,12,132,43,5.4,16.5,4.4
Corri Milliner,173337,WR,UAB,1,12.9,1,44.4,0.0,0,3,0,20.0,1,2,321,0,45.4,65.0,55.6,,55.5,0.0,0,1,11,0.0,0,44,0,4,93.2,41,25.0,11,12.0,9,0,75.0,33,26,11,2.8,6.5,0.63
Brenen Thompson,163865,WR,MISS STATE,1,18.0,0,66.7,100.0,1,1,0,14.3,1,5,227,0,53.4,66.2,70.6,,70.2,0.0,0,0,32,0.0,0,41,0,6,92.7,38,19.5,8,107.2,9,0,80.5,33,107,14,2.3,17.8,2.82
Omar Cooper Jr.,156395,WR,INDIANA,1,10.6,4,77.8,100.0,1,1,0,12.5,1,5,190,0,56.4,66.7,82.3,,82.0,0.0,0,0,22,0.0,0,23,0,7,95.7,22,69.6,16,143.5,9,1,30.4,7,86,38,5.4,12.3,3.91
Leland Smith,190924,WR,S JOSE ST,1,17.7,4,44.4,0.0,0,1,0,20.0,1,4,285,0,49.8,65.7,73.3,,72.6,0.0,0,0,42,0.0,0,45,0,4,95.6,43,33.3,15,91.2,9,0,66.7,30,113,75,18.8,28.3,2.63
Reggie Virgil,158022,WR,TEXAS TECH,1,14.4,1,55.6,0.0,0,3,0,0.0,0,2,315,0,76.3,65.7,61.1,,63.2,0.0,0,0,42,0.0,0,33,1,5,97.0,32,6.1,2,81.7,9,0,93.9,31,72,34,6.8,14.4,2.25
Jeremiah Franklin,156225,TE,BOSTON COL,1,5.4,0,77.8,,0,0,0,0.0,0,1,121,0,78.5,66.7,60.7,73.4,58.6,42.9,21,0,8,4.1,2,49,0,7,91.8,45,40.8,20,88.0,9,0,12.2,6,46,16,2.3,6.6,1.02
Caullin Lacy,121426,WR,LOUISVILLE,1,8.2,2,66.7,0.0,0,1,0,0.0,0,2,210,0,77.5,71.8,63.0,,65.5,0.0,0,1,24,0.0,0,31,1,6,96.8,30,90.3,28,79.6,9,1,9.7,3,53,28,4.7,8.8,1.77
Keagan Johnson,144848,WR,NEW MEXICO,1,16.5,0,75.0,100.0,2,2,0,0.0,0,5,241,0,78.5,66.7,87.0,,85.7,0.0,0,0,80,0.0,0,35,0,6,88.6,31,11.4,4,156.3,8,1,88.6,31,158,42,7.0,26.3,5.1
Jekail Middlebrook,170487,HB,MIDDLE TN,1,5.5,1,75.0,100.0,1,1,0,14.3,1,4,224,0,53.4,76.1,61.7,55.8,61.3,0.0,0,0,34,16.0,8,50,1,6,78.0,39,12.0,6,149.5,8,1,4.0,2,87,50,8.3,14.5,2.23
Jacob De Jesus,174068,WR,CAL,1,21.5,0,25.0,0.0,0,2,0,33.3,1,2,130,0,31.6,72.2,55.2,,56.1,0.0,0,2,30,0.0,0,33,0,2,100.0,33,33.3,11,13.0,8,0,63.6,21,49,0,0.0,24.5,1.48
Trond Grizzell,146290,WR,CAL,1,8.4,0,100.0,100.0,1,1,0,0.0,0,4,130,0,79.3,67.1,71.1,,70.1,0.0,0,0,18,0.0,0,32,0,8,100.0,32,3.1,1,108.3,8,0,96.9,31,80,13,1.6,10.0,2.5
Le'Meke Brockington,144969,WR,MINNESOTA,1,9.1,1,75.0,0.0,0,1,0,0.0,0,2,225,0,77.5,66.2,58.8,,58.7,0.0,0,0,17,0.0,0,42,0,6,92.9,39,73.8,31,88.5,8,0,26.2,11,46,18,3.0,7.7,1.18
Tristan Smith,192874,WR,CLEMSON,1,9.0,2,75.0,100.0,1,1,0,14.3,1,3,140,1,53.4,66.2,65.1,,65.1,0.0,0,0,20,0.0,0,31,0,6,93.5,29,6.5,2,105.7,8,0,93.5,29,79,23,3.8,13.2,2.72
Cam Coleman,184398,WR,AUBURN,1,5.5,3,62.5,0.0,0,1,0,16.7,1,2,115,0,49.8,65.7,56.6,,56.5,0.0,0,0,14,0.0,0,44,0,5,97.7,43,2.3,1,71.9,8,0,97.7,43,34,11,2.2,6.8,0.79
Jordan Napier,175759,WR,S DIEGO ST,1,6.9,1,50.0,,0,0,0,20.0,1,2,284,0,45.4,67.8,66.2,,63.6,0.0,0,1,21,0.0,0,21,0,4,90.5,19,76.2,16,26.0,8,0,23.8,5,42,8,2.0,10.5,2.21
Cooper Barkate,159333,WR,DUKE,1,12.5,0,75.0,100.0,3,3,0,0.0,0,5,154,0,77.5,66.2,72.4,,71.6,0.0,0,0,77,0.0,0,41,0,6,90.2,37,17.1,7,156.3,8,1,82.9,34,127,62,10.3,21.2,3.43
