player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Luther Burden III,157170,WR,MISSOURI,1,7.7,1,68.8,100.0,1,1,0,0.0,0,6,229,0,81.5,69.0,75.7,,76.0,0.0,0,2,42,0.0,0,49,0,11,95.9,47,87.8,43,58.6,16,0,8.2,4,149,84,7.6,13.5,3.17
KC Concepcion,170362,WR,NC STATE,1,6.8,4,56.3,0.0,0,3,0,10.0,1,5,248,0,61.4,67.5,83.9,,82.3,0.0,0,1,38,0.0,0,25,0,9,100.0,25,100.0,25,90.6,16,2,0.0,0,108,99,11.0,12.0,4.32
Kenneth Womack,142085,WR,W MICHIGAN,1,7.7,3,80.0,66.7,2,3,0,0.0,0,5,347,0,82.7,68.7,79.0,,77.9,0.0,0,1,16,0.0,0,49,0,12,93.9,46,100.0,49,68.9,15,0,0.0,0,108,61,5.1,9.0,2.35
Elijhah Badger,131603,WR,ARIZONA ST,1,3.2,4,80.0,100.0,2,2,0,0.0,0,5,110,0,82.2,69.4,74.3,,73.2,0.0,0,0,30,0.0,0,44,0,12,97.7,43,63.6,28,103.9,15,0,36.4,16,134,130,10.8,11.2,3.12
Rawson MacNeill,163003,WR,RICE,1,12.5,4,42.9,33.3,1,3,0,25.0,2,4,275,0,33.8,66.2,61.0,,62.1,0.0,0,0,38,0.0,0,52,0,6,98.1,51,17.3,9,64.9,14,0,82.7,43,91,41,6.8,15.2,1.78
Noah Smith,104112,WR,SM HOUSTON,1,3.1,1,92.9,,0,0,0,0.0,0,6,281,1,67.5,24.5,64.3,,65.4,0.0,0,0,25,0.0,0,44,0,13,90.9,40,93.2,41,95.5,14,0,6.8,3,97,55,4.2,7.5,2.43
John Adams,155846,WR,TEMPLE,1,11.5,0,76.9,66.7,2,3,0,0.0,0,7,306,0,80.9,68.7,76.9,,75.4,0.0,0,0,31,0.0,0,54,0,10,96.3,52,25.9,14,132.5,13,1,74.1,40,127,31,3.1,12.7,2.44
Jacob Cowing,100894,WR,ARIZONA,1,6.6,0,76.9,100.0,1,1,0,9.1,1,7,109,0,62.9,69.2,78.8,,78.2,0.0,0,0,25,0.0,0,32,0,10,93.8,30,81.3,26,134.0,13,4,18.8,6,88,19,1.9,8.8,2.93
Kole Wilson,168441,WR,TEXAS ST,1,8.2,2,69.2,50.0,1,2,0,0.0,0,5,314,0,80.1,67.5,67.7,,70.4,0.0,0,1,29,0.0,0,40,0,9,100.0,40,20.0,8,74.5,13,1,80.0,32,66,28,3.1,7.3,1.65
Xavier Restrepo,122220,WR,MIAMI FL,1,10.2,1,92.3,,0,0,0,0.0,0,6,220,0,82.2,70.7,85.4,,84.3,0.0,0,1,47,0.0,0,31,0,12,100.0,31,90.3,28,77.2,13,0,9.7,3,133,28,2.3,11.1,4.29
Smoke Harris,78918,WR,LA TECH,1,6.8,3,84.6,50.0,1,2,0,8.3,1,5,208,0,64.6,75.4,71.6,,71.2,2.4,1,1,35,0.0,0,41,0,11,92.7,38,82.9,34,72.1,13,0,14.6,6,117,76,6.9,10.6,3.08
Myles Price,123155,WR,TEXAS TECH,1,7.7,0,76.9,0.0,0,1,0,0.0,0,2,315,0,80.9,70.4,74.6,,73.9,0.0,0,0,24,0.0,0,20,0,10,100.0,20,100.0,20,95.0,13,0,0.0,0,90,64,6.4,9.0,4.5
Marvin Harrison Jr.,145056,WR,OHIO STATE,1,14.0,2,61.5,25.0,1,4,0,11.1,1,6,260,0,61.4,67.5,84.4,,83.4,3.1,1,0,58,0.0,0,32,0,8,93.8,30,28.1,9,131.1,13,1,68.8,22,163,39,4.9,20.4,5.43
Jermaine Burton,124017,WR,ALABAMA,1,20.1,2,75.0,60.0,3,5,0,0.0,0,7,103,1,80.1,18.7,87.3,,89.2,0.0,0,0,46,0.0,0,27,2,9,100.0,27,18.5,5,156.3,12,2,81.5,22,197,23,2.6,21.9,7.3
Jahmal Banks,123373,WR,WAKE,1,10.3,0,66.7,25.0,1,4,0,0.0,0,3,339,0,79.3,67.1,66.0,,66.1,2.9,1,0,13,0.0,0,34,0,8,88.2,30,14.7,5,76.7,12,0,82.4,28,55,5,0.6,6.9,1.83
Tetairoa McMillan,158735,WR,ARIZONA,1,16.3,2,50.0,50.0,2,4,0,0.0,0,6,109,0,78.5,68.5,74.2,,75.4,0.0,0,1,39,0.0,0,46,0,6,93.5,43,15.2,7,56.9,12,0,82.6,38,138,32,5.3,23.0,3.21
Malachi Corley,66272,WR,W KENTUCKY,1,7.4,4,66.7,33.3,1,3,0,11.1,1,6,346,0,61.4,68.5,84.7,,84.6,0.0,0,0,70,0.0,0,30,0,8,93.3,28,80.0,24,149.3,12,3,16.7,5,207,156,19.5,25.9,7.39
LaJohntay Wester,123616,WR,FAU,1,8.7,0,75.0,0.0,0,1,0,18.2,2,4,165,0,44.3,71.5,70.0,,71.6,6.1,2,1,40,0.0,0,33,0,9,100.0,33,66.7,22,63.9,12,0,27.3,9,98,54,6.0,10.9,2.97
Ashtyn Hawkins,147222,WR,TEXAS ST,1,6.4,1,72.7,50.0,2,4,0,0.0,0,3,314,1,79.3,17.6,62.8,,63.1,0.0,0,0,41,0.0,0,37,0,8,100.0,37,32.4,12,98.7,11,0,67.6,25,95,40,5.0,11.9,2.57
J. Michael Sturdivant,146288,WR,UCLA,1,13.0,1,36.4,100.0,1,1,0,20.0,1,2,324,0,45.9,65.0,61.7,,61.4,0.0,0,1,29,0.0,0,40,0,4,100.0,40,52.5,21,15.3,11,0,47.5,19,55,31,7.8,13.8,1.38
Jaylin Noel,125155,WR,IOWA STATE,1,6.0,0,63.6,33.3,1,3,0,0.0,0,3,193,0,79.3,68.7,67.4,,65.7,0.0,0,0,11,0.0,0,23,0,7,95.7,22,52.2,12,68.0,11,0,47.8,11,34,14,2.0,4.9,1.55
