player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Nate McCollum,122487,WR,N CAROLINA,1,9.8,2,75.0,50.0,1,2,0,6.3,1,9,245,0,69.9,69.2,77.9,,78.3,0.0,0,1,46,0.0,0,44,0,15,97.7,43,95.5,42,94.8,20,1,4.5,2,165,46,3.1,11.0,3.84
Tory Horton,128232,WR,COLO STATE,1,4.3,4,88.9,100.0,1,1,0,0.0,0,7,144,0,84.7,72.3,84.0,,80.9,0.0,0,2,16,0.0,0,56,2,16,89.3,50,7.1,4,76.4,18,1,92.9,52,133,98,6.1,8.3,2.66
LaJohntay Wester,123616,WR,FAU,1,8.0,0,70.6,0.0,0,2,0,0.0,0,7,165,0,82.2,70.3,74.1,,75.8,12.8,6,2,19,0.0,0,47,0,12,93.6,44,72.3,34,47.8,17,0,14.9,7,108,56,4.7,9.0,2.45
Ricky White,129639,WR,UNLV,1,13.2,1,70.6,,0,0,0,0.0,0,8,325,0,82.2,68.5,85.5,,83.1,0.0,0,2,48,0.0,0,38,0,12,100.0,38,21.1,8,61.8,17,0,78.9,30,165,40,3.3,13.8,4.34
Erik Brooks,84187,WR,FRESNO ST,1,6.9,3,73.3,100.0,1,1,0,15.4,2,7,169,0,49.5,70.6,65.4,,65.0,0.0,0,0,16,0.0,0,46,0,11,95.7,44,89.1,41,92.1,15,0,10.9,5,104,39,3.5,9.5,2.36
Malachi Fields,151069,WR,VIRGINIA,1,18.1,1,50.0,50.0,1,2,0,12.5,1,4,335,0,56.4,67.8,64.2,,66.5,0.0,0,1,16,0.0,0,39,0,7,97.4,38,10.3,4,34.8,14,0,89.7,35,70,25,3.6,10.0,1.84
Xzavier Henderson,124380,WR,CINCINNATI,1,10.8,1,84.6,0.0,0,1,0,0.0,0,8,138,0,81.5,69.1,79.8,,79.8,0.0,0,0,22,0.0,0,39,0,11,94.9,37,2.6,1,109.6,13,0,97.4,38,134,39,3.5,12.2,3.62
Abdur-Rahmaan Yaseen,129838,WR,PURDUE,1,9.3,1,76.9,66.7,4,6,0,0.0,0,7,273,0,80.9,67.9,72.8,,72.1,0.0,0,0,25,0.0,0,52,0,10,96.2,50,1.9,1,100.8,13,0,98.1,51,108,9,0.9,10.8,2.16
Malik Nabers,146759,WR,LSU,1,15.6,0,100.0,100.0,3,3,0,0.0,0,9,211,0,82.7,68.7,93.4,,92.7,0.0,0,0,48,0.0,0,34,0,13,97.1,33,50.0,17,158.3,13,2,50.0,17,239,41,3.2,18.4,7.24
Roderic Burns,84334,WR,N TEXAS,1,7.6,3,84.6,0.0,0,1,0,0.0,0,5,251,0,82.2,71.7,85.7,,85.2,0.0,0,0,27,0.0,0,35,0,11,97.1,34,94.3,33,109.6,13,0,5.7,2,134,65,5.9,12.2,3.94
Malik Washington,97108,WR,VIRGINIA,1,9.4,1,69.2,100.0,1,1,0,10.0,1,5,335,0,61.0,68.1,72.1,,71.6,0.0,0,1,49,0.0,0,40,0,9,97.5,39,92.5,37,72.9,13,0,7.5,3,141,52,5.8,15.7,3.62
Malachi Corley,66272,WR,W KENTUCKY,1,4.6,1,61.5,0.0,0,2,0,0.0,0,5,346,0,79.3,68.2,76.3,,74.4,0.0,0,0,34,0.0,0,34,0,8,97.1,33,82.4,28,107.2,13,1,17.6,6,88,69,8.6,11.0,2.67
Jaylin Lucas,156396,HB,INDIANA,1,2.9,1,83.3,,0,0,0,9.1,1,5,190,0,63.3,73.6,73.8,,81.0,0.0,0,0,30,0.0,0,23,0,10,95.7,22,34.8,8,128.5,12,1,8.7,2,98,70,7.0,9.8,4.45
Khaleb Hood,97159,WR,GA SOUTHRN,1,8.4,2,58.3,0.0,0,2,0,22.2,2,5,174,0,38.0,72.9,59.5,,60.8,0.0,0,0,16,0.0,0,49,0,7,98.0,48,93.9,46,71.9,12,0,4.1,2,61,25,3.6,8.7,1.27
Rome Odunze,73774,WR,WASHINGTON,1,18.6,1,66.7,75.0,3,4,0,0.0,0,7,340,0,79.3,68.7,89.3,,87.4,0.0,0,0,50,0.0,0,35,0,8,94.3,33,14.3,5,109.7,12,0,85.7,30,180,31,3.9,22.5,5.45
Jacob Cowing,100894,WR,ARIZONA,1,0.3,1,83.3,,0,0,0,0.0,0,4,109,0,80.9,72.3,71.1,,70.9,0.0,0,0,16,0.0,0,37,0,10,100.0,37,62.2,23,125.3,12,1,35.1,13,89,96,9.6,8.9,2.41
Xavier Weaver,101130,WR,COLORADO,1,9.0,1,75.0,0.0,0,1,0,10.0,1,4,143,0,64.6,69.4,70.1,,68.5,0.0,0,0,26,0.0,0,62,0,9,90.3,56,21.0,13,126.4,12,1,77.4,48,98,36,4.0,10.9,1.75
Terrell Vaughn,157634,WR,UTAH ST,1,10.7,0,45.5,33.3,1,3,0,28.6,2,3,329,0,29.6,68.3,57.2,,58.4,0.0,0,0,23,0.0,0,42,0,5,100.0,42,92.9,39,91.9,11,1,4.8,2,57,25,5.0,11.4,1.36
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,1,7.5,2,72.7,100.0,2,2,0,0.0,0,2,174,0,79.3,67.1,62.1,,63.1,0.0,0,1,68,0.0,0,54,1,8,98.1,53,11.1,6,71.8,11,0,88.9,48,124,62,7.8,15.5,2.34
Isaiah Williams,97156,WR,ILLINOIS,1,8.4,0,45.5,50.0,1,2,0,16.7,1,3,187,0,50.3,72.9,66.4,,64.6,0.0,0,1,32,0.0,0,36,0,5,94.4,34,80.6,29,25.9,11,0,19.4,7,63,19,3.8,12.6,1.85
Sam Wiglusz,88315,WR,OHIO,1,13.4,0,45.5,0.0,0,2,0,0.0,0,4,259,0,76.3,65.7,64.7,,65.6,0.0,0,0,16,0.0,0,36,0,5,94.4,34,97.2,35,90.3,11,1,2.8,1,53,0,0.0,10.6,1.56
Eric Singleton Jr.,170078,WR,GA TECH,1,15.5,0,45.5,0.0,0,2,0,0.0,0,4,176,0,76.3,65.7,65.5,63.8,65.4,0.0,0,0,51,2.3,1,43,0,5,95.3,41,27.9,12,107.0,11,1,69.8,30,97,3,0.6,19.4,2.37
Wyatt Wieland,101342,WR,WYOMING,1,5.6,0,72.7,0.0,0,1,0,20.0,2,3,351,0,41.9,70.9,58.4,,61.4,0.0,0,0,20,0.0,0,25,0,8,92.0,23,36.0,9,86.2,11,0,52.0,13,62,18,2.3,7.8,2.7
Jimmy Horn Jr.,144483,WR,COLORADO,1,7.3,2,63.6,0.0,0,1,0,22.2,2,1,143,0,37.6,66.7,54.3,,55.2,0.0,0,1,45,0.0,0,61,1,7,91.8,56,100.0,61,72.2,11,1,0.0,0,65,30,4.3,9.3,1.16
Theo Wease Jr.,98005,WR,MISSOURI,1,10.9,1,60.0,66.7,2,3,0,0.0,0,3,229,0,77.5,66.2,72.3,,71.7,0.0,0,0,26,0.0,0,38,0,6,100.0,38,26.3,10,82.1,10,0,73.7,28,72,16,2.7,12.0,1.89
Silas Bolden,71674,WR,OREGON ST,1,17.5,0,30.0,100.0,1,1,0,0.0,0,2,265,0,73.1,66.0,62.9,,61.4,0.0,0,1,31,0.0,0,28,0,3,100.0,28,10.7,3,4.6,10,0,89.3,25,41,32,10.7,13.7,1.46
Jay Fair,127145,WR,AUBURN,1,7.0,0,70.0,0.0,0,1,0,0.0,0,3,115,0,78.5,68.4,69.1,,68.9,0.0,0,0,36,0.0,0,27,0,7,96.3,26,96.3,26,99.2,10,0,3.7,1,93,48,6.9,13.3,3.58
Da'Quan Felton,104059,WR,VA TECH,1,15.8,1,60.0,,0,0,0,14.3,1,4,337,0,53.4,66.2,68.8,,70.2,0.0,0,1,39,0.0,0,35,1,6,88.6,31,22.9,8,80.8,10,1,77.1,27,84,52,8.7,14.0,2.71
Dallin Holker,83946,TE,COLO STATE,1,10.6,2,60.0,66.7,2,3,0,0.0,0,5,144,1,78.5,16.5,64.1,69.4,67.5,42.1,24,1,35,7.0,4,57,0,6,86.0,49,52.6,30,96.3,10,2,1.8,1,106,68,11.3,17.7,2.16
Nick Nash,98679,WR,S JOSE ST,1,14.7,0,60.0,50.0,1,2,0,14.3,1,3,285,0,56.4,66.7,61.3,,60.9,0.0,0,1,39,0.0,0,52,0,6,90.4,47,7.7,4,45.8,10,0,92.3,48,80,17,2.8,13.3,1.7
Luther Burden III,157170,WR,MISSOURI,1,8.0,4,70.0,0.0,0,1,0,0.0,0,4,229,0,78.5,69.8,77.7,,82.0,0.0,0,0,47,0.0,0,35,1,7,100.0,35,82.9,29,147.5,10,2,14.3,5,114,89,12.7,16.3,3.26
Dee Wiggins,78016,WR,CINCINNATI,1,13.5,0,40.0,50.0,1,2,0,20.0,1,3,138,0,45.4,65.0,59.2,,59.2,0.0,0,1,20,0.0,0,37,0,4,91.9,34,10.8,4,19.6,10,0,89.2,33,57,19,4.8,14.3,1.68
Louis Brown IV,163319,WR,COLO STATE,1,11.0,1,100.0,100.0,2,2,1,0.0,0,5,144,0,80.9,67.9,70.0,62.1,73.9,0.0,0,0,46,1.8,1,57,2,10,89.5,51,98.2,56,152.1,10,1,1.8,1,131,24,2.4,13.1,2.57
Roc Taylor,144283,WR,MEMPHIS,1,16.4,0,60.0,100.0,3,3,0,0.0,0,3,218,0,77.5,67.4,69.1,,69.2,0.0,0,0,31,0.0,0,36,0,6,100.0,36,0.0,0,112.1,10,1,100.0,36,64,6,1.0,10.7,1.78
Jabre Barber,123689,WR,TROY,1,14.4,0,60.0,0.0,0,1,0,0.0,0,5,318,0,77.5,73.9,70.8,,69.9,0.0,0,0,24,0.0,0,48,0,6,95.8,46,87.5,42,122.5,10,1,12.5,6,89,12,2.0,14.8,1.93
Cyrus Allen,156582,WR,LA TECH,1,12.0,1,50.0,50.0,1,2,0,0.0,0,4,208,0,76.3,65.7,72.7,,73.4,3.6,1,0,43,0.0,0,28,1,5,89.3,25,17.9,5,111.3,10,1,78.6,22,82,23,4.6,16.4,3.28
Xavier Legette,99197,WR,S CAROLINA,1,9.9,0,70.0,50.0,2,4,0,0.0,0,3,289,0,78.5,67.4,66.1,,67.1,0.0,0,0,35,0.0,0,50,0,7,96.0,48,42.0,21,90.0,10,0,58.0,29,71,9,1.3,10.1,1.48
Jaden Bray,127787,WR,OKLA STATE,1,10.1,3,50.0,75.0,3,4,0,16.7,1,5,262,0,49.8,65.7,61.7,,61.2,0.0,0,0,10,0.0,0,44,0,5,95.5,42,4.5,2,61.2,10,0,95.5,42,42,14,2.8,8.4,1.0
Ke'Shawn Williams,123406,WR,WAKE,1,12.4,1,44.4,25.0,1,4,0,0.0,0,4,339,0,76.3,66.6,73.3,,72.8,0.0,0,0,14,0.0,0,32,0,4,93.8,30,40.6,13,60.0,9,0,59.4,19,45,12,3.0,11.3,1.5
Ricky Pearsall,100660,WR,FLORIDA,1,2.4,2,66.7,,0,0,0,14.3,1,3,163,0,56.4,71.0,66.9,,66.9,0.0,0,0,9,0.0,0,29,0,6,89.7,26,62.1,18,77.5,9,0,37.9,11,43,36,6.0,7.2,1.65
Will Sheppard,124360,WR,VANDERBILT,1,14.4,1,55.6,40.0,2,5,0,0.0,0,5,333,0,76.3,71.8,68.9,,68.6,0.0,0,0,33,0.0,0,45,0,5,95.6,43,8.9,4,93.3,9,0,91.1,41,97,12,2.4,19.4,2.26
Brock Bowers,146715,TE,GEORGIA,1,4.3,3,77.8,0.0,0,1,0,0.0,0,2,173,0,78.5,67.8,74.0,61.6,72.4,41.0,16,0,13,20.5,8,39,1,7,76.9,30,46.2,18,91.7,9,0,10.3,4,54,44,6.3,7.7,1.8
Devan Williams,162635,WR,TULSA,1,13.8,1,66.7,66.7,2,3,0,0.0,0,3,320,0,77.5,66.2,73.8,,73.1,0.0,0,3,26,0.0,0,26,0,6,100.0,26,15.4,4,88.0,9,1,84.6,22,71,4,0.7,11.8,2.73
Samario Rudolph,97127,WR,UAB,1,8.2,0,88.9,0.0,0,1,0,0.0,0,4,321,0,79.3,67.1,70.9,,70.0,0.0,0,0,17,0.0,0,37,0,8,91.9,34,67.6,25,134.3,9,1,32.4,12,66,8,1.0,8.3,1.94
Ben Sinnott,122616,TE,KANSAS ST,1,8.3,2,55.6,0.0,0,2,0,16.7,1,4,199,0,49.8,65.7,63.3,44.6,68.3,54.8,23,1,34,4.8,2,42,1,5,92.9,39,16.7,7,84.5,9,2,16.7,7,78,43,8.6,15.6,2.0
