player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Junior Vandeross III,163156,WR,TOLEDO,1,9.8,1,66.7,0.0,0,1,0,25.0,2,2,316,0,33.4,66.2,65.6,,63.4,0.0,0,0,25,0.0,0,38,0,6,97.4,37,68.4,26,84.0,9,0,31.6,12,57,11,1.8,9.5,1.54
Dalton Stroman,147022,WR,APP STATE,1,19.1,0,55.6,50.0,2,4,0,0.0,0,3,108,0,76.3,65.7,64.4,,63.7,0.0,0,0,27,0.0,0,44,0,5,88.6,39,2.3,1,122.7,9,2,97.7,43,75,17,3.4,15.0,1.92
Jack Bech,146771,WR,TCU,1,16.8,2,44.4,0.0,0,2,0,20.0,1,3,305,0,45.4,65.0,60.0,,61.8,0.0,0,1,29,0.0,0,38,1,4,89.5,34,36.8,14,62.0,9,1,63.2,24,55,24,6.0,13.8,1.62
Devonte Ross,146735,WR,TROY,1,11.1,1,22.2,33.3,1,3,0,0.0,0,2,318,0,70.7,70.5,62.0,,61.6,0.0,0,0,19,0.0,0,40,0,2,100.0,40,30.0,12,76.6,9,1,70.0,28,26,16,8.0,13.0,0.65
JP Richardson,144650,WR,TCU,1,3.8,7,100.0,100.0,1,1,0,0.0,0,5,305,1,80.1,22.9,75.8,,75.0,0.0,0,0,25,0.0,0,34,0,9,91.2,31,64.7,22,112.0,9,0,32.4,11,98,64,7.1,10.9,3.16
Elijah Sarratt,159499,WR,INDIANA,1,11.1,1,77.8,50.0,1,2,0,0.0,0,6,190,0,78.5,66.7,80.7,,79.9,0.0,0,0,29,0.0,0,32,0,7,100.0,32,18.8,6,118.8,9,0,81.3,26,135,56,8.0,19.3,4.22
Cade McDonald,101725,WR,MIAMI OH,1,11.3,0,55.6,,0,0,0,0.0,0,4,221,0,76.3,70.7,63.6,,63.2,6.7,3,0,16,0.0,0,45,0,5,100.0,45,86.7,39,73.4,9,0,6.7,3,54,19,3.8,10.8,1.2
Makai Jackson,159480,WR,APP STATE,1,12.7,0,55.6,50.0,2,4,0,16.7,1,3,108,0,53.4,68.1,59.4,,59.7,0.0,0,1,13,0.0,0,54,0,5,81.5,44,11.1,6,22.2,9,0,88.9,48,29,6,1.2,5.8,0.66
Kenneth Womack,142085,WR,W MICHIGAN,1,5.2,2,77.8,100.0,1,1,0,12.5,1,3,347,0,56.4,66.7,65.6,,66.3,0.0,0,0,32,0.0,0,28,0,7,96.4,27,89.3,25,98.1,9,0,10.7,3,68,37,5.3,9.7,2.52
Joey Hobert,131934,WR,TEXAS ST,1,8.7,2,66.7,100.0,1,1,0,0.0,0,2,314,0,77.5,66.2,65.9,,65.9,0.0,0,1,28,0.0,0,29,0,6,96.6,28,96.6,28,75.9,9,1,3.4,1,45,15,2.5,7.5,1.61
Elic Ayomanor,157263,WR,STANFORD,1,16.1,0,33.3,50.0,1,2,0,25.0,1,2,300,0,39.5,64.1,59.9,,59.9,0.0,0,0,19,0.0,0,38,0,3,97.4,37,5.3,2,82.2,9,1,94.7,36,33,5,1.7,11.0,0.89
Jaedn Skeete,175343,WR,BOSTON COL,1,9.3,0,66.7,66.7,2,3,0,0.0,0,4,121,0,77.5,66.2,69.2,,68.4,3.1,1,1,14,0.0,0,32,0,6,96.9,31,21.9,7,82.4,9,1,75.0,24,59,7,1.2,9.8,1.9
Trech Kekahuna,175527,WR,WISCONSIN,1,12.4,1,66.7,33.3,1,3,0,0.0,0,3,349,0,77.5,66.2,76.1,,75.1,0.0,0,1,69,0.0,0,23,0,6,87.0,20,100.0,23,109.7,9,2,0.0,0,134,91,15.2,22.3,6.7
Omarion Dollison,123280,WR,JAMES MAD,1,14.9,0,33.3,0.0,0,1,0,0.0,0,1,197,0,73.1,64.1,54.7,,54.3,0.0,0,0,39,0.0,0,51,0,3,96.1,49,15.7,8,51.2,9,0,84.3,43,46,9,3.0,15.3,0.94
Jordyn Tyson,157690,WR,ARIZONA ST,1,11.9,1,66.7,,0,0,0,14.3,1,4,110,1,53.4,15.1,61.7,,63.7,0.0,0,1,31,0.0,0,33,1,6,90.9,30,51.5,17,92.8,9,2,48.5,16,76,9,1.5,12.7,2.53
Kamdyn Benjamin,123241,WR,TULSA,1,5.2,1,77.8,0.0,0,1,0,0.0,0,3,320,0,78.5,68.4,64.8,,64.6,0.0,0,0,16,0.0,0,33,0,7,100.0,33,24.2,8,87.0,9,0,75.8,25,44,8,1.1,6.3,1.33
Adrian Norton,176301,WR,AKRON,1,19.4,2,33.3,,0,0,0,0.0,0,3,102,0,73.1,64.1,68.8,,66.9,0.0,0,0,48,0.0,0,33,0,3,97.0,32,0.0,0,66.0,9,0,97.0,32,78,50,16.7,26.0,2.44
Jerjuan Newton,97308,WR,TOLEDO,1,16.2,1,88.9,100.0,1,1,0,0.0,0,7,316,0,79.3,68.2,85.5,,85.0,0.0,0,0,40,0.0,0,33,0,8,97.0,32,39.4,13,155.8,9,1,60.6,20,127,30,3.8,15.9,3.97
Quentin Skinner,122579,WR,KANSAS,1,17.4,1,66.7,50.0,1,2,0,0.0,0,5,198,0,77.5,66.2,78.2,,78.1,0.0,0,0,34,0.0,0,29,0,6,93.1,27,13.8,4,149.3,9,2,86.2,25,130,28,4.7,21.7,4.81
Caleb Douglas,157740,WR,TEXAS TECH,1,16.0,0,55.6,50.0,1,2,0,0.0,0,3,315,0,76.3,65.7,73.6,,72.3,0.0,0,0,57,0.0,0,28,0,5,100.0,28,7.1,2,100.5,9,0,92.9,26,116,33,6.6,23.2,4.14
Xavier Restrepo,122220,WR,MIAMI FL,1,13.3,0,77.8,,0,0,0,0.0,0,7,220,0,79.3,68.7,72.8,,72.9,0.0,0,0,77,0.0,0,59,0,7,93.2,55,89.8,53,118.8,9,0,10.2,6,163,81,11.6,23.3,2.96
Taylor Thompson,122197,TE,JAMES MAD,1,9.7,3,55.6,,0,0,0,28.6,2,3,197,0,29.1,65.7,54.6,,55.5,44.7,17,0,16,0.0,0,38,0,5,94.7,36,42.1,16,75.7,9,0,13.2,5,59,20,4.0,11.8,1.64
Justin Lockhart,74298,WR,S JOSE ST,1,22.9,0,50.0,50.0,2,4,0,0.0,0,2,285,0,74.9,65.0,61.8,,63.2,0.0,0,0,37,0.0,0,44,1,4,95.5,42,2.3,1,114.1,8,1,97.7,43,59,2,0.5,14.8,1.4
Keleki Latu,146291,TE,WASHINGTON,1,3.8,0,87.5,100.0,1,1,0,0.0,0,4,340,0,78.5,66.7,77.7,75.2,79.1,74.4,29,1,16,20.5,8,39,0,7,76.9,30,17.9,7,60.9,8,0,7.7,3,65,53,7.6,9.3,2.17
Kam Thomas,149138,WR,UTEP,1,5.1,0,62.5,100.0,1,1,0,28.6,2,3,330,0,29.1,27.0,54.4,76.3,53.9,0.0,0,0,25,5.3,2,38,0,5,92.1,35,78.9,30,70.3,8,0,7.9,3,31,23,4.6,6.2,0.89
Tank Hawkins,184424,WR,FLORIDA,1,2.3,0,87.5,50.0,1,2,0,0.0,0,3,163,1,79.3,19.1,64.8,,65.5,0.0,0,0,31,0.0,0,25,0,7,84.0,21,36.0,9,97.9,8,0,64.0,16,60,44,6.3,8.6,2.86
Landen Thomas,183310,TE,FLORIDA ST,1,4.1,0,87.5,,0,0,0,12.5,1,2,167,0,56.4,66.7,70.9,69.6,68.9,64.3,18,0,35,7.1,2,28,0,7,89.3,25,35.7,10,108.3,8,0,0.0,0,80,47,6.7,11.4,3.2
Chase Sowell,157700,WR,E CAROLINA,1,17.5,0,50.0,0.0,0,1,0,33.3,2,3,156,0,25.7,65.0,61.5,,61.1,0.0,0,0,48,0.0,0,28,0,4,96.4,27,3.6,1,86.5,8,0,96.4,27,82,23,5.8,20.5,3.04
Luther Burden III,157170,WR,MISSOURI,1,8.4,0,87.5,,0,0,0,0.0,0,4,229,0,79.3,69.5,84.4,62.1,86.4,0.0,0,0,27,3.0,1,33,0,7,90.9,30,87.9,29,109.4,8,0,9.1,3,82,20,2.9,11.7,2.73
Chris Long,129885,WR,RUTGERS,1,8.0,0,25.0,20.0,1,5,0,33.3,1,1,278,0,31.6,62.9,53.1,,53.2,0.0,0,1,11,0.0,0,35,0,2,97.1,34,0.0,0,0.0,8,0,100.0,35,18,1,0.5,9.0,0.53
Quali Conley,141259,HB,ARIZONA,1,-0.9,2,87.5,,0,0,0,12.5,1,2,109,0,56.4,75.0,68.7,40.3,60.3,0.0,0,0,16,28.9,13,45,0,7,68.9,31,8.9,4,87.0,8,0,4.4,2,39,42,6.0,5.6,1.26
Lewis Bond,143817,WR,BOSTON COL,1,7.9,1,87.5,100.0,2,2,0,0.0,0,4,121,0,78.5,66.7,73.9,,73.4,0.0,0,0,31,0.0,0,34,0,7,97.1,33,50.0,17,107.8,8,0,50.0,17,79,24,3.4,11.3,2.39
A.J. Henning,129580,WR,NWESTERN,1,5.4,1,75.0,0.0,0,1,1,0.0,0,3,256,0,77.5,66.2,66.9,,65.1,2.4,1,0,38,0.0,0,42,1,6,97.6,41,69.0,29,139.1,8,2,28.6,12,67,44,7.3,11.2,1.63
Bryson Nesbit,143973,TE,N CAROLINA,1,8.5,0,50.0,50.0,1,2,0,0.0,0,2,245,0,74.9,65.0,61.7,63.9,63.6,21.4,6,0,10,3.6,1,28,0,4,92.9,26,75.0,21,61.5,8,0,3.6,1,34,2,0.5,8.5,1.31
Horatio Fields,144188,WR,WAKE,1,16.9,0,50.0,50.0,2,4,0,0.0,0,2,339,0,74.9,65.0,65.6,64.2,63.7,2.6,1,0,23,2.6,1,39,0,4,92.3,36,15.4,6,107.3,8,1,82.1,32,46,-1,-0.3,11.5,1.28
Qua'Vez Humphreys,170501,WR,SM HOUSTON,1,20.5,1,25.0,0.0,0,1,0,33.3,1,2,281,0,21.7,64.1,67.0,,66.3,0.0,0,0,33,0.0,0,21,0,2,85.7,18,0.0,0,91.1,8,1,100.0,21,47,26,13.0,23.5,2.61
Jaylin Noel,125155,WR,IOWA STATE,1,17.5,0,62.5,60.0,3,5,0,0.0,0,4,193,0,76.3,70.1,77.1,,76.5,0.0,0,0,43,0.0,0,28,0,5,89.3,25,71.4,20,105.2,8,0,25.0,7,98,5,1.0,19.6,3.92
Jake Godfrey,175734,WR,LA MONROE,1,6.4,0,87.5,100.0,1,1,0,12.5,1,3,209,0,56.8,66.7,69.8,,71.5,0.0,0,0,17,0.0,0,16,1,7,93.8,15,62.5,10,137.5,8,1,37.5,6,60,9,1.3,8.6,4.0
Myles Alston,144010,WR,DOMINION,1,17.6,1,37.5,100.0,1,1,1,0.0,0,2,263,0,73.1,64.1,58.2,,61.3,0.0,0,0,30,0.0,0,44,1,3,93.2,41,4.5,2,62.0,8,0,95.5,42,55,16,5.3,18.3,1.34
Malachi Fields,151069,WR,VIRGINIA,1,14.4,0,57.1,50.0,2,4,0,0.0,0,3,335,0,74.9,65.3,69.9,,66.8,0.0,0,0,30,0.0,0,38,0,4,86.8,33,7.9,3,126.8,7,1,92.1,35,63,9,2.3,15.8,1.91
Jaden Smith,102637,WR,NEVADA,1,18.9,0,85.7,100.0,2,2,0,0.0,0,6,239,0,77.5,66.2,78.3,,76.5,0.0,0,1,39,0.0,0,36,0,6,100.0,36,22.2,8,118.8,7,2,77.8,28,89,3,0.5,14.8,2.47
Ryan Williams,191142,WR,ALABAMA,1,16.9,4,42.9,66.7,2,3,0,40.0,2,3,103,0,22.0,68.1,66.2,,64.6,0.0,0,1,58,0.0,0,27,0,3,100.0,27,22.2,6,86.6,7,1,77.8,21,82,26,8.7,27.3,3.04
Terrance Carter Jr.,156742,TE,LA LAFAYET,1,2.3,2,100.0,,0,0,0,0.0,0,5,207,0,78.5,66.7,82.5,69.0,88.5,71.4,20,0,21,7.1,2,28,0,7,89.3,25,25.0,7,106.0,7,0,3.6,1,66,50,7.1,9.4,2.64
Keyan Burnett,158714,TE,ARIZONA,1,11.9,2,71.4,,0,0,0,0.0,0,4,109,0,76.3,65.7,75.7,69.5,77.4,62.1,18,0,14,3.4,1,29,0,5,96.6,28,37.9,11,89.0,7,0,0.0,0,46,15,3.0,9.2,1.64
Bryant Wesco Jr.,183206,WR,CLEMSON,1,8.9,0,57.1,,0,0,0,0.0,0,3,140,0,74.9,65.0,62.8,,62.4,0.0,0,0,16,0.0,0,25,0,4,92.0,23,12.0,3,64.0,7,0,88.0,22,24,5,1.3,6.0,1.04
Duce Robinson,176642,WR,USC,1,12.3,1,57.1,0.0,0,2,0,0.0,0,3,326,0,74.9,65.0,70.3,,67.6,0.0,0,2,16,0.0,0,22,0,4,100.0,22,77.3,17,72.9,7,1,22.7,5,39,18,4.5,9.8,1.77
Ja'Kobi Lane,176638,WR,USC,1,10.1,0,28.6,0.0,0,4,0,0.0,0,1,326,0,70.7,62.9,56.5,,56.4,0.0,0,0,7,0.0,0,28,0,2,100.0,28,17.9,5,39.6,7,0,82.1,23,13,4,2.0,6.5,0.46
Jordan Watkins,122730,WR,OLE MISS,1,16.7,1,71.4,100.0,1,1,0,0.0,0,3,226,0,77.5,66.2,72.9,,74.8,3.4,1,0,41,0.0,0,29,0,5,82.8,24,44.8,13,104.5,7,0,51.7,15,72,26,5.2,14.4,3.0
Samuel Brown,123410,WR,MIAMI FL,1,12.1,0,57.1,0.0,0,1,0,20.0,1,2,220,0,45.4,65.0,54.1,,54.1,0.0,0,0,21,0.0,0,47,1,4,91.5,43,14.9,7,75.3,7,0,85.1,40,43,7,1.8,10.8,1.0
Darrell Gill Jr.,176036,WR,SYRACUSE,1,9.3,0,57.1,66.7,2,3,0,0.0,0,2,304,0,74.9,65.0,54.8,,53.3,0.0,0,0,7,0.0,0,37,0,4,89.2,33,18.9,7,62.2,7,0,81.1,30,21,0,0.0,5.3,0.64
Malcolm Johnson Jr.,124402,WR,BOWL GREEN,1,5.0,0,85.7,100.0,1,1,0,0.0,0,2,122,0,77.5,66.2,61.4,,61.1,0.0,0,0,13,0.0,0,34,0,6,97.1,33,44.1,15,92.9,7,0,55.9,19,44,19,3.2,7.3,1.33
RJ Maryland,127250,TE,SMU,1,7.0,0,85.7,100.0,2,2,0,0.0,0,3,287,0,77.5,66.2,73.4,,75.2,12.5,3,0,31,0.0,0,24,0,6,91.7,22,75.0,18,116.1,7,0,8.3,2,83,39,6.5,13.8,3.77
Diante Vines,129483,WR,DOMINION,1,17.0,1,57.1,0.0,0,2,0,0.0,0,3,263,0,74.9,65.0,60.4,,58.9,0.0,0,0,40,0.0,0,41,0,4,95.1,39,46.3,19,132.7,7,1,53.7,22,73,23,5.8,18.3,1.87
KeAndre Lambert-Smith,129789,WR,AUBURN,1,11.4,0,100.0,100.0,1,1,0,0.0,0,4,115,0,78.5,66.7,77.1,,76.3,0.0,0,0,23,0.0,0,30,0,7,93.3,28,20.0,6,118.8,7,0,80.0,24,95,15,2.1,13.6,3.39
Theo Wease Jr.,98005,WR,MISSOURI,1,26.4,0,28.6,,0,0,0,0.0,0,2,229,0,70.7,62.9,61.3,,61.0,0.0,0,0,59,0.0,0,36,0,2,94.4,34,2.8,1,109.5,7,1,97.2,35,72,17,8.5,36.0,2.12
Joshua Simon,98358,TE,S CAROLINA,1,5.0,0,71.4,0.0,0,1,0,0.0,0,1,289,0,78.5,66.7,65.5,67.7,70.1,70.0,28,1,17,5.0,2,40,0,5,87.5,35,25.0,10,44.0,7,0,2.5,1,37,32,6.4,7.4,1.06
Sterling Galban,78150,WR,UMASS,1,13.0,0,42.9,0.0,0,3,0,0.0,0,3,216,0,73.1,64.1,69.6,,69.3,0.0,0,0,21,0.0,0,29,0,3,96.6,28,96.6,28,72.3,7,0,3.4,1,58,8,2.7,19.3,2.07
Cam Vaughn,170441,WR,JVILLE ST,1,8.9,1,100.0,,0,0,0,0.0,0,5,196,0,78.5,66.7,86.3,,84.4,0.0,0,0,26,0.0,0,16,0,7,93.8,15,0.0,0,118.8,7,0,100.0,16,96,34,4.9,13.7,6.4
