player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jayden Umbarger,121874,WR,NAVY,1,9.9,0,75.0,0.0,0,1,0,0.0,0,6,237,0,77.5,66.2,68.0,,67.6,0.0,0,0,15,0.0,0,34,0,6,97.1,33,5.9,2,143.2,8,1,94.1,32,75,36,6.0,12.5,2.27
Casey Reynolds,147315,WR,ARMY,1,14.6,0,42.9,0.0,0,3,0,0.0,0,1,114,0,73.1,64.1,75.7,,74.0,0.0,0,0,14,0.0,0,12,0,3,100.0,12,8.3,1,56.8,7,0,91.7,11,32,7,2.3,10.7,2.67
Eli Heidenreich,162554,TE,NAVY,1,11.2,1,66.7,,0,0,0,20.0,1,2,237,0,45.4,65.3,58.5,,60.6,0.0,0,0,28,0.0,0,31,0,4,93.5,29,93.5,29,96.5,6,0,0.0,0,56,16,4.0,14.0,1.93
Brandon Chatman,162541,HB,NAVY,1,13.3,0,33.3,0.0,0,1,0,0.0,0,2,237,0,70.7,65.3,64.3,,62.7,0.0,0,0,13,0.0,0,24,0,2,95.8,23,87.5,21,46.5,6,0,4.2,1,24,10,5.0,12.0,1.04
Ay'Jaun Marshall,121589,WR,ARMY,1,-3.0,1,100.0,,0,0,0,0.0,0,1,114,0,70.7,66.9,70.9,,65.8,0.0,0,0,5,0.0,0,7,0,2,100.0,7,85.7,6,85.4,2,0,14.3,1,9,15,7.5,4.5,1.29
Cody Howard,162556,TE,NAVY,1,11.5,0,50.0,0.0,0,1,0,0.0,0,0,237,0,66.7,61.0,57.9,87.8,57.0,15.4,2,1,6,46.2,6,13,0,1,53.8,7,30.8,4,16.7,2,0,15.4,2,6,1,1.0,6.0,0.86
Alex Tecza,162587,FB,NAVY,1,-1.5,0,100.0,,0,0,0,0.0,0,0,237,0,70.7,72.7,65.3,81.7,61.1,0.0,0,0,5,50.0,15,30,0,2,46.7,14,0.0,0,85.4,2,0,0.0,0,9,12,6.0,4.5,0.64
Noah Short,163220,WR,ARMY,1,23.5,0,0.0,0.0,0,1,0,,0,0,114,0,,61.9,57.2,,52.9,12.5,1,0,0,0.0,0,8,0,0,100.0,8,50.0,4,39.6,2,0,37.5,3,0,0,,,0.0
Tobi Olawole,170999,WR,ARMY,1,8.0,0,100.0,,0,0,0,0.0,0,0,114,0,66.7,61.0,51.6,,57.3,0.0,0,0,9,0.0,0,5,0,1,100.0,5,0.0,0,104.2,1,0,100.0,5,9,1,1.0,9.0,1.8
Nathan Kent,162558,WR,NAVY,1,5.0,0,100.0,,0,0,0,0.0,0,1,237,0,66.7,61.0,57.8,,57.7,0.0,0,0,9,0.0,0,23,0,1,95.7,22,0.0,0,104.2,1,0,100.0,23,9,4,4.0,9.0,0.41
Amin Hassan,144313,WR,NAVY,1,6.0,0,0.0,,0,0,0,,0,0,237,0,,63.8,56.2,,55.9,0.0,0,0,0,0.0,0,7,0,0,100.0,7,42.9,3,39.6,1,0,57.1,4,0,0,,,0.0
Tyrell Robinson,121607,HB,ARMY,1,6.0,0,0.0,,0,0,0,,0,0,114,0,,72.3,58.8,74.6,53.2,0.0,0,0,0,11.1,1,9,0,0,88.9,8,77.8,7,39.6,1,0,0.0,0,0,0,,,0.0
Tyson Riley,121605,FB,ARMY,1,4.0,0,100.0,100.0,1,1,0,0.0,0,1,114,0,66.7,61.0,67.7,73.3,67.7,80.0,12,0,4,46.7,7,15,0,1,53.3,8,13.3,2,122.9,1,1,6.7,1,4,0,0.0,4.0,0.5
