player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Evan Stewart,158674,WR,TEXAS A&M,1,11.4,0,64.7,50.0,2,4,0,15.4,2,6,312,0,49.5,68.2,70.5,,69.8,0.0,0,1,44,0.0,0,59,0,11,91.5,54,15.3,9,66.3,17,0,84.7,50,142,30,2.7,12.9,2.63
LaJohntay Wester,123616,WR,FAU,1,4.5,0,75.0,80.0,4,5,0,20.0,3,6,165,0,38.6,72.5,66.0,,68.1,4.7,2,1,21,0.0,0,43,0,12,100.0,43,74.4,32,64.8,16,0,14.0,6,101,53,4.4,8.4,2.35
Matthew Golden,156165,WR,HOUSTON,1,15.1,0,35.7,25.0,1,4,1,16.7,1,4,182,0,49.8,65.7,66.5,,66.8,0.0,0,0,39,0.0,0,49,2,5,93.9,46,26.5,13,89.3,14,2,73.5,36,60,9,1.8,12.0,1.3
Jayden Higgins,150240,WR,IOWA STATE,1,10.9,0,61.5,33.3,1,3,0,0.0,0,5,193,0,79.3,67.1,74.8,,74.1,0.0,0,0,16,0.0,0,40,0,8,97.5,39,32.5,13,109.5,13,1,67.5,27,95,21,2.6,11.9,2.44
Will Sheppard,124360,WR,VANDERBILT,1,11.6,0,61.5,66.7,2,3,0,11.1,1,5,333,0,58.9,20.8,67.2,,67.0,0.0,0,0,21,0.0,0,42,0,8,97.6,41,16.7,7,120.8,13,2,83.3,35,87,16,2.0,10.9,2.12
Xavier Weaver,101130,WR,COLORADO,1,13.4,1,83.3,100.0,1,1,0,9.1,1,6,143,0,62.9,67.9,74.9,,73.0,0.0,0,0,41,0.0,0,53,0,10,96.2,51,9.4,5,146.5,12,1,90.6,48,170,67,6.7,17.0,3.33
Marvin Harrison Jr.,145056,WR,OHIO STATE,1,17.9,0,58.3,50.0,1,2,0,12.5,1,4,260,0,56.4,66.7,79.1,,77.1,3.1,1,0,71,0.0,0,32,0,7,96.9,31,6.3,2,142.4,12,2,90.6,29,160,54,7.7,22.9,5.16
Corey Rucker,121539,WR,ARK STATE,1,16.8,0,25.0,0.0,0,6,0,25.0,1,2,113,0,39.5,64.1,56.4,,55.9,0.0,0,2,18,0.0,0,36,0,3,97.2,35,5.6,2,1.4,12,0,94.4,34,40,26,8.7,13.3,1.14
Terrell Vaughn,157634,WR,UTAH ST,1,6.0,1,91.7,,0,0,0,0.0,0,4,329,0,81.5,69.4,72.9,,72.3,0.0,0,0,21,0.0,0,24,0,11,95.8,23,79.2,19,131.6,12,2,20.8,5,73,36,3.3,6.6,3.17
Jacob Cowing,100894,WR,ARIZONA,1,6.6,2,58.3,20.0,1,5,0,0.0,0,2,109,1,78.5,23.1,56.8,,60.3,0.0,0,3,17,0.0,0,55,0,7,90.9,50,61.8,34,53.1,12,1,38.2,21,41,40,5.7,5.9,0.82
Gage Larvadain,150169,WR,MIAMI OH,1,18.7,0,66.7,33.3,1,3,0,20.0,2,6,221,1,41.2,24.6,75.3,,77.6,0.0,0,1,99,0.0,0,30,1,8,96.7,29,93.3,28,114.6,12,3,6.7,2,261,87,10.9,32.6,9.0
Luke McCaffrey,101634,WR,RICE,1,13.4,1,63.6,80.0,4,5,0,0.0,0,4,275,0,79.3,67.1,74.9,,74.3,0.0,0,0,32,0.0,0,49,0,7,91.8,45,65.3,32,132.2,11,2,34.7,17,99,25,3.6,14.1,2.2
Rome Odunze,73774,WR,WASHINGTON,1,13.0,1,63.6,,0,0,0,22.2,2,6,340,0,37.6,67.8,69.1,,64.9,0.0,0,1,34,0.0,0,41,0,7,95.1,39,19.5,8,88.1,11,1,78.0,32,107,36,5.1,15.3,2.74
George Johnson III,101696,WR,UMASS,1,7.9,2,63.6,60.0,3,5,0,0.0,0,3,216,0,78.5,66.7,68.8,,70.1,0.0,0,1,10,0.0,0,45,1,7,88.9,40,20.0,9,66.5,11,1,80.0,36,50,8,1.1,7.1,1.25
KC Concepcion,170362,WR,NC STATE,1,11.7,0,45.5,33.3,1,3,0,16.7,1,0,248,0,49.8,65.9,50.3,,51.5,0.0,0,1,9,0.0,0,43,0,5,90.7,39,88.4,38,14.6,11,0,11.6,5,24,10,2.0,4.8,0.62
Bub Means,98847,WR,PITTSBURGH,1,21.4,0,0.0,0.0,0,5,0,,0,0,268,0,,,52.1,,51.8,0.0,0,0,0,0.0,0,41,0,0,92.7,38,7.3,3,39.6,11,0,92.7,38,0,0,,,0.0
