player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Will Sheppard,124360,WR,VANDERBILT,1,10.1,5,52.9,0.0,0,3,0,0.0,0,5,333,0,80.9,67.9,70.8,,70.1,0.0,0,1,15,0.0,0,55,0,9,94.5,52,3.6,2,42.3,17,0,96.4,53,84,36,4.0,9.3,1.62
Drake London,86519,WR,USC,1,7.7,2,75.0,50.0,2,4,0,7.7,1,6,326,0,66.1,68.5,74.9,,76.0,0.0,0,0,34,0.0,0,40,1,12,97.5,39,17.5,7,100.3,16,0,82.5,33,137,62,5.2,11.4,3.51
Zakhari Franklin,97620,WR,UTSA,1,11.9,5,62.5,0.0,0,2,0,0.0,0,10,331,0,80.9,67.9,83.3,,85.1,0.0,0,0,25,0.0,0,33,0,10,93.9,31,9.1,3,115.4,16,1,90.9,30,155,93,9.3,15.5,5.0
Isaiah Williams,97156,WR,ILLINOIS,1,13.0,3,53.3,50.0,3,6,0,11.1,1,5,187,0,59.3,67.1,74.2,,73.4,0.0,0,0,25,0.0,0,42,0,8,90.5,38,90.5,38,74.6,15,0,9.5,4,101,44,5.5,12.6,2.66
Trey McBride,75916,TE,COLO STATE,1,6.0,1,92.9,100.0,1,1,0,0.0,0,8,144,0,83.3,69.0,90.6,78.5,91.5,79.1,34,0,17,4.7,2,43,1,13,90.7,39,20.9,9,101.2,14,0,0.0,0,116,53,4.1,8.9,2.97
Michael Mayer,122906,TE,NOTRE DAME,1,7.3,2,69.2,100.0,1,1,0,18.2,2,5,258,0,44.3,67.5,71.0,41.4,69.3,30.2,13,0,41,4.7,2,43,0,9,93.0,40,48.8,21,123.9,13,1,20.9,9,120,58,6.4,13.3,3.0
Stanley Berryhill III,61128,WR,ARIZONA,1,2.8,4,92.3,100.0,1,1,0,0.0,0,6,109,0,82.2,72.5,69.3,,70.3,0.0,0,0,18,0.0,0,57,0,12,93.0,53,86.0,49,99.0,13,0,12.3,7,101,83,6.9,8.4,1.91
Kayshon Boutte,124087,WR,LSU,1,11.9,5,69.2,0.0,0,1,0,18.2,2,7,211,0,45.0,67.5,73.9,,73.3,0.0,0,0,45,0.0,0,51,0,9,96.1,49,21.6,11,146.8,13,3,78.4,40,148,82,9.1,16.4,3.02
JaCorey Sullivan,55060,WR,C MICHIGAN,1,10.5,2,69.2,33.3,1,3,0,0.0,0,7,134,0,80.1,67.5,77.5,,76.6,0.0,0,0,39,0.0,0,53,0,9,96.2,51,7.5,4,137.8,13,2,92.5,49,120,34,3.8,13.3,2.35
Jake Ferguson,61081,TE,WISCONSIN,1,3.7,3,75.0,100.0,2,2,0,0.0,0,2,349,0,80.1,67.5,64.2,70.9,69.9,79.5,31,1,10,10.3,4,39,0,9,89.7,35,20.5,8,47.9,12,0,0.0,0,52,33,3.7,5.8,1.49
Austin Osborne,84502,WR,BOWL GREEN,1,7.0,0,66.7,50.0,2,4,0,0.0,0,2,122,0,79.3,67.1,64.5,,64.0,0.0,0,0,24,0.0,0,39,0,8,100.0,39,71.8,28,73.6,12,0,28.2,11,46,13,1.6,5.8,1.18
