player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Danny Scudero,170781,WR,S JOSE ST,1,12.2,0,57.9,50.0,1,2,0,15.4,2,7,285,1,49.5,26.6,64.8,,64.4,0.0,0,0,43,0.0,0,64,0,11,92.2,59,85.9,55,115.7,19,2,12.5,8,138,28,2.5,12.5,2.34
CJ Williams,158471,WR,STANFORD,1,11.4,1,63.2,75.0,6,8,0,14.3,2,8,300,0,52.0,68.5,73.2,,73.1,0.0,0,0,24,0.0,0,46,0,12,93.5,43,8.7,4,85.0,19,0,91.3,42,138,22,1.8,11.5,3.21
Makai Lemon,174150,WR,USC,1,12.8,2,68.8,75.0,3,4,0,0.0,0,8,326,0,82.7,68.7,91.3,,91.2,2.1,1,1,29,0.0,0,47,0,11,91.5,43,63.8,30,112.2,16,2,34.0,16,151,26,2.4,13.7,3.51
Chris Bell,156321,WR,LOUISVILLE,1,9.4,0,71.4,100.0,4,4,0,9.1,1,7,210,0,63.3,67.9,75.7,,75.5,0.0,0,0,25,0.0,0,45,0,10,95.6,43,6.7,3,125.6,14,1,93.3,42,135,31,3.1,13.5,3.14
Jayshon Platt,156522,WR,FAU,1,9.8,0,64.3,,0,0,0,18.2,2,4,165,0,44.7,68.5,69.8,,67.7,0.0,0,0,19,0.0,0,38,0,9,100.0,38,10.5,4,84.2,14,0,89.5,34,96,18,2.0,10.7,2.53
Cyrus Allen,156582,WR,CINCINNATI,1,10.4,0,84.6,100.0,1,1,0,0.0,0,6,138,0,81.5,68.2,79.6,,78.4,0.0,0,0,37,0.0,0,40,0,11,95.0,38,85.0,34,147.3,13,2,15.0,6,128,36,3.3,11.6,3.37
Easton Messer,163051,WR,FAU,1,8.2,0,69.2,66.7,2,3,0,10.0,1,5,165,0,61.0,67.5,66.1,,66.0,0.0,0,0,50,0.0,0,43,0,9,100.0,43,100.0,43,101.8,13,0,0.0,0,131,48,5.3,14.6,3.05
Kevin Coleman Jr.,160756,WR,MISSOURI,1,3.6,2,100.0,100.0,2,2,0,0.0,0,6,229,0,82.2,69.2,90.3,,89.7,0.0,0,0,17,0.0,0,26,0,12,100.0,26,92.3,24,104.2,12,0,7.7,2,108,65,5.4,9.0,4.15
Eric Rivers,144279,WR,GA TECH,1,8.4,1,66.7,0.0,0,2,0,11.1,1,6,176,0,58.9,67.1,72.7,,72.4,0.0,0,0,17,0.0,0,32,0,8,93.8,30,15.6,5,112.2,12,1,84.4,27,77,25,3.1,9.6,2.57
Caullin Lacy,121426,WR,LOUISVILLE,1,5.1,0,66.7,100.0,1,1,0,0.0,0,5,210,0,79.3,70.3,65.0,,66.2,0.0,0,0,37,0.0,0,53,0,8,96.2,51,83.0,44,90.6,12,0,17.0,9,95,40,5.0,11.9,1.86
Skyler Bell,145163,WR,UCONN,1,9.1,2,50.0,0.0,0,1,0,14.3,1,2,146,0,53.4,66.2,59.1,,60.0,0.0,0,0,25,0.0,0,35,0,6,97.1,34,37.1,13,90.3,12,1,62.9,22,54,30,5.0,9.0,1.59
Corey Rucker,121539,WR,ARK STATE,1,11.4,6,75.0,100.0,1,1,0,10.0,1,8,113,1,61.0,21.2,68.1,,69.1,0.0,0,0,30,0.0,0,59,0,9,96.6,57,10.2,6,106.3,12,0,89.8,53,120,54,6.0,13.3,2.11
Duce Robinson,176642,WR,FLORIDA ST,1,15.5,1,75.0,100.0,5,5,0,0.0,0,7,167,0,80.9,67.9,84.0,,83.7,0.0,0,0,47,0.0,0,35,1,9,94.3,33,11.4,4,143.4,12,1,88.6,31,147,32,3.6,16.3,4.45
Chauncy Cobb,172187,WR,ARK STATE,1,7.9,1,72.7,,0,0,0,0.0,0,6,113,0,79.3,67.1,73.0,,73.9,0.0,0,1,31,0.0,0,61,1,8,93.4,57,93.4,57,72.5,11,0,6.6,4,126,62,7.8,15.8,2.21
Jordyn Tyson,157690,WR,ARIZONA ST,1,13.1,0,72.7,33.3,1,3,0,0.0,0,7,110,0,81.5,68.2,82.2,,81.5,0.0,0,0,57,0.0,0,53,0,8,92.5,49,17.0,9,150.0,11,2,83.0,44,126,39,4.9,15.8,2.57
Leland Smith,190924,WR,S JOSE ST,1,11.7,1,63.6,40.0,2,5,0,0.0,0,5,285,0,78.5,66.7,63.9,,63.5,0.0,0,0,37,0.0,0,62,0,7,91.9,57,29.0,18,95.3,11,0,71.0,44,106,45,6.4,15.1,1.86
Kyri Shoels,188847,WR,S JOSE ST,1,13.5,2,81.8,33.3,1,3,0,0.0,0,6,285,0,80.1,67.5,73.1,60.9,72.2,0.0,0,0,33,1.6,1,62,0,9,90.3,56,4.8,3,149.1,11,1,95.2,59,142,23,2.6,15.8,2.54
