player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jacob De Jesus,174068,WR,CAL,1,6.5,1,73.7,66.7,2,3,0,0.0,0,4,130,1,83.3,27.2,65.5,,65.3,0.0,0,0,16,0.0,0,49,0,14,100.0,49,42.9,21,84.5,19,0,53.1,26,96,32,2.3,6.9,1.96
Demarcus Lacey,164301,WR,MARSHALL,1,6.9,0,75.0,100.0,2,2,0,0.0,0,8,214,0,82.7,72.6,87.1,,86.6,0.0,0,0,38,0.0,0,33,0,12,93.9,31,90.9,30,99.5,16,0,9.1,3,134,85,7.1,11.2,4.32
Malachi Toney,200155,WR,MIAMI FL,1,5.7,5,80.0,100.0,2,2,1,0.0,0,6,220,0,82.7,71.1,80.2,,79.3,0.0,0,0,56,0.0,0,37,1,12,89.2,33,62.2,23,129.4,15,1,27.0,10,146,92,7.7,12.2,4.42
Makai Lemon,174150,WR,USC,1,7.7,1,46.7,100.0,1,1,0,0.0,0,3,326,0,78.5,72.5,66.0,,64.1,0.0,0,1,9,0.0,0,51,0,7,86.3,44,62.7,32,65.3,15,2,33.3,17,34,35,5.0,4.9,0.77
Iverson Hooks,163020,WR,UAB,1,13.8,5,71.4,66.7,2,3,0,9.1,1,8,321,0,63.3,69.3,78.8,,79.4,0.0,0,0,24,0.0,0,49,0,10,87.8,43,57.1,28,105.1,14,0,42.9,21,146,49,4.9,14.6,3.4
Danny Scudero,170781,WR,S JOSE ST,1,2.1,2,85.7,,0,0,0,0.0,0,3,285,0,82.2,68.5,66.7,,67.9,0.0,0,0,17,0.0,0,47,0,12,95.7,45,83.0,39,90.2,14,0,2.1,1,79,82,6.8,6.6,1.76
Easton Messer,163051,WR,FAU,1,5.9,4,78.6,,0,0,0,8.3,1,6,165,0,66.1,69.9,71.9,,68.9,0.0,0,0,33,0.0,0,60,0,11,96.7,58,98.3,59,125.9,14,1,0.0,0,119,65,5.9,10.8,2.05
Kris Hutson,131713,WR,ARIZONA,1,11.9,1,69.2,83.3,5,6,0,0.0,0,7,109,0,80.1,67.5,86.7,,87.8,0.0,0,0,36,0.0,0,30,1,9,86.7,26,23.3,7,128.0,13,1,76.7,23,133,32,3.6,14.8,5.12
Skyler Bell,145163,WR,UCONN,1,7.5,0,69.2,,0,0,0,0.0,0,5,146,0,80.9,67.9,64.0,,66.3,0.0,0,0,40,0.0,0,49,1,9,95.9,47,30.6,15,99.2,13,0,63.3,31,123,101,11.2,13.7,2.62
Asaad Waseem,171909,WR,FAU,1,5.4,2,92.3,100.0,1,1,0,0.0,0,6,165,0,82.2,68.5,65.2,,67.0,0.0,0,0,31,0.0,0,58,0,12,96.6,56,98.3,57,101.6,13,0,1.7,1,109,61,5.1,9.1,1.95
Griffin Wilde,177231,WR,NWESTERN,1,8.8,2,91.7,100.0,3,3,0,0.0,0,7,256,0,82.2,69.7,80.9,,80.9,0.0,0,0,17,0.0,0,38,0,11,86.8,33,42.1,16,133.0,12,1,57.9,22,111,22,2.0,10.1,3.36
Corey Rucker,121539,WR,ARK STATE,1,8.8,5,66.7,0.0,0,2,0,0.0,0,6,113,0,79.3,67.1,78.4,,77.8,0.0,0,0,28,0.0,0,47,0,8,97.9,46,21.3,10,99.3,12,0,78.7,37,120,74,9.3,15.0,2.61
