player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Dorian Singer,146243,WR,UTAH,1,18.7,0,52.9,37.5,3,8,0,0.0,0,7,328,0,80.1,67.5,77.1,,76.2,0.0,0,0,37,0.0,0,44,0,9,97.7,43,11.4,5,84.2,17,0,88.6,39,155,24,2.7,17.2,3.6
Tre Harris,122676,WR,OLE MISS,1,12.5,1,73.3,0.0,0,1,0,8.3,1,6,226,1,64.9,20.5,70.9,,70.0,2.7,1,0,48,0.0,0,37,0,11,94.6,35,21.6,8,134.3,15,1,75.7,28,176,121,11.0,16.0,5.03
Matt Sykes,131812,WR,RICE,1,8.3,0,57.1,33.3,1,3,0,0.0,0,5,275,0,79.3,67.1,67.1,,68.2,0.0,0,0,24,0.0,0,43,1,8,100.0,43,18.6,8,74.7,14,0,81.4,35,84,37,4.6,10.5,1.95
Tez Johnson,123709,WR,OREGON,1,5.8,0,78.6,,0,0,0,8.3,1,7,264,0,64.6,73.2,68.7,,70.1,0.0,0,1,52,0.0,0,41,0,11,95.1,39,75.6,31,112.5,14,2,17.1,7,121,65,5.9,11.0,3.1
Hal Presley,144507,WR,BAYLOR,1,11.7,1,57.1,0.0,0,1,0,0.0,0,5,118,0,79.3,67.1,74.5,,73.5,0.0,0,2,24,0.0,0,42,0,8,95.2,40,14.3,6,35.7,14,0,85.7,36,86,27,3.4,10.8,2.15
Darius Lassiter,157480,WR,BYU,1,14.8,2,61.5,66.7,2,3,0,20.0,2,7,128,0,41.2,67.1,77.6,,76.9,0.0,0,0,44,0.0,0,31,0,8,100.0,31,58.1,18,117.5,13,1,41.9,13,120,47,5.9,15.0,3.87
Raylen Sharpe,144255,WR,FRESNO ST,1,10.7,2,76.9,33.3,1,3,0,0.0,0,5,169,0,80.9,67.9,75.7,,74.5,0.0,0,1,28,0.0,0,42,0,10,95.2,40,92.9,39,71.3,13,0,7.1,3,116,33,3.3,11.6,2.9
Kris Hutson,131713,WR,WASH STATE,1,8.5,4,69.2,33.3,1,3,0,18.2,2,5,341,0,44.7,67.5,64.1,,66.5,0.0,0,0,45,0.0,0,50,0,9,98.0,49,22.0,11,100.2,13,0,78.0,39,126,74,8.2,14.0,2.57
Dominic Lovett,146872,WR,GEORGIA,1,9.2,1,46.2,25.0,1,4,0,14.3,1,4,173,0,56.4,66.7,59.7,,59.5,2.0,1,0,32,0.0,0,50,1,6,88.0,44,92.0,46,59.5,13,0,6.0,3,59,52,8.7,9.8,1.34
Kamdyn Benjamin,123241,WR,TULSA,1,13.8,1,53.8,100.0,1,1,0,0.0,0,5,320,0,78.5,72.0,66.6,,66.3,0.0,0,1,19,0.0,0,37,0,7,94.6,35,18.9,7,36.7,13,0,81.1,30,68,9,1.3,9.7,1.94
Brennan Presley,122982,WR,OKLA STATE,1,10.4,2,46.2,,0,0,0,0.0,0,3,262,0,77.5,72.7,58.5,,58.4,0.0,0,0,21,0.0,0,51,0,6,90.2,46,84.3,43,63.0,13,0,15.7,8,70,41,6.8,11.7,1.52
Harold Fannin Jr.,163104,TE,BOWL GREEN,1,9.3,6,100.0,100.0,1,1,0,0.0,0,6,122,0,82.7,68.7,91.8,67.3,92.0,20.0,8,0,60,2.5,1,40,0,12,87.5,35,35.0,14,158.3,12,2,40.0,16,193,87,7.3,16.1,5.51
Josh Dallas,158343,WR,GA SOUTHRN,1,7.0,4,75.0,0.0,0,3,0,0.0,0,5,174,0,80.1,70.2,78.8,,78.9,8.8,3,0,21,0.0,0,34,0,9,97.1,33,67.6,23,123.3,12,1,17.6,6,89,43,4.8,9.9,2.7
