player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Easton Messer,163051,WR,FAU,1,4.6,0,78.9,50.0,1,2,0,0.0,0,5,165,0,83.8,70.3,65.4,,64.9,0.0,0,0,20,0.0,0,54,0,15,96.3,52,87.0,47,85.7,19,0,13.0,7,87,47,3.1,5.8,1.67
Jordyn Tyson,157690,WR,ARIZONA ST,1,9.2,2,70.6,,0,0,0,0.0,0,7,110,1,82.2,21.4,73.8,,74.7,0.0,0,0,22,0.0,0,47,1,12,91.5,43,34.0,16,134.7,17,2,66.0,31,141,79,6.6,11.8,3.28
Jayce Brown,173093,WR,KANSAS ST,1,8.9,0,75.0,66.7,2,3,0,0.0,0,2,199,0,82.2,68.5,67.5,,65.9,0.0,0,0,44,0.0,0,42,0,12,97.6,41,64.3,27,113.8,16,1,35.7,15,109,21,1.8,9.1,2.66
Michael Trigg,146410,TE,BAYLOR,1,10.3,5,43.8,0.0,0,2,0,22.2,2,3,118,0,37.6,66.7,61.9,68.0,61.0,19.2,10,0,20,3.8,2,52,0,7,88.5,46,80.8,42,85.2,16,1,0.0,0,99,43,6.1,14.1,2.15
Jacquon Gibson,158762,WR,UMASS,1,9.1,3,75.0,100.0,2,2,0,7.7,1,7,216,0,66.1,68.5,74.4,,73.5,2.3,1,0,39,0.0,0,43,0,12,95.3,41,11.6,5,99.0,16,0,86.0,37,132,63,5.3,11.0,3.22
Kenny Odom,164032,WR,UTEP,1,10.3,4,60.0,75.0,3,4,0,10.0,1,4,330,0,62.9,68.7,63.5,,66.1,0.0,0,1,34,0.0,0,46,1,9,91.3,42,87.0,40,73.5,15,1,13.0,6,97,21,2.3,10.8,2.31
Dorian Thomas,171871,TE,NEW MEXICO,1,4.8,1,76.9,0.0,0,3,0,0.0,0,6,241,0,80.9,67.9,84.3,68.7,86.7,47.2,17,1,12,5.6,2,36,0,10,94.4,34,38.9,14,96.5,13,2,13.9,5,71,60,6.0,7.1,2.09
Danny Scudero,170781,WR,S JOSE ST,1,12.3,1,69.2,0.0,0,1,0,10.0,1,8,285,0,61.0,67.5,85.8,,84.3,0.0,0,0,46,0.0,0,44,0,9,95.5,42,95.5,42,137.5,13,1,4.5,2,189,59,6.6,21.0,4.5
Germie Bernard,158374,WR,ALABAMA,1,14.4,1,66.7,,0,0,0,0.0,0,7,103,0,79.3,68.2,74.8,,75.1,0.0,0,0,37,0.0,0,50,0,8,94.0,47,14.0,7,108.3,12,0,82.0,41,146,41,5.1,18.3,3.11
Chase Hendricks,171348,WR,OHIO,1,11.3,0,75.0,100.0,1,1,0,0.0,0,7,259,0,80.1,67.5,85.3,,86.2,0.0,0,0,26,0.0,0,31,1,9,100.0,31,96.8,30,104.5,12,0,3.2,1,115,33,3.7,12.8,3.71
Dalton Stroman,147022,WR,APP STATE,1,14.8,0,66.7,50.0,1,2,0,11.1,1,6,108,0,58.9,67.1,65.8,,66.6,0.0,0,0,17,0.0,0,49,0,8,95.9,47,14.3,7,88.2,12,0,85.7,42,88,26,3.3,11.0,1.87
Jaxxon Warren,191072,TE,COLO STATE,1,11.2,0,54.5,33.3,1,3,0,14.3,1,3,144,0,53.4,66.2,62.7,68.7,62.7,23.7,9,0,27,7.9,3,38,0,6,89.5,34,55.3,21,107.8,11,1,21.1,8,79,25,4.2,13.2,2.32
Lewis Bond,143817,WR,BOSTON COL,1,6.4,1,90.9,,0,0,0,0.0,0,6,121,0,80.9,67.9,77.4,,76.7,0.0,0,0,32,0.0,0,32,0,10,100.0,32,59.4,19,112.5,11,0,40.6,13,121,66,6.6,12.1,3.78
Ayden Greene,174784,WR,VA TECH,1,15.2,1,45.5,0.0,0,1,0,16.7,1,3,337,0,53.4,66.2,75.8,,73.6,0.0,0,2,36,0.0,0,34,0,5,91.2,31,5.9,2,27.7,11,0,94.1,32,72,45,9.0,14.4,2.32
Kole Wilson,168441,WR,BAYLOR,1,13.3,2,72.7,100.0,2,2,0,0.0,0,5,118,0,79.3,68.3,81.5,,80.1,0.0,0,0,57,0.0,0,40,0,8,85.0,34,92.5,37,113.4,11,0,7.5,3,134,71,8.9,16.8,3.94
Junior Vandeross III,163156,WR,TOLEDO,1,11.9,0,63.6,,0,0,0,0.0,0,5,316,0,78.5,66.7,69.9,,68.4,0.0,0,0,22,0.0,0,44,0,7,95.5,42,86.4,38,118.8,11,1,13.6,6,88,35,5.0,12.6,2.1
Carl Chester,162627,WR,SO MISS,1,11.6,0,60.0,66.7,2,3,0,0.0,0,2,296,0,77.5,66.2,65.4,,65.7,0.0,0,1,22,0.0,0,38,0,6,100.0,38,13.2,5,34.6,10,0,86.8,33,53,21,3.5,8.8,1.39
Johntay Cook,131255,WR,SYRACUSE,1,10.3,0,60.0,33.3,1,3,0,0.0,0,4,304,0,77.5,66.2,70.6,,69.8,0.0,0,0,29,0.0,0,36,1,6,86.1,31,72.2,26,109.6,10,1,27.8,10,58,19,3.2,9.7,1.87
Omari Kelly,157048,WR,MICH STATE,1,10.0,1,70.0,100.0,1,1,0,0.0,0,5,223,0,78.5,73.8,82.3,,81.7,0.0,0,0,21,0.0,0,26,0,7,92.3,24,3.8,1,91.7,10,0,96.2,25,75,11,1.6,10.7,3.13
Keontez Lewis,146387,WR,OKLAHOMA,1,11.4,1,90.0,100.0,1,1,0,0.0,0,7,261,0,80.1,67.5,77.9,,78.7,0.0,0,0,28,0.0,0,39,1,9,100.0,39,5.1,2,155.8,10,2,94.9,37,119,18,2.0,13.2,3.05
Malachi Toney,200155,WR,MIAMI FL,1,10.3,3,60.0,100.0,1,1,0,0.0,0,5,220,0,77.5,71.9,76.0,,75.2,0.0,0,0,28,0.0,0,31,0,6,90.3,28,93.5,29,119.6,10,1,6.5,2,82,40,6.7,13.7,2.93
Emmett Johnson,156473,HB,NEBRASKA,1,0.6,2,70.0,,0,0,0,12.5,1,0,238,0,56.4,78.0,64.5,73.7,52.7,0.0,0,0,9,4.7,2,43,0,7,95.3,41,16.3,7,72.9,10,0,4.7,2,27,28,4.0,3.9,0.66
Mario Craver,184754,WR,TEXAS A&M,1,2.9,3,80.0,100.0,1,1,0,0.0,0,7,312,0,79.3,67.1,90.8,,89.4,0.0,0,0,24,0.0,0,23,0,8,95.7,22,91.3,21,157.1,10,2,8.7,2,122,105,13.1,15.3,5.55
Ryan Williams,191142,WR,ALABAMA,1,4.3,0,50.0,100.0,1,1,0,37.5,3,2,103,0,19.8,65.7,52.8,,49.6,0.0,0,0,11,0.0,0,44,0,5,93.2,41,88.6,39,56.3,10,0,9.1,4,30,22,4.4,6.0,0.73
T.J. Moore,189369,WR,CLEMSON,1,12.2,1,40.0,0.0,0,2,0,0.0,0,3,140,0,74.9,66.5,61.7,,62.3,0.0,0,0,26,0.0,0,40,0,4,100.0,40,7.5,3,58.3,10,0,92.5,37,55,22,5.5,13.8,1.38
Shelton Sampson Jr.,172494,WR,LA LAFAYET,1,14.4,0,40.0,100.0,1,1,0,20.0,1,2,207,0,45.4,65.0,57.5,,57.3,0.0,0,0,25,0.0,0,32,0,4,78.1,25,6.3,2,60.0,10,0,93.8,30,59,10,2.5,14.8,2.36
Devin McCuin,176494,WR,UTSA,1,7.0,4,60.0,0.0,0,1,0,0.0,0,1,331,0,77.5,66.2,60.0,,61.6,0.0,0,0,13,0.0,0,35,1,6,94.3,33,20.0,7,65.8,10,0,80.0,28,33,38,6.3,5.5,1.0
Trent Walker,146340,WR,OREGON ST,1,9.5,2,90.0,50.0,1,2,0,0.0,0,4,265,0,80.1,72.2,70.7,,72.2,0.0,0,0,31,0.0,0,38,0,9,89.5,34,31.6,12,118.8,10,0,68.4,26,136,50,5.6,15.1,4.0
