player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Kyle Pugh,35900,LB,N ILLINOIS,1,0,0,254,59.5,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Jordan Carmouche,39951,LB,ARK STATE,1,0,0,113,53.9,0,0,5,17.2,0.0,0,0,0.0,0,29,5,0,0,59.4,0,0,1,7.7,0.0,0,0.0,0,13,1,0
Bricen Garner,42520,S,W MICHIGAN,1,0,0,347,60.0,0,0,1,1.9,0.0,0,0,0.0,0,53,1,0,0,60.0,0,0,1,4.0,0.0,0,0.0,0,25,1,0
Clifford Chattman,42657,S,UTSA,1,0,0,331,59.6,0,1,2,5.7,0.0,0,0,25.0,0,35,2,1,0,,0,0,0,0.0,,0,,0,10,0,0
Anthony Watts,42807,DI,MARSHALL,1,0,0,214,71.1,0,0,20,100.0,15.0,3,0,5.0,1,20,20,1,0,77.0,0,0,11,100.0,27.3,3,9.1,1,11,11,1
Ryan McWood,43189,LB,MIAMI OH,1,0,0,221,59.3,0,1,6,19.4,16.7,1,0,8.3,0,36,7,1,0,55.3,0,1,2,50.0,0.0,0,25.0,0,6,3,1
Jaydon Grant,43354,S,OREGON ST,1,0,0,265,59.8,0,0,2,5.7,0.0,0,2,0.0,0,35,2,0,0,,0,0,0,0.0,,0,,0,14,0,0
Jon-Michael Terry,43635,LB,TULSA,1,0,0,320,61.8,0,0,7,13.7,14.3,1,0,0.0,0,51,7,0,0,56.0,0,0,3,37.5,0.0,0,0.0,0,8,3,0
Tyrone Hopper,43714,ED,MISSOURI,1,0,0,229,63.9,0,0,5,100.0,20.0,1,1,0.0,0,5,5,0,0,65.5,0,0,3,100.0,33.3,1,0.0,0,3,3,0
Sione Tupou,44093,LB,TEXAS ST,1,0,0,314,63.4,0,1,6,18.8,0.0,0,0,8.3,0,32,6,1,0,63.0,0,1,1,7.1,0.0,0,50.0,0,14,1,1
Semisi Fakasiieiki,44340,LB,PURDUE,1,0,0,273,59.2,0,0,0,10.0,,0,0,,0,10,1,0,0,,0,0,0,,,0,,0,0,0,0
Penei Pavihi,52079,LB,HAWAII,1,0,0,180,63.8,1,0,3,9.1,0.0,0,0,16.7,0,33,3,1,0,59.4,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Kenneth Orji,52209,ED,RICE,1,0,0,275,53.6,0,1,14,72.7,0.0,0,0,3.6,0,22,16,1,0,54.6,0,0,8,80.0,0.0,0,0.0,0,10,8,0
Trey Schuman,52216,ED,RICE,1,0,0,275,66.6,0,1,14,100.0,7.1,1,1,10.7,1,15,15,2,0,70.5,0,1,8,100.0,12.5,1,18.8,1,9,9,2
