player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jaylan Foster,13095,S,S CAROLINA,1,0,0,289,60.0,1,0,1,4.0,0.0,0,0,50.0,0,25,1,1,0,,0,0,0,0.0,,0,,0,5,0,0
Cortez Davis,22974,CB,HAWAII,1,0,0,180,69.8,0,0,2,7.1,0.0,0,1,50.0,1,28,2,1,0,,0,0,0,0.0,,0,,0,4,0,0
Reggie Stubblefield,23441,S,KANSAS ST,1,0,0,199,52.5,0,1,8,17.8,0.0,0,0,6.3,0,45,8,1,0,56.8,0,0,3,30.0,0.0,0,0.0,0,10,3,0
Mikel Horton,23509,DI,CHARLOTTE,1,0,0,136,63.7,0,1,21,100.0,9.5,2,0,2.4,0,22,22,1,0,65.5,0,1,4,100.0,25.0,1,12.5,0,4,4,1
Darion Dunn,23963,CB,TEXAS,1,0,0,311,59.8,0,0,2,12.5,0.0,0,0,0.0,0,16,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Darren Evans,24171,CB,LSU,1,0,0,211,71.0,0,1,2,8.3,0.0,0,0,25.0,0,24,2,1,0,,0,0,0,0.0,,0,,0,5,0,0
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,163,59.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Richard Moore,28853,LB,SMU,1,0,0,287,68.3,0,0,4,27.8,25.0,1,1,0.0,0,18,5,0,0,72.1,0,0,2,33.3,50.0,1,0.0,0,9,3,0
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,0,207,55.3,0,1,4,7.8,0.0,0,0,12.5,0,51,4,1,0,56.1,0,1,3,7.5,0.0,0,16.7,0,40,3,1
John Petrishen,35069,LB,PITTSBURGH,1,0,0,268,53.5,0,1,6,19.4,0.0,0,0,8.3,0,31,6,1,0,,0,0,0,0.0,,0,,0,6,0,0
Cristian Williams,36151,S,TULSA,1,0,0,320,59.4,0,0,0,3.1,,0,0,,0,32,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Scott Patchan,36449,ED,COLO STATE,1,0,0,144,64.3,0,1,3,27.3,33.3,1,0,16.7,0,11,3,1,0,65.9,0,1,2,50.0,50.0,1,25.0,0,4,2,1
Elijah Taylor,36723,ED,TULSA,1,0,0,320,62.1,0,0,16,100.0,0.0,0,1,0.0,0,17,17,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Thad Mangum,36819,DI,USF,1,0,0,327,61.6,0,1,25,100.0,8.0,2,0,2.0,0,26,26,1,0,55.0,0,0,10,100.0,0.0,0,0.0,0,11,11,0
Micah Dew-Treadway,37050,DI,MINNESOTA,1,0,0,225,56.9,0,0,13,100.0,0.0,0,0,0.0,0,14,14,0,0,58.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jahaziel Lee,40537,DI,LA MONROE,1,0,0,209,65.1,0,2,23,100.0,13.0,3,0,4.3,0,23,23,2,0,64.3,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Justin Rice,40640,LB,UTAH ST,1,0,0,329,60.6,0,2,8,28.6,12.5,1,0,12.5,0,35,10,2,0,58.2,0,1,3,30.8,33.3,1,16.7,0,13,4,1
Aaron Hansford,40694,LB,TEXAS A&M,1,1,0,312,82.1,0,1,7,18.9,28.6,2,0,7.1,0,37,7,1,0,64.9,0,0,1,50.0,100.0,1,0.0,0,2,1,0
Jaquel Pierce,41589,ED,TEXAS ST,1,0,0,314,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ty Shelby,41752,ED,LA MONROE,1,0,0,209,52.3,0,0,33,78.6,0.0,0,0,0.0,0,42,33,0,0,54.9,0,0,6,85.7,0.0,0,0.0,0,7,6,0
