player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Will Brooks,124273,S,TENNESSEE,1,0,0,307,60.0,0,0,1,3.1,0.0,0,0,0.0,0,32,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Bryson Eason,124276,DI,TENNESSEE,1,0,0,307,65.2,0,1,16,94.4,6.3,1,1,3.1,0,18,17,1,0,70.1,0,1,7,100.0,14.3,1,7.1,0,8,8,1
Omari Thomas,124300,DI,TENNESSEE,1,0,0,307,62.5,0,1,12,100.0,8.3,1,0,4.2,0,12,12,1,0,66.8,0,1,4,100.0,25.0,1,12.5,0,4,4,1
Kobe Wilson,125348,LB,SMU,1,0,0,287,55.6,0,0,3,11.1,0.0,0,0,0.0,0,27,3,0,0,58.9,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Arion Carter,129186,LB,TENNESSEE,1,0,0,307,55.8,0,0,3,10.0,0.0,0,0,0.0,0,30,3,0,0,59.6,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Mitchell Melton,129753,ED,OHIO STATE,1,0,0,260,58.9,1,0,13,100.0,7.7,1,0,3.8,0,14,14,1,0,59.9,1,0,7,100.0,14.3,1,7.1,0,8,8,1
Cody Simon,129757,LB,OHIO STATE,1,0,0,260,60.8,0,1,3,10.8,0.0,0,0,16.7,0,37,4,1,0,62.3,0,1,2,16.7,0.0,0,25.0,0,18,3,1
Tyler Elsdon,129775,LB,PENN STATE,1,0,0,266,67.2,0,0,2,33.3,50.0,1,0,0.0,0,6,2,0,0,59.6,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Coziah Izzard,129784,DI,PENN STATE,1,0,0,266,56.7,1,1,22,100.0,4.5,1,0,4.5,0,25,25,2,0,54.6,0,1,9,100.0,0.0,0,5.6,0,10,10,1
Amin Vanover,129797,ED,PENN STATE,1,0,0,266,65.2,0,0,11,83.3,9.1,1,1,0.0,0,18,15,0,0,62.9,0,0,2,100.0,0.0,0,0.0,0,4,4,0
CJ West,130507,DI,INDIANA,1,0,0,190,60.1,0,1,21,100.0,4.8,1,0,2.4,0,21,21,1,0,56.5,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Omarr Norman-Lott,131624,DI,TENNESSEE,1,0,0,307,65.6,0,0,5,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
Mikail Kamara,138455,ED,INDIANA,1,0,0,190,60.4,1,6,35,90.0,17.1,6,0,10.0,0,40,36,7,0,71.8,1,3,17,94.7,29.4,5,11.8,0,19,18,4
Barrett Carter,144109,LB,CLEMSON,1,0,0,140,57.2,0,0,3,9.4,0.0,0,0,0.0,0,32,3,0,0,59.4,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Cade Denhoff,144114,ED,CLEMSON,1,0,0,140,53.7,0,1,20,90.9,0.0,0,0,2.5,0,22,20,1,0,56.0,0,0,6,85.7,0.0,0,0.0,0,7,6,0
Payton Page,144131,DI,CLEMSON,1,0,0,140,59.1,0,1,19,95.5,0.0,0,0,2.6,0,22,21,1,0,57.0,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Isaiah Nwokobia,144373,S,SMU,1,0,0,287,59.1,0,0,1,3.4,0.0,0,0,0.0,0,29,1,0,0,59.1,0,0,1,7.7,0.0,0,0.0,0,13,1,0
Barryn Sorrell,144739,ED,TEXAS,1,1,0,311,70.8,0,3,37,94.9,18.9,7,0,6.8,1,39,37,4,1,71.5,0,2,18,94.7,22.2,4,11.1,1,19,18,3
Jack Sawyer,145071,ED,OHIO STATE,1,2,0,260,75.6,0,5,27,100.0,18.5,5,0,16.7,2,27,27,7,0,62.1,0,3,12,100.0,25.0,3,20.8,1,12,12,4
JT Tuimoloau,145074,ED,OHIO STATE,1,1,0,260,89.4,0,5,23,92.0,13.0,3,0,19.6,2,25,23,7,0,92.0,0,2,12,100.0,25.0,3,25.0,2,12,12,4
Tyleik Williams,145080,DI,OHIO STATE,1,0,0,260,55.1,0,6,27,100.0,7.4,2,0,11.1,0,28,28,6,0,52.7,0,3,12,100.0,0.0,0,12.5,0,13,13,3
Dominic DeLuca,145095,LB,PENN STATE,1,1,0,266,88.3,0,0,3,22.2,33.3,1,0,33.3,1,18,4,1,0,72.0,0,0,1,14.3,100.0,1,100.0,1,7,1,1
Kobe King,145097,LB,PENN STATE,1,0,0,266,54.7,0,0,6,16.7,0.0,0,0,0.0,0,36,6,0,0,55.8,0,0,3,25.0,0.0,0,0.0,0,12,3,0
Trey Moore,145527,ED,TEXAS,1,0,0,311,65.2,1,2,30,76.9,10.0,3,0,5.0,0,39,30,3,0,68.8,1,2,15,78.9,13.3,2,10.0,0,19,15,3
Cale Sanders Jr.,146036,S,SMU,1,0,0,287,47.5,0,1,1,5.0,0.0,0,0,50.0,0,20,1,1,0,,0,0,0,0.0,,0,,0,6,0,0
Jonathan Jefferson,146731,DI,SMU,1,0,0,287,58.6,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Tywone Malone Jr.,146832,DI,OHIO STATE,1,0,0,260,58.1,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,58.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Marcus Burris Jr.,146987,DI,INDIANA,1,0,0,190,58.3,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Gabriel Rubio,147499,DI,NOTRE DAME,1,0,0,258,55.6,0,0,13,100.0,0.0,0,0,0.0,0,17,17,0,0,55.7,0,0,5,100.0,0.0,0,0.0,0,9,9,0
Ahmad Walker,147555,LB,SMU,1,0,0,287,63.0,0,2,4,16.0,0.0,0,0,25.0,0,25,4,2,0,65.9,0,2,3,25.0,0.0,0,33.3,0,12,3,2
Jailin Walker,148369,LB,INDIANA,1,0,0,190,55.1,0,3,8,19.5,12.5,1,0,18.8,0,41,8,3,0,64.8,0,2,4,20.0,25.0,1,25.0,0,20,4,2
Jahiem Lawson,156235,ED,CLEMSON,1,0,0,140,57.6,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,59.1,0,0,0,100.0,,0,,0,1,1,0
Wade Woodaz,156237,LB,CLEMSON,1,0,0,140,58.3,0,0,2,6.3,0.0,0,0,0.0,0,32,2,0,0,,0,0,0,0.0,,0,,0,10,0,0
Caden Curry,156488,ED,OHIO STATE,1,0,0,260,67.7,0,0,9,100.0,22.2,2,0,0.0,0,9,9,0,0,62.5,0,0,6,100.0,16.7,1,0.0,0,6,6,0
Cameron Robertson,156623,ED,SMU,1,0,0,287,56.6,0,1,14,100.0,7.1,1,0,3.6,0,14,14,1,0,58.5,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Aiden Fisher,156725,LB,INDIANA,1,0,0,190,51.3,0,3,7,17.1,0.0,0,0,21.4,0,41,7,3,0,51.3,0,2,4,20.0,0.0,0,25.0,0,20,4,2
Tyrique Tucker,156729,DI,INDIANA,1,0,0,190,65.6,1,2,17,100.0,11.8,2,0,8.8,0,18,18,3,0,68.9,0,2,8,100.0,25.0,2,12.5,0,9,9,2
Donovan Hinish,156961,DI,NOTRE DAME,1,0,0,258,61.5,0,0,10,100.0,10.0,1,0,0.0,0,11,11,0,0,57.0,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Jaylen Sneed,156972,LB,NOTRE DAME,1,0,0,258,68.7,0,1,12,54.2,16.7,2,0,12.5,1,24,13,2,0,74.7,0,1,7,57.1,28.6,2,21.4,1,14,8,2
Joshua Burnham,156977,ED,NOTRE DAME,1,0,0,258,58.4,0,1,25,96.6,8.0,2,1,2.0,0,29,28,1,0,61.1,0,1,14,94.4,14.3,2,3.6,0,18,17,1
Junior Tuihalamaka,156982,ED,NOTRE DAME,1,1,0,258,84.9,0,1,13,88.2,7.7,1,1,3.8,0,17,15,1,0,54.1,0,0,7,81.8,0.0,0,0.0,0,11,9,0
Jaxson Moi,157280,DI,TENNESSEE,1,0,0,307,63.6,0,1,8,100.0,0.0,0,0,6.3,0,9,9,1,0,65.9,0,1,3,100.0,0.0,0,16.7,0,4,4,1
Jaylon Guilbeau,157307,CB,TEXAS,1,0,0,311,61.7,0,1,4,10.5,50.0,2,0,12.5,0,38,4,1,0,59.7,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Tyre West,157613,ED,TENNESSEE,1,0,0,307,57.7,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Isaiah Smith,158282,ED,SMU,1,0,0,287,62.6,0,0,12,100.0,16.7,2,0,0.0,0,12,12,0,0,66.6,0,0,7,100.0,28.6,2,0.0,0,7,7,0
Kenyatta Jackson Jr.,162868,ED,OHIO STATE,1,0,0,260,62.1,0,0,14,100.0,7.1,1,1,0.0,0,15,15,0,0,59.9,0,0,7,100.0,0.0,0,0.0,0,8,8,0
Hero Kanu,162870,DI,OHIO STATE,1,0,0,260,72.7,0,0,5,100.0,20.0,1,0,0.0,0,6,6,0,0,74.4,0,0,2,100.0,50.0,1,0.0,0,3,3,0
Sonny Styles,162876,LB,OHIO STATE,1,0,0,260,63.5,0,0,4,12.5,0.0,0,0,0.0,0,40,5,0,0,65.8,0,0,1,10.0,0.0,0,0.0,0,20,2,0
Jayson Jenkins,163767,ED,TENNESSEE,1,0,0,307,59.3,0,0,14,100.0,7.1,1,0,0.0,0,16,16,0,0,56.3,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Joshua Josephs,163768,ED,TENNESSEE,1,0,0,307,62.5,0,1,7,58.3,28.6,2,0,7.1,0,12,7,1,0,65.3,0,0,3,75.0,33.3,1,0.0,0,4,3,0
James Pearce Jr.,163770,ED,TENNESSEE,1,0,0,307,67.6,0,3,20,95.8,15.0,3,0,7.5,0,24,23,3,0,58.9,0,1,8,100.0,12.5,1,6.3,0,9,9,1
Ethan Burke,163843,ED,TEXAS,1,0,0,311,62.4,0,0,8,100.0,0.0,0,0,12.5,1,9,9,1,0,65.4,0,0,4,100.0,0.0,0,25.0,1,4,4,1
Abdul Carter,164160,ED,PENN STATE,1,0,0,266,83.1,0,4,24,87.1,25.0,6,0,12.5,1,31,27,5,0,87.5,0,3,8,80.0,50.0,4,31.3,1,10,8,4
Dani Dennis-Sutton,164163,ED,PENN STATE,1,0,0,266,64.3,0,4,24,89.7,8.3,2,1,16.7,2,29,26,6,0,70.3,0,2,11,85.7,18.2,2,27.3,2,14,12,4
Zane Durant,164166,DI,PENN STATE,1,0,0,266,49.0,1,1,29,100.0,0.0,0,0,3.4,0,33,33,2,0,53.8,0,0,10,100.0,0.0,0,0.0,0,12,12,0
Cam Miller,164178,CB,PENN STATE,1,0,0,266,64.0,0,1,4,16.0,25.0,1,0,12.5,0,25,4,1,0,58.8,0,1,1,9.1,0.0,0,50.0,0,11,1,1
Vic Burley,170004,DI,CLEMSON,1,0,0,140,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Stephiylan Green,170008,DI,CLEMSON,1,0,0,140,57.6,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Shelton Lewis,170015,CB,CLEMSON,1,0,0,140,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
T.J. Parker,170021,ED,CLEMSON,1,0,0,140,56.1,0,1,26,96.7,0.0,0,0,1.9,0,30,29,1,0,60.5,0,0,9,100.0,0.0,0,0.0,0,10,10,0
Avieon Terrell,170031,CB,CLEMSON,1,0,0,140,59.9,0,0,1,3.1,0.0,0,3,0.0,0,32,1,0,0,,0,0,0,0.0,,0,,0,10,0,0
Peter Woods,170034,DI,CLEMSON,1,0,0,140,58.2,0,2,19,95.7,0.0,0,0,5.3,0,23,22,2,0,56.2,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Kayden McDonald,170258,DI,OHIO STATE,1,0,0,260,56.6,0,0,10,100.0,0.0,0,0,0.0,0,10,10,0,0,58.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Jason Moore,170262,DI,OHIO STATE,1,0,0,260,59.4,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Will Smith Jr.,170271,DI,OHIO STATE,1,0,0,260,59.4,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ty Blanding,170277,DI,PENN STATE,1,0,0,266,59.8,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tony Rojas,170297,LB,PENN STATE,1,0,0,266,54.5,1,2,4,16.0,0.0,0,0,37.5,0,25,4,3,0,56.8,0,1,2,28.6,0.0,0,25.0,0,7,2,1
Zion Tracy,170301,CB,PENN STATE,1,0,0,266,46.5,0,1,4,19.0,0.0,0,0,12.5,0,21,4,1,0,46.2,0,1,2,28.6,0.0,0,25.0,0,7,2,1
Jaiden Ausberry,171075,LB,NOTRE DAME,1,0,0,258,56.9,0,0,2,14.3,0.0,0,0,0.0,0,14,2,0,0,56.9,0,0,2,28.6,0.0,0,0.0,0,7,2,0
Drayk Bowen,171077,LB,NOTRE DAME,1,0,0,258,60.6,1,2,5,25.0,0.0,0,0,30.0,0,20,5,3,0,60.6,1,2,5,45.5,0.0,0,30.0,0,11,5,3
Adon Shuler,171098,S,NOTRE DAME,1,0,0,258,63.8,0,0,3,9.4,33.3,1,0,0.0,0,32,3,0,0,65.5,0,0,2,11.1,50.0,1,0.0,0,18,2,0
D'Angelo Ponds,172259,CB,INDIANA,1,0,0,190,57.1,0,0,2,4.9,0.0,0,0,0.0,0,41,2,0,0,58.9,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Anthony Hill Jr.,173158,LB,TEXAS,1,0,0,311,52.7,0,0,9,18.8,0.0,0,0,0.0,0,48,9,0,0,53.0,0,0,6,26.1,0.0,0,0.0,0,23,6,0
Liona Lefau,173161,LB,TEXAS,1,0,0,311,60.0,0,1,1,3.7,100.0,1,0,50.0,0,27,1,1,0,,0,0,0,0.0,,0,,0,10,0,0
Malik Muhammad,173165,CB,TEXAS,1,0,0,311,58.2,0,0,1,2.1,0.0,0,0,0.0,0,48,1,0,0,58.2,0,0,1,4.3,0.0,0,0.0,0,23,1,0
Caleb Herring,174726,ED,TENNESSEE,1,0,0,307,58.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,58.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Daevin Hobbs,174727,DI,TENNESSEE,1,0,0,307,56.6,0,0,9,100.0,0.0,0,0,0.0,0,11,11,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jeremiah Telander,174745,LB,TENNESSEE,1,0,0,307,63.4,0,0,5,20.0,0.0,0,0,0.0,0,25,5,0,0,55.7,0,0,2,22.2,0.0,0,0.0,0,9,2,0
Tyree Weathersby,174748,ED,TENNESSEE,1,0,0,307,58.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,58.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Xavier Gilliam,183605,DI,PENN STATE,1,0,0,266,56.9,0,0,3,100.0,0.0,0,0,0.0,0,4,4,0,0,58.2,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Jaylen Harvey,183607,ED,PENN STATE,1,0,0,266,59.1,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Mario Landino,183678,ED,INDIANA,1,0,0,190,56.2,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,57.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Eddrick Houston,183699,DI,OHIO STATE,1,0,0,260,60.1,0,0,13,100.0,7.7,1,0,0.0,0,13,13,0,0,61.7,0,0,7,100.0,14.3,1,0.0,0,7,7,0
Loghan Thomas,184103,ED,NOTRE DAME,1,0,0,258,62.6,0,0,7,87.5,0.0,0,0,14.3,1,8,7,1,0,64.6,0,0,5,100.0,0.0,0,20.0,1,5,5,1
Bryce Young,184110,ED,NOTRE DAME,1,0,0,258,64.2,0,0,11,100.0,18.2,2,0,9.1,1,11,11,1,0,68.3,0,0,6,100.0,33.3,2,16.7,1,6,6,1
Alex January,184510,DI,TEXAS,1,0,0,311,58.1,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Colin Simmons,184515,ED,TEXAS,1,0,0,311,61.6,3,1,15,76.2,13.3,2,1,13.3,0,21,16,4,0,63.4,3,1,11,100.0,18.2,2,18.2,0,11,11,4
Boo Carter,184881,CB,TENNESSEE,1,0,0,307,66.5,0,1,2,8.7,50.0,1,0,25.0,0,23,2,1,0,,0,0,0,0.0,,0,,0,10,0,0
Rolijah Hardy,188665,LB,INDIANA,1,0,0,190,57.9,0,0,2,11.8,0.0,0,0,0.0,0,17,2,0,0,,0,0,0,0.0,,0,,0,7,0,0
Jordan Ross,188890,ED,TENNESSEE,1,0,0,307,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ashton Hampton,189365,CB,CLEMSON,1,0,0,140,60.0,0,0,1,3.3,0.0,0,0,0.0,0,30,1,0,0,,0,0,0,0.0,,0,,0,10,0,0
Max Granville,191336,ED,PENN STATE,1,0,0,266,64.9,0,0,1,100.0,100.0,1,0,0.0,0,1,1,0,0,64.9,0,0,1,100.0,100.0,1,0.0,0,1,1,0
