player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Zaid Hamdan,52925,DI,KENT STATE,1,0,0,201,56.3,0,0,11,100.0,0.0,0,0,0.0,0,12,12,0,0,58.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,55.5,0,4,14,100.0,14.3,2,0,14.3,0,15,15,4,0,,0,0,0,,,0,,0,0,0,0
Cheikhsaliou Fall,54240,ED,CAL,1,0,0,130,47.6,0,1,6,100.0,0.0,0,0,8.3,0,6,6,1,0,58.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Alex Howard,62494,LB,DUKE,1,0,0,154,74.3,0,1,7,20.6,0.0,0,0,35.7,2,34,7,3,0,75.9,0,1,6,40.0,0.0,0,41.7,2,15,6,3
Barry Brown,62724,LB,COAST CAR,1,0,0,141,59.1,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,59.1,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Kam Butler,63872,ED,VIRGINIA,1,0,0,335,69.4,0,3,20,95.5,5.0,1,0,12.5,1,22,21,4,0,69.8,0,2,4,83.3,25.0,1,25.0,0,6,5,2
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,55.8,0,0,15,100.0,0.0,0,0,0.0,0,16,16,0,0,57.2,0,0,4,100.0,0.0,0,0.0,0,5,5,0
Ben Florentine,70644,DI,WYOMING,1,0,0,351,53.4,1,0,27,100.0,0.0,0,0,1.9,0,28,28,1,0,53.3,1,0,6,100.0,0.0,0,8.3,0,6,6,1
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,0,169,56.5,0,0,4,6.6,0.0,0,0,0.0,0,61,4,0,0,56.9,0,0,3,27.3,0.0,0,0.0,0,11,3,0
Keanu Tanuvasa,71398,DI,UTAH,1,1,0,328,57.5,0,0,43,100.0,2.3,1,0,0.0,0,46,46,0,1,58.6,0,0,15,100.0,0.0,0,0.0,0,15,15,0
Akili Arnold,71406,S,USC,1,0,0,326,59.1,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Easton Mascarenas-Arnold,71410,LB,USC,1,0,0,326,68.9,0,0,3,17.6,33.3,1,0,33.3,1,17,3,1,0,72.4,0,0,1,16.7,100.0,1,100.0,1,6,1,1
Sheldon Newton,71957,DI,BOISE ST,1,0,0,120,76.1,0,0,14,100.0,14.3,2,0,7.1,1,14,14,1,0,80.4,0,0,4,100.0,25.0,1,25.0,1,4,4,1
Henry Ikahihifo,73151,ED,NEVADA,1,0,0,239,57.5,0,0,16,80.0,6.3,1,1,0.0,0,20,16,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,53.2,0,0,5,62.5,0.0,0,0,0.0,0,8,5,0,0,55.4,0,0,3,75.0,0.0,0,0.0,0,4,3,0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,0,341,60.5,0,3,12,23.3,8.3,1,0,12.5,0,60,14,3,0,67.9,0,2,4,21.4,25.0,1,25.0,0,28,6,2
Treven Ma'ae,74498,DI,BAYLOR,1,1,0,118,60.2,1,2,32,100.0,3.1,1,0,4.7,0,34,34,3,0,57.9,1,2,18,100.0,5.6,1,8.3,0,20,20,3
Andre Proffitt,75264,DI,AKRON,1,0,0,102,58.6,0,0,4,100.0,0.0,0,0,0.0,0,5,5,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Chuck Hicks,75816,LB,MISSOURI,1,0,0,229,72.4,0,0,1,4.8,0.0,0,1,100.0,1,21,1,1,0,72.4,0,0,1,25.0,0.0,0,100.0,1,4,1,1
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,0,0,187,62.1,1,2,31,100.0,6.5,2,0,4.8,0,32,32,3,0,67.3,1,0,16,100.0,12.5,2,3.1,0,17,17,1
Antonio Colclough,76813,ED,BUFFALO,1,0,0,126,53.6,0,0,15,100.0,0.0,0,0,0.0,0,16,16,0,0,53.8,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Matt Harmon,77244,ED,KENT STATE,1,0,0,201,59.4,0,1,21,91.3,9.5,2,0,7.1,1,23,21,2,0,56.9,0,1,11,91.7,18.2,2,4.5,0,12,11,1
Daniel Bolden,77252,LB,TOLEDO,1,0,0,316,54.5,0,1,5,16.1,0.0,0,0,10.0,0,31,5,1,0,59.2,0,0,1,6.3,0.0,0,0.0,0,16,1,0
Jace Ruder,77680,LB,N TEXAS,1,0,0,251,60.0,0,0,1,20.0,0.0,0,1,0.0,0,5,1,0,0,,0,0,0,,,0,,0,0,0,0
Jayden McDonald,81249,LB,UCONN,1,0,0,146,67.0,1,0,3,15.0,33.3,1,0,16.7,0,20,3,1,0,59.2,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Jermayne Lole,82212,DI,TEXAS,1,0,0,311,57.5,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,58.0,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Matt Lawson,82266,DI,NEW MEX ST,1,1,0,242,64.9,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
