player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jordan Carmouche,39951,LB,ARK STATE,1,0,0,113,58.7,0,0,2,14.3,0.0,0,0,0.0,0,14,2,0,0,,0,0,0,0.0,,0,,0,2,0,0
Bricen Garner,42520,S,W MICHIGAN,1,0,0,347,65.3,1,0,1,1.7,0.0,0,0,50.0,0,60,1,1,0,,0,0,0,0.0,,0,,0,20,0,0
Clifford Chattman,42657,S,UTSA,1,0,0,331,60.0,0,1,1,3.3,0.0,0,0,50.0,0,30,1,1,0,,0,0,0,0.0,,0,,0,7,0,0
Anthony Watts,42807,DI,MARSHALL,1,0,0,214,54.4,0,0,20,84.6,0.0,0,0,0.0,0,26,22,0,0,54.8,0,0,11,91.7,0.0,0,0.0,0,12,11,0
Ryan McWood,43189,LB,MIAMI OH,1,0,0,221,56.7,0,0,2,6.1,0.0,0,0,0.0,0,33,2,0,0,56.7,0,0,2,14.3,0.0,0,0.0,0,14,2,0
Jaydon Grant,43354,S,OREGON ST,1,0,0,265,57.9,0,0,2,5.0,0.0,0,0,0.0,0,40,2,0,0,59.1,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Jon-Michael Terry,43635,LB,TULSA,1,0,0,320,52.9,1,2,8,14.0,0.0,0,0,18.8,0,57,8,3,0,55.8,0,1,3,30.0,0.0,0,16.7,0,10,3,1
Sione Tupou,44093,LB,TEXAS ST,1,0,0,314,59.4,0,1,2,5.7,0.0,0,0,25.0,0,35,2,1,0,,0,0,0,0.0,,0,,0,9,0,0
Penei Pavihi,52079,LB,HAWAII,1,0,0,180,59.5,0,0,1,3.0,0.0,0,0,0.0,0,33,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
George Nyakwol,52203,S,RICE,1,0,0,275,66.3,0,0,2,7.7,50.0,1,0,0.0,0,26,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
