player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
James Camden,53418,LB,W MICHIGAN,1,0,0,347,67.4,1,1,9,35.7,11.1,1,0,11.1,0,28,10,2,0,73.7,1,1,4,30.8,25.0,1,25.0,0,13,4,2
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,54.7,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,56.3,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Ben Florentine,70644,DI,WYOMING,1,1,0,351,84.6,3,0,19,100.0,15.8,3,0,7.9,0,21,21,3,1,85.8,1,0,4,100.0,25.0,1,12.5,0,5,5,1
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,61.9,0,1,4,100.0,25.0,1,0,12.5,0,5,5,1,0,64.2,0,1,2,100.0,50.0,1,25.0,0,3,3,1
Keanu Tanuvasa,71398,DI,BYU,1,0,0,128,61.0,0,0,26,100.0,7.7,2,0,0.0,0,27,27,0,0,55.7,0,0,10,100.0,0.0,0,0.0,0,11,11,0
Jadon Pearson,72538,LB,FRESNO ST,1,0,0,169,66.4,0,0,3,11.5,33.3,1,0,0.0,0,26,3,0,0,56.7,0,0,3,30.0,0.0,0,0.0,0,10,3,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,62.0,1,1,5,20.8,0.0,0,0,20.0,0,24,5,2,0,54.8,0,0,4,50.0,0.0,0,0.0,0,8,4,0
Bam Booker,76122,ED,BOWL GREEN,1,0,0,122,53.9,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,56.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Moroni Anae,81437,LB,UTAH,1,0,0,328,55.4,0,0,3,60.0,0.0,0,0,0.0,0,5,3,0,0,55.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Gracen Halton,85774,DI,OKLAHOMA,1,1,0,261,68.4,0,1,23,100.0,0.0,0,0,2.2,0,26,26,1,0,67.8,0,0,6,100.0,0.0,0,0.0,0,8,8,0
