player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Luc Bequette,25776,DI,CAL,1,1,0,130,60.5,1,0,29,100.0,3.4,1,0,5.2,1,29,29,2,1,61.9,0,0,10,100.0,0.0,0,0.0,0,10,10,0
Cameron Goode,38410,ED,CAL,1,0,0,130,61.4,2,2,31,76.7,9.7,3,0,6.5,0,43,33,4,0,56.4,0,2,15,100.0,6.7,1,6.7,0,15,15,2
Josh Drayden,38498,CB,CAL,1,0,0,130,66.9,0,0,1,4.4,0.0,0,0,0.0,0,45,2,0,0,,0,0,0,0.0,,0,,0,14,0,0
Elijah Hicks,55584,S,CAL,1,0,0,130,59.4,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,59.4,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Greg Johnson,55734,CB,USC,1,0,0,326,59.1,0,1,11,47.8,9.1,1,0,4.5,0,23,11,1,0,64.2,0,1,1,25.0,100.0,1,50.0,0,4,1,1
Nick Figueroa,56335,ED,USC,1,0,0,326,53.5,0,1,19,83.3,0.0,0,0,2.6,0,24,20,1,0,56.2,0,0,2,60.0,0.0,0,0.0,0,5,3,0
Jacob Lichtenstein,56912,DI,USC,1,0,0,326,61.7,0,1,23,100.0,8.7,2,0,6.5,1,24,24,2,0,56.2,0,1,4,100.0,0.0,0,12.5,0,5,5,1
Marqez Bimage,58184,ED,CAL,1,1,0,130,63.9,0,3,28,78.9,10.7,3,0,5.4,0,38,30,3,1,74.2,0,3,11,91.7,27.3,3,13.6,0,12,11,3
Juliano Falaniko,58234,ED,USC,1,0,0,326,70.6,0,1,1,33.3,100.0,1,0,150.0,1,3,1,2,0,62.6,0,0,0,0.0,,0,,1,1,0,1
Daniel Scott,60640,S,CAL,1,0,0,130,80.3,0,0,2,6.4,0.0,0,0,50.0,1,47,3,1,0,,0,0,0,0.0,,0,,0,15,0,0
Isaiah Pola-Mao,60781,S,USC,1,0,0,326,59.8,0,0,1,3.7,0.0,0,0,0.0,0,27,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Korey Foreman,70831,ED,USC,1,0,0,326,57.8,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.4,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ralen Goforth,72169,LB,USC,1,0,0,326,53.4,0,1,6,22.2,0.0,0,0,8.3,0,27,6,1,0,55.9,0,0,2,33.3,0.0,0,0.0,0,6,2,0
JH Tevis,81953,DI,CAL,1,0,0,130,60.3,0,0,11,100.0,9.1,1,0,0.0,0,11,11,0,0,64.1,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Kana'i Mauga,81982,LB,USC,1,0,0,326,53.4,0,1,7,29.2,0.0,0,0,7.1,0,24,7,1,0,56.9,0,1,2,33.3,0.0,0,25.0,0,6,2,1
Isaac Taylor-Stuart,83101,CB,USC,1,0,0,326,86.8,0,0,2,10.5,100.0,2,0,50.0,1,19,2,1,0,,0,0,0,0.0,,0,,0,4,0,0
Muelu Iosefa,86017,LB,CAL,1,0,0,130,67.5,1,0,2,9.1,0.0,0,0,25.0,0,22,2,1,0,63.1,1,0,1,11.1,0.0,0,50.0,0,9,1,1
Braxten Croteau,100417,ED,CAL,1,0,0,130,54.1,0,0,12,92.3,0.0,0,0,0.0,0,13,12,0,0,56.8,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Stanley Ta'ufo'ou,100444,DI,USC,1,0,0,326,66.0,0,0,3,100.0,33.3,1,0,0.0,0,3,3,0,0,58.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Orin Patu,100560,ED,CAL,1,0,0,130,56.8,0,0,1,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Kaulana Makaula,100614,LB,USC,1,0,0,326,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Chris Thompson Jr.,124005,S,USC,1,0,0,326,57.1,0,0,3,11.5,0.0,0,0,0.0,0,26,3,0,0,58.9,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Ricky Correia,131644,DI,CAL,1,0,0,130,55.0,0,1,23,100.0,0.0,0,0,2.2,0,24,24,1,0,56.0,0,1,8,100.0,0.0,0,6.3,0,8,8,1
Tramayne Mejia-Paster,131662,LB,CAL,1,0,0,130,53.6,0,0,6,16.3,0.0,0,0,0.0,0,43,7,0,0,55.2,0,0,4,30.8,0.0,0,0.0,0,13,4,0
Jaedon Roberts,131664,DI,CAL,1,0,0,130,57.4,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ethan Saunders,131665,DI,CAL,1,0,0,130,56.1,0,0,11,100.0,0.0,0,0,0.0,0,12,12,0,0,56.7,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Jamar Sekona,131836,DI,USC,1,0,0,326,62.5,0,1,23,100.0,8.7,2,0,2.2,0,24,24,1,0,63.0,0,1,5,100.0,20.0,1,10.0,0,6,6,1
Tuli Tuipulotu,131840,ED,USC,1,0,0,326,81.1,0,3,11,50.0,36.4,4,0,22.7,1,24,12,4,0,81.4,0,2,3,80.0,66.7,2,33.3,0,5,4,2
Oluwafemi Oladejo,146302,LB,CAL,1,0,0,130,57.1,1,0,1,8.0,0.0,0,1,50.0,0,25,2,1,0,,1,0,0,0.0,,0,,0,6,0,1
Darius Long,146305,DI,CAL,1,0,0,130,58.5,0,0,1,100.0,0.0,0,1,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
