player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jahsen Wint,42914,S,MARSHALL,1,0,0,214,54.7,0,0,4,57.1,0.0,0,0,0.0,0,7,4,0,0,59.5,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,67.0,0,2,14,100.0,21.4,3,0,7.1,0,16,16,2,0,63.7,0,0,1,100.0,100.0,1,0.0,0,1,1,0
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,54.6,0,1,14,100.0,0.0,0,0,3.6,0,14,14,1,0,57.9,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Zaid Hamdan,52925,DI,TULSA,1,0,0,320,63.4,0,0,5,100.0,20.0,1,0,0.0,0,5,5,0,0,66.9,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Cole Pearce,52970,LB,BALL ST,1,0,0,117,63.2,0,2,11,37.9,18.2,2,0,9.1,0,29,11,2,0,63.1,0,1,4,44.4,25.0,1,12.5,0,9,4,1
DeShawn Pace,53549,S,CINCINNATI,1,0,0,138,67.5,1,2,3,19.0,33.3,1,0,50.0,0,21,4,3,0,,0,1,0,0.0,,0,,0,3,0,1
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,59.5,0,2,15,100.0,6.7,1,0,6.7,0,16,16,2,0,64.8,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Jaheim Thomas,54193,LB,ARKANSAS,1,0,0,111,59.0,1,1,8,29.0,12.5,1,0,12.5,0,31,9,2,0,64.4,0,1,3,27.3,33.3,1,16.7,0,11,3,1
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,289,58.5,0,0,12,100.0,8.3,1,0,0.0,0,12,12,0,0,56.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Zachary Ford,55353,S,TOLEDO,1,0,0,316,74.3,0,1,5,10.6,40.0,2,0,10.0,0,47,5,1,0,78.7,0,1,2,7.7,100.0,2,25.0,0,26,2,1
Demetrice Lofton,56355,ED,W GEORGIA,1,0,0,1177,66.2,1,0,10,100.0,0.0,0,0,5.0,0,11,11,1,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Popo Aumavae,56803,DI,OREGON,1,0,0,264,57.7,0,0,10,100.0,0.0,0,0,0.0,0,11,11,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,0,220,63.5,0,1,7,100.0,14.3,1,0,7.1,0,7,7,1,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
JB Brown,57701,ED,UMASS,1,0,0,216,69.1,2,0,16,100.0,18.8,3,0,6.3,0,19,19,2,0,72.9,2,0,11,100.0,27.3,3,9.1,0,14,14,2
