player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Cortez Davis,22974,CB,HAWAII,1,0,0,180,58.3,0,0,1,1.6,0.0,0,2,0.0,0,61,1,0,0,,0,0,0,0.0,,0,,0,12,0,0
Dru Prox,23093,LB,UTSA,1,0,0,331,66.5,1,1,2,22.2,50.0,1,0,50.0,0,9,2,2,0,,0,0,0,0.0,,0,,0,1,0,0
Reggie Stubblefield,23441,S,KANSAS ST,1,0,0,199,52.3,0,0,9,41.7,0.0,0,0,0.0,0,24,10,0,0,53.7,0,0,4,71.4,0.0,0,0.0,0,7,5,0
Colby Burton,23898,CB,HAWAII,1,0,0,180,57.2,0,0,2,10.5,0.0,0,0,0.0,0,19,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Luc Bequette,25776,DI,CAL,1,0,0,130,68.3,0,2,19,95.8,10.5,2,0,5.3,0,24,23,2,0,61.0,0,1,11,100.0,9.1,1,4.5,0,11,11,1
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,163,65.6,0,2,12,48.0,16.7,2,0,8.3,0,25,12,2,0,70.7,0,1,4,66.7,50.0,2,12.5,0,6,4,1
Brian Cavicante,33444,LB,MARSHALL,1,0,0,214,57.9,0,0,2,13.3,0.0,0,0,0.0,0,15,2,0,0,,0,0,0,0.0,,0,,0,4,0,0
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,0,207,65.0,0,0,3,13.0,33.3,1,0,0.0,0,23,3,0,0,58.9,0,0,1,20.0,0.0,0,0.0,0,5,1,0
John Petrishen,35069,LB,PITTSBURGH,1,0,0,268,64.3,0,0,4,17.4,25.0,1,0,0.0,0,23,4,0,0,,0,0,0,0.0,,0,,0,9,0,0
Scott Patchan,36449,ED,COLO STATE,1,0,0,144,90.2,1,4,22,96.2,31.8,7,0,15.9,1,26,25,6,0,89.3,0,3,5,83.3,60.0,3,30.0,0,6,5,3
Elijah Taylor,36723,ED,TULSA,1,0,0,320,47.9,0,2,6,100.0,0.0,0,0,16.7,0,6,6,2,0,,0,0,0,,,0,,0,0,0,0
Thad Mangum,36819,DI,USF,1,0,0,327,56.5,1,2,29,100.0,6.9,2,0,5.2,0,34,34,3,0,56.2,0,1,4,100.0,25.0,1,12.5,0,5,5,1
Micah Dew-Treadway,37050,DI,MINNESOTA,1,0,0,225,56.6,0,0,9,100.0,0.0,0,1,0.0,0,9,9,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tony Fair,37101,DI,AUBURN,1,0,0,115,65.0,0,0,6,100.0,16.7,1,0,0.0,0,6,6,0,0,66.4,0,0,3,100.0,33.3,1,0.0,0,3,3,0
Cameron Goode,38410,ED,CAL,1,1,0,130,75.6,1,2,29,84.6,20.7,6,0,5.2,0,39,33,3,0,72.3,1,1,19,100.0,26.3,5,5.3,0,19,19,2
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,0,134,59.7,0,1,1,12.5,100.0,1,0,50.0,0,8,1,1,0,,0,0,0,0.0,,0,,0,4,0,0
Jahaziel Lee,40537,DI,LA MONROE,1,0,0,209,55.1,0,0,12,100.0,0.0,0,0,0.0,0,13,13,0,0,56.5,0,0,3,100.0,0.0,0,0.0,0,4,4,0
Justin Rice,40640,LB,UTAH ST,1,0,0,329,67.7,2,1,5,22.6,20.0,1,0,30.0,0,31,7,3,0,61.2,1,1,4,66.7,25.0,1,25.0,0,9,6,2
Aaron Hansford,40694,LB,TEXAS A&M,1,0,0,312,57.8,0,0,10,25.0,0.0,0,0,0.0,0,48,12,0,0,55.6,0,0,2,25.0,0.0,0,0.0,0,12,3,0
Jaquel Pierce,41589,ED,TEXAS ST,1,0,0,314,56.2,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Ty Shelby,41752,ED,LA MONROE,1,0,0,209,55.7,0,2,29,82.9,3.4,1,0,3.4,0,35,29,2,0,53.6,0,1,11,78.6,0.0,0,4.5,0,14,11,1
Sam Hammond,41836,ED,NEVADA,1,1,0,239,63.1,0,3,29,100.0,10.3,3,0,5.2,0,29,29,3,1,71.2,0,2,13,100.0,23.1,3,7.7,0,13,13,2
Ben Davis,41960,ED,TEXAS,1,0,0,311,70.6,1,0,1,16.7,0.0,0,0,50.0,0,6,1,1,0,70.1,1,0,0,0.0,,0,,0,1,0,1
Nick Grant,42242,S,VIRGINIA,1,0,0,335,59.2,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,59.2,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Alonzo McCoy,42383,CB,C MICHIGAN,1,0,0,134,67.3,0,1,1,2.5,100.0,1,0,50.0,0,40,1,1,0,67.3,0,1,1,4.5,100.0,1,50.0,0,22,1,1
Keyshon Camp,42384,DI,PITTSBURGH,1,0,0,268,57.0,0,0,10,100.0,0.0,0,0,0.0,0,10,10,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
JoJo Domann,42446,LB,NEBRASKA,1,0,0,238,56.4,1,0,5,19.2,0.0,0,0,10.0,0,26,5,1,0,59.5,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Tomon Fox,42486,ED,N CAROLINA,1,0,0,245,65.8,0,1,30,76.7,16.7,5,0,5.0,1,43,33,2,0,55.9,0,1,13,83.3,7.7,1,3.8,0,18,15,1
Jay Lenard,42492,S,S JOSE ST,1,0,0,285,65.3,0,0,5,13.5,0.0,0,0,20.0,1,37,5,1,0,,0,0,0,0.0,,0,,0,5,0,0
Devin Harper,42494,LB,OKLA STATE,1,0,0,262,62.9,0,0,8,27.8,0.0,0,0,0.0,0,36,10,0,0,54.3,0,0,5,38.5,0.0,0,0.0,0,13,5,0
Cedric Boswell,42504,CB,MIAMI OH,1,0,0,221,57.8,0,0,2,8.0,0.0,0,0,0.0,0,25,2,0,0,59.1,0,0,1,12.5,0.0,0,0.0,0,8,1,0
James Skalski,42552,LB,CLEMSON,1,0,0,140,53.8,1,1,9,21.4,0.0,0,0,22.2,1,42,9,3,0,45.3,1,1,4,36.4,0.0,0,25.0,0,11,4,2
Jordan Fox,42554,ED,STANFORD,1,0,0,300,56.7,0,0,4,44.4,0.0,0,1,0.0,0,9,4,0,0,56.7,0,0,3,75.0,0.0,0,0.0,0,4,3,0
Ja'Quain Blakely,42579,ED,TENNESSEE,1,0,0,307,57.9,0,1,33,97.1,3.0,1,0,1.5,0,35,34,1,0,57.2,0,0,3,75.0,0.0,0,0.0,0,4,3,0
Leevel Tatum III,42587,DI,ARIZONA,1,0,0,109,71.4,1,1,5,100.0,40.0,2,0,20.0,0,6,6,2,0,66.4,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Brandon Bouyer-Randle,42637,LB,TEXAS TECH,1,0,0,315,62.4,0,0,8,47.1,12.5,1,0,0.0,0,17,8,0,0,,0,0,0,,,0,,0,0,0,0
Lawson Hall,42652,LB,NEVADA,1,0,0,239,60.0,0,0,1,4.5,0.0,0,0,0.0,0,22,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Isaiah Graham-Mobley,42679,LB,BOSTON COL,1,0,0,121,57.5,0,0,2,7.7,0.0,0,0,0.0,0,26,2,0,0,59.5,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Demetrius Cain,42697,LB,W KENTUCKY,1,0,0,346,80.4,0,1,2,25.0,100.0,2,0,25.0,0,8,2,1,0,80.4,0,1,2,50.0,100.0,2,25.0,0,4,2,1
Jeremy Darvin,42713,DI,W KENTUCKY,1,0,0,346,57.1,0,0,27,100.0,0.0,0,0,0.0,0,29,29,0,0,59.0,0,0,15,100.0,0.0,0,0.0,0,16,16,0
Ryan Bowman,42714,ED,WASHINGTON,1,0,0,340,66.2,0,1,20,90.9,15.0,3,1,2.5,0,22,20,1,0,55.9,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Nick Heninger,42766,ED,UTAH ST,1,0,0,329,57.0,1,0,27,100.0,3.7,1,0,1.9,0,31,31,1,0,53.3,0,0,7,100.0,0.0,0,0.0,0,9,9,0
Lorenzo Dantzler,42768,ED,UTSA,1,0,0,331,58.9,0,0,10,100.0,10.0,1,1,0.0,0,10,10,0,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Tommy Dawkins Jr.,42832,ED,APP STATE,1,0,0,108,55.7,0,1,6,100.0,0.0,0,0,8.3,0,6,6,1,0,56.4,0,1,4,100.0,0.0,0,12.5,0,4,4,1
Willie Baker,42835,ED,LA TECH,1,0,0,208,55.2,0,0,12,92.3,0.0,0,0,0.0,0,13,12,0,0,55.4,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Justus Rogers,42865,LB,WASH STATE,1,0,0,341,56.8,0,0,1,5.9,0.0,0,0,0.0,0,34,2,0,0,59.2,0,0,0,9.1,,0,,0,11,1,0
