player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Colby Reeder,30285,LB,IOWA STATE,1,0,0,193,69.0,2,0,10,38.5,20.0,2,0,10.0,0,26,10,2,0,69.8,1,0,2,100.0,50.0,1,25.0,0,2,2,1
Brandon Bouyer-Randle,42637,LB,UCONN,1,0,0,146,58.1,1,1,20,61.1,5.0,1,0,5.0,0,36,22,2,0,59.7,1,0,14,88.9,7.1,1,3.6,0,18,16,1
Anthony Watts,42807,DI,MARSHALL,1,0,0,214,60.7,0,0,13,100.0,0.0,0,1,0.0,0,15,15,0,0,56.4,0,0,7,100.0,0.0,0,0.0,0,8,8,0
Ryan McWood,43189,LB,MIAMI OH,1,0,0,221,66.3,2,0,3,13.0,0.0,0,0,33.3,0,23,3,2,0,63.8,1,0,1,11.1,0.0,0,50.0,0,9,1,1
Jaydon Grant,43354,S,OREGON ST,1,0,0,265,60.0,0,0,1,1.9,0.0,0,0,0.0,0,54,1,0,0,,0,0,0,0.0,,0,,0,25,0,0
Jon-Michael Terry,43635,LB,TULSA,1,0,0,320,55.3,0,3,6,21.2,0.0,0,0,25.0,0,33,7,3,0,58.2,0,1,1,33.3,0.0,0,50.0,0,6,2,1
Tyrone Hopper,43714,ED,MISSOURI,1,0,0,229,59.8,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Sione Tupou,44093,LB,TEXAS ST,1,0,0,314,83.5,0,1,3,5.5,33.3,1,0,16.7,0,55,3,1,0,,0,0,0,0.0,,0,,0,17,0,0
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,1,0,0,174,56.9,0,0,2,10.5,0.0,0,0,0.0,0,19,2,0,0,56.9,0,0,2,20.0,0.0,0,0.0,0,10,2,0
Penei Pavihi,52079,LB,HAWAII,1,0,0,180,58.2,0,0,2,8.3,0.0,0,0,0.0,0,24,2,0,0,59.5,0,0,1,7.7,0.0,0,0.0,0,13,1,0
Kenneth Orji,52209,ED,RICE,1,0,0,275,54.8,0,1,7,100.0,0.0,0,0,7.1,0,7,7,1,0,54.8,0,1,5,100.0,0.0,0,10.0,0,5,5,1
Trey Schuman,52216,ED,RICE,1,0,0,275,83.8,0,1,6,85.7,33.3,2,0,8.3,0,7,6,1,0,68.4,0,1,3,75.0,33.3,1,16.7,0,4,3,1
Alii Matau,52219,LB,S JOSE ST,1,0,0,285,59.5,0,0,1,4.0,0.0,0,0,0.0,0,25,1,0,0,59.5,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Rico Tolefree,52250,LB,S JOSE ST,1,0,0,285,58.2,0,0,2,25.0,0.0,0,0,0.0,0,8,2,0,0,59.7,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Gabe Reid,52273,ED,UTAH,1,0,0,328,54.0,0,1,7,87.5,14.3,1,0,7.1,0,8,7,1,0,57.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Ryan Johnson,52282,ED,NWESTERN,1,1,0,256,64.8,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,58.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Darrien Grant,52293,DI,USF,1,0,0,327,63.9,0,0,11,100.0,9.1,1,0,0.0,0,11,11,0,0,68.1,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Nick Roberts,52318,S,SMU,1,0,0,287,60.0,0,0,1,2.9,0.0,0,0,0.0,0,34,1,0,0,,0,0,0,0.0,,0,,0,12,0,0
Bryce Dugan,52425,DI,OHIO,1,0,0,259,56.8,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,67.5,0,1,3,100.0,33.3,1,1,16.7,0,3,3,1,0,,0,0,0,,,0,,0,0,0,0
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,66.3,0,0,20,100.0,5.0,1,0,5.0,1,20,20,1,0,57.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Xavier Peters,52819,ED,FAU,1,0,0,165,74.1,0,1,8,57.1,12.5,1,0,6.3,0,14,8,1,0,57.3,0,0,3,75.0,0.0,0,0.0,0,4,3,0
Cole Pearce,52970,LB,BALL ST,1,0,0,117,52.9,0,0,6,12.8,0.0,0,0,0.0,0,47,6,0,0,54.7,0,0,3,13.6,0.0,0,0.0,0,22,3,0
DeShawn Pace,53549,LB,CINCINNATI,1,0,0,138,60.0,0,1,1,7.1,0.0,0,0,50.0,0,14,1,1,0,,0,0,0,0.0,,0,,0,3,0,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,88.7,2,0,11,100.0,36.4,4,0,9.1,0,11,11,2,0,75.0,1,0,3,100.0,66.7,2,16.7,0,3,3,1
Ivan Pace Jr.,53587,LB,CINCINNATI,1,0,0,138,75.9,1,0,3,30.0,66.7,2,1,16.7,0,10,3,1,0,59.5,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Ryan Mullaney,53704,ED,CINCINNATI,1,0,0,138,62.6,0,0,8,100.0,12.5,1,0,0.0,0,8,8,0,0,66.2,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Jaheim Thomas,54193,LB,CINCINNATI,1,0,0,138,89.5,1,0,2,22.2,100.0,2,0,25.0,0,9,2,1,0,63.1,1,0,1,50.0,0.0,0,50.0,0,2,1,1
Tim Terry,55020,LB,AKRON,1,0,0,102,59.9,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Chibueze Onwuka,55044,DI,BOSTON COL,1,0,0,121,54.3,0,2,24,96.2,0.0,0,0,4.2,0,26,25,2,0,55.3,0,2,10,100.0,0.0,0,10.0,0,10,10,2
Devonni Reed,55046,S,S CAROLINA,1,0,0,289,58.8,0,0,1,4.5,0.0,0,0,0.0,0,22,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Troy Brown,55050,LB,OLE MISS,1,1,0,226,79.7,0,1,1,5.9,0.0,0,0,50.0,0,17,1,1,0,68.0,0,1,1,25.0,0.0,0,50.0,0,4,1,1
Angelo Howze,55073,ED,AKRON,1,0,0,102,57.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
