player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jahsen Wint,42914,S,MARSHALL,1,0,0,214,60.0,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Chaz Ah You,51989,LB,BYU,1,0,0,128,59.1,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Sinjun Astani,52257,DI,USC,1,0,0,326,65.7,0,0,3,100.0,33.3,1,0,0.0,0,3,3,0,0,65.2,0,0,1,100.0,100.0,1,0.0,0,1,1,0
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,70.7,0,1,16,100.0,18.8,3,0,9.4,1,19,19,2,0,76.0,0,1,6,100.0,33.3,2,25.0,1,9,9,2
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,62.3,0,1,12,100.0,8.3,1,0,4.2,0,12,12,1,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Xavier Peters,52819,ED,FAU,1,0,0,165,57.6,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Zaid Hamdan,52925,DI,TULSA,1,0,0,320,54.0,0,0,17,100.0,0.0,0,0,0.0,0,18,18,0,0,55.3,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Cole Pearce,52970,LB,BALL ST,1,0,0,117,57.2,0,0,2,5.7,0.0,0,0,0.0,0,35,2,0,0,,0,0,0,0.0,,0,,0,9,0,0
DeShawn Pace,53549,S,CINCINNATI,1,0,0,138,65.4,2,0,3,8.9,33.3,1,1,33.3,0,45,4,2,0,65.4,2,0,3,22.2,33.3,1,33.3,0,18,4,2
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,74.2,0,5,28,96.9,10.7,3,0,12.5,1,32,31,6,0,62.2,0,2,10,92.3,10.0,1,10.0,0,13,12,2
Jaheim Thomas,54193,LB,ARKANSAS,1,0,0,111,72.6,0,2,4,25.0,50.0,2,0,75.0,2,20,5,4,0,57.0,0,0,1,40.0,0.0,0,0.0,0,5,2,0
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,289,65.0,1,1,19,87.0,5.3,1,0,10.5,1,23,20,3,0,64.4,0,0,5,100.0,0.0,0,20.0,1,5,5,1
Zachary Ford,55353,S,TOLEDO,1,0,0,316,67.2,0,1,3,13.0,0.0,0,0,16.7,0,23,3,1,0,59.6,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Taijh Alston,56348,ED,COLORADO,1,0,0,143,78.4,0,0,8,100.0,25.0,2,0,12.5,1,8,8,1,0,82.2,0,0,5,100.0,40.0,2,20.0,1,5,5,1
Demetrice Lofton,56355,ED,W GEORGIA,1,0,0,1177,55.4,0,0,6,100.0,0.0,0,1,0.0,0,7,7,0,0,55.3,0,0,4,100.0,0.0,0,0.0,0,5,5,0
Marcus Buckley,56754,DI,NEW MEX ST,1,0,0,242,57.8,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Popo Aumavae,56803,DI,OREGON,1,0,0,264,75.1,0,1,22,100.0,13.6,3,0,6.8,1,23,23,2,0,90.3,0,1,7,100.0,42.9,3,21.4,1,7,7,2
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,0,220,60.3,0,1,10,100.0,20.0,2,0,5.0,0,10,10,1,0,62.0,0,1,6,100.0,33.3,2,8.3,0,6,6,1
JB Brown,57701,ED,UMASS,1,0,0,216,67.7,0,3,12,100.0,16.7,2,0,12.5,0,12,12,3,0,71.9,0,3,8,100.0,25.0,2,18.8,0,8,8,3
Bryson Jackson,57738,S,BAYLOR,1,0,0,118,53.4,0,1,3,30.0,33.3,1,0,16.7,0,10,3,1,0,,0,0,0,0.0,,0,,0,3,0,0
Isaac Ukwu,57888,ED,OLE MISS,1,0,0,226,76.7,2,2,28,82.9,25.0,7,0,10.7,1,35,29,5,0,67.7,1,0,11,84.6,18.2,2,4.5,0,13,11,1
Malik Robinson,58044,LB,HOUSTON,1,0,0,182,63.9,0,0,1,2.2,100.0,1,0,0.0,0,46,1,0,0,63.9,0,0,1,4.5,100.0,1,0.0,0,22,1,0
Monty Montgomery,58203,LB,OLE MISS,1,0,0,226,59.7,0,1,8,33.3,12.5,1,0,6.3,0,24,8,1,0,61.8,0,1,5,55.6,20.0,1,10.0,0,9,5,1
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,256,55.8,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,55.8,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Eddie Heckard,63024,CB,BYU,1,0,0,128,56.5,0,0,2,9.1,0.0,0,0,0.0,0,22,2,0,0,56.5,0,0,2,28.6,0.0,0,0.0,0,7,2,0
Kam Butler,63872,ED,VIRGINIA,1,0,0,335,69.2,2,2,23,85.3,17.4,4,1,13.0,1,34,29,5,0,70.7,1,2,12,77.8,33.3,4,20.8,1,18,14,4
Will Whitson,64470,ED,COAST CAR,1,0,0,141,67.6,0,1,12,100.0,8.3,1,0,12.5,1,12,12,2,0,67.2,0,1,3,100.0,0.0,0,50.0,1,3,3,2
Jeremiah Wood,66274,S,OHIO,1,1,0,259,86.0,1,0,3,16.0,0.0,0,0,16.7,0,25,4,1,1,75.3,1,0,1,16.7,0.0,0,50.0,0,6,1,1
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,62.7,1,0,10,100.0,0.0,0,0,5.0,0,10,10,1,0,66.5,1,0,3,100.0,0.0,0,16.7,0,3,3,1
Ben Florentine,70644,DI,WYOMING,1,0,0,351,57.2,0,0,10,100.0,0.0,0,0,0.0,0,10,10,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Korey Foreman,70831,ED,USC,1,0,0,326,68.9,1,1,7,88.9,28.6,2,0,14.3,0,9,8,2,0,67.7,1,0,2,100.0,50.0,1,25.0,0,2,2,1
Tate Romney,70946,LB,ARIZONA ST,1,0,0,110,59.8,0,0,7,24.1,14.3,1,0,0.0,0,29,7,0,0,64.5,0,0,3,37.5,33.3,1,0.0,0,8,3,0
Keyon Ware-Hudson,71322,DI,OREGON,1,0,0,264,58.2,0,0,17,94.7,0.0,0,0,0.0,0,19,18,0,0,55.8,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Keanu Tanuvasa,71398,DI,UTAH,1,0,0,328,55.4,0,0,18,100.0,0.0,0,1,0.0,0,18,18,0,0,55.7,0,0,11,100.0,0.0,0,0.0,0,11,11,0
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,0,0,265,59.1,0,0,1,5.0,0.0,0,0,0.0,0,20,1,0,0,59.1,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Sheldon Newton,71957,DI,BOISE ST,1,0,0,120,65.9,0,1,7,100.0,14.3,1,0,7.1,0,7,7,1,0,68.1,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Na'im Rodman,72145,DI,WASH STATE,1,0,0,341,67.4,1,0,18,100.0,16.7,3,0,2.8,0,19,19,1,0,68.6,1,0,8,100.0,25.0,2,6.3,0,8,8,1
Spencer Lytle,72168,ED,STANFORD,1,0,0,300,58.0,0,0,3,42.9,0.0,0,0,0.0,0,7,3,0,0,,0,0,0,,,0,,0,0,0,0
Justin Flowe,72388,LB,ARIZONA,1,0,0,109,56.8,0,0,2,22.2,0.0,0,1,0.0,0,9,2,0,0,58.9,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Noa Pola-Gates,72535,S,NEW MEXICO,1,0,0,241,58.9,0,0,1,4.5,0.0,0,1,0.0,0,22,1,0,0,58.9,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Lavario Wiley,72769,CB,C MICHIGAN,1,0,0,134,55.4,0,0,2,3.6,0.0,0,0,0.0,0,55,2,0,0,55.4,0,0,2,6.5,0.0,0,0.0,0,31,2,0
Keith Conley Jr.,72821,ED,UNLV,1,0,0,325,55.3,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,72.8,0,1,5,26.3,0.0,0,0,30.0,1,19,5,2,0,59.2,0,0,1,20.0,0.0,0,0.0,0,5,1,0
McKel Broussard,73850,S,UTEP,1,0,0,330,56.9,0,0,2,8.7,0.0,0,0,0.0,0,23,2,0,0,59.6,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Evan Williams,73864,S,OREGON,1,0,0,264,59.8,0,0,1,2.0,0.0,0,0,0.0,0,50,1,0,0,59.8,0,0,1,5.3,0.0,0,0.0,0,19,1,0
