player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
James Camden,53418,LB,W MICHIGAN,1,0,0,347,83.4,0,1,4,45.5,50.0,2,0,37.5,1,11,5,2,0,82.2,0,0,1,40.0,100.0,1,100.0,1,5,2,1
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,59.5,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Shaun Myers,62235,LB,COLORADO,1,0,0,143,53.6,0,0,8,35.7,0.0,0,1,0.0,0,28,10,0,0,59.7,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Mister Williams,70521,LB,S DIEGO ST,1,0,0,284,79.5,1,0,4,10.5,25.0,1,0,12.5,0,38,4,1,0,83.8,1,0,2,13.3,50.0,1,25.0,0,15,2,1
Ben Florentine,70644,DI,WYOMING,1,0,0,351,64.0,0,1,17,100.0,11.8,2,0,2.9,0,17,17,1,0,63.7,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,73.4,1,2,18,90.5,11.1,2,1,13.9,1,21,19,4,0,66.1,0,2,9,100.0,11.1,1,22.2,1,10,10,3
Calvin Pitcher,70877,LB,UAB,1,0,0,321,57.7,0,0,3,33.3,0.0,0,0,0.0,0,12,4,0,0,,0,0,0,0.0,,0,,0,1,0,0
Tate Romney,70946,LB,ARIZONA ST,1,0,0,110,59.3,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,59.3,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Keanu Tanuvasa,71398,DI,BYU,1,0,0,128,57.6,0,2,23,100.0,0.0,0,0,4.3,0,23,23,2,0,62.4,0,1,8,100.0,0.0,0,6.3,0,8,8,1
Solomone Langi,72318,DI,S JOSE ST,1,0,0,285,59.0,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Raider Damuni,72338,S,BYU,1,0,0,128,56.4,0,1,3,10.0,0.0,0,0,16.7,0,30,3,1,0,57.4,0,0,2,16.7,0.0,0,0.0,0,12,2,0
Ian Shewell,72474,DI,ARIZONA ST,1,0,0,110,66.4,0,1,4,100.0,25.0,1,0,12.5,0,4,4,1,0,66.6,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Jadon Pearson,72538,LB,FRESNO ST,1,0,0,169,46.1,0,1,4,9.8,0.0,0,0,12.5,0,41,4,1,0,59.4,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,66.2,0,4,13,32.6,7.7,1,0,15.4,0,43,14,4,0,65.6,0,0,3,33.3,0.0,0,0.0,0,12,4,0
Silas Walters,75263,S,MIAMI OH,1,0,1,221,56.6,0,0,7,11.9,0.0,0,1,0.0,0,59,7,0,0,58.3,0,0,2,5.6,0.0,0,0.0,0,36,2,0
Aneesh Vyas,75285,DI,WYOMING,1,0,0,351,59.8,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Bam Booker,76122,ED,BOWL GREEN,1,0,0,122,53.5,0,0,16,100.0,0.0,0,0,0.0,0,18,18,0,0,55.1,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Brendon Harris,83446,S,MIDDLE TN,1,0,0,224,60.0,0,0,2,4.8,0.0,0,0,0.0,0,42,2,0,0,,0,0,0,0.0,,0,,0,17,0,0
Gracen Halton,85774,DI,OKLAHOMA,1,0,0,261,66.2,0,2,21,100.0,4.8,1,1,9.5,1,24,24,3,0,66.6,0,1,9,100.0,11.1,1,16.7,1,9,9,2
Kalib Perry,86267,LB,LOUISVILLE,1,0,0,210,54.7,0,1,3,15.0,33.3,1,0,16.7,0,20,3,1,0,54.6,0,1,2,40.0,50.0,1,25.0,0,5,2,1
Ceyair Wright,86877,CB,NEBRASKA,1,0,0,238,68.7,0,1,3,25.0,0.0,0,0,16.7,0,12,3,1,0,,0,0,0,0.0,,0,,0,1,0,0
David Reese,90079,ED,SYRACUSE,1,1,0,304,70.9,0,0,7,100.0,0.0,0,0,14.3,1,7,7,1,0,65.4,0,0,4,100.0,0.0,0,25.0,1,4,4,1
Ose Egbase,90529,ED,UNLV,1,0,0,325,69.7,0,2,8,100.0,25.0,2,0,12.5,0,8,8,2,0,75.0,0,2,3,100.0,66.7,2,33.3,0,3,3,2
Jett Elad,97543,S,RUTGERS,1,0,0,278,64.8,0,0,4,15.4,25.0,1,0,0.0,0,26,4,0,0,59.7,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Mohamed Toure,97751,LB,MIAMI FL,1,0,0,220,57.0,0,1,2,12.5,0.0,0,0,25.0,0,16,2,1,0,57.0,0,1,2,28.6,0.0,0,25.0,0,7,2,1
Zaylin Wood,97761,DI,VANDERBILT,1,0,0,333,68.8,1,1,21,95.5,9.5,2,0,4.8,0,22,21,2,0,61.8,1,1,9,90.0,11.1,1,11.1,0,10,9,2
Mark Davis,97886,CB,VANDERBILT,1,0,0,333,59.3,0,0,1,7.1,0.0,0,0,0.0,0,14,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Shammond Cooper,97918,LB,AKRON,1,0,0,102,66.0,0,1,1,5.0,0.0,0,0,50.0,0,20,1,1,0,59.2,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Anthonie Cooper,97970,DI,ARIZONA ST,1,0,0,110,52.2,0,1,18,100.0,0.0,0,0,2.8,0,19,19,1,0,52.3,0,0,12,100.0,0.0,0,0.0,0,13,13,0
