player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Colby Reeder,30285,LB,IOWA STATE,1,1,0,193,70.8,2,1,12,33.3,8.3,1,0,12.5,0,36,12,3,0,55.0,0,0,3,60.0,0.0,0,0.0,0,5,3,0
Kyle Pugh,35900,LB,N ILLINOIS,1,0,0,254,47.0,0,1,1,5.6,0.0,0,0,50.0,0,18,1,1,0,,0,0,0,0.0,,0,,0,6,0,0
Jordan Carmouche,39951,LB,ARK STATE,1,0,0,113,53.1,1,3,6,23.1,0.0,0,1,33.3,0,26,6,4,0,53.2,0,3,4,36.4,0.0,0,37.5,0,11,4,3
Brandon Bouyer-Randle,42637,LB,UCONN,1,0,0,146,70.3,0,1,12,48.0,25.0,3,0,4.2,0,25,12,1,0,76.5,0,0,6,75.0,50.0,3,0.0,0,8,6,0
Anthony Watts,42807,DI,MARSHALL,1,0,0,214,58.4,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ryan McWood,43189,LB,MIAMI OH,1,0,0,221,73.7,0,1,5,12.2,0.0,0,0,30.0,1,41,5,2,0,70.0,0,0,2,13.3,0.0,0,50.0,1,15,2,1
Jon-Michael Terry,43635,LB,TULSA,1,0,0,320,73.8,0,4,9,27.3,22.2,2,0,22.2,0,33,9,4,0,74.5,0,4,8,66.7,25.0,2,25.0,0,12,8,4
Tyrone Hopper,43714,ED,MISSOURI,1,0,0,229,59.8,0,0,10,71.4,10.0,1,0,0.0,0,14,10,0,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Sione Tupou,44093,LB,TEXAS ST,1,0,0,314,63.9,0,0,4,19.2,25.0,1,0,0.0,0,26,5,0,0,56.8,0,0,1,66.7,0.0,0,0.0,0,3,2,0
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,1,0,0,174,59.7,0,1,5,33.3,0.0,0,0,10.0,0,18,6,1,0,62.4,0,1,3,42.9,0.0,0,16.7,0,7,3,1
Penei Pavihi,52079,LB,HAWAII,1,0,0,180,53.1,0,0,4,15.2,0.0,0,1,0.0,0,33,5,0,0,55.0,0,0,2,75.0,0.0,0,0.0,0,4,3,0
George Nyakwol,52203,S,RICE,1,0,0,275,58.9,1,0,3,15.8,0.0,0,0,16.7,0,19,3,1,0,,0,0,0,0.0,,0,,0,4,0,0
Trey Schuman,52216,ED,RICE,1,0,0,275,61.6,0,0,16,100.0,12.5,2,0,0.0,0,17,17,0,0,55.1,0,0,4,100.0,0.0,0,0.0,0,5,5,0
Alii Matau,52219,LB,S JOSE ST,1,0,0,285,57.3,0,1,15,40.5,6.7,1,0,3.3,0,37,15,1,0,53.7,0,1,5,62.5,20.0,1,10.0,0,8,5,1
Rico Tolefree,52250,LB,S JOSE ST,1,0,0,285,57.8,0,0,2,16.7,0.0,0,1,0.0,0,12,2,0,0,,0,0,0,0.0,,0,,0,1,0,0
Sinjun Astani,52257,ED,USC,1,0,0,326,59.8,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Darrien Grant,52293,DI,USF,1,0,0,327,61.2,0,1,12,100.0,8.3,1,0,4.2,0,12,12,1,0,57.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Mekhi LaPointe,52315,S,USF,1,0,0,327,59.1,0,0,1,3.3,0.0,0,0,0.0,0,30,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,56.8,0,0,25,100.0,4.0,1,0,0.0,0,26,26,0,0,60.0,0,0,7,100.0,14.3,1,0.0,0,8,8,0
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,55.7,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,56.1,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Xavier Peters,52819,ED,FAU,1,0,0,165,65.3,1,0,5,100.0,40.0,2,0,10.0,0,5,5,1,0,65.7,1,0,4,100.0,50.0,2,12.5,0,4,4,1
