player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
James Camden,53418,LB,W MICHIGAN,1,0,0,347,59.6,0,0,9,34.6,0.0,0,0,11.1,1,26,9,1,0,67.9,0,0,2,25.0,0.0,0,50.0,1,8,2,1
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,58.8,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Will Whitson,64470,ED,MISS STATE,1,0,0,227,79.5,0,4,15,100.0,33.3,5,0,20.0,1,15,15,5,0,74.7,0,2,4,100.0,50.0,2,25.0,0,4,4,2
Mister Williams,70521,LB,S DIEGO ST,1,0,0,284,57.5,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Ben Florentine,70644,DI,WYOMING,1,0,0,351,65.6,0,0,24,100.0,8.3,2,0,4.2,1,25,25,1,0,73.2,0,0,8,100.0,12.5,1,12.5,1,8,8,1
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,54.3,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,0,54.6,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Calvin Pitcher,70877,LB,UAB,1,0,0,321,58.1,0,1,2,20.0,0.0,0,0,75.0,1,10,2,2,0,58.1,0,1,2,33.3,0.0,0,75.0,1,6,2,2
Domani Jackson,71370,CB,ALABAMA,1,0,0,103,71.1,0,1,1,4.8,0.0,0,2,50.0,0,21,1,1,0,,0,0,0,0.0,,0,,0,5,0,0
Keanu Tanuvasa,71398,DI,BYU,1,0,0,128,71.8,1,3,10,100.0,30.0,3,0,20.0,0,11,11,4,0,61.3,1,2,3,100.0,33.3,1,50.0,0,4,4,3
Solomone Langi,72318,DI,S JOSE ST,1,0,0,285,66.5,1,0,6,100.0,16.7,1,0,8.3,0,7,7,1,0,60.5,1,0,1,100.0,100.0,1,50.0,0,1,1,1
Raider Damuni,72338,S,BYU,1,0,0,128,60.0,0,1,1,7.7,0.0,0,0,50.0,0,13,1,1,0,60.0,0,1,1,100.0,0.0,0,50.0,0,1,1,1
Justin Flowe,72388,LB,UNLV,1,0,0,325,64.8,0,1,3,16.0,0.0,0,0,16.7,0,25,4,1,0,,0,0,0,0.0,,0,,0,6,0,0
Ian Shewell,72474,DI,ARIZONA ST,1,0,0,110,58.1,0,0,5,83.3,0.0,0,0,0.0,0,6,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jadon Pearson,72538,LB,FRESNO ST,1,0,0,169,55.2,0,1,4,14.8,0.0,0,0,12.5,0,27,4,1,0,57.1,0,1,2,22.2,0.0,0,25.0,0,9,2,1
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,53.8,1,1,5,17.2,0.0,0,0,20.0,0,29,5,2,0,57.7,0,0,2,25.0,0.0,0,0.0,0,8,2,0
Gio De Leon,73658,ED,BUFFALO,1,0,0,126,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Cory Hall,73699,DI,UNLV,1,0,0,325,58.0,0,0,4,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Taariq Al-Uqdah,74119,LB,WASHINGTON,1,0,0,340,64.6,0,1,10,27.0,20.0,2,0,5.0,0,37,10,1,0,63.3,0,0,4,23.5,25.0,1,0.0,0,17,4,0
Justin Sinclair,74258,S,HAWAII,1,0,0,180,60.0,0,0,0,20.0,,0,0,,0,5,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Silas Walters,75263,S,MIAMI OH,1,0,0,221,47.4,0,1,1,2.6,0.0,0,0,50.0,0,39,1,1,0,,0,0,0,0.0,,0,,0,13,0,0
Aneesh Vyas,75285,DI,WYOMING,1,0,0,351,51.7,0,0,26,100.0,0.0,0,0,0.0,0,27,27,0,0,55.1,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Bam Booker,76122,ED,BOWL GREEN,1,0,0,122,60.6,0,2,23,100.0,4.3,1,0,4.3,0,24,24,2,0,69.5,0,2,6,100.0,16.7,1,16.7,0,6,6,2
Gracen Halton,85774,DI,OKLAHOMA,1,0,0,261,54.9,0,0,9,100.0,0.0,0,0,0.0,0,10,10,0,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Kalib Perry,86267,LB,LOUISVILLE,1,0,0,210,60.0,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,,0,0,0,,,0,,0,0,0,0
Blake Ruffin,86298,S,LOUISVILLE,1,0,0,210,60.0,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
David Reese,90079,ED,SYRACUSE,1,0,0,304,55.9,0,0,11,54.5,0.0,0,0,0.0,0,22,12,0,0,57.1,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Ose Egbase,90529,ED,UNLV,1,0,0,325,66.2,0,0,17,100.0,5.9,1,0,0.0,0,18,18,0,0,77.3,0,0,1,100.0,100.0,1,0.0,0,2,2,0
Tyrice Ivy Jr.,90783,S,OREGON ST,1,0,0,265,59.4,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,59.4,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Allen Smith,97148,S,DELWARE ST,1,0,1,152,60.0,0,0,1,3.4,0.0,0,1,0.0,0,29,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Solomon Brown,97386,S,BUFFALO,1,0,0,126,59.8,0,0,1,3.1,0.0,0,0,0.0,0,32,1,0,0,59.8,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Marvae Myers,97517,CB,MARSHALL,1,0,0,214,60.0,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
