player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jaylan Foster,13095,S,S CAROLINA,1,0,0,289,59.1,0,0,1,5.0,0.0,0,0,0.0,0,20,1,0,0,59.1,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Reggie Stubblefield,23441,S,KANSAS ST,1,0,0,199,65.8,0,2,9,31.0,11.1,1,0,11.1,0,29,9,2,0,56.3,0,0,2,50.0,0.0,0,0.0,0,4,2,0
Mikel Horton,23509,DI,CHARLOTTE,1,0,0,136,83.5,1,5,25,100.0,24.0,6,0,16.0,1,28,28,7,0,85.3,1,2,14,100.0,28.6,4,17.9,1,16,16,4
Darion Dunn,23963,CB,TEXAS,1,0,0,311,60.0,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Luc Bequette,25776,DI,CAL,1,0,0,130,55.3,0,0,23,96.2,0.0,0,0,0.0,0,26,25,0,0,55.7,0,0,6,87.5,0.0,0,0.0,0,8,7,0
Richard Moore,28853,LB,SMU,1,0,0,287,74.0,1,0,4,33.3,50.0,2,1,12.5,0,15,5,1,0,68.4,1,0,3,42.9,33.3,1,16.7,0,7,3,1
Jack Jones,29050,CB,ARIZONA ST,1,0,0,110,92.5,0,0,1,2.2,0.0,0,1,100.0,1,46,1,1,0,92.5,0,0,1,5.9,0.0,0,100.0,1,17,1,1
Denzel Feaster,34561,LB,UTSA,1,0,0,331,59.7,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,,0,0,0,,,0,,0,0,0,0
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,0,207,76.4,0,3,7,38.1,28.6,2,1,21.4,0,21,8,3,0,74.6,0,1,4,62.5,25.0,1,12.5,0,8,5,1
John Petrishen,35069,LB,PITTSBURGH,1,0,0,268,85.7,1,0,4,16.7,25.0,1,0,62.5,2,24,4,3,0,82.3,1,0,2,18.2,50.0,1,75.0,1,11,2,2
