player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
James Camden,53418,LB,W MICHIGAN,1,0,0,347,86.6,0,0,3,14.3,33.3,1,0,33.3,1,21,3,1,0,59.7,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,57.1,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,59.6,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Shaun Myers,62235,LB,COLORADO,1,0,0,143,59.5,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,59.5,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Mister Williams,70521,LB,S DIEGO ST,1,0,0,284,56.6,0,0,2,4.7,0.0,0,0,0.0,0,43,2,0,0,59.1,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Ben Florentine,70644,DI,WYOMING,1,0,0,351,56.8,0,1,26,100.0,3.8,1,0,1.9,0,27,27,1,0,59.0,0,1,9,100.0,11.1,1,5.6,0,10,10,1
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,64.0,2,2,27,87.5,11.1,3,0,7.4,0,32,28,4,0,47.3,0,1,6,75.0,0.0,0,8.3,0,8,6,1
Calvin Pitcher,70877,LB,UAB,1,0,0,321,59.5,0,0,1,8.3,0.0,0,0,0.0,0,12,1,0,0,59.5,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Tate Romney,70946,LB,ARIZONA ST,1,0,0,110,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
Keanu Tanuvasa,71398,DI,BYU,1,0,0,128,57.8,0,0,26,100.0,3.8,1,0,0.0,0,29,29,0,0,55.9,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Solomone Langi,72318,DI,S JOSE ST,1,0,0,285,58.4,0,0,1,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,0,100.0,,0,,0,1,1,0
Jadon Pearson,72538,LB,FRESNO ST,1,0,0,169,57.8,0,1,12,20.0,0.0,0,0,4.2,0,60,12,1,0,56.9,0,0,3,15.0,0.0,0,0.0,0,20,3,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,61.5,1,1,5,26.1,20.0,1,0,20.0,0,23,6,2,0,55.1,0,0,3,37.5,0.0,0,0.0,0,8,3,0
Taariq Al-Uqdah,74119,LB,WASHINGTON,1,0,0,340,72.1,0,1,3,12.5,33.3,1,0,50.0,1,32,4,2,0,57.1,0,1,1,33.3,0.0,0,50.0,0,6,2,1
