player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jahsen Wint,42914,S,MARSHALL,1,0,0,214,59.4,0,0,1,11.1,0.0,0,0,0.0,0,9,1,0,0,59.4,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,60.9,0,1,9,100.0,11.1,1,0,5.6,0,10,10,1,0,64.9,0,1,2,100.0,50.0,1,25.0,0,3,3,1
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,56.9,0,0,8,100.0,0.0,0,1,0.0,0,8,8,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Zaid Hamdan,52925,DI,TULSA,1,0,0,320,55.3,0,0,20,100.0,0.0,0,0,0.0,0,20,20,0,0,57.0,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Cole Pearce,52970,LB,BALL ST,1,0,0,117,73.5,2,0,5,13.0,0.0,0,1,40.0,1,46,6,3,0,59.5,0,0,0,7.1,,0,,0,14,1,0
DeShawn Pace,53549,S,CINCINNATI,1,0,0,138,55.8,0,0,5,19.2,0.0,0,0,0.0,0,26,5,0,0,56.5,0,0,3,30.0,0.0,0,0.0,0,10,3,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,56.4,0,1,18,100.0,5.6,1,0,2.8,0,19,19,1,0,54.8,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Jaheim Thomas,54193,LB,ARKANSAS,1,0,0,111,66.6,1,0,4,15.4,0.0,0,0,12.5,0,26,4,1,0,59.6,0,0,1,7.1,0.0,0,0.0,0,14,1,0
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,289,54.3,0,0,23,88.9,0.0,0,0,0.0,0,27,24,0,0,55.0,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Zachary Ford,55353,S,TOLEDO,1,0,0,316,67.0,0,0,0,2.6,,0,0,,0,39,1,0,0,59.5,0,0,0,5.9,,0,,0,17,1,0
John Davis,56230,CB,N TEXAS,1,0,0,251,60.0,0,0,1,4.3,0.0,0,0,0.0,0,23,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Taijh Alston,56348,ED,COLORADO,1,0,0,143,56.6,1,0,25,100.0,4.0,1,0,2.0,0,27,27,1,0,61.7,1,0,5,100.0,20.0,1,10.0,0,6,6,1
Popo Aumavae,56803,DI,OREGON,1,0,0,264,59.6,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
JB Brown,57701,ED,UMASS,1,0,0,216,53.8,0,1,19,100.0,0.0,0,0,2.6,0,22,22,1,0,55.4,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Bryson Jackson,57738,S,BAYLOR,1,0,0,118,58.2,0,0,2,50.0,0.0,0,0,0.0,0,4,2,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jerry Roberts,57759,LB,UMASS,1,0,0,216,57.1,0,0,3,13.6,0.0,0,0,0.0,0,22,3,0,0,57.9,0,0,2,50.0,0.0,0,0.0,0,4,2,0
Isaac Ukwu,57888,ED,OLE MISS,1,0,0,226,56.3,0,0,12,70.6,0.0,0,0,0.0,0,17,12,0,0,56.9,0,0,4,66.7,0.0,0,0.0,0,6,4,0
Malik Robinson,58044,LB,HOUSTON,1,0,0,182,54.6,0,0,3,14.3,0.0,0,0,0.0,0,21,3,0,0,54.6,0,0,3,27.3,0.0,0,0.0,0,11,3,0
Monty Montgomery,58203,LB,OLE MISS,1,0,0,226,58.2,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,59.4,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Takulve Williams,61346,S,W KENTUCKY,1,0,0,346,60.7,0,0,0,2.3,,0,0,,0,43,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
