player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Zaid Hamdan,52925,DI,KENT STATE,1,0,0,201,54.2,0,0,15,100.0,0.0,0,0,0.0,0,15,15,0,0,54.8,0,0,8,100.0,0.0,0,0.0,0,8,8,0
DeShawn Pace,53549,LB,UCF,1,0,0,323,55.7,0,1,6,20.7,0.0,0,0,8.3,0,29,6,1,0,59.2,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,59.0,1,2,24,100.0,8.3,2,1,6.3,0,24,24,3,0,62.5,1,0,5,100.0,20.0,1,10.0,0,5,5,1
Jaheim Thomas,54193,LB,WISCONSIN,1,0,0,349,73.8,0,2,4,17.4,50.0,2,0,25.0,0,23,4,2,0,76.6,0,2,3,42.9,66.7,2,33.3,0,7,3,2
Cheikhsaliou Fall,54240,ED,CAL,1,0,0,130,53.4,0,1,15,100.0,0.0,0,0,3.3,0,15,15,1,0,56.1,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,256,58.5,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Alex Howard,62494,LB,DUKE,1,0,0,154,47.3,0,1,3,13.6,0.0,0,1,16.7,0,22,3,1,0,47.5,0,1,1,25.0,0.0,0,50.0,0,4,1,1
Kam Butler,63872,ED,VIRGINIA,1,0,0,335,63.8,2,1,25,87.9,12.0,3,0,6.0,0,33,29,3,0,62.0,1,0,12,86.7,8.3,1,4.2,0,15,13,1
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,58.6,0,0,33,97.4,3.0,1,0,3.0,1,38,37,1,0,58.0,0,0,13,100.0,7.7,1,0.0,0,14,14,0
Ben Florentine,70644,DI,WYOMING,1,0,0,351,57.0,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,58.3,0,0,17,87.0,5.9,1,0,0.0,0,23,20,0,0,60.1,0,0,12,93.3,8.3,1,0.0,0,15,14,0
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,0,169,53.3,0,0,7,22.6,0.0,0,0,0.0,0,31,7,0,0,54.2,0,0,5,33.3,0.0,0,0.0,0,15,5,0
Keyon Ware-Hudson,71322,DI,OREGON,1,0,0,264,56.5,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Domani Jackson,71370,CB,ALABAMA,1,0,0,103,58.1,0,0,1,4.2,0.0,0,0,0.0,0,24,1,0,0,58.1,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Akili Arnold,71406,S,USC,1,0,0,326,63.5,0,3,4,7.3,25.0,1,0,37.5,0,55,4,3,0,63.5,0,2,4,14.8,25.0,1,25.0,0,27,4,2
Easton Mascarenas-Arnold,71410,LB,USC,1,0,0,326,76.9,2,1,8,14.0,12.5,1,0,18.8,0,57,8,3,0,52.7,0,1,6,21.4,0.0,0,8.3,0,28,6,1
Sheldon Newton,71957,DI,BOISE ST,1,0,0,120,60.0,0,1,16,100.0,6.3,1,0,3.1,0,16,16,1,0,56.8,0,0,3,100.0,0.0,0,0.0,0,3,3,0
DJ Harvey,72089,CB,S JOSE ST,1,0,0,285,60.0,0,0,1,2.2,0.0,0,0,0.0,0,46,1,0,0,60.0,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Raider Damuni,72338,S,BYU,1,0,0,128,60.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Jadon Pearson,72538,LB,UTAH ST,1,0,0,329,59.2,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Keith Conley Jr.,72821,ED,UNLV,1,0,0,325,54.0,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,55.3,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Henry Ikahihifo,73151,ED,NEVADA,1,0,0,239,55.9,1,1,24,89.7,0.0,0,0,4.2,0,29,26,2,0,53.9,0,0,8,81.8,0.0,0,0.0,0,11,9,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,67.5,0,1,1,9.1,0.0,0,0,50.0,0,11,1,1,0,,0,0,0,0.0,,0,,0,4,0,0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,0,341,55.7,0,0,3,7.5,0.0,0,0,0.0,0,40,3,0,0,59.1,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Zion Branch,74395,S,USC,1,0,0,326,76.4,0,0,2,5.7,50.0,1,0,50.0,1,35,2,1,0,76.4,0,0,2,9.5,50.0,1,50.0,1,21,2,1
Treven Ma'ae,74498,DI,BAYLOR,1,0,0,118,62.7,0,0,27,100.0,7.4,2,0,3.7,1,30,30,1,0,68.4,0,0,6,100.0,16.7,1,16.7,1,7,7,1
Chuck Hicks,75816,LB,MISSOURI,1,0,0,229,59.3,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,59.3,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,0,0,187,73.5,0,3,22,100.0,22.7,5,0,6.8,0,22,22,3,0,71.0,0,2,7,100.0,28.6,2,14.3,0,7,7,2
