player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Zaid Hamdan,52925,DI,KENT STATE,1,0,0,201,60.5,0,0,20,100.0,5.0,1,0,0.0,0,21,21,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
DeShawn Pace,53549,LB,UCF,1,0,0,323,61.8,1,0,5,17.9,20.0,1,0,10.0,0,28,5,1,0,56.8,1,0,2,25.0,0.0,0,25.0,0,8,2,1
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,64.0,0,4,18,100.0,16.7,3,0,11.1,0,18,18,4,0,56.5,0,1,3,100.0,0.0,0,16.7,0,3,3,1
Jaheim Thomas,54193,LB,WISCONSIN,1,0,0,349,55.3,0,0,6,30.0,0.0,0,0,0.0,0,20,6,0,0,55.8,0,0,5,35.7,0.0,0,0.0,0,14,5,0
Cheikhsaliou Fall,54240,ED,CAL,1,1,0,130,59.0,0,0,15,100.0,0.0,0,0,0.0,0,15,15,0,0,55.0,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,256,63.1,0,1,8,88.9,12.5,1,0,6.3,0,9,8,1,0,66.4,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Barry Brown,62724,LB,COAST CAR,1,0,0,141,59.2,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,59.2,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Kam Butler,63872,ED,VIRGINIA,1,0,0,335,70.1,0,3,27,100.0,14.8,4,0,5.6,0,27,27,3,0,68.4,0,2,13,100.0,15.4,2,7.7,0,13,13,2
Will Whitson,64470,DI,COAST CAR,1,0,0,141,72.8,1,1,28,100.0,14.3,4,0,7.1,1,28,28,3,0,81.0,1,0,10,100.0,30.0,3,15.0,1,10,10,2
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,55.2,0,0,19,91.7,0.0,0,0,0.0,0,24,22,0,0,56.3,0,0,5,85.7,0.0,0,0.0,0,7,6,0
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,51.5,0,1,17,94.7,5.9,1,1,2.9,0,19,18,1,0,56.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,0,169,55.0,0,0,3,7.3,0.0,0,0,0.0,0,41,3,0,0,56.7,0,0,2,15.4,0.0,0,0.0,0,13,2,0
Keyon Ware-Hudson,71322,DI,OREGON,1,0,0,264,57.8,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,58.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Akili Arnold,71406,S,USC,1,0,0,326,57.9,0,0,2,5.0,0.0,0,0,0.0,0,40,2,0,0,59.4,0,0,1,7.1,0.0,0,0.0,0,14,1,0
Easton Mascarenas-Arnold,71410,LB,USC,1,0,0,326,68.5,0,1,6,13.6,33.3,2,0,8.3,0,44,6,1,0,74.7,0,0,3,16.7,66.7,2,0.0,0,18,3,0
DJ Harvey,72089,CB,S JOSE ST,1,0,0,285,55.4,0,2,2,6.7,0.0,0,0,50.0,0,30,2,2,0,60.0,0,1,1,20.0,0.0,0,50.0,0,5,1,1
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,0,340,57.2,0,0,2,16.7,0.0,0,0,0.0,0,12,2,0,0,59.2,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Logan Pili,72354,LB,UTAH ST,1,0,0,329,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Jadon Pearson,72538,LB,UTAH ST,1,0,0,329,56.2,0,0,2,33.3,0.0,0,0,0.0,0,6,2,0,0,56.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Keith Conley Jr.,72821,ED,UNLV,1,0,0,325,67.0,0,0,20,100.0,10.0,2,0,5.0,1,20,20,1,0,56.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Henry Ikahihifo,73151,ED,NEVADA,1,0,0,239,57.4,0,2,26,84.8,0.0,0,0,3.8,0,33,28,2,0,63.8,0,0,3,80.0,0.0,0,0.0,0,5,4,0
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,0,0,101,58.5,0,0,2,9.1,0.0,0,0,0.0,0,22,2,0,0,59.1,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,63.5,0,0,5,40.0,0.0,0,0,0.0,0,15,6,0,0,67.6,0,0,2,30.0,0.0,0,0.0,0,10,3,0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,0,341,61.8,0,0,5,15.6,20.0,1,0,0.0,0,32,5,0,0,63.5,0,0,4,22.2,25.0,1,0.0,0,18,4,0
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,0,0,187,65.3,0,3,22,100.0,9.1,2,0,6.8,0,25,25,3,0,70.7,0,3,9,100.0,22.2,2,16.7,0,11,11,3
Antonio Colclough,76813,ED,BUFFALO,1,0,1,126,68.9,0,3,33,97.1,18.2,6,1,7.6,1,35,34,4,0,70.0,0,2,18,100.0,22.2,4,11.1,1,18,18,3
Darnell Jefferies,76999,DI,MINNESOTA,1,0,0,225,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Matt Harmon,77244,ED,KENT STATE,1,0,0,201,52.1,0,0,22,100.0,0.0,0,0,0.0,0,23,23,0,0,53.3,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Daniel Bolden,77252,LB,TOLEDO,1,0,0,316,54.7,0,1,3,18.2,0.0,0,0,16.7,0,22,4,1,0,56.6,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Keye Thompson,77266,LB,PITTSBURGH,1,0,0,268,59.6,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,59.6,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Marque Collins,78999,CB,BYU,1,0,0,128,46.6,0,1,1,1.9,0.0,0,1,50.0,0,52,1,1,0,46.6,0,1,1,3.6,0.0,0,50.0,0,28,1,1
Cherif Seye,79240,ED,UCLA,1,0,0,324,53.0,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,54.6,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Jermayne Lole,82212,DI,TEXAS,1,0,0,311,69.7,0,1,13,100.0,0.0,0,0,3.8,0,13,13,1,0,81.8,0,1,4,100.0,0.0,0,12.5,0,4,4,1
