player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,52.1,1,0,18,100.0,0.0,0,0,2.8,0,20,20,1,0,56.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,56.1,0,0,17,100.0,0.0,0,0,0.0,0,17,17,0,0,56.6,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Xavier Peters,52819,ED,FAU,1,0,0,165,53.4,1,0,15,100.0,0.0,0,0,3.3,0,15,15,1,0,56.2,1,0,4,100.0,0.0,0,12.5,0,4,4,1
Zaid Hamdan,52925,DI,TULSA,1,0,0,320,55.1,0,0,15,100.0,0.0,0,0,0.0,0,15,15,0,0,56.3,0,0,3,100.0,0.0,0,0.0,0,3,3,0
DeShawn Pace,53549,S,CINCINNATI,1,0,0,138,55.8,0,0,6,17.6,0.0,0,0,0.0,0,34,6,0,0,57.2,0,0,2,22.2,0.0,0,0.0,0,9,2,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,65.7,0,2,15,100.0,20.0,3,1,6.7,0,16,16,2,0,69.5,0,1,5,100.0,40.0,2,10.0,0,5,5,1
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,289,51.7,0,0,18,90.0,0.0,0,1,0.0,0,20,18,0,0,52.7,0,0,10,100.0,0.0,0,0.0,0,10,10,0
John Davis,56230,CB,N TEXAS,1,0,0,251,60.0,0,0,1,4.2,0.0,0,0,0.0,0,24,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Demetrice Lofton,56355,ED,W GEORGIA,1,0,0,1177,91.8,1,0,9,100.0,11.1,1,1,16.7,1,11,11,2,0,93.9,1,0,4,100.0,25.0,1,37.5,1,5,5,2
Popo Aumavae,56803,DI,OREGON,1,0,0,264,69.8,0,1,21,100.0,14.3,3,0,2.4,0,21,21,1,0,63.9,0,1,13,100.0,7.7,1,3.8,0,13,13,1
