player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Zaid Hamdan,52925,DI,KENT STATE,1,0,0,201,55.1,0,0,11,100.0,0.0,0,0,0.0,0,13,13,0,0,57.2,0,0,3,100.0,0.0,0,0.0,0,4,4,0
DeShawn Pace,53549,LB,UCF,1,0,0,323,59.0,0,0,1,4.0,0.0,0,0,0.0,0,25,1,0,0,59.0,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,52.1,0,0,28,100.0,0.0,0,0,0.0,0,28,28,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jaheim Thomas,54193,LB,WISCONSIN,1,0,0,349,59.3,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,59.3,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Cheikhsaliou Fall,54240,ED,CAL,1,0,0,130,65.2,0,1,10,90.9,10.0,1,0,5.0,0,11,10,1,0,74.9,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Alex Howard,62494,LB,DUKE,1,0,0,154,72.3,0,1,5,19.4,20.0,1,0,50.0,2,36,7,3,0,59.6,0,0,0,7.7,,0,,0,13,1,0
Barry Brown,62724,LB,COAST CAR,1,0,0,141,54.4,0,0,4,12.5,0.0,0,0,0.0,0,40,5,0,0,59.1,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Kam Butler,63872,ED,VIRGINIA,1,0,0,335,59.6,1,2,26,100.0,3.8,1,0,9.6,1,26,26,4,0,54.9,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Josh Minkins,66051,S,CINCINNATI,1,0,0,138,59.1,0,0,1,4.3,0.0,0,0,0.0,0,23,1,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,55.0,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,0,56.1,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Ben Florentine,70644,DI,WYOMING,1,0,0,351,55.6,1,0,19,100.0,0.0,0,0,2.6,0,19,19,1,0,56.7,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,66.2,1,1,24,78.1,8.3,2,0,4.2,0,32,25,2,0,52.8,0,0,10,84.6,0.0,0,0.0,0,13,11,0
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,0,169,51.5,0,0,8,20.5,0.0,0,1,0.0,0,44,9,0,0,53.5,0,0,3,25.0,0.0,0,0.0,0,16,4,0
Domani Jackson,71370,CB,ALABAMA,1,0,0,103,54.4,0,0,3,6.7,0.0,0,0,0.0,0,45,3,0,0,58.7,0,0,1,5.9,0.0,0,0.0,0,17,1,0
