player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jahsen Wint,42914,S,MARSHALL,1,0,0,214,60.0,0,1,1,6.7,0.0,0,0,50.0,0,15,1,1,0,,0,0,0,0.0,,0,,0,7,0,0
Sinjun Astani,52257,DI,USC,1,0,0,326,53.6,0,2,3,100.0,33.3,1,0,33.3,0,3,3,2,0,53.6,0,2,2,100.0,50.0,1,50.0,0,2,2,2
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,72.7,0,1,13,100.0,23.1,3,0,3.8,0,13,13,1,0,66.2,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,57.5,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Xavier Peters,52819,ED,FAU,1,0,0,165,59.5,0,1,21,91.3,9.5,2,0,2.4,0,23,21,1,0,68.1,0,1,6,100.0,33.3,2,8.3,0,6,6,1
Zaid Hamdan,52925,DI,TULSA,1,0,0,320,66.0,0,1,13,100.0,15.4,2,0,3.8,0,14,14,1,0,65.7,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Cole Pearce,52970,LB,BALL ST,1,0,0,117,54.9,0,1,4,11.4,25.0,1,0,12.5,0,35,4,1,0,59.7,0,1,1,10.0,100.0,1,50.0,0,10,1,1
DeShawn Pace,53549,S,CINCINNATI,1,0,0,138,69.3,0,1,5,20.0,0.0,0,0,10.0,0,25,5,1,0,59.7,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,67.9,0,2,14,100.0,14.3,2,0,14.3,1,15,15,3,0,69.8,0,1,5,100.0,20.0,1,30.0,1,5,5,2
Ryan Mullaney,53704,ED,CINCINNATI,1,0,0,138,59.6,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Jaheim Thomas,54193,LB,ARKANSAS,1,0,0,111,54.8,0,1,3,13.3,0.0,0,1,16.7,0,30,4,1,0,57.7,0,0,1,14.3,0.0,0,0.0,0,14,2,0
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,289,75.9,2,1,19,86.4,15.8,3,0,7.9,0,22,19,3,0,86.5,2,0,4,80.0,50.0,2,25.0,0,5,4,2
Zachary Ford,55353,S,TOLEDO,1,0,0,316,59.0,0,1,1,3.1,0.0,0,1,50.0,0,32,1,1,0,59.0,0,1,1,10.0,0.0,0,50.0,0,10,1,1
Taijh Alston,56348,ED,COLORADO,1,0,0,143,55.0,0,2,11,100.0,0.0,0,0,9.1,0,11,11,2,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Demetrice Lofton,56355,ED,W GEORGIA,1,0,0,1177,87.5,2,2,31,100.0,19.4,6,1,6.5,0,33,33,4,0,88.6,1,1,6,100.0,50.0,3,16.7,0,6,6,2
Marcus Buckley,56754,DI,NEW MEX ST,1,0,0,242,77.3,0,0,6,100.0,16.7,1,0,0.0,0,6,6,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Popo Aumavae,56803,DI,OREGON,1,0,0,264,58.7,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,0,220,57.6,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
JB Brown,57701,ED,UMASS,1,0,0,216,63.2,1,0,9,100.0,11.1,1,0,5.6,0,10,10,1,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Bryson Jackson,57738,S,BAYLOR,1,0,0,118,64.2,0,0,7,31.8,14.3,1,0,0.0,0,22,7,0,0,63.0,0,0,1,33.3,100.0,1,0.0,0,3,1,0
