player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jaylan Foster,13095,S,S CAROLINA,1,0,0,289,84.1,0,0,2,4.5,0.0,0,0,50.0,1,44,2,1,0,,0,0,0,0.0,,0,,0,9,0,0
Devin Taylor,22317,CB,BOWL GREEN,1,0,0,122,59.3,0,0,1,2.6,0.0,0,0,0.0,0,38,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Cortez Davis,22974,CB,HAWAII,1,0,0,180,50.8,0,1,7,11.3,0.0,0,0,7.1,0,62,7,1,0,52.6,0,0,3,15.8,0.0,0,0.0,0,19,3,0
Dru Prox,23093,LB,UTSA,1,0,0,331,90.8,1,1,3,23.1,33.3,1,0,66.7,1,13,3,3,0,70.0,0,1,2,66.7,50.0,1,25.0,0,3,2,1
Reggie Stubblefield,23441,S,KANSAS ST,1,0,0,199,59.1,0,1,1,8.3,0.0,0,1,50.0,0,12,1,1,0,59.1,0,1,1,50.0,0.0,0,50.0,0,2,1,1
Luc Bequette,25776,DI,CAL,1,1,0,130,60.8,0,0,28,100.0,3.6,1,0,3.6,1,28,28,1,0,60.1,0,0,13,100.0,7.7,1,7.7,1,13,13,1
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,163,56.1,0,0,6,28.6,0.0,0,0,0.0,0,21,6,0,0,,0,0,0,0.0,,0,,0,2,0,0
Richard Moore,28853,LB,SMU,1,0,0,287,59.3,1,0,2,11.1,0.0,0,0,25.0,0,18,2,1,0,,0,0,0,0.0,,0,,0,4,0,0
Denzel Feaster,34561,LB,UTSA,1,0,0,331,59.1,0,0,1,5.6,0.0,0,0,0.0,0,18,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,0,207,53.8,0,1,6,20.0,0.0,0,0,8.3,0,30,6,1,0,54.4,0,1,3,42.9,0.0,0,16.7,0,7,3,1
John Petrishen,35069,LB,PITTSBURGH,1,0,0,268,54.3,0,0,5,21.7,0.0,0,0,0.0,0,23,5,0,0,59.2,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Elijah Taylor,36723,ED,TULSA,1,0,0,320,55.0,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Thad Mangum,36819,DI,USF,1,0,0,327,58.8,1,0,27,96.4,7.4,2,0,1.9,0,28,27,1,0,62.5,1,0,5,100.0,20.0,1,10.0,0,5,5,1
Micah Dew-Treadway,37050,DI,MINNESOTA,1,0,0,225,59.8,0,1,18,100.0,5.6,1,0,2.8,0,19,19,1,0,65.0,0,1,3,100.0,33.3,1,16.7,0,4,4,1
Tony Fair,37101,DI,AUBURN,1,0,0,115,58.6,0,0,4,100.0,0.0,0,1,0.0,0,4,4,0,0,58.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Cameron Goode,38410,ED,CAL,1,0,0,130,52.6,0,1,39,100.0,0.0,0,0,1.3,0,39,39,1,0,54.4,0,1,20,100.0,0.0,0,2.5,0,20,20,1
Josh Drayden,38498,CB,CAL,1,0,0,130,53.1,0,0,5,11.4,0.0,0,0,0.0,0,44,5,0,0,55.6,0,0,2,8.7,0.0,0,0.0,0,23,2,0
Jahaziel Lee,40537,DI,LA MONROE,1,0,0,209,58.1,0,0,5,100.0,0.0,0,0,0.0,0,6,6,0,0,,0,0,0,,,0,,0,0,0,0
Justin Rice,40640,LB,UTAH ST,1,0,0,329,62.1,2,0,4,12.9,0.0,0,0,25.0,0,31,4,2,0,59.2,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Aaron Hansford,40694,LB,TEXAS A&M,1,0,0,312,57.6,0,1,13,19.4,7.7,1,0,3.8,0,67,13,1,0,59.9,0,1,7,63.6,14.3,1,7.1,0,11,7,1
Malik Staples,40902,LB,W KENTUCKY,1,0,0,346,56.4,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,59.1,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Chris Redmon,41160,ED,TOLEDO,1,0,0,316,66.3,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,66.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Ty Shelby,41752,ED,LA MONROE,1,0,0,209,55.3,0,0,19,100.0,0.0,0,0,0.0,0,20,20,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
