player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Mark Williams,21922,CB,LA MONROE,1,0,0,209,60.0,0,0,1,3.7,0.0,0,0,0.0,0,27,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Devin Taylor,22317,CB,BOWL GREEN,1,0,0,122,61.4,0,1,1,3.2,100.0,1,0,50.0,0,31,1,1,0,,0,0,0,0.0,,0,,0,6,0,0
Cortez Davis,22974,CB,HAWAII,1,0,0,180,67.1,0,0,2,4.0,50.0,1,1,0.0,0,50,2,0,0,,0,0,0,0.0,,0,,0,14,0,0
Dru Prox,23093,LB,UTSA,1,0,0,331,56.4,0,0,3,30.0,0.0,0,0,0.0,0,10,3,0,0,56.7,0,0,2,40.0,0.0,0,0.0,0,5,2,0
Luc Bequette,25776,DI,CAL,1,0,0,130,72.7,1,2,32,100.0,12.5,4,0,7.8,1,34,34,4,0,68.9,0,2,17,100.0,17.6,3,11.8,1,18,18,3
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,163,64.1,0,2,5,40.0,20.0,1,0,20.0,0,15,6,2,0,78.3,0,0,3,57.1,33.3,1,0.0,0,7,4,0
Richard Moore,28853,LB,SMU,1,0,0,287,72.8,4,0,8,40.0,12.5,1,0,37.5,1,20,8,5,0,71.3,3,0,5,62.5,20.0,1,50.0,1,8,5,4
Adeeb Atariwa,30482,ED,VIRGINIA,1,0,0,335,58.8,0,1,12,100.0,8.3,1,0,4.2,0,13,13,1,0,57.6,0,0,2,100.0,0.0,0,0.0,0,3,3,0
Brian Cavicante,33444,LB,MARSHALL,1,0,0,214,68.0,0,0,3,21.4,0.0,0,0,33.3,1,14,3,1,0,,0,0,0,0.0,,0,,0,2,0,0
Denzel Feaster,34561,LB,UTSA,1,0,0,331,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
