player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,59.7,0,2,16,100.0,12.5,2,0,6.3,0,18,18,2,0,62.4,0,1,4,100.0,25.0,1,12.5,0,5,5,1
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,56.2,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,,0,0,0,,,0,,0,0,0,0
Zaid Hamdan,52925,DI,TULSA,1,0,0,320,64.1,1,0,5,100.0,0.0,0,0,10.0,0,6,6,1,0,64.8,1,0,3,100.0,0.0,0,16.7,0,4,4,1
Cole Pearce,52970,LB,BALL ST,1,0,0,117,54.1,0,0,4,15.6,0.0,0,0,0.0,0,32,5,0,0,57.1,0,0,1,14.3,0.0,0,0.0,0,14,2,0
DeShawn Pace,53549,S,CINCINNATI,1,0,0,138,59.8,0,1,1,2.8,0.0,0,0,50.0,0,36,1,1,0,,0,0,0,0.0,,0,,0,11,0,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,54.3,0,2,24,100.0,4.2,1,0,4.2,0,24,24,2,0,54.0,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Jaheim Thomas,54193,LB,ARKANSAS,1,0,0,111,56.6,0,0,2,17.6,0.0,0,1,0.0,0,17,3,0,0,58.8,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,289,60.5,1,0,18,100.0,5.6,1,0,2.8,0,18,18,1,0,59.8,1,0,7,100.0,0.0,0,7.1,0,7,7,1
Zachary Ford,55353,S,TOLEDO,1,0,0,316,57.9,0,0,2,7.7,0.0,0,1,0.0,0,26,2,0,0,59.7,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Taijh Alston,56348,ED,COLORADO,1,0,0,143,66.4,1,2,18,100.0,11.1,2,1,8.3,0,19,19,3,0,63.5,0,1,3,100.0,0.0,0,16.7,0,4,4,1
Demetrice Lofton,56355,ED,W GEORGIA,1,0,0,1177,63.2,0,3,16,100.0,12.5,2,0,9.4,0,16,16,3,0,63.8,0,2,6,100.0,16.7,1,16.7,0,6,6,2
Popo Aumavae,56803,DI,OREGON,1,0,0,264,78.0,0,2,21,100.0,19.0,4,1,4.8,0,26,26,2,0,69.8,0,2,11,100.0,27.3,3,9.1,0,13,13,2
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,0,220,55.6,0,0,9,100.0,0.0,0,0,0.0,0,10,10,0,0,,0,0,0,,,0,,0,0,0,0
Bryson Jackson,57738,S,BAYLOR,1,0,0,118,59.7,0,0,1,11.1,0.0,0,0,0.0,0,9,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Isaac Ukwu,57888,ED,OLE MISS,1,0,0,226,59.3,0,1,10,64.7,0.0,0,0,5.0,0,17,11,1,0,57.2,0,0,3,75.0,0.0,0,0.0,0,4,3,0
Malik Robinson,58044,LB,HOUSTON,1,0,0,182,62.2,1,3,4,15.4,0.0,0,0,50.0,0,26,4,4,0,58.9,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Monty Montgomery,58203,LB,OLE MISS,1,0,0,226,59.3,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,59.3,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Takulve Williams,61346,S,W KENTUCKY,1,0,0,346,55.7,1,0,5,25.0,0.0,0,0,10.0,0,20,5,1,0,57.2,1,0,2,50.0,0.0,0,25.0,0,4,2,1
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,256,57.1,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,57.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Eddie Heckard,63024,CB,BYU,1,0,0,128,59.2,0,0,1,4.0,0.0,0,0,0.0,0,25,1,0,0,59.2,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Will Whitson,64470,ED,COAST CAR,1,0,0,141,64.1,0,1,21,100.0,4.8,1,0,11.9,2,22,22,3,0,61.5,0,0,8,100.0,0.0,0,12.5,1,8,8,1
Robi Stuart,65032,DI,C MICHIGAN,1,0,0,134,61.8,1,0,26,100.0,7.7,2,0,1.9,0,26,26,1,0,61.2,1,0,10,100.0,10.0,1,5.0,0,10,10,1
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,79.6,1,2,17,100.0,23.5,4,0,8.8,0,18,18,3,0,84.3,1,2,4,100.0,50.0,2,37.5,0,4,4,3
Markel Perry,66793,ED,SM HOUSTON,1,0,0,281,56.8,0,3,30,96.8,6.7,2,0,8.3,1,31,30,4,0,60.8,0,2,17,100.0,11.8,2,5.9,0,17,17,2
Ben Florentine,70644,DI,WYOMING,1,0,0,351,57.9,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Tuasivi Nomura,70879,ED,FRESNO ST,1,0,0,169,56.7,0,0,2,50.0,0.0,0,0,0.0,0,6,3,0,0,56.7,0,0,2,60.0,0.0,0,0.0,0,5,3,0
Tate Romney,70946,LB,ARIZONA ST,1,0,0,110,63.2,0,0,5,21.7,0.0,0,0,20.0,1,23,5,1,0,66.2,0,0,3,30.0,0.0,0,33.3,1,10,3,1
Keyon Ware-Hudson,71322,DI,OREGON,1,0,0,264,62.9,0,1,5,100.0,20.0,1,0,10.0,0,7,7,1,0,63.2,0,1,4,100.0,25.0,1,12.5,0,6,6,1
William Nimmo Jr.,71391,S,UCLA,1,0,0,324,59.1,0,0,1,4.3,0.0,0,0,0.0,0,47,2,0,0,,0,0,0,0.0,,0,,0,10,0,0
Keanu Tanuvasa,71398,DI,UTAH,1,0,0,328,52.6,0,0,27,100.0,0.0,0,0,0.0,0,31,31,0,0,54.0,0,0,11,100.0,0.0,0,0.0,0,14,14,0
Akili Arnold,71406,S,OREGON ST,1,0,0,265,57.9,0,0,2,6.3,0.0,0,0,0.0,0,32,2,0,0,57.9,0,0,2,10.5,0.0,0,0.0,0,19,2,0
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,0,0,265,53.5,0,2,8,29.6,0.0,0,0,12.5,0,27,8,2,0,54.5,0,1,5,29.4,0.0,0,10.0,0,17,5,1
Sheldon Newton,71957,DI,BOISE ST,1,0,0,120,57.0,0,0,7,100.0,0.0,0,0,0.0,0,10,10,0,0,57.4,0,0,4,100.0,0.0,0,0.0,0,4,4,0
DJ Harvey,72089,CB,S JOSE ST,1,0,0,285,58.2,0,0,1,2.2,0.0,0,0,0.0,0,45,1,0,0,,0,0,0,0.0,,0,,0,13,0,0
Na'im Rodman,72145,DI,WASH STATE,1,0,0,341,56.8,0,1,7,100.0,14.3,1,0,7.1,0,9,9,1,0,59.1,0,0,0,100.0,,0,,0,1,1,0
Ralen Goforth,72169,LB,WASHINGTON,1,0,0,340,56.8,0,0,2,18.8,0.0,0,0,0.0,0,16,3,0,0,57.7,0,0,1,28.6,0.0,0,0.0,0,7,2,0
Justin Flowe,72388,LB,ARIZONA,1,0,0,109,59.2,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Keith Conley Jr.,72821,ED,UNLV,1,0,0,325,57.1,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,58.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Evan Williams,73864,S,OREGON,1,0,0,264,68.7,0,0,5,12.8,0.0,0,0,20.0,1,47,6,1,0,60.0,0,0,1,4.2,0.0,0,0.0,0,24,1,0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,0,341,55.9,0,1,2,8.3,0.0,0,1,25.0,0,24,2,1,0,,0,0,0,0.0,,0,,0,2,0,0
Treven Ma'ae,74498,DI,BAYLOR,1,0,0,118,60.9,0,1,12,92.3,8.3,1,0,4.2,0,13,12,1,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jowon Briggs,74867,DI,CINCINNATI,1,0,0,138,60.5,0,2,19,95.2,10.5,2,0,5.3,0,21,20,2,0,54.4,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Rome Weber,75728,CB,W KENTUCKY,1,0,0,346,60.0,0,0,1,3.6,0.0,0,0,0.0,0,28,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Solomon Byrd,75742,ED,USC,1,0,0,326,61.7,1,1,22,100.0,9.1,2,0,4.5,0,26,26,2,0,62.5,0,1,5,100.0,20.0,1,10.0,0,6,6,1
Jonah Kahahawai-Welch,75759,ED,HAWAII,1,0,0,180,57.1,0,0,3,60.0,0.0,0,0,0.0,0,5,3,0,0,57.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Jonah Laulu,75763,DI,OKLAHOMA,1,0,0,261,60.9,0,1,7,100.0,14.3,1,0,7.1,0,8,8,1,0,60.9,0,1,7,100.0,14.3,1,7.1,0,8,8,1
Fo'i Sila,75767,DI,HAWAII,1,0,0,180,58.4,0,0,2,100.0,0.0,0,1,0.0,0,3,3,0,0,59.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Cole Godbout,75784,DI,WYOMING,1,0,0,351,60.0,0,2,18,100.0,5.6,1,0,5.6,0,19,19,2,0,57.9,0,1,3,100.0,0.0,0,16.7,0,3,3,1
Chuck Hicks,75816,LB,MISSOURI,1,0,0,229,59.5,0,0,1,2.6,0.0,0,0,0.0,0,39,1,0,0,59.5,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Devin Richardson,75820,LB,WASH STATE,1,0,0,341,58.5,0,0,2,20.0,0.0,0,0,0.0,0,10,2,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Bam Booker,76122,ED,BOWL GREEN,1,0,0,122,57.1,0,0,3,80.0,0.0,0,0,0.0,0,5,4,0,0,,0,0,0,,,0,,0,0,0,0
Jeremiah Lewis,76571,S,DUKE,1,0,0,154,59.8,0,0,0,3.7,,0,0,,0,27,1,0,0,59.8,0,0,0,12.5,,0,,0,8,1,0
Capone Blue,76604,CB,KENT STATE,1,0,0,201,60.0,0,0,1,3.6,0.0,0,0,0.0,0,28,1,0,0,,0,0,0,0.0,,0,,0,12,0,0
Tyler Potts,76616,CB,BALL ST,1,0,0,117,93.4,0,0,1,3.4,0.0,0,0,100.0,1,29,1,1,0,,0,0,0,0.0,,0,,0,13,0,0
