player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
James Camden,53418,LB,W MICHIGAN,1,0,0,347,74.6,0,2,7,21.1,28.6,2,0,14.3,0,38,8,2,0,65.9,0,0,1,12.5,0.0,0,0.0,0,16,2,0
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,58.6,0,0,4,100.0,0.0,0,0,0.0,0,5,5,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Shaun Myers,62235,LB,COLORADO,1,0,0,143,59.5,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,59.5,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Will Whitson,64470,ED,MISS STATE,1,0,0,227,63.5,0,0,10,100.0,0.0,0,0,10.0,1,13,13,1,0,62.3,0,0,4,100.0,0.0,0,0.0,0,6,6,0
Mister Williams,70521,LB,S DIEGO ST,1,0,0,284,60.0,0,1,1,5.9,0.0,0,0,50.0,0,17,1,1,0,,0,0,0,0.0,,0,,0,3,0,0
Ben Florentine,70644,DI,WYOMING,1,0,0,351,58.1,0,0,19,100.0,5.3,1,0,5.3,1,21,21,1,0,62.8,0,0,4,100.0,25.0,1,25.0,1,6,6,1
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,54.7,0,1,27,96.4,3.7,1,0,1.9,0,28,27,1,0,59.3,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Calvin Pitcher,70877,LB,UAB,1,0,0,321,57.7,0,0,2,33.3,0.0,0,0,0.0,0,6,2,0,0,59.6,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Keanu Tanuvasa,71398,DI,BYU,1,0,0,128,65.4,0,0,26,100.0,3.8,1,0,3.8,1,26,26,1,0,75.1,0,0,8,100.0,12.5,1,12.5,1,8,8,1
Raider Damuni,72338,S,BYU,1,0,0,128,63.8,0,1,1,6.7,100.0,1,0,50.0,0,15,1,1,0,,0,0,0,0.0,,0,,0,5,0,0
