player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,53.8,0,1,6,66.7,16.7,1,0,8.3,0,9,6,1,0,55.0,0,1,1,33.3,100.0,1,50.0,0,3,1,1
Justin Flowe,72388,LB,UNLV,1,0,0,325,55.6,0,0,3,50.0,0.0,0,0,0.0,0,6,3,0,0,59.6,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Jadon Pearson,72538,LB,FRESNO ST,1,0,0,169,57.3,0,1,3,17.4,0.0,0,0,16.7,0,23,4,1,0,59.5,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Ose Egbase,90529,ED,UNLV,1,0,0,325,74.1,0,2,20,95.2,25.0,5,0,5.0,0,21,20,2,0,82.6,0,2,10,100.0,50.0,5,10.0,0,10,10,2
Cecil Powell,99735,CB,SM HOUSTON,1,0,1,281,57.6,0,0,2,4.7,0.0,0,1,0.0,0,43,2,0,0,,0,0,0,0.0,,0,,0,6,0,0
De'Jon Benton,100445,DI,HAWAII,1,0,0,180,62.0,0,0,17,100.0,5.9,1,1,0.0,0,20,20,0,0,61.8,0,0,5,100.0,0.0,0,0.0,0,8,8,0
Clay Patterson,106446,DI,STANFORD,1,0,0,300,92.5,1,0,22,100.0,22.7,5,1,11.4,2,22,22,3,0,93.9,0,0,8,100.0,37.5,3,12.5,1,8,8,1
Kenean Caldwell,122551,DI,KANSAS,1,0,0,198,64.2,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,67.0,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Cody Stufflebean,122619,ED,KANSAS ST,1,0,0,199,61.2,0,0,21,95.7,9.5,2,0,0.0,0,23,22,0,0,60.3,0,0,11,100.0,9.1,1,0.0,0,11,11,0
Bangally Kamara,123012,LB,KANSAS,1,0,0,198,84.4,1,1,5,20.8,40.0,2,0,40.0,1,24,5,3,0,83.9,1,0,2,25.0,50.0,1,75.0,1,8,2,2
Jalen Lee,124385,DI,UNLV,1,0,0,325,54.8,0,0,33,100.0,0.0,0,0,0.0,0,36,36,0,0,54.8,0,0,13,100.0,0.0,0,0.0,0,15,15,0
Waisale Muavesi,128364,DI,UNLV,1,0,0,325,62.8,0,1,9,100.0,11.1,1,0,5.6,0,9,9,1,0,57.7,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Jaheem Joseph,129726,S,UNLV,1,0,0,325,60.0,0,0,1,4.5,0.0,0,1,0.0,0,22,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
CJ Brown,130541,S,SM HOUSTON,1,0,0,281,57.3,0,0,2,4.7,0.0,0,0,0.0,0,43,2,0,0,,0,0,0,0.0,,0,,0,6,0,0
Jamar Sekona,131836,DI,HAWAII,1,0,0,180,63.8,0,0,5,100.0,0.0,0,1,0.0,0,7,7,0,0,66.1,0,0,1,100.0,0.0,0,0.0,0,3,3,0
Christopher Eaton Jr.,142080,ED,SM HOUSTON,1,0,0,281,58.0,0,1,31,88.9,6.5,2,0,1.6,0,36,32,1,0,65.3,0,0,3,100.0,33.3,1,0.0,0,3,3,0
Zeiqui Lawton,144225,DI,SM HOUSTON,1,0,0,281,61.5,1,0,30,91.2,3.3,1,0,5.0,1,34,31,2,0,64.9,1,0,3,100.0,0.0,0,16.7,0,3,3,1
Jalen Emery,144247,CB,W KENTUCKY,1,0,0,346,59.5,0,0,1,7.1,0.0,0,0,0.0,0,14,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Jayden Gray,144555,ED,W KENTUCKY,1,0,0,346,66.5,0,1,11,100.0,27.3,3,0,13.6,1,12,12,2,0,63.5,0,0,5,100.0,20.0,1,0.0,0,5,5,0
D.J. Withers,144582,DI,KANSAS,1,0,0,198,71.5,0,3,20,100.0,15.0,3,0,7.5,0,20,20,3,0,69.8,0,2,6,100.0,33.3,2,16.7,0,6,6,2
Tommy Dunn Jr.,144584,DI,KANSAS,1,0,0,198,54.9,0,1,14,100.0,0.0,0,1,3.6,0,14,14,1,0,55.8,0,1,5,100.0,0.0,0,10.0,0,5,5,1
Desmond Purnell,144611,LB,KANSAS ST,1,0,0,199,70.6,0,2,8,29.0,25.0,2,0,12.5,0,31,9,2,0,90.0,0,1,5,31.3,40.0,2,10.0,0,16,5,1
