player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jaylan Foster,13095,S,S CAROLINA,1,0,0,289,59.7,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Devin Taylor,22317,CB,BOWL GREEN,1,0,0,122,60.0,0,0,1,3.0,0.0,0,0,0.0,0,33,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Dru Prox,23093,LB,UTSA,1,0,0,331,59.5,0,0,1,8.3,0.0,0,0,0.0,0,12,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Reggie Stubblefield,23441,S,KANSAS ST,1,0,0,199,59.7,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Mikel Horton,23509,DI,CHARLOTTE,1,0,0,136,57.3,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Luc Bequette,25776,DI,CAL,1,1,0,130,72.7,0,1,12,100.0,16.7,2,0,4.2,0,13,13,1,0,72.4,0,1,5,100.0,40.0,2,10.0,0,6,6,1
Richard Moore,28853,LB,SMU,1,0,0,287,79.3,2,0,3,33.3,0.0,0,0,33.3,0,12,4,2,0,75.1,2,0,2,50.0,0.0,0,50.0,0,4,2,2
Denzel Feaster,34561,LB,UTSA,1,0,0,331,59.7,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,0,207,75.5,0,0,5,17.1,20.0,1,0,20.0,1,41,7,1,0,79.5,0,0,3,33.3,33.3,1,33.3,1,15,5,1
John Petrishen,35069,LB,PITTSBURGH,1,0,0,268,56.6,0,0,3,15.8,0.0,0,0,0.0,0,19,3,0,0,59.0,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Scott Patchan,36449,ED,COLO STATE,1,0,0,144,79.3,0,3,35,91.7,25.7,9,3,7.1,1,48,44,4,0,61.3,0,0,4,85.7,0.0,0,0.0,0,7,6,0
Thad Mangum,36819,DI,USF,1,0,0,327,75.4,0,1,12,100.0,16.7,2,0,4.2,0,14,14,1,0,83.1,0,0,2,100.0,50.0,1,0.0,0,3,3,0
Micah Dew-Treadway,37050,DI,MINNESOTA,1,0,0,225,57.1,0,0,11,100.0,0.0,0,0,0.0,0,12,12,0,0,58.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Cameron Goode,38410,ED,CAL,1,0,0,130,71.6,0,0,23,100.0,26.1,6,0,13.0,3,23,23,3,0,72.4,0,0,14,100.0,35.7,5,14.3,2,14,14,2
Josh Drayden,38498,CB,CAL,1,0,0,130,58.9,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,58.9,0,0,1,5.9,0.0,0,0.0,0,17,1,0
De'Vante Cross,39851,CB,VIRGINIA,1,0,0,335,60.0,0,0,0,2.1,,0,0,,0,47,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Brandon Martin,40066,LB,BALL ST,1,0,0,117,60.0,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,0,134,59.3,0,0,2,16.7,0.0,0,0,0.0,0,12,2,0,0,,0,0,0,0.0,,0,,0,1,0,0
Jahaziel Lee,40537,DI,LA MONROE,1,0,0,209,61.6,0,1,10,90.9,10.0,1,0,5.0,0,11,10,1,0,64.9,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Prather Hudson,40617,S,ILLINOIS,1,0,0,187,59.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,59.0,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Justin Rice,40640,LB,UTAH ST,1,0,0,329,55.5,0,0,3,8.3,0.0,0,0,0.0,0,36,3,0,0,57.1,0,0,2,25.0,0.0,0,0.0,0,8,2,0
Aaron Hansford,40694,LB,TEXAS A&M,1,0,0,312,59.6,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,59.6,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Deonte Perry,41092,S,FRESNO ST,1,0,0,169,57.5,0,1,3,5.6,0.0,0,0,16.7,0,54,3,1,0,,0,0,0,0.0,,0,,0,3,0,0
Jaquel Pierce,41589,ED,TEXAS ST,1,0,0,314,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ty Shelby,41752,ED,LA MONROE,1,0,0,209,59.0,0,3,36,88.1,5.6,2,0,6.9,1,42,37,4,0,63.2,0,2,9,90.9,22.2,2,11.1,0,11,10,2
Sam Hammond,41836,ED,NEVADA,1,0,0,239,65.9,2,3,31,100.0,16.1,5,0,11.3,1,32,32,6,0,72.5,2,3,14,100.0,35.7,5,25.0,1,15,15,6
Avien Peah,42158,ED,UMASS,1,0,0,216,54.5,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,59.4,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Alonzo McCoy,42383,CB,C MICHIGAN,1,0,0,134,60.0,0,0,1,4.8,0.0,0,0,0.0,0,21,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Keyshon Camp,42384,DI,PITTSBURGH,1,0,0,268,57.5,0,0,11,100.0,0.0,0,0,0.0,0,12,12,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,3,3,0
Chris Moore,42400,S,GA STATE,1,0,0,175,58.8,0,0,1,1.6,0.0,0,0,0.0,0,63,1,0,0,,0,0,0,0.0,,0,,0,19,0,0
D.J. Ford,42473,S,E CAROLINA,1,0,0,156,59.7,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Jay Lenard,42492,S,S JOSE ST,1,0,0,285,60.0,0,0,1,2.4,0.0,0,0,0.0,0,41,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Devin Harper,42494,LB,OKLA STATE,1,0,0,262,71.9,2,1,7,19.5,14.3,1,0,35.7,1,41,8,4,0,80.4,2,0,3,33.3,33.3,1,66.7,1,9,3,3
Keir Thomas,42509,ED,FLORIDA ST,1,0,0,167,59.4,0,2,14,82.4,7.1,1,0,7.1,0,17,14,2,0,56.4,0,0,4,100.0,0.0,0,0.0,0,4,4,0
James Skalski,42552,LB,CLEMSON,1,0,0,140,56.3,0,0,10,25.0,0.0,0,0,0.0,0,44,11,0,0,58.7,0,0,7,42.1,0.0,0,0.0,0,19,8,0
Ja'Quain Blakely,42579,ED,TENNESSEE,1,0,0,307,52.9,0,1,26,100.0,0.0,0,0,1.9,0,26,26,1,0,53.9,0,1,10,100.0,0.0,0,5.0,0,10,10,1
Aaron Ramseur,42585,LB,E CAROLINA,1,0,0,156,77.5,0,1,4,40.0,25.0,1,0,37.5,1,10,4,2,0,59.3,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Leevel Tatum III,42587,DI,ARIZONA,1,0,0,109,64.2,0,2,21,100.0,14.3,3,1,4.8,0,26,26,2,0,65.5,0,2,16,100.0,18.8,3,6.3,0,19,19,2
Andrzej Hughes-Murray,42597,ED,OREGON ST,1,0,0,265,74.2,0,3,28,82.4,25.0,7,0,5.4,0,34,28,3,0,77.3,0,2,12,85.7,41.7,5,8.3,0,14,12,2
Tayler Hawkins,42606,CB,S DIEGO ST,1,0,0,284,59.8,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Therran Coleman,42611,CB,W MICHIGAN,1,0,0,347,60.0,0,0,1,4.5,0.0,0,0,0.0,0,22,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Lawson Hall,42652,LB,NEVADA,1,0,0,239,56.9,0,0,2,7.4,0.0,0,0,0.0,0,27,2,0,0,,0,0,0,0.0,,0,,0,15,0,0
Isaiah Graham-Mobley,42679,LB,BOSTON COL,1,0,0,121,55.3,0,0,2,12.0,0.0,0,0,0.0,0,25,3,0,0,56.9,0,0,1,28.6,0.0,0,0.0,0,7,2,0
Demetrius Cain,42697,LB,W KENTUCKY,1,0,0,346,64.1,0,0,4,36.4,0.0,0,0,25.0,1,11,4,1,0,67.8,0,0,2,50.0,0.0,0,50.0,1,4,2,1
