player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Zaid Hamdan,52925,DI,KENT STATE,1,0,0,201,67.7,1,2,12,100.0,8.3,1,1,12.5,0,12,12,3,0,58.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
DeShawn Pace,53549,LB,UCF,1,0,0,323,54.1,0,0,5,13.2,0.0,0,0,0.0,0,38,5,0,0,59.2,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,51.3,0,1,19,100.0,0.0,0,1,2.6,0,20,20,1,0,55.7,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Jaheim Thomas,54193,LB,WISCONSIN,1,0,0,349,64.5,0,1,7,18.9,28.6,2,2,7.1,0,37,7,1,0,61.8,0,0,5,35.7,20.0,1,0.0,0,14,5,0
Alex Howard,62494,LB,DUKE,1,0,0,154,57.3,0,0,2,16.7,0.0,0,0,0.0,0,12,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,62.7,0,1,12,100.0,8.3,1,0,4.2,0,13,13,1,0,66.5,0,1,1,100.0,100.0,1,50.0,0,2,2,1
Ben Florentine,70644,DI,WYOMING,1,0,0,351,57.5,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,56.0,1,1,4,100.0,0.0,0,1,25.0,0,4,4,2,0,,0,0,0,,,0,,0,0,0,0
Keyon Ware-Hudson,71322,DI,OREGON,1,0,0,264,63.5,0,1,7,100.0,14.3,1,0,7.1,0,8,8,1,0,64.2,0,1,5,100.0,20.0,1,10.0,0,5,5,1
Keanu Tanuvasa,71398,DI,UTAH,1,0,0,328,59.1,1,2,32,100.0,6.3,2,0,4.7,0,32,32,3,0,58.5,0,2,16,100.0,6.3,1,6.3,0,16,16,2
Easton Mascarenas-Arnold,71410,LB,USC,1,0,0,326,53.6,0,0,5,18.5,0.0,0,0,0.0,0,27,5,0,0,56.4,0,0,2,33.3,0.0,0,0.0,0,6,2,0
