player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jaden Robinson,83074,CB,OREGON ST,1,0,0,265,59.3,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,,0,0,0,0.0,,0,,0,26,0,0
Brendon Harris,83446,S,MIDDLE TN,1,0,0,224,55.8,0,0,4,10.6,0.0,0,1,0.0,0,47,5,0,0,58.1,0,0,1,11.8,0.0,0,0.0,0,17,2,0
Fa'Najae Gotay,83821,LB,AUBURN,1,0,0,115,59.1,0,1,2,9.5,0.0,0,0,25.0,0,21,2,1,0,,0,0,0,0.0,,0,,0,4,0,0
Alex Williams,83824,ED,MIDDLE TN,1,0,0,224,60.5,1,1,20,100.0,10.0,2,0,5.0,0,20,20,2,0,61.8,1,1,6,100.0,16.7,1,16.7,0,6,6,2
Bryan Addison,83825,S,UCLA,1,0,0,324,59.8,0,0,1,2.0,0.0,0,0,0.0,0,50,1,0,0,59.8,0,0,1,6.3,0.0,0,0.0,0,16,1,0
Gracen Halton,85774,DI,OKLAHOMA,1,0,0,261,80.6,0,2,10,100.0,30.0,3,0,20.0,1,11,11,3,0,89.8,0,1,3,100.0,66.7,2,50.0,1,3,3,2
Kitione Tau,86077,DI,NEVADA,1,0,0,239,58.5,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.5,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jacob Bandes,86082,DI,WASHINGTON,1,0,0,340,74.6,0,1,14,100.0,7.1,1,1,3.6,0,14,14,1,0,58.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jairus Satele,86168,DI,FRESNO ST,1,0,0,169,56.5,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,57.2,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Kalib Perry,86267,LB,TENNESSEE,1,0,0,307,63.0,0,0,1,8.3,100.0,1,0,0.0,0,12,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Rodney Robinson,86527,S,BOISE ST,1,0,0,120,67.3,1,0,3,9.1,0.0,0,0,16.7,0,33,3,1,0,63.0,1,0,1,10.0,0.0,0,50.0,0,10,1,1
Ozzie Nicholas,86729,LB,DUKE,1,0,0,154,76.5,2,0,1,8.3,0.0,0,0,100.0,0,12,1,2,0,59.3,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Logan Taylor,87618,LB,HAWAII,1,0,0,180,48.1,1,0,13,41.7,0.0,0,0,3.8,0,36,15,1,0,49.5,0,0,8,55.6,0.0,0,0.0,0,18,10,0
Dylan Brown,88453,DI,JVILLE ST,1,0,0,196,59.0,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
David Reese,90079,ED,CAL,1,0,0,130,64.4,0,1,4,66.7,25.0,1,0,12.5,0,6,4,1,0,65.9,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Ose Egbase,90529,ED,UNLV,1,0,0,325,69.2,0,2,14,87.5,21.4,3,0,7.1,0,16,14,2,0,70.4,0,2,8,100.0,25.0,2,12.5,0,8,8,2
Trey Laing,91245,ED,E MICHIGAN,1,0,0,160,56.2,0,3,20,95.7,5.0,1,0,12.5,1,23,22,4,0,64.4,0,2,10,100.0,10.0,1,20.0,1,11,11,3
Amir McDaniel,97087,CB,LA LAFAYET,1,0,0,207,76.7,1,1,2,18.2,50.0,1,0,50.0,0,11,2,2,0,,0,0,0,0.0,,0,,0,6,0,0
Antavious Lane,97141,S,N CAROLINA,1,0,0,245,68.1,0,1,3,10.7,33.3,1,0,16.7,0,28,3,1,0,59.7,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Rod Heard II,97237,S,NOTRE DAME,1,0,0,258,59.5,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Jordan Clark,97324,CB,NOTRE DAME,1,0,0,258,55.9,0,1,2,5.9,0.0,0,0,25.0,0,34,2,1,0,57.8,0,1,1,5.9,0.0,0,50.0,0,17,1,1
Jakeen Harris,97351,S,N CAROLINA,1,0,0,245,59.7,0,0,1,3.2,0.0,0,0,0.0,0,31,1,0,0,59.7,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Sidney Porter,97369,S,KENNESAW,1,0,0,200,53.7,0,0,4,10.3,0.0,0,0,0.0,0,39,4,0,0,56.8,0,0,2,20.0,0.0,0,0.0,0,10,2,0
Solomon Brown,97386,S,BUFFALO,1,0,0,126,60.0,0,0,1,2.2,0.0,0,0,0.0,0,45,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Dean Clark,97495,S,FRESNO ST,1,0,0,169,60.0,1,0,1,3.6,0.0,0,0,50.0,0,28,1,1,0,,0,0,0,0.0,,0,,0,10,0,0
Dane Motley,97497,LB,ARK STATE,1,0,0,113,54.4,0,1,4,26.7,0.0,0,0,12.5,0,15,4,1,0,55.5,0,1,3,50.0,0.0,0,16.7,0,6,3,1
Malachi Langley,97532,LB,FRESNO ST,1,0,0,169,80.2,1,1,2,10.5,50.0,1,0,50.0,0,19,2,2,0,64.5,0,1,1,16.7,100.0,1,50.0,0,6,1,1
Chad Stephens,97541,ED,E CAROLINA,1,0,0,156,59.8,0,1,11,100.0,9.1,1,0,4.5,0,12,12,1,0,59.5,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jackson Barrow,97545,LB,TOLEDO,1,0,0,316,69.7,0,2,4,14.8,25.0,1,0,25.0,0,27,4,2,0,59.6,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Thomas Gore,97560,DI,GA TECH,1,0,0,176,64.8,0,0,16,100.0,6.3,1,0,0.0,0,18,18,0,0,64.2,0,0,4,100.0,0.0,0,0.0,0,6,6,0
Jeff Clark,97566,DI,ARIZONA ST,1,0,0,110,54.6,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,55.4,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Javon Denis,97572,DI,MEMPHIS,1,0,0,218,59.5,0,1,14,100.0,7.1,1,0,3.6,0,14,14,1,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Damari Roberson,97609,S,W MICHIGAN,1,0,0,347,52.7,0,0,3,12.0,0.0,0,0,0.0,0,25,3,0,0,,0,0,0,0.0,,0,,0,9,0,0
Terry Jones,97675,CB,INDIANA,1,0,0,190,59.1,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,59.1,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Nalu Emerson,97701,LB,HAWAII,1,0,0,180,76.9,0,2,2,25.0,100.0,2,1,50.0,0,8,2,2,0,64.5,0,1,1,33.3,100.0,1,50.0,0,3,1,1
Matt Salopek,97704,LB,MIAMI OH,1,0,0,221,56.5,0,0,2,6.3,0.0,0,0,0.0,0,32,2,0,0,58.7,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Wesley Walker,97725,S,MICHIGAN,1,0,0,222,60.0,0,0,1,5.6,0.0,0,0,0.0,0,18,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Dorian Hopkins,97730,LB,UTEP,1,0,0,330,56.3,0,0,3,15.0,0.0,0,0,0.0,0,40,6,0,0,58.5,0,0,1,13.3,0.0,0,0.0,0,15,2,0
Zaylin Wood,97761,DI,VANDERBILT,1,0,0,333,61.8,0,1,28,100.0,7.1,2,0,5.4,1,29,29,2,0,60.6,0,1,8,100.0,12.5,1,6.3,0,9,9,1
Raymond Cutts,97777,ED,TROY,1,0,0,318,60.3,2,1,18,100.0,11.1,2,0,8.3,0,19,19,3,0,60.8,0,1,6,100.0,16.7,1,8.3,0,6,6,1
Jamal Morris,97881,LB,HOUSTON,1,0,0,182,59.2,0,0,1,8.3,0.0,0,0,0.0,0,12,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Prince Wallace-Bemah,97882,LB,CHARLOTTE,1,0,0,136,66.2,0,1,4,23.5,25.0,1,0,12.5,0,17,4,1,0,66.2,0,1,4,28.6,25.0,1,12.5,0,14,4,1
Gavin Potter,97883,LB,TULSA,1,0,0,320,59.3,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,,0,0,0,,,0,,0,0,0,0
Jalen Jackson,97887,CB,MIDDLE TN,1,0,0,224,59.3,0,0,1,4.5,0.0,0,0,0.0,0,22,1,0,0,59.3,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Dominic Tatum,97888,S,NEW MEXICO,1,0,0,241,56.6,0,0,2,50.0,0.0,0,0,0.0,0,4,2,0,0,56.6,0,0,2,50.0,0.0,0,0.0,0,4,2,0
Jack Kiser,97889,LB,NOTRE DAME,1,0,0,258,67.8,0,1,7,22.6,14.3,1,0,7.1,0,31,7,1,0,66.5,0,0,2,11.8,50.0,1,0.0,0,17,2,0
J'Coryan Anderson,97891,LB,MARSHALL,1,0,0,214,71.5,0,1,3,23.1,33.3,1,0,16.7,0,13,3,1,0,67.7,0,1,1,25.0,100.0,1,50.0,0,4,1,1
Lama Lavea,97892,DI,AKRON,1,0,0,102,54.6,0,0,20,100.0,0.0,0,0,0.0,0,21,21,0,0,57.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Shammond Cooper,97918,LB,AKRON,1,0,0,102,56.8,0,0,2,13.3,0.0,0,0,0.0,0,15,2,0,0,59.7,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Justin Cody,97930,DI,WAKE,1,0,0,339,58.3,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Devo Bridges,97935,ED,FRESNO ST,1,0,0,169,69.3,1,0,23,92.0,21.7,5,0,2.2,0,25,23,1,0,72.8,1,0,7,77.8,42.9,3,7.1,0,9,7,1
Christian Clayton,97959,DI,UTSA,1,0,0,331,67.6,0,1,16,100.0,6.3,1,0,3.1,0,17,17,1,0,74.4,0,1,7,100.0,14.3,1,7.1,0,8,8,1
Richard Kinley,97960,ED,LOUISVILLE,1,0,0,210,65.4,0,1,11,100.0,27.3,3,0,4.5,0,11,11,1,0,61.8,0,1,6,100.0,33.3,2,8.3,0,6,6,1
Kevin Pointer,97962,DI,WAKE,1,0,0,339,78.3,0,4,22,100.0,9.1,2,0,13.6,1,22,22,5,0,73.1,0,2,8,100.0,12.5,1,25.0,1,8,8,3
Josh Pearcy,97966,ED,RICE,1,0,0,275,62.9,2,1,23,72.7,13.0,3,0,6.5,0,33,24,3,0,61.3,1,0,5,100.0,20.0,1,10.0,0,6,6,1
Eric Hicks Jr.,97967,DI,TULANE,1,0,0,319,57.8,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,58.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Izeya Floyd,97969,DI,RICE,1,0,0,275,61.6,0,0,17,100.0,0.0,0,0,5.9,1,17,17,1,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Bubba Thomas,97972,DI,S ALABAMA,1,0,0,288,55.7,0,0,29,100.0,0.0,0,0,0.0,0,31,31,0,0,57.4,0,0,4,100.0,0.0,0,0.0,0,5,5,0
Demond Taylor Jr.,97974,DI,N ILLINOIS,1,0,0,254,47.7,0,1,8,100.0,0.0,0,0,6.3,0,8,8,1,0,58.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Ricky Samuel,98115,DI,JVILLE ST,1,0,0,196,58.7,0,0,5,100.0,0.0,0,0,0.0,0,6,6,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jahfari Harvey,98118,ED,SMU,1,0,0,287,73.5,0,3,19,100.0,15.8,3,0,13.2,1,19,19,4,0,79.2,0,0,4,100.0,25.0,1,25.0,1,4,4,1
Jalil Clemons,98119,ED,SO MISS,1,0,1,296,53.3,0,0,17,94.7,0.0,0,2,0.0,0,19,18,0,0,56.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Dan Foster Jr.,98123,LB,LOUISVILLE,1,0,0,210,59.2,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,,0,0,0,0.0,,0,,0,2,0,0
JT Killen,98125,LB,E MICHIGAN,1,0,0,160,56.0,0,0,3,9.8,0.0,0,0,0.0,0,41,4,0,0,57.4,0,0,2,10.0,0.0,0,0.0,0,20,2,0
Zach Edwards,98131,ED,W KENTUCKY,1,0,0,346,47.8,0,1,6,100.0,0.0,0,0,8.3,0,6,6,1,0,59.4,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ramon Puryear,98138,ED,LOUISVILLE,1,0,0,210,74.0,0,1,19,100.0,15.8,3,0,7.9,1,19,19,2,0,74.5,0,0,7,100.0,14.3,1,14.3,1,7,7,1
Jaylen Hudson,98141,ED,UMASS,1,0,0,216,57.8,0,0,4,100.0,0.0,0,0,0.0,0,6,6,0,0,59.7,0,0,0,100.0,,0,,0,1,1,0
Boone Bonnema,98143,LB,W MICHIGAN,1,0,0,347,53.7,1,0,7,25.9,0.0,0,0,7.1,0,27,7,1,0,55.1,1,0,3,25.0,0.0,0,16.7,0,12,3,1
Keivie Rose,98144,DI,ARKANSAS,1,0,0,111,64.8,0,1,9,100.0,33.3,3,0,5.6,0,10,10,1,0,80.6,0,0,4,100.0,75.0,3,0.0,0,4,4,0
Brian Ugwu,98145,ED,MIAMI OH,1,0,0,221,66.3,2,1,26,100.0,11.5,3,0,5.8,0,27,27,3,0,77.2,2,1,10,100.0,30.0,3,15.0,0,10,10,3
Mike Kelly,98148,ED,CHARLOTTE,1,1,0,136,58.3,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,1,58.9,0,0,12,100.0,0.0,0,0.0,0,12,12,0
Ricky Barber,98154,DI,UCF,1,0,0,323,79.4,3,2,20,100.0,25.0,5,0,12.5,0,21,21,5,0,84.5,3,1,8,100.0,50.0,4,25.0,0,8,8,4
C.J. Bazile,98157,ED,BUFFALO,1,0,0,126,59.0,0,2,20,100.0,10.0,2,1,5.0,0,23,23,2,0,55.8,0,1,4,100.0,0.0,0,12.5,0,5,5,1
Shae Suiaunoa,98159,LB,WYOMING,1,0,0,351,65.7,0,1,4,14.8,25.0,1,0,12.5,0,27,4,1,0,,0,0,0,0.0,,0,,0,8,0,0
Myron Morrison,98161,LB,RICE,1,0,0,275,67.1,0,1,9,37.5,11.1,1,0,16.7,1,24,9,2,0,,0,0,0,0.0,,0,,0,4,0,0
Elijah Alston,98162,ED,MIAMI FL,1,0,0,220,67.8,0,2,16,81.0,12.5,2,0,12.5,1,21,17,3,0,73.2,0,2,8,90.0,25.0,2,25.0,1,10,9,3
Jaylen Pate,98178,ED,NWESTERN,1,0,0,256,70.2,0,1,26,100.0,23.1,6,0,1.9,0,26,26,1,0,71.7,0,0,12,100.0,33.3,4,0.0,0,12,12,0
Kevin Penn,98180,DI,UAB,1,0,0,321,66.6,0,1,18,100.0,16.7,3,0,2.8,0,20,20,1,0,71.2,0,1,9,100.0,33.3,3,5.6,0,11,11,1
Kyron Mims,98182,DI,LA LAFAYET,1,0,0,207,55.8,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,58.0,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Seth Mason,98185,DI,SM HOUSTON,1,0,0,281,59.0,0,0,20,100.0,5.0,1,0,0.0,0,20,20,0,0,55.6,0,0,10,100.0,0.0,0,0.0,0,10,10,0
Dal'mont Gourdine,98189,DI,UCONN,1,0,0,146,60.6,0,1,25,100.0,8.0,2,0,2.0,0,26,26,1,0,60.8,0,0,7,100.0,14.3,1,0.0,0,7,7,0
Kobe Hilton,98191,DI,MIAMI OH,1,0,0,221,55.5,0,0,17,100.0,0.0,0,0,0.0,0,17,17,0,0,58.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Quindarius Dunnigan,98193,ED,MICH STATE,1,0,0,223,54.3,0,1,7,100.0,0.0,0,0,7.1,0,8,8,1,0,57.4,0,1,2,100.0,0.0,0,25.0,0,2,2,1
Steven Parker,98308,ED,TEXAS ST,1,0,1,314,63.6,1,1,17,95.7,11.8,2,3,5.9,0,23,22,2,0,64.6,0,1,4,100.0,25.0,1,12.5,0,9,9,1
Sylvain Yondjouen,98313,ED,GA TECH,1,0,0,176,57.6,0,1,13,100.0,7.7,1,0,3.8,0,16,16,1,0,60.5,0,1,4,100.0,25.0,1,12.5,0,7,7,1
Joshua Harris,98317,DI,N CAROLINA,1,0,0,245,55.2,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,56.1,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Tavion Woodard,98322,ED,BOISE ST,1,0,0,120,59.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Mykol Clark,98326,ED,LA TECH,1,0,0,208,68.8,0,1,11,100.0,18.2,2,0,13.6,1,12,12,2,0,57.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jared Harrison-Hunte,98331,DI,SMU,1,0,0,287,87.8,0,4,17,100.0,41.2,7,0,11.8,0,17,17,4,0,76.5,0,1,2,100.0,100.0,2,25.0,0,2,2,1
DeVonne Harris,98341,ED,WYOMING,1,0,0,351,59.6,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,59.6,0,0,1,100.0,0.0,0,0.0,0,1,1,0
R.J. Oben,98342,ED,NOTRE DAME,1,0,0,258,57.1,0,0,16,100.0,6.3,1,0,0.0,0,16,16,0,0,60.3,0,0,8,100.0,12.5,1,0.0,0,8,8,0
Da'Jon Terry,98345,DI,OKLAHOMA,1,0,0,261,57.5,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Devin Baldwin,98346,ED,MEMPHIS,1,0,0,218,75.3,1,0,9,100.0,22.2,2,0,16.7,1,9,9,2,0,,0,0,0,,,0,,0,0,0,0
