player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Mason White,43872,S,OREGON ST,1,0,0,265,59.0,0,0,1,8.3,0.0,0,0,0.0,0,12,1,0,0,59.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
James Camden,53418,LB,W MICHIGAN,1,0,0,347,61.9,0,4,8,34.8,12.5,1,0,25.0,0,23,8,4,0,74.5,0,2,4,44.4,25.0,1,25.0,0,9,4,2
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,64.9,0,0,4,100.0,25.0,1,0,0.0,0,4,4,0,0,58.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Mister Williams,70521,LB,S DIEGO ST,1,0,0,284,59.4,0,0,0,4.5,,0,0,,0,22,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Ben Florentine,70644,DI,WYOMING,1,0,0,351,65.9,1,0,24,96.0,8.3,2,0,2.1,0,25,24,1,0,71.9,1,0,12,100.0,16.7,2,4.2,0,12,12,1
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,63.1,0,0,11,100.0,9.1,1,0,0.0,0,12,12,0,0,55.5,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Calvin Pitcher,70877,LB,UAB,1,0,0,321,56.5,0,0,2,20.0,0.0,0,0,0.0,0,10,2,0,0,59.1,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Tate Romney,70946,LB,ARIZONA ST,1,0,0,110,60.0,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,,0,0,0,,,0,,0,0,0,0
Keanu Tanuvasa,71398,DI,BYU,1,0,0,128,68.2,1,2,16,100.0,12.5,2,0,15.6,1,16,16,4,0,70.0,0,0,3,100.0,33.3,1,33.3,1,3,3,1
Solomone Langi,72318,DI,S JOSE ST,1,0,0,285,58.4,0,0,9,90.9,0.0,0,0,0.0,0,11,10,0,0,60.0,0,0,0,100.0,,0,,0,1,1,0
Jadon Pearson,72538,LB,FRESNO ST,1,0,0,169,56.2,0,0,3,10.7,0.0,0,0,0.0,0,28,3,0,0,,0,0,0,0.0,,0,,0,9,0,0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,55.5,0,0,4,36.4,0.0,0,0,0.0,0,11,4,0,0,,0,0,0,0.0,,0,,0,1,0,0
Brendon Harris,83446,S,MIDDLE TN,1,0,0,224,58.4,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,,0,0,0,0.0,,0,,0,4,0,0
Gracen Halton,85774,DI,OKLAHOMA,1,0,0,261,52.8,0,0,29,96.8,0.0,0,0,0.0,0,31,30,0,0,53.4,0,0,17,100.0,0.0,0,0.0,0,18,18,0
Kalib Perry,86267,LB,LOUISVILLE,1,0,0,210,56.7,0,1,4,50.0,0.0,0,0,12.5,0,8,4,1,0,57.1,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Ose Egbase,90529,ED,UNLV,1,0,0,325,71.1,0,0,7,87.5,0.0,0,0,28.6,2,8,7,2,0,70.0,0,0,0,0.0,,0,,1,1,0,1
Marvae Myers,97517,CB,MARSHALL,1,0,0,214,58.3,0,0,1,5.6,0.0,0,0,0.0,0,18,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Mohamed Toure,97751,LB,MIAMI FL,1,0,0,220,56.0,0,1,4,30.8,0.0,0,0,12.5,0,13,4,1,0,56.0,0,1,4,50.0,0.0,0,12.5,0,8,4,1
Shammond Cooper,97918,LB,AKRON,1,0,0,102,59.3,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,59.3,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Anthonie Cooper,97970,DI,ARIZONA ST,1,0,0,110,60.1,0,1,9,100.0,0.0,0,0,16.7,1,9,9,2,0,63.7,0,1,4,100.0,0.0,0,37.5,1,4,4,2
Jalar Holley,97977,DI,CHARLOTTE,1,0,0,136,58.9,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Myles Farmer,98122,S,APP STATE,1,0,0,108,59.8,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Immanuel Hickman Sr.,98192,DI,VA TECH,1,0,0,337,57.3,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,58.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Quindarius Dunnigan,98193,ED,MICH STATE,1,0,0,223,58.9,1,2,10,100.0,10.0,1,0,15.0,0,10,10,3,0,57.2,1,1,2,100.0,0.0,0,50.0,0,2,2,2
Zukudo Igwenagu,98305,ED,UMASS,1,0,0,216,57.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,58.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jalen Catalon,98867,S,MISSOURI,1,0,0,229,47.4,0,1,1,6.3,0.0,0,0,50.0,0,16,1,1,0,,0,0,0,0.0,,0,,0,3,0,0
Isaiah Gibson Sr.,98952,DI,SO MISS,1,0,0,296,57.1,0,1,16,94.4,0.0,0,0,3.1,0,18,17,1,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Will Jones II,99276,S,N TEXAS,1,0,0,251,67.6,0,0,3,11.8,0.0,0,0,0.0,0,34,4,0,0,69.4,0,0,1,13.3,0.0,0,0.0,0,15,2,0
Nate Temple,99726,ED,PITTSBURGH,1,0,0,268,57.7,0,0,2,66.7,0.0,0,0,0.0,0,3,2,0,0,59.4,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Cecil Powell,99735,S,SM HOUSTON,1,0,0,281,67.8,0,0,3,8.3,0.0,0,1,33.3,1,36,3,1,0,68.4,0,0,2,16.7,0.0,0,50.0,1,12,2,1
Jordan Huff,99745,S,GA STATE,1,0,0,175,60.0,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Rico Watson III,99809,ED,USF,1,0,0,327,65.2,0,0,2,15.0,0.0,0,0,0.0,0,20,3,0,0,,0,0,0,0.0,,0,,0,3,0,0
Ben Smiley,99845,ED,UCONN,1,0,0,146,59.7,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Blaine Spires,100324,ED,PITTSBURGH,1,0,0,268,57.3,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Siale Taupaki,100432,DI,UCLA,1,0,0,324,58.4,1,0,18,100.0,5.6,1,0,2.8,0,19,19,1,0,62.2,1,0,6,100.0,16.7,1,8.3,0,7,7,1
Stephon Wright,100437,DI,UCONN,1,0,0,146,58.4,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Levani Damuni,100457,LB,UTAH,1,1,0,328,68.1,1,0,11,54.2,9.1,1,0,4.5,0,24,13,1,1,72.7,1,0,5,55.6,20.0,1,10.0,0,9,5,1
Sitiveni Havili Kaufusi,100595,DI,OKLA STATE,1,0,0,262,62.7,0,0,10,100.0,10.0,1,0,0.0,0,11,11,0,0,,0,0,0,,,0,,0,0,0,0
Smith Vilbert,101408,ED,N CAROLINA,1,0,0,245,53.7,0,1,20,100.0,0.0,0,0,2.5,0,20,20,1,0,57.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jalen Hunt,101456,ED,CINCINNATI,1,0,0,138,54.3,0,1,25,100.0,4.0,1,0,2.0,0,28,28,1,0,54.2,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Rushawn Lawrence,101911,DI,MINNESOTA,1,0,0,225,58.1,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Brendan Harrington,102848,LB,GA SOUTHRN,1,0,0,174,61.6,0,1,5,15.2,20.0,1,0,10.0,0,33,5,1,0,55.6,0,0,3,18.8,0.0,0,0.0,0,16,3,0
Logan Lutui,103655,ED,BYU,1,0,0,128,58.7,0,1,15,93.8,6.7,1,0,3.3,0,16,15,1,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jalen Bell,106404,DI,MEMPHIS,1,0,0,218,63.5,1,0,17,100.0,11.8,2,0,2.9,0,18,18,1,0,68.0,1,0,2,100.0,50.0,1,25.0,0,2,2,1
Marques White,108130,ED,UMASS,1,0,0,216,70.7,0,0,7,87.5,28.6,2,0,0.0,0,8,7,0,0,65.2,0,0,1,100.0,100.0,1,0.0,0,1,1,0
Tra Thomas,116043,ED,NC STATE,1,0,0,248,67.8,0,1,7,88.9,28.6,2,0,7.1,0,9,8,1,0,56.9,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Tyrese Hopkins,121461,LB,LA MONROE,1,0,0,209,58.8,0,0,1,60.0,0.0,0,0,0.0,0,5,3,0,0,,0,0,0,,,0,,0,0,0,0
Kenneth Harris,121523,CB,OKLA STATE,1,0,0,262,70.2,0,0,1,3.4,0.0,0,0,100.0,1,29,1,1,0,70.2,0,0,1,14.3,0.0,0,100.0,1,7,1,1
Isaiah Cash,121669,CB,VA TECH,1,0,0,337,59.7,0,0,1,4.3,0.0,0,0,0.0,0,23,1,0,0,59.7,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Immanuel Bush,121724,DI,JAMES MAD,1,0,0,197,57.8,0,0,5,85.7,0.0,0,0,0.0,0,7,6,0,0,59.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
JoJo Evans Jr.,121728,S,LOUISVILLE,1,0,0,210,58.2,0,0,3,9.7,0.0,0,0,0.0,0,31,3,0,0,59.1,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Kerion Martin,121739,LB,MARSHALL,1,0,0,214,54.7,0,0,8,29.6,0.0,0,0,0.0,0,27,8,0,0,55.3,0,0,4,80.0,0.0,0,0.0,0,5,4,0
Jacob Busic,121837,ED,UCLA,1,0,0,324,54.6,0,0,15,80.0,0.0,0,0,0.0,0,20,16,0,0,55.2,0,0,6,85.7,0.0,0,0.0,0,7,6,0
DeMonte Capehart,122144,DI,CLEMSON,1,0,0,140,65.0,0,1,14,100.0,14.3,2,0,3.6,0,15,15,1,0,65.4,0,0,4,100.0,25.0,1,0.0,0,4,4,0
Tre Williams,122165,DI,MICHIGAN,1,0,0,222,56.0,0,0,12,100.0,0.0,0,0,0.0,0,14,14,0,0,56.2,0,0,5,100.0,0.0,0,0.0,0,7,7,0
A.J. McCarty,122274,CB,TEXAS TECH,1,0,0,315,58.1,0,0,2,11.8,0.0,0,0,0.0,0,17,2,0,0,,0,0,0,0.0,,0,,0,4,0,0
Gary Smith III,122388,DI,UCLA,1,0,0,324,55.1,0,0,22,100.0,0.0,0,0,0.0,0,23,23,0,0,55.8,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Stephen Dix Jr.,122396,LB,ARKANSAS,1,0,0,111,62.3,0,0,5,24.1,0.0,0,0,20.0,1,29,7,1,0,59.5,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Jadarius Green-McKnight,122399,S,MARSHALL,1,0,0,214,69.7,1,0,2,12.5,50.0,1,0,25.0,0,16,2,1,0,58.6,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Jason Moore,122491,DI,GA TECH,1,0,0,176,63.6,0,0,18,100.0,11.1,2,0,0.0,0,20,20,0,0,55.6,0,0,11,100.0,0.0,0,0.0,0,12,12,0
Akelo Stone,122499,DI,GA TECH,1,0,0,176,62.8,0,0,22,100.0,9.1,2,1,4.5,1,22,22,1,0,67.1,0,0,10,100.0,20.0,2,10.0,1,10,10,1
Cody Stufflebean,122619,ED,KANSAS ST,1,0,0,199,80.2,1,0,27,100.0,7.4,2,0,5.6,1,27,27,2,0,54.4,0,0,10,100.0,0.0,0,0.0,0,10,10,0
Dominique Ratcliff,122655,DI,INDIANA,1,0,0,190,63.6,0,0,7,100.0,0.0,0,0,14.3,1,7,7,1,0,66.5,0,0,3,100.0,0.0,0,33.3,1,3,3,1
Ben Bell,122665,ED,VA TECH,1,0,0,337,58.2,0,1,13,71.4,7.7,1,0,3.8,0,21,15,1,0,61.2,0,1,6,70.0,16.7,1,8.3,0,10,7,1
Kershawn Fisher,122670,ED,W MICHIGAN,1,0,0,347,56.4,0,2,17,85.7,5.9,1,0,5.9,0,21,18,2,0,61.7,0,2,6,85.7,16.7,1,16.7,0,7,6,2
Cedric Woods,122690,CB,LA TECH,1,0,0,208,60.0,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Henry Bryant,122696,DI,GA STATE,1,0,0,175,59.7,0,1,15,90.0,6.7,1,0,3.3,0,20,18,1,0,57.3,0,1,3,100.0,0.0,0,16.7,0,5,5,1
Jared Dawson,122703,DI,NOTRE DAME,1,0,0,258,63.2,1,0,17,100.0,5.9,1,0,2.9,0,19,19,1,0,66.0,1,0,11,100.0,9.1,1,4.5,0,12,12,1
Mason Reiger,122721,ED,WISCONSIN,1,0,0,349,61.9,0,0,17,85.7,5.9,1,0,5.9,1,21,18,1,0,55.4,0,0,3,80.0,0.0,0,0.0,0,5,4,0
Tahj Chambers,122740,LB,OLE MISS,1,0,0,226,56.3,0,0,4,26.7,0.0,0,0,0.0,0,15,4,0,0,59.2,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Kedrick Bingley-Jones,122821,DI,MISS STATE,1,0,0,227,58.7,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jalen Brooks,122823,LB,MO STATE,1,0,0,230,45.5,0,1,1,13.3,0.0,0,0,50.0,0,15,2,1,0,46.2,0,1,1,25.0,0.0,0,50.0,0,4,1,1
Ja'Qurious Conley,122827,S,CHARLOTTE,1,0,0,136,59.7,0,0,1,5.0,0.0,0,0,0.0,0,20,1,0,0,59.7,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Tony Grimes,122837,CB,PURDUE,1,0,0,273,57.9,0,0,2,6.9,0.0,0,1,0.0,0,29,2,0,0,58.1,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Devan Boykin,122855,S,INDIANA,1,0,0,190,56.7,0,0,2,22.2,0.0,0,0,0.0,0,9,2,0,0,59.0,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Jayland Parker,122879,LB,MARSHALL,1,0,0,214,65.5,2,1,7,25.9,0.0,0,0,21.4,0,27,7,3,0,53.6,1,0,4,66.7,0.0,0,12.5,0,6,4,1
Jordan Botelho,122894,ED,NOTRE DAME,1,0,0,258,58.1,0,1,13,92.9,7.7,1,0,3.8,0,14,13,1,0,59.3,0,1,8,88.9,12.5,1,6.3,0,9,8,1
Noah Arinze,122917,ED,COAST CAR,1,0,0,141,53.7,0,0,17,100.0,0.0,0,2,0.0,0,18,18,0,0,56.5,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Reggie Grimes II,122927,ED,MEMPHIS,1,0,0,218,56.9,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Dayon Hayes,123010,ED,TEXAS A&M,1,0,0,312,71.5,0,5,23,100.0,17.4,4,0,15.2,1,26,26,6,0,68.7,0,1,9,100.0,22.2,2,16.7,1,11,11,2
Leon Lowery Jr.,123045,ED,ILLINOIS,1,0,0,187,56.7,0,0,6,60.0,0.0,0,0,0.0,0,10,6,0,0,56.7,0,0,4,80.0,0.0,0,0.0,0,5,4,0
Stefon Thompson,123055,LB,FLORIDA ST,1,0,0,167,57.0,0,0,3,30.0,0.0,0,0,0.0,0,10,3,0,0,,0,0,0,0.0,,0,,0,3,0,0
Bud Clark,123066,S,TCU,1,0,0,305,57.7,0,0,1,7.1,0.0,0,1,0.0,0,14,1,0,0,57.7,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Prince Dorbah,123113,ED,ARIZONA ST,1,0,0,110,58.1,0,1,16,100.0,6.3,1,0,3.1,0,16,16,1,0,62.2,0,1,4,100.0,25.0,1,12.5,0,4,4,1
Sawyer Goram-Welch,123116,DI,COAST CAR,1,0,0,141,62.8,0,0,19,100.0,5.3,1,0,5.3,1,19,19,1,0,58.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Adonis Friloux,123216,DI,BAYLOR,1,0,0,118,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ben Knox,123286,CB,USF,1,0,0,327,60.0,0,0,0,7.1,,0,0,,0,14,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Justin Beadles,123341,ED,LOUISVILLE,1,0,0,210,54.1,0,2,6,100.0,16.7,1,0,16.7,0,8,8,2,0,54.0,0,1,3,100.0,33.3,1,16.7,0,4,4,1
Alec Bryant,123343,ED,ILLINOIS,1,0,0,187,54.9,0,0,12,70.6,0.0,0,0,0.0,0,17,12,0,0,54.9,0,0,6,75.0,0.0,0,0.0,0,8,6,0
Nick Andersen,123370,S,WAKE,1,0,0,339,57.7,0,0,1,2.2,0.0,0,0,0.0,0,45,1,0,0,,0,0,0,0.0,,0,,0,23,0,0
Akheem Mesidor,123427,ED,MIAMI FL,1,0,0,220,88.0,0,1,23,92.3,13.0,3,0,6.5,1,26,24,2,0,91.3,0,1,14,88.2,21.4,3,10.7,1,17,15,2
Aaron Key,123454,LB,UCONN,1,0,0,146,63.1,0,0,5,46.2,0.0,0,0,0.0,0,13,6,0,0,58.2,0,0,2,40.0,0.0,0,0.0,0,5,2,0
Kendrick Simpkins,123466,S,BAYLOR,1,0,0,118,56.5,0,0,3,37.5,0.0,0,0,0.0,0,8,3,0,0,,0,0,0,0.0,,0,,0,2,0,0
Sterling Miles,123574,ED,E MICHIGAN,1,0,0,160,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Justin Wodtly,123586,ED,ARIZONA ST,1,0,0,110,69.7,1,1,20,100.0,20.0,4,0,10.0,1,20,20,3,0,72.1,1,0,5,100.0,40.0,2,30.0,1,5,5,2
Luis Medina,123715,DI,TROY,1,0,0,318,61.5,0,0,9,100.0,11.1,1,1,0.0,0,11,11,0,0,58.8,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Cam Williams,123730,ED,MICH STATE,1,0,0,223,66.4,0,1,4,100.0,0.0,0,0,37.5,1,4,4,2,0,,0,0,0,,,0,,0,0,0,0
Josh Celiscar,123738,DI,USF,1,0,0,327,53.4,0,1,15,100.0,6.7,1,0,3.3,0,15,15,1,0,57.4,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Kervins Choute,123739,DI,UCONN,1,0,0,146,71.9,0,1,7,100.0,28.6,2,0,7.1,0,7,7,1,0,73.7,0,1,4,100.0,50.0,2,12.5,0,4,4,1
Jaiden Francois,123745,CB,DUKE,1,0,0,154,56.2,0,0,6,16.2,0.0,0,0,0.0,0,37,6,0,0,57.7,0,0,2,20.0,0.0,0,0.0,0,10,2,0
Olasunkonmi Agunloye,123766,DI,FIU,1,0,0,166,56.7,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,58.5,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jahmeer Carter,123770,DI,VIRGINIA,1,0,0,335,58.5,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Dave Herard,123779,S,W KENTUCKY,1,0,0,346,59.5,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Jamil Burroughs,123910,DI,MISS STATE,1,0,0,227,55.2,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,57.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Romello Height,123988,ED,TEXAS TECH,1,0,0,315,75.9,0,3,22,92.0,36.4,8,0,11.4,1,25,23,4,0,66.1,0,2,6,100.0,50.0,3,16.7,0,6,6,2
Jacobian Guillory II,124097,DI,LSU,1,0,0,211,56.7,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,57.0,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Armondous Cooley,124161,DI,TULANE,1,0,0,319,72.5,0,0,20,100.0,10.0,2,0,0.0,0,22,22,0,0,79.2,0,0,3,100.0,33.3,1,0.0,0,5,5,0
Dominic Bailey,124267,ED,TENNESSEE,1,0,0,307,86.1,0,0,25,100.0,12.0,3,0,4.0,1,25,25,1,0,93.3,0,0,7,100.0,42.9,3,14.3,1,7,7,1
Bryson Eason,124276,DI,TENNESSEE,1,1,0,307,63.1,0,0,15,100.0,6.7,1,1,0.0,0,15,15,0,0,57.9,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Key Lawrence,124286,S,UCLA,1,0,0,324,59.7,0,0,1,2.5,0.0,0,0,0.0,0,40,1,0,0,,0,0,0,0.0,,0,,0,15,0,0
William Wright,124304,CB,TENNESSEE,1,0,0,307,58.8,0,0,0,5.6,,0,0,,0,18,1,0,0,58.8,0,0,0,11.1,,0,,0,9,1,0
Jalen Lee,124385,DI,UNLV,1,0,0,325,57.2,0,0,25,100.0,0.0,0,0,0.0,0,25,25,0,0,,0,0,0,,,0,,0,0,0,0
Jahari Rogers,124394,CB,COLO STATE,1,0,0,144,59.1,0,0,1,5.3,0.0,0,1,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
James Williams,124654,ED,FLORIDA ST,1,0,0,167,65.2,0,5,14,93.8,14.3,2,0,17.9,0,16,15,5,0,67.3,0,3,6,87.5,16.7,1,25.0,0,8,7,3
Cole Wisniewski,125313,S,TEXAS TECH,1,0,0,315,60.0,0,0,1,2.8,0.0,0,0,0.0,0,36,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Donovan Rieman,126620,ED,LA TECH,1,0,0,208,56.4,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Avyonne Jones,127249,S,COAST CAR,1,0,0,141,60.0,0,0,0,3.1,,0,0,,0,32,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Devin Robinson,127648,S,TULSA,1,0,0,320,59.9,0,0,1,2.9,0.0,0,0,0.0,0,34,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
Chase Wilson,128170,LB,W VIRGINIA,1,0,0,343,55.6,0,0,4,16.0,0.0,0,0,0.0,0,25,4,0,0,55.7,0,0,2,12.5,0.0,0,0.0,0,16,2,0
Riley Wilson,128218,ED,ARIZONA,1,0,0,109,54.7,1,1,18,90.5,0.0,0,0,5.6,0,21,19,2,0,56.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Thomas Witte,128249,DI,NEVADA,1,0,0,239,60.4,1,1,16,100.0,12.5,2,0,6.3,0,17,17,2,0,56.7,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Tavian Combs,128258,S,NEW MEXICO,1,0,0,241,73.8,0,1,4,8.7,0.0,0,0,37.5,1,46,4,2,0,59.2,0,0,1,7.1,0.0,0,0.0,0,14,1,0
