player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jahsen Wint,42914,S,MARSHALL,1,0,0,214,60.0,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Malik Vann,52555,ED,CINCINNATI,1,0,0,138,55.3,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,58.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,268,55.6,0,0,15,100.0,0.0,0,0,0.0,0,16,16,0,0,55.9,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Zaid Hamdan,52925,DI,TULSA,1,0,0,320,65.6,0,0,6,100.0,16.7,1,0,0.0,0,6,6,0,0,58.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Cole Pearce,52970,LB,BALL ST,1,2,0,117,82.6,0,0,5,18.5,0.0,0,0,0.0,0,27,5,0,0,56.0,0,0,3,37.5,0.0,0,0.0,0,8,3,0
DeShawn Pace,53549,S,CINCINNATI,1,0,0,138,59.7,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,59.8,0,1,16,100.0,6.3,1,0,3.1,0,17,17,1,0,62.0,0,0,4,100.0,0.0,0,0.0,0,5,5,0
Ryan Mullaney,53704,ED,CINCINNATI,1,0,0,138,58.8,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Jaheim Thomas,54193,LB,ARKANSAS,1,0,0,111,58.6,0,0,2,50.0,0.0,0,0,0.0,0,4,2,0,0,,0,0,0,,,0,,0,0,0,0
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,289,65.4,0,0,15,100.0,13.3,2,0,0.0,0,15,15,0,0,68.5,0,0,5,100.0,40.0,2,0.0,0,5,5,0
Zachary Ford,55353,S,TOLEDO,1,0,0,316,60.0,0,1,1,2.6,0.0,0,0,50.0,0,39,1,1,0,,0,0,0,0.0,,0,,0,16,0,0
