player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Kwabena Bonsu,82237,DI,ARMY,1,0,0,114,54.9,0,0,3,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Nicholas Straw,100994,ED,NAVY,1,0,0,237,60.2,2,1,8,52.9,12.5,1,0,18.8,0,17,9,3,0,67.9,1,0,2,40.0,50.0,1,25.0,0,5,2,1
John Marshall,101082,S,NAVY,1,0,0,237,68.5,1,0,9,68.8,22.2,2,0,16.7,1,16,11,2,0,67.2,0,0,3,60.0,33.3,1,33.3,1,5,3,1
Taylor Robinson,101083,S,NAVY,1,0,0,237,57.7,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,,,0,,0,0,0,0
Darius Richardson,102716,DI,ARMY,1,0,0,114,58.9,1,0,3,100.0,0.0,0,0,16.7,0,3,3,1,0,,0,0,0,,,0,,0,0,0,0
Chris Frey,102720,DI,ARMY,1,0,0,114,65.8,0,1,4,100.0,0.0,0,0,12.5,0,4,4,1,0,,0,0,0,,,0,,0,0,0,0
Andre Carter II,102780,ED,ARMY,1,0,0,114,54.0,0,1,5,75.0,0.0,0,0,10.0,0,8,6,1,0,,0,0,0,,,0,,0,0,0,0
Nathaniel Smith,102783,ED,ARMY,1,0,0,114,63.8,0,1,1,100.0,0.0,0,0,50.0,0,2,2,1,0,,0,0,0,,,0,,0,0,0,0
Jimmy Ciarlo,121563,ED,ARMY,1,0,0,114,56.8,0,0,3,37.5,0.0,0,0,0.0,0,8,3,0,0,,0,0,0,,,0,,0,0,0,0
Austin Hill,121576,ED,ARMY,1,0,0,114,54.9,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,,0,0,0,,,0,,0,0,0,0
Donald Berniard Jr.,121832,DI,NAVY,1,0,0,237,68.7,1,2,14,94.1,7.1,1,0,10.7,0,17,16,3,0,64.7,1,1,5,100.0,0.0,0,20.0,0,5,5,2
Jacob Busic,121837,ED,NAVY,1,0,0,237,52.7,0,0,15,100.0,0.0,0,0,0.0,0,17,17,0,0,55.7,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Clay Cromwell,121840,DI,NAVY,1,0,0,237,54.6,0,0,12,100.0,0.0,0,0,0.0,0,14,14,0,0,56.3,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Will Harbour,121848,LB,NAVY,1,0,0,237,53.1,1,0,5,54.5,0.0,0,1,10.0,0,11,6,1,0,55.6,0,0,3,75.0,0.0,0,0.0,0,4,3,0
Colin Ramos,144338,LB,NAVY,1,0,0,237,68.5,2,2,7,47.1,42.9,3,0,42.9,1,17,8,5,0,75.2,1,1,2,40.0,50.0,1,100.0,1,5,2,3
Justin Reed,144339,ED,NAVY,1,0,0,237,57.5,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Mbiti Williams Jr.,144352,CB,NAVY,1,0,0,237,70.5,0,0,1,5.9,100.0,1,1,100.0,1,17,1,1,0,70.5,0,0,1,20.0,100.0,1,100.0,1,5,1,1
Jianni Woodson-Brooks,144353,LB,NAVY,1,0,0,237,56.7,0,0,3,50.0,0.0,0,0,0.0,0,6,3,0,0,,0,0,0,0.0,,0,,0,1,0,0
Kalvyn Crummie,147348,LB,ARMY,1,0,0,114,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
Jacob Tuioti,163227,DI,ARMY,1,0,0,114,55.9,0,1,3,100.0,0.0,0,0,16.7,0,4,4,1,0,,0,0,0,,,0,,0,0,0,0
