player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Zaid Hamdan,52925,DI,KENT STATE,1,0,0,201,58.2,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
DeShawn Pace,53549,LB,UCF,1,0,0,323,58.2,0,0,2,14.3,0.0,0,0,0.0,0,14,2,0,0,59.2,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,138,53.5,0,7,29,97.0,3.4,1,1,12.1,0,33,32,7,0,46.5,0,1,4,100.0,0.0,0,12.5,0,4,4,1
Jaheim Thomas,54193,LB,WISCONSIN,1,0,0,349,64.0,0,0,4,14.8,25.0,1,0,0.0,0,27,4,0,0,64.0,0,0,4,28.6,25.0,1,0.0,0,14,4,0
Cheikhsaliou Fall,54240,ED,CAL,1,0,0,130,54.8,1,1,10,100.0,0.0,0,0,10.0,0,10,10,2,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,256,57.4,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Alex Howard,62494,LB,DUKE,1,0,0,154,56.0,1,1,11,25.6,0.0,0,1,9.1,0,43,11,2,0,53.4,1,1,5,23.8,0.0,0,20.0,0,21,5,2
Barry Brown,62724,LB,COAST CAR,1,0,0,141,68.9,0,1,3,17.6,33.3,1,0,16.7,0,17,3,1,0,64.0,0,0,1,14.3,100.0,1,0.0,0,7,1,0
Kam Butler,63872,ED,VIRGINIA,1,0,1,335,64.4,0,4,40,84.3,10.0,4,1,5.0,0,51,43,4,0,61.4,0,2,18,80.8,11.1,2,5.6,0,26,21,2
Will Whitson,64470,DI,COAST CAR,1,0,0,141,63.3,0,2,17,100.0,11.8,2,0,5.9,0,17,17,2,0,62.5,0,1,7,100.0,14.3,1,7.1,0,7,7,1
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,260,61.5,0,0,13,100.0,7.7,1,0,7.7,1,14,14,1,0,65.9,0,0,3,100.0,33.3,1,33.3,1,4,4,1
Ben Florentine,70644,DI,WYOMING,1,0,0,351,54.9,0,0,13,100.0,0.0,0,0,0.0,0,16,16,0,0,57.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,58.4,0,1,10,84.6,10.0,1,0,5.0,0,13,11,1,0,54.9,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,0,169,54.9,0,0,5,10.0,0.0,0,0,0.0,0,50,5,0,0,59.6,0,0,1,7.1,0.0,0,0.0,0,14,1,0
Keyon Ware-Hudson,71322,DI,OREGON,1,0,0,264,56.2,0,1,11,100.0,0.0,0,0,4.5,0,11,11,1,0,58.8,0,1,2,100.0,0.0,0,25.0,0,2,2,1
Akili Arnold,71406,S,USC,1,0,0,326,69.1,0,0,3,12.0,33.3,1,0,33.3,1,25,3,1,0,71.7,0,0,1,12.5,100.0,1,100.0,1,8,1,1
Easton Mascarenas-Arnold,71410,LB,USC,1,0,0,326,55.9,0,0,3,12.0,0.0,0,0,0.0,0,25,3,0,0,59.9,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Sheldon Newton,71957,DI,BOISE ST,1,0,0,120,63.9,1,2,17,100.0,11.8,2,0,8.8,0,18,18,3,0,57.8,0,1,3,100.0,0.0,0,16.7,0,3,3,1
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,0,340,66.8,0,1,2,6.1,0.0,0,0,25.0,0,33,2,1,0,63.8,0,1,1,7.7,0.0,0,50.0,0,13,1,1
Jadon Pearson,72538,LB,UTAH ST,1,0,0,329,66.5,1,0,1,6.3,0.0,0,0,50.0,0,16,1,1,0,,0,0,0,0.0,,0,,0,2,0,0
Keith Conley Jr.,72821,ED,UNLV,1,0,0,325,65.9,0,1,10,100.0,10.0,1,0,5.0,0,11,11,1,0,64.8,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Henry Ikahihifo,73151,ED,NEVADA,1,0,0,239,58.5,0,0,31,89.7,3.2,1,1,3.2,1,39,35,1,0,59.5,0,0,6,100.0,0.0,0,0.0,0,8,8,0
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,0,0,101,63.2,0,0,4,10.0,0.0,0,0,25.0,1,40,4,1,0,66.0,0,0,2,13.3,0.0,0,50.0,1,15,2,1
Marco Notarainni,73389,LB,BOISE ST,1,0,0,120,59.1,0,1,7,57.1,14.3,1,0,7.1,0,14,8,1,0,67.8,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,0,341,59.3,1,2,6,11.5,16.7,1,0,25.0,0,52,6,3,0,,0,0,0,0.0,,0,,0,15,0,0
Treven Ma'ae,74498,DI,BAYLOR,1,0,0,118,60.9,1,1,25,96.4,0.0,0,0,8.0,1,28,27,3,0,65.9,1,1,12,100.0,0.0,0,16.7,1,12,12,3
Chuck Hicks,75816,LB,MISSOURI,1,0,0,229,59.2,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,59.2,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Damaje Yancey,76532,CB,TROY,1,0,0,318,59.1,0,0,1,2.9,0.0,0,2,0.0,0,35,1,0,0,59.1,0,0,1,7.7,0.0,0,0.0,0,13,1,0
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,0,0,187,61.8,0,1,30,100.0,6.7,2,1,1.7,0,33,33,1,0,58.2,0,0,15,100.0,6.7,1,0.0,0,16,16,0
Antonio Colclough,76813,ED,BUFFALO,1,0,0,126,69.9,1,3,13,100.0,15.4,2,0,15.4,0,14,14,4,0,73.9,1,1,4,100.0,25.0,1,25.0,0,4,4,2
Darnell Jefferies,76999,DI,MINNESOTA,1,0,0,225,60.9,0,0,12,100.0,8.3,1,0,0.0,0,13,13,0,0,64.0,0,0,4,100.0,25.0,1,0.0,0,4,4,0
Matt Harmon,77244,ED,KENT STATE,1,1,0,201,80.8,4,3,19,95.0,26.3,5,0,18.4,0,20,19,7,0,69.0,2,0,5,100.0,0.0,0,20.0,0,5,5,2
Daniel Bolden,77252,LB,TOLEDO,1,0,0,316,53.6,0,0,6,14.6,0.0,0,0,0.0,0,48,7,0,0,57.7,0,0,1,13.3,0.0,0,0.0,0,15,2,0
Keye Thompson,77266,LB,PITTSBURGH,1,0,0,268,55.2,0,0,4,36.4,0.0,0,0,0.0,0,11,4,0,0,59.6,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Marque Collins,78999,CB,BYU,1,0,0,128,60.0,0,0,1,2.6,0.0,0,0,0.0,0,39,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Jayden McDonald,81249,LB,UCONN,1,0,0,146,86.3,0,2,3,21.4,100.0,3,0,66.7,1,14,3,3,0,86.3,0,2,3,60.0,100.0,3,66.7,1,5,3,3
Jermayne Lole,82212,DI,TEXAS,1,0,0,311,55.8,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,56.8,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Matt Lawson,82266,DI,NEW MEX ST,1,0,0,242,57.6,0,0,9,100.0,0.0,0,0,0.0,0,11,11,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ezekiel Holmes,82281,DI,ILLINOIS,1,0,0,187,58.4,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
