player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Conner Weigman,158683,QB,TEXAS A&M,1,72.3,47,53,8.4,2.61,1,1,1.7,58.5,31,0,29,8.8,57,3,16,312,70.9,78.4,75.8,68.5,2,2,62,0,3.4,74.1,1.8,1,3,0,3,2,2,3.2,336,6.3
Davis Brin,77642,QB,GA SOUTHRN,1,86.7,45,47,6.1,2.5,0,3,6.1,80.9,38,0,13,2.6,49,1,19,174,71.8,87.1,88.4,62.6,1,1,51,0,0.0,100.2,0.0,0,2,0,1,2,0,0.0,318,6.8
Brennan Armstrong,77696,QB,NC STATE,1,59.1,44,47,12.0,2.83,0,1,2.0,46.8,22,0,18,15.4,52,4,11,248,45.7,51.6,53.2,53.6,1,3,56,0,5.6,51.7,1.9,1,4,0,2,2,3,5.4,260,5.5
E.J. Warner,156185,QB,TEMPLE,1,54.8,42,47,11.1,2.25,4,1,1.9,42.6,20,0,15,13.0,50,3,13,306,39.5,43.3,50.2,34.6,1,2,55,1,6.7,47.3,2.0,1,2,0,0,1,3,5.5,230,4.9
Jayden de Laura,131928,QB,ARIZONA,1,76.2,42,46,6.5,3.21,2,2,4.0,69.6,32,0,20,0.0,52,0,18,109,70.7,68.5,66.1,66.4,0,4,56,0,5.0,70.2,1.9,1,5,0,2,2,4,7.1,352,7.7
Rocco Becht,157567,QB,IOWA STATE,1,68.3,41,44,7.5,2.22,1,1,2.2,52.3,23,0,12,17.9,46,5,12,193,69.5,60.1,61.5,52.3,1,1,47,0,0.0,63.0,0.0,0,2,0,1,1,2,4.3,203,4.6
Preston Stone,124716,QB,SMU,1,71.1,38,44,7.3,2.92,0,1,2.1,56.8,25,0,16,7.4,46,2,14,287,70.8,69.5,70.4,55.0,0,1,50,0,12.5,70.8,4.3,2,0,0,6,1,2,4.0,246,5.6
Shedeur Sanders,131396,QB,COLORADO,1,82.9,41,43,10.2,3.23,0,3,6.7,72.1,31,0,22,8.8,53,3,18,143,70.0,90.7,91.8,54.6,0,0,55,2,27.3,115.7,11.3,6,4,0,2,2,0,0.0,393,9.1
Jacob Zeno,98014,QB,UAB,1,85.0,40,43,4.9,2.56,0,1,2.3,76.7,33,0,12,2.9,47,1,20,321,18.4,49.1,58.1,38.0,2,1,48,0,8.3,109.2,2.1,1,3,0,1,2,4,8.3,385,9.0
Casey Thompson,77677,QB,FAU,1,80.6,36,43,6.1,3.33,3,0,0.0,53.5,23,0,20,20.7,46,6,11,165,69.9,67.2,66.9,59.5,1,2,47,0,15.0,44.7,6.5,3,0,1,2,0,1,2.1,180,4.2
Joey Aguilar,174978,QB,APP STATE,1,60.0,40,43,12.8,2.49,0,2,4.5,51.2,22,0,19,8.3,45,2,17,108,71.0,70.8,67.1,68.6,1,1,46,0,0.0,77.2,0.0,0,2,0,2,2,2,4.3,275,6.4
JT Daniels,83578,QB,RICE,1,74.4,39,42,8.4,2.41,3,2,4.3,66.7,28,0,13,3.4,45,1,17,275,70.0,74.3,72.1,65.5,0,1,49,0,15.4,110.5,4.4,2,1,0,0,3,1,2.0,393,9.4
Donovan Smith,73929,QB,HOUSTON,1,70.0,40,42,7.9,2.74,0,2,4.4,57.1,24,0,14,14.3,48,4,16,182,48.0,71.1,66.0,69.8,0,1,52,0,21.4,81.4,6.3,3,3,0,2,2,1,1.9,260,6.2
Bo Nix,97790,QB,OREGON,1,85.4,41,42,4.5,2.62,0,2,4.5,71.4,30,0,8,14.3,48,5,15,264,70.8,82.1,78.7,70.4,0,0,50,0,12.5,109.5,2.1,1,5,0,1,2,0,0.0,323,7.7
Tanner Mordecai,77656,QB,WISCONSIN,1,71.1,38,40,11.8,2.9,0,4,9.8,62.5,25,0,14,7.4,49,2,15,349,69.9,79.2,77.6,66.0,1,0,50,0,21.4,91.4,6.1,3,6,0,1,1,1,2.0,277,6.9
Brayden Schager,146078,QB,HAWAII,1,69.2,39,40,10.8,2.55,0,4,9.5,57.5,23,0,19,14.8,48,4,10,180,70.8,68.0,71.0,51.3,1,3,50,0,26.3,80.0,10.4,5,3,0,0,4,1,2.0,268,6.7
Mikey Keene,70961,QB,FRESNO ST,1,68.4,38,39,10.5,2.77,0,1,2.4,59.0,23,0,15,11.5,43,3,12,169,69.8,71.2,74.1,50.4,0,1,46,0,20.0,83.0,7.0,3,1,0,1,2,1,2.2,237,6.1
AJ Swann,157186,QB,VANDERBILT,1,73.0,37,39,9.9,2.49,0,3,7.5,66.7,26,0,10,3.7,41,1,15,333,69.6,63.0,60.6,63.4,1,2,42,0,20.0,95.5,4.9,2,0,0,1,3,2,4.8,314,8.1
Devin Leary,77628,QB,KENTUCKY,1,69.4,36,38,11.4,2.52,1,1,2.6,63.2,24,0,9,4.0,39,1,14,202,68.9,85.5,84.6,,0,1,39,0,11.1,111.6,2.6,1,0,0,1,4,0,0.0,299,7.9
Rocky Lombardi,60452,QB,N ILLINOIS,1,70.3,37,38,13.2,2.81,0,3,7.5,60.5,23,0,12,11.5,45,3,14,254,69.6,75.9,71.4,71.1,0,3,47,1,41.7,61.0,11.1,5,2,0,1,1,3,6.4,297,7.8
Michael Penix Jr.,82134,QB,WASHINGTON,1,86.5,37,38,9.5,2.44,0,2,5.0,73.7,28,0,3,12.5,40,4,22,340,69.1,90.1,90.0,61.0,0,1,42,0,0.0,123.0,0.0,0,2,0,1,3,1,2.4,403,10.6
Cade Klubnik,156253,QB,CLEMSON,1,80.6,36,38,5.2,2.22,0,1,2.6,73.7,28,0,7,3.4,40,1,18,140,46.1,69.0,71.6,53.3,1,1,40,1,0.0,122.1,0.0,0,1,0,1,4,1,2.5,315,8.3
