player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brennan Armstrong,77696,QB,VIRGINIA,1,73.3,60,61,10.1,2.58,0,1,1.6,65.6,40,0,14,9.1,66,4,25,335,71.0,87.3,82.6,79.2,0,2,69,0,35.7,92.7,7.6,5,0,1,0,3,1,1.4,487,8.0
Bailey Zappe,60396,QB,W KENTUCKY,1,83.3,54,60,8.6,2.66,3,6,9.5,63.3,38,0,8,15.6,65,7,27,346,71.0,76.3,79.6,47.4,1,1,69,0,25.0,112.0,3.1,2,3,0,2,5,3,4.3,523,8.7
Seth Henigan,144267,QB,MEMPHIS,1,69.2,52,57,11.3,2.75,0,4,6.6,59.6,34,0,24,5.6,66,2,26,218,45.6,79.6,76.6,69.7,2,2,70,0,12.5,82.7,4.5,3,6,0,3,2,4,5.7,463,8.1
Kedon Slovis,100580,QB,USC,1,77.1,48,53,8.4,2.6,2,4,7.3,62.3,33,0,16,10.8,55,4,22,326,70.1,86.4,85.2,,1,1,57,0,12.5,90.2,3.6,2,0,0,2,2,2,3.5,401,7.6
Bryce Young,123943,QB,ALABAMA,1,77.3,44,48,8.3,2.78,0,3,6.0,58.3,28,0,19,17.6,56,6,19,103,70.1,84.2,82.3,66.4,2,1,58,0,21.1,94.9,7.1,4,3,0,2,3,1,1.7,369,7.7
Jayden de Laura,131928,QB,WASH STATE,1,75.6,45,46,8.3,2.75,0,1,2.2,69.6,32,0,7,5.9,47,2,17,341,69.9,77.9,77.0,60.0,0,1,47,0,14.3,108.9,2.1,1,0,0,1,3,1,2.1,399,8.7
Tanner McKee,131770,QB,STANFORD,1,72.7,44,46,9.1,2.44,0,5,10.2,60.9,28,0,10,12.5,51,4,17,300,70.3,75.9,75.4,59.5,0,3,54,0,50.0,65.5,9.8,5,0,0,2,1,3,5.6,360,7.8
Grant Wells,97784,QB,MARSHALL,1,75.0,44,46,10.3,2.71,0,7,13.5,65.2,30,0,13,9.1,51,3,14,214,70.8,85.4,85.4,59.1,0,2,57,0,23.1,79.9,5.9,3,1,0,2,2,0,0.0,299,6.5
Kyle Vantrease,55029,QB,BUFFALO,1,61.9,42,44,12.3,2.64,1,1,2.1,54.5,24,0,14,7.7,48,2,15,126,70.9,74.7,65.5,86.7,1,2,52,0,14.3,58.5,4.2,2,2,0,0,1,0,0.0,236,5.4
Ken Seals,124359,QB,VANDERBILT,1,61.0,41,44,6.7,2.28,0,1,2.2,52.3,23,0,22,8.0,46,2,9,333,69.9,55.8,56.2,60.0,0,2,47,1,9.1,45.6,4.3,2,0,0,3,0,2,4.3,200,4.5
