player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Behren Morton,144747,QB,TEXAS TECH,1,69.6,56,59,6.9,2.68,0,0,0.0,59.3,35,0,17,10.3,63,4,14,315,70.6,45.4,47.1,50.3,0,2,67,0,5.9,65.9,1.6,1,3,0,3,1,2,3.0,323,5.5
Alan Bowman,77679,QB,OKLA STATE,1,57.4,47,48,9.7,2.19,0,3,5.5,56.3,27,0,5,0.0,48,0,16,262,71.7,65.2,63.3,69.9,0,1,55,1,0.0,75.5,0.0,0,0,0,1,1,1,1.8,326,6.8
Kyle McCord,145053,QB,SYRACUSE,1,78.3,46,46,8.8,2.41,0,2,4.3,69.6,32,0,11,11.1,48,4,22,304,71.1,90.4,90.3,62.6,0,0,48,0,9.1,123.6,2.1,1,1,0,0,4,0,0.0,381,8.3
Taylen Green,145996,QB,ARKANSAS,1,65.1,43,46,13.3,3.2,0,2,4.3,56.5,26,0,24,7.1,53,2,20,111,30.0,75.4,78.3,60.7,1,1,53,1,12.5,85.1,5.7,3,4,1,1,1,0,0.0,416,9.0
Forrest Brock,173260,QB,TEMPLE,1,70.5,44,46,6.8,2.43,1,2,3.6,65.2,30,0,14,3.2,47,1,11,306,26.5,63.8,71.2,35.3,1,2,57,0,7.1,70.5,2.1,1,0,0,0,1,2,3.5,275,6.0
Chandler Morris,122938,QB,N TEXAS,1,61.4,44,44,8.3,2.26,0,5,9.8,59.1,26,0,15,3.7,49,1,17,251,71.5,73.3,69.4,71.4,0,3,58,0,20.0,83.7,6.1,3,2,0,0,4,3,5.2,322,7.3
Anthony Colandrea,170131,QB,VIRGINIA,1,81.0,42,43,8.9,2.66,0,2,4.4,76.7,33,0,8,2.9,45,1,21,335,73.3,73.4,77.7,55.2,0,2,47,0,12.5,104.5,2.2,1,1,0,1,3,1,2.1,357,8.3
Hank Bachmeier,101284,QB,WAKE,1,75.0,40,42,10.8,2.89,0,5,11.1,64.3,27,0,24,10.0,54,3,19,339,30.3,77.2,79.5,56.1,1,0,57,0,25.0,102.5,11.1,6,6,0,1,1,0,0.0,392,9.3
T.J. Finley,124093,QB,W KENTUCKY,1,82.5,40,41,8.3,2.15,1,1,2.4,70.7,29,0,8,12.1,44,4,17,346,69.8,83.6,85.2,56.1,0,0,45,0,0.0,105.4,0.0,0,2,0,0,1,0,0.0,357,8.7
Joey Aguilar,174978,QB,APP STATE,1,52.8,36,40,9.8,2.17,2,2,4.4,45.0,18,0,10,5.3,41,1,11,108,69.8,48.6,46.8,63.3,0,0,46,0,10.0,70.2,2.4,1,0,0,2,1,2,4.3,214,5.4
Taisun Phommachanh,99577,QB,UMASS,1,68.4,38,40,10.7,3.09,2,3,7.3,65.0,26,0,15,0.0,52,0,14,216,73.1,75.7,74.4,65.6,0,1,54,0,33.3,81.1,9.6,5,7,0,0,1,0,0.0,259,6.5
Haynes King,124329,QB,GA TECH,1,86.1,36,40,6.8,2.58,1,1,2.4,72.5,29,0,6,6.5,40,2,12,176,71.5,83.4,77.7,75.4,0,0,41,0,0.0,98.5,0.0,0,0,1,2,1,0,0.0,266,6.7
Maddux Madsen,163379,QB,BOISE ST,1,55.9,34,40,10.8,2.65,3,0,0.0,42.5,17,0,14,10.5,41,2,9,120,69.6,57.1,54.8,63.3,1,0,42,0,7.1,61.2,2.4,1,0,0,2,1,1,2.4,148,3.7
Connor Bazelak,99135,QB,BOWL GREEN,1,74.3,35,39,6.4,2.42,2,2,4.9,64.1,25,0,11,3.8,40,1,16,122,69.6,76.4,78.0,56.9,0,2,42,0,0.0,78.4,0.0,0,1,0,2,2,1,2.4,254,6.5
Maalik Murphy,157302,QB,DUKE,1,80.6,36,39,8.5,2.29,2,2,4.8,61.5,24,0,8,17.2,42,5,13,154,69.4,76.3,76.7,57.0,0,1,46,0,25.0,94.3,4.8,2,1,0,1,3,1,2.2,243,6.2
Joe Labas,144847,QB,C MICHIGAN,1,60.5,38,39,11.4,2.7,0,2,4.9,51.3,20,0,14,13.0,43,3,8,134,69.4,41.4,41.3,60.2,1,5,45,1,14.3,38.5,4.7,2,2,0,0,2,6,13.3,151,3.9
Jake Garcia,143941,QB,E CAROLINA,1,71.1,38,39,9.4,2.37,0,2,4.8,64.1,25,0,13,7.4,44,2,17,156,38.8,65.1,63.8,61.3,0,4,47,0,23.1,46.2,6.8,3,2,0,1,0,4,8.5,283,7.3
Shedeur Sanders,131396,QB,COLORADO,1,78.8,33,38,7.5,2.79,3,1,2.6,60.5,23,0,22,11.5,45,3,11,143,69.9,71.4,73.9,53.1,1,1,47,0,22.7,77.1,11.1,5,2,0,1,1,1,2.1,244,6.4
Kadin Semonza,174001,QB,BALL ST,1,83.3,36,38,5.3,2.34,2,0,0.0,73.7,28,0,10,6.7,44,2,15,117,22.8,65.1,67.9,50.5,0,1,46,0,30.0,116.3,6.8,3,3,0,0,4,2,4.3,262,6.9
Aidan Chiles,173727,QB,MICH STATE,1,77.8,36,38,13.8,3.01,0,3,7.3,63.2,24,0,17,14.3,44,4,14,223,39.8,77.8,72.4,72.4,0,2,47,0,23.5,98.9,9.1,4,2,0,2,3,4,8.5,363,9.6
Bishop Davenport,163426,QB,S ALABAMA,1,75.0,36,38,6.6,2.64,1,0,0.0,60.5,23,0,13,14.8,42,4,12,288,40.9,54.6,60.4,47.8,0,0,45,1,0.0,86.1,0.0,0,3,0,1,1,2,4.4,226,5.9
