player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Cade Klubnik,156253,QB,CLEMSON,1,69.2,52,56,8.1,3.16,1,1,1.8,58.9,33,0,23,8.3,62,3,16,140,72.2,71.4,68.1,68.1,0,0,63,0,13.0,74.1,4.8,3,3,0,3,1,1,1.6,228,4.1
Brayden Schager,146078,QB,HAWAII,1,70.2,47,52,10.4,2.85,1,1,1.9,53.8,28,0,21,15.2,60,5,16,180,49.3,66.5,65.5,62.3,1,1,62,0,9.5,77.8,3.3,2,5,0,3,3,1,1.6,245,4.7
Seth Henigan,144267,QB,MEMPHIS,1,72.0,50,52,11.0,2.8,0,4,7.3,67.3,35,0,19,2.8,58,1,21,218,70.6,66.1,64.2,65.0,0,1,61,0,15.8,112.2,5.2,3,3,0,2,4,2,3.3,454,8.7
Miller Moss,70727,QB,USC,1,71.1,45,50,9.4,3.33,2,2,3.9,60.0,30,0,14,6.3,50,2,14,326,70.1,57.2,55.2,63.1,1,3,51,1,0.0,64.8,0.0,0,0,0,2,2,2,3.9,293,5.9
Eli Holstein,172381,QB,PITTSBURGH,1,71.7,46,48,6.1,2.61,1,1,2.0,60.4,29,0,18,12.1,56,4,14,268,14.4,53.9,55.2,53.9,0,1,62,0,16.7,65.3,5.4,3,2,0,1,0,5,8.1,248,5.2
Cole Snyder,97617,QB,E MICHIGAN,1,65.0,40,46,12.1,2.76,1,3,6.0,52.2,24,0,17,7.7,49,2,14,160,46.9,70.7,67.7,66.9,1,1,53,0,11.8,75.0,4.1,2,1,1,3,2,1,1.9,265,5.8
Cam Fancher,145266,QB,FAU,1,60.5,38,42,8.0,3.21,0,1,2.2,52.4,22,0,24,4.3,50,1,11,165,44.7,63.1,58.0,69.0,1,0,53,0,25.0,84.0,12.0,6,2,0,3,1,1,1.9,306,7.3
Ben Finley,122864,QB,AKRON,1,63.2,38,42,13.2,3.01,1,4,8.9,54.8,23,0,18,4.2,47,1,18,102,41.1,75.6,80.2,49.0,0,1,50,0,16.7,107.0,6.4,3,2,0,3,4,1,2.0,378,9.0
Cam Ward,133244,QB,MIAMI FL,1,71.1,38,41,10.3,2.71,1,3,7.1,61.0,25,0,11,7.4,44,2,18,220,39.7,79.4,77.1,67.1,0,1,45,0,18.2,123.0,4.5,2,0,0,2,5,2,4.4,400,9.8
Maalik Murphy,157302,QB,DUKE,1,71.8,39,41,9.6,2.33,0,1,2.3,61.0,25,0,9,10.7,43,3,16,154,35.6,53.7,54.5,60.0,0,3,45,1,22.2,79.8,4.7,2,0,0,2,3,3,6.7,325,7.9
Avery Johnson,173108,QB,KANSAS ST,1,66.7,36,41,8.3,3.1,2,1,2.4,56.1,23,0,16,4.2,44,1,14,199,71.6,66.8,64.6,64.0,1,2,45,0,0.0,60.8,0.0,0,2,2,0,1,3,6.7,238,5.8
E.J. Warner,156185,QB,RICE,1,78.9,38,40,7.7,2.32,1,2,5.0,70.0,28,0,9,6.7,42,2,12,275,35.9,69.4,69.9,56.8,0,1,42,0,11.1,83.2,2.4,1,1,0,1,1,2,4.8,239,6.0
Zach Gibson,100201,QB,GA STATE,1,83.8,37,40,5.6,2.56,0,1,2.3,70.0,28,0,18,9.7,45,3,13,175,70.8,64.0,58.5,70.4,0,1,49,0,5.6,85.1,2.2,1,4,0,3,1,3,6.1,257,6.4
Behren Morton,144747,QB,TEXAS TECH,1,62.9,35,40,14.3,3.6,2,1,2.3,52.5,21,0,13,4.5,46,1,12,315,38.7,61.4,59.6,62.8,0,2,49,0,23.1,66.4,6.5,3,3,0,3,2,4,8.2,237,5.9
Carson Beck,124010,QB,GEORGIA,1,73.0,37,40,7.9,2.53,2,0,0.0,62.5,25,0,10,7.4,43,2,18,173,69.8,55.6,52.7,65.5,0,3,45,1,20.0,71.8,4.7,2,1,0,1,2,4,8.9,309,7.7
Will Rogers,124184,QB,WASHINGTON,1,71.4,35,39,8.0,2.32,2,0,0.0,64.1,25,0,13,0.0,39,0,14,340,69.5,62.4,61.8,59.6,0,0,41,0,0.0,83.5,0.0,0,0,0,2,0,0,0.0,262,6.7
Nico Iamaleava,174728,QB,TENNESSEE,1,83.3,36,38,8.9,2.56,1,1,2.5,73.7,28,0,11,6.7,45,2,18,307,70.3,85.7,88.1,58.3,1,0,47,0,18.2,104.3,4.4,2,4,0,0,1,0,0.0,292,7.7
Cooper Legas,101286,QB,TULSA,1,62.9,35,38,11.4,2.56,1,2,4.9,55.3,21,0,19,4.5,43,1,11,320,26.0,57.1,64.5,43.7,0,1,46,0,21.1,79.9,9.3,4,1,0,2,2,3,6.5,230,6.1
Colton Joseph,172283,QB,DOMINION,1,77.8,36,38,7.5,2.76,0,2,5.0,71.1,27,0,14,3.6,46,1,15,263,20.2,52.5,52.5,59.1,1,1,48,1,35.7,104.3,10.9,5,3,0,1,2,4,8.3,332,8.7
Rocco Becht,157567,QB,IOWA STATE,1,71.4,35,38,8.9,2.8,0,1,2.3,57.9,22,0,18,12.0,42,3,16,193,70.7,62.4,63.7,54.7,0,1,47,0,11.1,89.0,4.8,2,2,0,3,2,4,8.5,293,7.7
Max Brosmer,105568,QB,MINNESOTA,1,67.6,34,37,10.0,2.92,0,1,2.6,59.5,22,0,10,4.3,40,1,14,225,69.6,54.2,57.0,52.9,0,0,42,1,20.0,84.6,5.0,2,1,0,3,1,1,2.4,213,5.8
Owen McCown,157688,QB,UTSA,1,67.7,31,37,12.0,2.95,2,2,4.7,54.1,20,0,13,4.8,42,1,14,331,70.3,73.8,75.0,58.1,1,0,48,0,0.0,114.7,0.0,0,5,0,3,4,1,2.1,280,7.6
Hudson Card,123109,QB,PURDUE,1,71.0,31,37,12.5,3.08,1,1,2.7,56.8,21,0,15,4.5,41,1,13,273,70.0,76.6,74.9,66.1,0,0,42,0,13.3,88.5,4.9,2,2,0,5,1,0,0.0,267,7.2
Jack Lausch,162845,QB,NWESTERN,1,68.6,35,35,8.4,2.69,0,1,2.8,65.7,23,0,12,4.2,39,1,11,256,72.2,59.6,57.7,64.4,0,0,41,1,8.3,96.1,2.6,1,3,0,0,1,2,4.9,250,7.1
Kyle McCord,145053,QB,SYRACUSE,1,78.8,33,35,4.2,1.89,2,0,0.0,68.6,24,0,9,7.7,37,2,11,304,38.8,64.1,64.5,58.9,0,1,41,0,11.1,98.6,2.7,1,1,0,0,2,1,2.4,271,7.7
Nicholas Vattiato,145302,QB,MIDDLE TN,1,72.7,33,35,5.4,2.62,0,0,0.0,60.0,21,0,9,12.5,41,3,10,224,70.5,59.6,60.6,56.6,0,2,43,0,11.1,66.3,2.4,1,4,0,2,1,1,2.3,239,6.8
Ethan Vasko,163817,QB,COAST CAR,1,60.0,35,35,9.8,2.73,0,3,7.9,54.3,19,0,8,9.5,37,2,10,141,73.1,64.2,62.5,62.6,0,0,40,0,0.0,81.5,0.0,0,2,0,0,1,0,0.0,207,5.9
Dillon Gabriel,86272,QB,OREGON,1,79.3,29,34,7.0,2.68,0,3,8.1,64.7,22,0,15,4.3,35,1,13,264,69.8,90.3,90.2,64.0,1,0,38,0,0.0,101.8,0.0,0,1,0,4,1,0,0.0,294,8.6
Sawyer Robertson,146839,QB,BAYLOR,1,66.7,33,34,8.1,2.8,1,0,0.0,55.9,19,0,11,13.6,40,3,16,118,36.8,65.5,64.7,60.8,0,0,43,0,18.2,78.3,5.0,2,4,0,0,0,1,2.3,242,7.1
Tucker Gleason,122475,QB,TOLEDO,1,67.9,28,34,9.4,2.67,0,2,5.7,52.9,18,0,13,5.3,35,1,9,316,34.0,50.5,45.2,68.5,2,1,36,0,7.7,94.1,2.9,1,0,0,4,3,4,11.1,251,7.4
Josh Hoover,127148,QB,TCU,1,84.4,32,34,6.5,2.71,1,3,8.1,73.5,25,0,14,7.4,38,2,15,305,70.4,90.4,91.5,61.7,0,0,41,0,7.1,123.8,2.6,1,3,0,1,2,0,0.0,333,9.8
Luke Altmyer,146802,QB,ILLINOIS,1,70.0,30,33,9.4,2.92,2,3,8.8,60.6,20,0,11,4.8,40,1,12,187,22.5,67.5,77.0,40.1,0,0,42,0,36.4,91.2,10.0,4,3,0,1,1,2,4.8,226,6.8
Noah Fifita,158722,QB,ARIZONA,1,83.3,30,33,7.2,3.21,1,2,5.7,72.7,24,0,13,4.0,38,1,13,109,69.9,71.7,74.9,51.5,0,0,40,0,30.8,115.2,10.5,4,1,0,2,2,0,0.0,256,7.8
