player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Chandler Morris,122938,QB,N TEXAS,1,61.7,60,64,11.0,2.79,0,2,2.9,56.3,36,0,19,2.7,74,1,23,251,71.4,48.3,45.3,65.9,0,1,79,0,15.8,87.0,4.1,3,6,3,1,3,7,8.9,445,7.0
Jalen Kitna,146688,QB,UAB,1,69.2,52,56,7.0,3.08,0,1,1.7,58.9,33,0,25,8.3,64,3,18,321,20.9,45.8,54.5,27.8,1,1,67,0,16.0,84.2,6.3,4,3,0,3,2,6,9.0,384,6.9
Tyler Shough,83537,QB,LOUISVILLE,1,68.1,47,52,8.6,2.66,0,2,3.7,59.6,31,0,24,3.1,54,1,18,210,70.4,85.3,82.1,70.8,0,0,57,1,8.3,104.8,3.7,2,0,0,5,4,1,1.8,342,6.6
Billy Edwards Jr.,144185,QB,MARYLAND,1,87.2,47,51,5.5,1.97,2,2,3.6,76.5,39,0,15,4.9,55,2,18,215,72.1,76.2,72.4,71.1,0,1,59,0,20.0,101.2,5.5,3,1,1,1,2,1,1.7,373,7.3
Miller Moss,70727,QB,USC,1,73.5,49,50,9.3,2.52,1,2,3.9,68.0,34,0,12,5.6,51,2,17,326,70.9,68.3,68.7,56.6,0,1,52,0,8.3,98.4,2.0,1,0,0,0,3,1,1.9,336,6.7
Behren Morton,144747,QB,TEXAS TECH,1,82.2,45,49,8.1,3.0,2,5,9.4,67.3,33,0,9,10.8,55,4,17,315,70.2,84.7,87.0,55.5,0,1,59,0,22.2,94.4,3.6,2,4,0,2,3,2,3.4,286,5.8
Spencer Petras,82136,QB,UTAH ST,1,79.1,43,47,6.3,2.47,1,3,6.1,68.1,32,0,7,5.9,49,2,17,329,71.2,69.6,67.9,64.0,0,1,52,0,0.0,96.1,0.0,0,2,0,3,2,2,3.8,360,7.7
Rocco Becht,157567,QB,IOWA STATE,1,57.5,40,47,11.9,2.89,1,3,6.1,42.6,20,0,24,13.0,61,3,18,193,72.8,61.6,49.0,78.1,0,2,63,1,12.5,51.2,4.9,3,11,1,5,1,3,4.8,274,5.8
Jalen Milroe,146590,QB,ALABAMA,1,64.3,42,46,7.9,2.79,0,0,0.0,54.3,25,0,20,7.4,49,2,14,103,72.8,49.7,43.9,70.5,2,2,52,2,10.0,58.2,4.1,2,1,0,2,1,2,3.8,239,5.2
Josh Holst,171312,QB,N ILLINOIS,1,52.3,44,46,10.0,2.81,0,0,0.0,47.8,22,0,10,4.3,56,1,15,254,71.4,50.4,43.9,66.4,0,0,57,0,20.0,61.0,3.6,2,8,0,2,0,2,3.5,210,4.6
E.J. Warner,156185,QB,RICE,1,60.0,45,46,8.3,2.27,1,0,0.0,56.5,26,0,15,3.7,47,1,12,275,69.5,47.1,46.7,,0,3,49,0,6.7,53.8,2.1,1,0,0,0,1,3,6.1,271,5.9
Owen McCown,157688,QB,UTSA,1,68.2,44,45,11.3,2.57,1,3,6.3,57.8,26,0,14,13.3,55,4,19,331,44.1,65.1,60.7,69.0,0,2,58,0,28.6,78.0,7.3,4,5,0,0,2,2,3.4,340,7.6
Dylan Raiola,183581,QB,NEBRASKA,1,68.3,41,44,5.3,2.58,0,1,2.2,63.6,28,0,15,0.0,46,0,10,238,69.5,62.8,62.0,,0,3,48,0,13.3,48.9,4.3,2,0,0,3,0,1,2.1,234,5.3
Fernando Mendoza,158323,QB,CAL,1,75.6,41,44,6.3,2.47,1,0,0.0,68.2,30,0,17,3.2,50,1,16,130,38.9,54.0,53.5,58.3,1,0,52,1,17.6,85.6,6.0,3,3,1,0,0,3,5.8,282,6.4
Evan Simon,129906,QB,TEMPLE,1,83.3,36,44,8.1,2.71,1,0,0.0,63.6,28,1,22,6.7,44,2,15,306,71.7,72.7,75.5,55.7,0,1,47,1,0.0,79.0,0.0,0,0,0,7,1,1,2.1,272,6.2
