player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Ryan Hilinski,71295,QB,NWESTERN,1,63.8,58,60,8.6,2.76,1,1,1.5,60.0,36,0,12,2.7,61,1,20,256,71.5,54.5,53.5,60.4,1,1,67,0,8.3,86.5,1.6,1,0,0,0,2,4,6.0,435,7.3
Donovan Smith,73929,QB,TEXAS TECH,1,70.4,54,59,8.5,2.65,0,0,0.0,61.0,36,0,26,5.3,68,2,20,315,52.2,57.5,54.8,64.7,2,3,69,1,19.2,67.8,7.4,5,4,0,3,2,3,4.3,351,5.9
Kyle Vantrease,55029,QB,GA SOUTHRN,1,76.5,51,56,8.7,2.15,2,4,6.8,66.1,37,0,10,5.1,56,2,21,174,70.9,79.1,78.3,61.6,0,2,60,0,0.0,78.6,0.0,0,0,0,3,1,1,1.7,409,7.3
Taylor Powell,60459,QB,E MICHIGAN,1,72.9,48,51,7.1,2.81,0,3,5.3,62.7,32,0,17,8.6,56,3,12,160,70.7,57.9,58.1,56.9,0,3,62,0,23.5,61.6,7.1,4,1,0,3,1,2,3.2,309,6.1
Grayson James,145214,QB,FIU,1,71.1,45,48,4.7,2.29,1,0,0.0,64.6,31,0,22,3.1,56,1,13,166,70.5,35.0,30.7,69.8,0,2,59,1,13.6,55.1,5.4,3,4,0,2,0,3,5.1,191,4.0
Will Rogers,124184,QB,MISS STATE,1,85.1,47,47,4.6,2.37,0,1,1.9,80.9,38,0,9,5.0,50,2,18,227,70.0,77.5,77.9,57.0,0,1,55,0,22.2,113.7,4.0,2,1,0,0,4,0,0.0,311,6.6
Jake Haener,60596,QB,FRESNO ST,1,71.4,42,47,8.0,2.69,0,1,1.9,61.7,29,0,21,3.3,52,1,13,169,70.1,74.6,71.7,73.9,1,0,57,1,4.8,92.5,1.9,1,3,1,3,1,1,1.8,360,7.7
Frank Harris,60586,QB,UTSA,1,74.4,43,45,9.4,2.26,1,3,6.3,71.1,32,0,13,0.0,51,0,21,331,71.3,81.3,76.1,75.9,0,0,55,0,30.8,116.8,7.8,4,2,0,1,3,1,1.8,359,8.0
Jayden de Laura,131928,QB,ARIZONA,1,67.4,43,45,8.1,3.08,0,0,0.0,51.1,23,0,18,20.7,47,6,12,109,69.9,54.8,57.6,59.7,1,3,47,3,11.1,44.7,4.3,2,0,0,1,1,2,4.3,220,4.9
Nate Cox,60432,QB,NEVADA,1,61.0,41,44,9.0,2.44,1,4,8.2,52.3,23,0,22,8.0,51,2,17,239,44.2,67.2,64.0,70.4,1,0,56,1,27.3,90.8,11.8,6,1,0,1,2,3,5.4,317,7.2
Daniel Richardson,97103,QB,C MICHIGAN,1,59.5,42,43,9.8,2.46,0,0,0.0,48.8,21,0,12,16.0,48,4,12,134,70.0,53.4,52.3,61.4,0,0,55,0,25.0,76.4,6.3,3,2,0,1,1,1,1.8,267,6.2
Jack Salopek,130662,QB,W MICHIGAN,1,64.1,39,43,12.3,2.87,1,4,9.1,58.1,25,0,16,0.0,48,0,16,347,70.1,55.8,54.4,57.5,0,1,49,0,0.0,70.9,0.0,0,5,0,3,1,4,8.2,230,5.3
Hendon Hooker,60593,QB,TENNESSEE,1,69.0,42,42,11.9,2.48,0,4,9.3,64.3,27,0,11,6.9,50,2,15,307,72.5,83.8,76.9,77.2,0,0,51,0,45.5,103.8,10.0,5,3,0,0,2,0,0.0,325,7.7
Carter Bradley,77685,QB,S ALABAMA,1,70.7,41,41,8.9,2.09,0,2,4.5,61.0,25,0,10,13.8,46,4,19,288,69.6,66.8,62.4,75.8,0,1,49,1,20.0,100.9,4.3,2,3,0,0,3,2,4.1,332,8.1
John Paddock,77689,QB,BALL ST,1,68.6,35,40,7.4,1.75,2,3,7.0,60.0,24,0,9,0.0,40,0,13,117,69.2,70.2,69.2,,1,0,43,0,0.0,100.1,0.0,0,0,0,2,2,1,2.3,301,7.5
Spencer Rattler,97408,QB,S CAROLINA,1,75.0,36,40,9.7,3.15,0,2,4.3,60.0,24,0,18,11.1,51,3,13,289,24.7,42.4,41.5,56.9,1,1,57,1,27.8,89.0,9.8,5,6,0,3,1,5,8.8,374,9.4
Chevan Cordeiro,75886,QB,S JOSE ST,1,72.2,36,40,8.3,2.73,1,2,4.8,60.0,24,0,14,7.7,50,2,15,285,70.9,59.1,58.1,60.2,0,0,52,0,28.6,80.7,8.0,4,6,0,3,0,1,1.9,275,6.9
Matt McDonald,60350,QB,BOWL GREEN,1,71.4,35,40,8.0,2.85,2,4,8.3,57.5,23,0,19,8.0,44,2,18,122,70.9,91.5,91.0,69.8,2,0,52,0,0.0,119.1,0.0,0,4,0,1,5,0,0.0,283,7.1
Jack Plummer,83543,QB,CAL,1,78.9,38,39,8.9,2.59,0,2,4.3,71.8,28,0,11,6.7,45,2,13,130,39.1,69.0,68.5,59.9,0,1,52,0,36.4,89.5,8.9,4,2,0,1,1,2,3.8,278,7.1
Holton Ahlers,77651,QB,E CAROLINA,1,70.3,37,39,6.6,2.55,1,1,2.3,64.1,25,0,19,3.8,47,1,17,156,70.5,62.3,60.9,61.4,0,0,52,0,21.1,101.4,8.5,4,4,0,1,2,0,0.0,270,6.9
Clayton Tune,77652,QB,HOUSTON,1,64.7,34,39,7.0,2.97,0,1,2.5,51.3,20,0,21,9.1,43,2,11,182,70.9,60.8,57.0,66.0,0,1,45,0,9.5,70.5,4.7,2,2,0,5,1,2,4.4,260,6.7
Bryce Young,123943,QB,ALABAMA,1,82.9,35,39,6.1,2.88,0,0,0.0,69.2,27,0,17,6.9,46,2,15,103,69.4,66.9,61.9,70.5,2,0,46,0,11.8,91.1,4.3,2,5,0,2,1,1,2.2,213,5.5
JT Daniels,83578,QB,W VIRGINIA,1,73.0,37,39,7.1,2.45,0,1,2.4,69.2,27,0,8,0.0,41,0,19,343,69.3,65.7,67.0,52.8,2,1,44,0,0.0,113.7,0.0,0,2,0,0,3,2,4.5,365,9.4
Spencer Sanders,77660,QB,OKLA STATE,1,66.7,36,38,8.1,2.45,1,0,0.0,55.3,21,0,11,12.5,40,3,14,262,73.8,61.6,54.9,68.3,0,1,45,0,0.0,84.1,0.0,0,2,0,1,2,2,4.4,268,7.1
Chase Cunningham,78533,QB,MIDDLE TN,1,81.6,38,38,4.8,2.29,0,3,7.1,78.9,30,0,17,3.2,44,1,11,224,71.7,71.8,75.8,55.0,0,1,48,0,11.8,93.6,4.5,2,4,0,0,1,1,2.1,266,7.0
Hunter Dekkers,122511,QB,IOWA STATE,1,68.4,38,38,7.1,2.28,0,1,2.6,65.8,25,0,13,3.8,39,1,12,193,72.2,54.3,55.3,54.4,0,2,40,0,7.7,63.9,2.6,1,0,0,0,1,2,5.0,184,4.8
Joey Yellen,71430,QB,HAWAII,1,48.4,31,36,9.8,2.12,3,0,0.0,36.1,13,0,10,13.3,37,2,6,180,68.9,38.1,36.5,,1,0,38,0,10.0,45.3,2.7,1,0,0,1,0,0,0.0,113,3.1
Anthony Richardson,124393,QB,FLORIDA,1,53.1,32,35,11.5,2.9,0,1,2.7,40.0,14,0,13,17.6,39,3,7,163,34.5,42.5,44.0,50.9,1,2,41,0,15.4,28.6,5.1,2,2,0,2,0,3,7.3,143,4.1
Seth Henigan,144267,QB,MEMPHIS,1,75.0,32,35,14.9,2.84,0,4,11.4,68.6,24,0,14,0.0,41,0,16,218,37.2,83.5,90.3,52.1,0,0,41,2,21.4,127.7,7.3,3,3,0,3,2,0,0.0,415,11.9
Stetson Bennett,60387,QB,GEORGIA,1,73.5,34,35,9.6,2.55,0,1,2.7,68.6,24,0,5,4.0,36,1,15,173,33.5,71.1,70.1,61.5,0,0,38,1,20.0,104.5,2.8,1,0,1,0,1,2,5.3,300,8.6
Tanner McKee,131770,QB,STANFORD,1,64.7,34,35,8.6,2.62,0,0,0.0,57.1,20,0,13,9.1,43,2,16,300,69.9,64.2,61.1,67.2,0,2,48,0,38.5,61.6,11.6,5,2,0,1,1,1,2.1,220,6.3
John Rhys Plumlee,97602,QB,UCF,1,58.8,34,35,7.7,2.41,0,1,2.5,48.6,17,0,11,15.0,39,3,7,323,73.8,49.9,36.0,74.1,0,1,44,1,27.3,49.5,7.7,3,1,0,1,0,6,13.6,158,4.5
Gunnar Watson,83570,QB,TROY,1,73.5,34,34,10.6,2.64,0,3,8.3,67.6,23,0,7,8.0,37,2,16,318,20.9,76.5,82.6,43.9,0,2,39,0,28.6,117.0,5.4,2,1,0,0,4,3,7.7,358,10.5
