player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kedon Slovis,100580,QB,BYU,1,69.4,49,51,9.6,2.87,0,3,5.7,58.8,30,0,16,11.8,54,4,18,128,70.7,65.7,67.1,53.1,1,2,56,0,12.5,77.0,3.7,2,1,0,1,2,2,3.6,357,7.0
Jacob Zeno,98014,QB,UAB,1,77.3,44,50,3.7,2.57,1,1,2.0,64.0,32,0,15,5.9,55,2,15,321,71.1,57.0,56.0,59.8,1,1,56,1,6.7,81.5,1.8,1,4,0,4,2,0,0.0,253,5.1
Ben Bryant,77655,QB,NWESTERN,1,71.7,46,50,11.3,2.93,0,2,3.8,66.0,33,0,19,0.0,57,0,18,256,70.2,69.9,72.3,53.6,1,0,60,0,10.5,116.7,3.5,2,5,1,2,4,2,3.3,395,7.9
Daniel Richardson,97103,QB,FAU,1,66.0,47,49,9.0,2.4,1,3,6.0,57.1,28,0,11,9.7,51,3,12,165,70.2,64.8,62.1,68.1,0,1,53,0,9.1,76.6,2.0,1,1,0,1,2,1,1.9,256,5.2
Alan Bowman,77679,QB,OKLA STATE,1,61.5,39,48,10.9,3.1,1,2,4.1,47.9,23,0,20,4.2,50,1,12,262,70.5,46.0,45.5,57.6,0,2,51,0,5.0,62.7,2.0,1,1,0,8,2,3,5.9,278,5.8
Will Rogers,124184,QB,MISS STATE,1,75.0,44,48,10.8,2.61,4,5,10.2,62.5,30,1,15,9.1,54,3,18,227,39.0,90.8,91.8,43.9,0,1,55,1,26.7,94.7,7.4,4,2,0,0,1,2,3.6,487,10.1
McCae Hillstead,174761,QB,UTAH ST,1,57.8,45,47,12.5,2.63,0,5,10.2,53.2,25,0,24,3.8,52,1,16,329,70.3,68.9,67.4,62.9,1,3,54,0,20.8,83.6,9.6,5,0,0,1,4,3,5.6,399,8.5
Davis Brin,77642,QB,GA SOUTHRN,1,88.4,43,47,8.3,2.52,0,2,4.3,72.3,34,0,9,10.5,50,4,16,174,69.7,77.6,79.8,52.6,2,0,50,0,11.1,121.2,2.0,1,2,1,1,4,0,0.0,344,7.3
Seth Henigan,144267,QB,MEMPHIS,1,76.7,43,46,7.7,2.56,0,3,6.3,65.2,30,0,14,9.1,53,3,16,218,25.4,60.6,62.0,56.7,0,2,57,0,21.4,88.7,5.7,3,4,0,3,3,5,8.8,316,6.9
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,80.0,40,43,5.5,2.16,1,1,2.3,69.8,30,0,11,6.3,45,2,16,144,69.4,71.5,73.8,57.3,0,1,46,1,9.1,97.1,2.2,1,1,0,2,2,0,0.0,321,7.5
Grayson McCall,98002,QB,COAST CAR,1,71.1,38,42,7.4,2.75,0,0,0.0,61.9,26,0,11,3.7,45,1,12,141,70.4,76.2,78.1,56.0,1,0,50,0,18.2,90.9,4.4,2,1,0,3,1,0,0.0,295,7.0
Will Howard,122599,QB,KANSAS ST,1,75.7,37,42,9.1,2.6,3,1,2.3,64.3,27,0,10,3.6,44,1,17,199,71.3,80.9,72.0,82.4,0,1,45,0,10.0,71.0,2.3,1,1,0,2,0,0,0.0,255,6.1
Jack Turner,162969,QB,LA TECH,1,77.5,40,42,8.7,2.54,1,0,0.0,64.3,27,0,12,12.9,46,4,11,208,48.3,80.8,80.6,63.3,0,1,48,0,8.3,82.6,2.2,1,3,0,1,1,0,0.0,292,7.0
Nicholas Vattiato,145302,QB,MIDDLE TN,1,82.5,40,41,6.2,2.35,1,1,2.4,73.2,30,0,11,9.1,51,3,16,224,71.6,68.5,63.9,68.3,0,0,53,0,27.3,108.6,5.9,3,7,0,0,2,1,1.9,288,7.0
Emory Jones,82111,QB,CINCINNATI,1,67.6,37,41,10.0,2.73,0,0,0.0,53.7,22,0,21,12.0,51,3,13,138,71.6,57.0,56.0,59.6,1,2,53,0,9.5,50.4,3.9,2,8,0,3,0,2,3.8,235,5.7
AJ Swann,157186,QB,VANDERBILT,1,52.6,38,40,8.7,2.4,0,1,2.2,40.0,16,0,11,20.0,43,4,9,333,70.4,45.4,42.7,65.1,0,3,49,0,18.2,23.9,4.7,2,1,0,2,0,4,8.2,189,4.7
Donovan Smith,73929,QB,HOUSTON,1,80.0,40,40,4.2,2.43,0,0,0.0,77.5,31,0,6,3.1,43,1,16,182,70.3,71.2,71.7,59.4,0,0,47,0,0.0,105.6,0.0,0,3,0,0,1,0,0.0,294,7.4
