player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Dylan Morris,100570,QB,WASHINGTON,1,78.3,46,52,8.1,2.54,2,3,5.8,63.5,33,0,12,8.3,56,3,18,340,27.6,73.2,79.2,41.1,1,2,56,0,16.7,82.8,3.6,2,2,0,3,2,2,3.6,387,7.4
Brennan Armstrong,77696,QB,VIRGINIA,1,79.2,48,50,11.1,2.55,0,4,7.7,72.0,36,0,15,5.3,56,2,23,335,70.8,88.0,89.8,53.3,0,1,58,0,33.3,114.2,8.9,5,1,1,1,3,0,0.0,485,9.7
Nicholas Vattiato,145302,QB,MIDDLE TN,1,80.4,46,49,9.1,2.42,0,4,7.5,69.4,34,0,15,8.1,52,3,14,224,70.1,70.6,73.1,49.9,0,1,57,0,6.7,84.1,1.9,1,2,0,3,1,4,7.0,304,6.2
Bailey Zappe,60396,QB,W KENTUCKY,1,83.0,47,49,7.2,2.25,2,3,5.5,79.6,39,0,1,0.0,50,0,26,346,70.0,65.1,65.4,57.3,0,2,56,0,0.0,129.2,0.0,0,1,0,0,6,2,3.6,470,9.6
Layne Hatcher,82068,QB,ARK STATE,1,67.4,43,48,9.5,2.81,1,0,0.0,58.3,28,0,21,3.4,55,1,10,113,70.1,50.0,50.9,56.4,0,2,57,0,28.6,64.0,10.9,6,1,0,4,1,3,5.3,273,5.7
Todd Centeio,60552,QB,COLO STATE,1,66.7,45,48,10.9,3.03,0,4,8.2,60.4,29,0,25,3.3,58,1,20,144,44.8,75.2,79.7,51.8,0,2,59,0,20.0,115.5,8.6,5,5,0,3,5,2,3.4,527,11.0
Jaxson Dart,146409,QB,USC,1,68.2,44,47,10.0,2.46,1,3,5.7,57.4,27,0,15,10.0,51,3,13,326,70.8,68.9,70.5,51.8,2,2,58,0,20.0,68.1,5.9,3,1,0,0,1,3,5.2,325,6.9
Seth Henigan,144267,QB,MEMPHIS,1,53.5,43,45,10.4,2.46,0,3,6.3,46.7,21,0,19,8.7,51,2,12,218,70.4,63.2,60.1,60.7,0,2,54,0,10.5,49.1,3.9,2,4,0,2,1,3,5.6,208,4.6
Carson Strong,83524,QB,NEVADA,1,66.7,42,45,13.3,2.56,0,2,4.0,60.0,27,0,19,3.6,53,1,17,239,70.1,70.5,69.8,64.1,0,1,58,1,36.8,105.4,13.2,7,1,0,3,4,2,3.4,356,7.9
Mike Wright Jr.,124366,QB,VANDERBILT,1,65.9,41,44,9.6,3.06,0,2,4.3,50.0,22,0,18,18.5,52,5,15,333,44.6,69.5,64.5,69.7,0,1,55,0,11.1,57.1,3.8,2,6,0,3,0,3,5.5,241,5.5
